time/time_elapsed,time/fps,time/episodes,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/learning_rate,train/ent_coef_loss,train/ent_coef,train/n_updates,train/critic_loss,train/actor_loss
172600,7,67300,-2.21163316,1213822,17.11,0.00073,7.154209613800049,0.0002538537373766303,1210821,0.00139341177418828,1.4591362476348877
172625,7,67310,-2.1952904799999997,1213992,17.08,0.00073,12.565256118774414,0.00025690559414215386,1210991,0.0015485365875065327,1.4550353288650513
172650,7,67320,-2.19559488,1214162,17.08,0.00073,18.80329132080078,0.00025550142163410783,1211161,0.0019027970265597105,1.4343698024749756
172675,7,67330,-2.17902364,1214332,17.06,0.00073,-4.882538318634033,0.00025100537459366024,1211331,0.0016950825229287148,1.472157597541809
172699,7,67340,-2.17476924,1214502,17.05,0.00073,-8.91887378692627,0.0002471624466124922,1211501,0.0015986606013029814,1.4855031967163086
172724,7,67350,-2.1687845899999996,1214673,17.04,0.00073,-1.2231709957122803,0.00025517804897390306,1211672,0.0021598627790808678,1.4137803316116333
172749,7,67360,-2.17734568,1214846,17.05,0.00073,11.18021011352539,0.0002554483071435243,1211845,0.0012616091407835484,1.4924615621566772
172774,7,67370,-2.1765675799999995,1215016,17.05,0.00073,0.08897876739501953,0.0002554346574470401,1212015,0.0027053682133555412,1.45126211643219
172799,7,67380,-2.17650095,1215186,17.05,0.00073,10.884817123413086,0.0002644730848260224,1212185,0.0019138481002300978,1.4670696258544922
172824,7,67390,-2.1801771,1215359,17.08,0.00073,9.936424255371094,0.0002564737806096673,1212358,0.0014606169424951077,1.4493448734283447
172849,7,67400,-2.1921881200000004,1215532,17.1,0.00073,14.657548904418945,0.000245850213104859,1212531,0.002125813625752926,1.4774460792541504
172874,7,67410,-2.1897701800000005,1215703,17.11,0.00073,30.021099090576172,0.00025152176385745406,1212702,0.003270080778747797,1.4805967807769775
172899,7,67420,-2.19273294,1215874,17.12,0.00073,2.9155759811401367,0.0002505395095795393,1212873,0.0025235689245164394,1.4727071523666382
172923,7,67430,-2.1935518299999996,1216044,17.12,0.00073,20.010074615478516,0.00025370632647536695,1213043,0.0017171059735119343,1.435266375541687
172949,7,67440,-2.20296795,1216215,17.13,0.00073,-4.781789779663086,0.00025307683972641826,1213214,0.003036477603018284,1.389357566833496
172974,7,67450,-2.2125127,1216387,17.14,0.00073,2.25347900390625,0.00025409035151824355,1213386,0.001291746273636818,1.3925449848175049
172999,7,67460,-2.20545094,1216563,17.17,0.00073,-0.44940996170043945,0.00024719734210520983,1213562,0.004429958760738373,1.3867413997650146
173025,7,67470,-2.2135473,1216737,17.21,0.00073,6.239748954772949,0.0002517010143492371,1213736,0.002477476606145501,1.4462409019470215
173050,7,67480,-2.2267838,1216913,17.27,0.00073,-1.945195198059082,0.00026065928977914155,1213912,0.0016200060490518808,1.48195481300354
173074,7,67490,-2.2370196,1217085,17.26,0.00073,0.41225767135620117,0.00025207456201314926,1214084,0.001566168968565762,1.4437806606292725
173099,7,67500,-2.22764755,1217258,17.26,0.00073,-4.050640106201172,0.000244521361310035,1214257,0.0012283818796277046,1.4463144540786743
173123,7,67510,-2.2284644100000004,1217429,17.26,0.00073,17.138830184936523,0.0002598828577902168,1214428,0.002837512642145157,1.4680776596069336
173147,7,67520,-2.22480606,1217599,17.25,0.00073,25.212406158447266,0.0002626397763378918,1214598,0.0018232552101835608,1.4443130493164062
173172,7,67530,-2.2367424600000003,1217768,17.24,0.00073,17.884708404541016,0.0002543260052334517,1214767,0.003058692906051874,1.4757072925567627
173197,7,67540,-2.23149227,1217937,17.22,0.00073,-3.7055768966674805,0.0002480843977537006,1214936,0.00155127071775496,1.4083251953125
173222,7,67550,-2.2273007799999998,1218110,17.23,0.00073,-1.7572760581970215,0.00025164507678709924,1215109,0.0014597149565815926,1.4723377227783203
173248,7,67560,-2.22872277,1218284,17.21,0.00073,-28.390979766845703,0.00024579159799031913,1215283,0.0012264868710190058,1.4161603450775146
173273,7,67570,-2.2286576100000004,1218457,17.2,0.00073,10.384197235107422,0.00024197495076805353,1215456,0.0019597429782152176,1.4284632205963135
173299,7,67580,-2.2156808399999997,1218627,17.14,0.00073,7.28490686416626,0.0002452336484566331,1215626,0.002772948704659939,1.4162880182266235
173324,7,67590,-2.2074532700000002,1218798,17.13,0.00073,-22.674419403076172,0.00023708459048066288,1215797,0.002955417148768902,1.404222011566162
173350,7,67600,-2.19648407,1218969,17.11,0.00073,1.683457612991333,0.00023039501684252173,1215968,0.001030741143040359,1.4802391529083252
173375,7,67610,-2.1897963500000004,1219139,17.1,0.00073,7.552276611328125,0.00023772894928697497,1216138,0.0010822995100170374,1.4396977424621582
173399,7,67620,-2.18831256,1219308,17.09,0.00073,0.21137642860412598,0.0002482744457665831,1216307,0.0011104028671979904,1.4066404104232788
173424,7,67630,-2.18377437,1219478,17.1,0.00073,-7.836053848266602,0.00025153998285532,1216477,0.0012395018711686134,1.5114452838897705
173448,7,67640,-2.1844778000000002,1219649,17.12,0.00073,3.078510284423828,0.0002515049709472805,1216648,0.0013492078287526965,1.400116205215454
173473,7,67650,-2.1867359200000003,1219822,17.12,0.00073,12.098119735717773,0.00025500994524918497,1216821,0.0018379904795438051,1.4444876909255981
173498,7,67660,-2.1822675400000002,1219993,17.09,0.00073,-6.167895317077637,0.00025792536325752735,1216992,0.0009786698501557112,1.4431787729263306
173522,7,67670,-2.17192861,1220163,17.06,0.00073,29.067415237426758,0.0002555642859078944,1217162,0.0021378041710704565,1.4770209789276123
173547,7,67680,-2.1692762500000002,1220333,17.06,0.00073,1.8564984798431396,0.0002514793013688177,1217332,0.0019233685452491045,1.4347971677780151
173571,7,67690,-2.1628559800000002,1220503,17.05,0.00073,28.84760284423828,0.00025041576009243727,1217502,0.0022785761393606663,1.449781060218811
173596,7,67700,-2.16019982,1220672,17.03,0.00073,5.715276718139648,0.00024343267432413995,1217671,0.0013751386431977153,1.4588215351104736
173621,7,67710,-2.17260914,1220843,17.04,0.00073,13.476541519165039,0.0002500420669093728,1217842,0.0018192557618021965,1.5019795894622803
173645,7,67720,-2.17221971,1221012,17.04,0.00073,15.82240104675293,0.0002506994060240686,1218011,0.0032423771917819977,1.4464460611343384
173669,7,67730,-2.16313336,1221182,17.04,0.00073,-9.309309959411621,0.00025364584871567786,1218181,0.0011653748806566,1.4664676189422607
173694,7,67740,-2.16229332,1221350,17.01,0.00073,-10.680315017700195,0.0002487368183210492,1218349,0.002472015330567956,1.3968130350112915
173719,7,67750,-2.15072023,1221518,16.96,0.00073,28.45110321044922,0.0002461906406097114,1218517,0.002539451699703932,1.5095700025558472
173743,7,67760,-2.1523095299999997,1221688,16.95,0.00073,-18.818744659423828,0.0002466230362188071,1218687,0.0014477720251306891,1.4164509773254395
173769,7,67770,-2.15153515,1221858,16.95,0.00073,-1.7442104816436768,0.00024310764274559915,1218857,0.001467013033106923,1.4461948871612549
173794,7,67780,-2.1513437599999996,1222027,16.94,0.00073,-28.13178253173828,0.00024553787079639733,1219026,0.0017373795853927732,1.4207820892333984
173819,7,67790,-2.16642842,1222197,16.94,0.00073,25.73173713684082,0.00024662818759679794,1219196,0.0037164974492043257,1.4382776021957397
173847,7,67800,-2.17175787,1222367,16.95,0.00073,13.211938858032227,0.00024633578141219914,1219366,0.0018778776284307241,1.48305344581604
173873,7,67810,-2.16967916,1222535,16.92,0.00073,-27.578861236572266,0.00024118264263961464,1219534,0.0006928712246008217,1.4377551078796387
173897,7,67820,-2.17355787,1222704,16.92,0.00073,3.543792247772217,0.00023675267584621906,1219703,0.002493953565135598,1.4821549654006958
173923,7,67830,-2.1964471800000003,1222874,16.92,0.00073,3.757908344268799,0.000249839446041733,1219873,0.0008874705526977777,1.4398882389068604
173948,7,67840,-2.20267725,1223042,16.92,0.00073,10.616960525512695,0.0002503983268979937,1220041,0.0016309036873281002,1.4325926303863525
173972,7,67850,-2.21927952,1223212,16.94,0.00073,-2.2633800506591797,0.00025488107348792255,1220211,0.002354932017624378,1.433462142944336
173997,7,67860,-2.2200464600000003,1223380,16.92,0.00073,-8.036357879638672,0.00025492554414086044,1220379,0.001504821120761335,1.392612338066101
174022,7,67870,-2.2425902699999996,1223548,16.9,0.00073,-1.1346707344055176,0.0002486042503733188,1220547,0.0012243147939443588,1.4753979444503784
174046,7,67880,-2.2517297,1223712,16.85,0.00073,-19.144289016723633,0.0002578850253485143,1220711,0.0011790557764470577,1.3719840049743652
174070,7,67890,-2.24939222,1223874,16.77,0.00073,-4.952475547790527,0.00025924667716026306,1220873,0.0017058916855603456,1.4105538129806519
174094,7,67900,-2.25846566,1224041,16.74,0.00073,18.956096649169922,0.000251283694524318,1221040,0.0018880293937399983,1.4687305688858032
174119,7,67910,-2.2531539599999997,1224209,16.74,0.00073,-24.751230239868164,0.00025306452880613506,1221208,0.0025186454877257347,1.4510706663131714
174143,7,67920,-2.25126204,1224375,16.71,0.00073,2.4139065742492676,0.00024474321980960667,1221374,0.002081128768622875,1.449277639389038
174167,7,67930,-2.23629883,1224541,16.67,0.00073,-8.66978645324707,0.0002456697402521968,1221540,0.002027878537774086,1.4198449850082397
174192,7,67940,-2.23207628,1224709,16.67,0.00073,-10.673393249511719,0.0002392756287008524,1221708,0.001391128869727254,1.3934111595153809
174217,7,67950,-2.22599868,1224876,16.64,0.00073,23.731616973876953,0.00023609385243616998,1221875,0.0012998844031244516,1.4441981315612793
174242,7,67960,-2.22234888,1225041,16.61,0.00073,16.417451858520508,0.0002470333129167557,1222040,0.0016837099101394415,1.4522114992141724
174266,7,67970,-2.21113337,1225209,16.61,0.00073,3.859863758087158,0.00024598388699814677,1222208,0.001824976410716772,1.4303799867630005
174290,7,67980,-2.22557563,1225374,16.62,0.00073,-17.43462562561035,0.00024126615608111024,1222373,0.0010514212772250175,1.4257197380065918
174315,7,67990,-2.2265995600000004,1225537,16.63,0.00073,-1.839033603668213,0.0002428842562949285,1222536,0.0020024762488901615,1.4169859886169434
174339,7,68000,-2.22027988,1225701,16.6,0.00073,49.96485137939453,0.0002403922553639859,1222700,0.0019385480554774404,1.477355718612671
174362,7,68010,-2.21584863,1225865,16.56,0.00073,12.106111526489258,0.0002467006561346352,1222864,0.0016607244033366442,1.4644213914871216
174386,7,68020,-2.2151251600000004,1226028,16.53,0.00073,10.574905395507812,0.0002561205765232444,1223027,0.002461649477481842,1.457528829574585
174411,7,68030,-2.22294504,1226196,16.55,0.00073,17.164342880249023,0.00025414489209651947,1223195,0.0019587171263992786,1.4768834114074707
174436,7,68040,-2.21021017,1226365,16.56,0.00073,1.3002605438232422,0.0002490890910848975,1223364,0.001912380801513791,1.463767409324646
174459,7,68050,-2.20996511,1226531,16.55,0.00073,-0.30289268493652344,0.00024732114979997277,1223530,0.0015323141124099493,1.4720230102539062
174483,7,68060,-2.21197721,1226700,16.59,0.00073,-13.075302124023438,0.00024836728698574007,1223699,0.0010520104551687837,1.4713740348815918
174507,7,68070,-2.2071354199999997,1226867,16.58,0.00073,-18.161630630493164,0.0002445661521051079,1223866,0.0013254876248538494,1.456817388534546
174530,7,68080,-2.19244485,1227034,16.6,0.00073,-9.72214126586914,0.00024271382426377386,1224033,0.0032192314974963665,1.4340195655822754
174555,7,68090,-2.17736381,1227204,16.67,0.00073,35.41762924194336,0.0002470500476192683,1224203,0.0019618228543549776,1.4857715368270874
174580,7,68100,-2.1707941999999996,1227373,16.72,0.00073,1.0662474632263184,0.0002455771900713444,1224372,0.002002539113163948,1.4473979473114014
174604,7,68110,-2.1847233699999995,1227544,16.79,0.00073,-6.1093597412109375,0.0002475852088537067,1224543,0.0013637549709528685,1.4664181470870972
174628,7,68120,-2.19060935,1227714,16.86,0.00073,-46.328243255615234,0.00024383790150750428,1224713,0.0017373148584738374,1.363834023475647
174652,7,68130,-2.17444248,1227884,16.88,0.00073,-1.9511220455169678,0.0002349149581277743,1224883,0.0027349907904863358,1.443129062652588
174677,7,68140,-2.1888075799999998,1228056,16.91,0.00073,-28.123241424560547,0.00023527906159870327,1225055,0.0017376558389514685,1.4460771083831787
174702,7,68150,-2.17500282,1228225,16.94,0.00073,1.5546067953109741,0.0002366553817410022,1225224,0.0016903376672416925,1.4304533004760742
174726,7,68160,-2.16427878,1228392,16.92,0.00073,10.447795867919922,0.00023940207029227167,1225391,0.002902768552303314,1.4497507810592651
174751,7,68170,-2.1577105,1228562,16.95,0.00073,8.734457015991211,0.0002449926396366209,1225561,0.0027981398161500692,1.4699946641921997
174775,7,68180,-2.1527382100000003,1228732,16.98,0.00073,4.441577911376953,0.00024035442038439214,1225731,0.001098989276215434,1.406901240348816
174800,7,68190,-2.16332019,1228901,16.97,0.00073,-3.1222195625305176,0.00024407869204878807,1225900,0.0011312204878777266,1.4407061338424683
174824,7,68200,-2.16563269,1229070,16.97,0.00073,-4.256534576416016,0.00024941356969065964,1226069,0.0011812939774245024,1.4577833414077759
174849,7,68210,-2.15831809,1229240,16.96,0.00073,-3.560553550720215,0.0002509405021555722,1226239,0.0015004463493824005,1.456613540649414
174873,7,68220,-2.15585309,1229411,16.97,0.00073,-22.756784439086914,0.00025132729206234217,1226410,0.0030722611118108034,1.405030608177185
174898,7,68230,-2.1618252,1229582,16.98,0.00073,-5.660926342010498,0.00024109502555802464,1226581,0.003420494496822357,1.4400297403335571
174922,7,68240,-2.16241082,1229752,16.96,0.00073,-6.326416969299316,0.00023342383792623878,1226751,0.0014618868008255959,1.467794418334961
174947,7,68250,-2.16858298,1229923,16.98,0.00073,3.7699947357177734,0.00023310884716920555,1226922,0.0036462261341512203,1.463822603225708
174972,7,68260,-2.1774390300000004,1230094,17.02,0.00073,-12.881827354431152,0.00023492907348554581,1227093,0.0012725372798740864,1.4235550165176392
174997,7,68270,-2.17936477,1230264,17.02,0.00073,27.21592140197754,0.00024359129020012915,1227263,0.0014292288105934858,1.4696295261383057
175022,7,68280,-2.18511428,1230435,17.03,0.00073,-20.704212188720703,0.00024867893080227077,1227434,0.003250087145715952,1.4171481132507324
175047,7,68290,-2.18780506,1230607,17.06,0.00073,27.820831298828125,0.00025164964608848095,1227606,0.0021332495380192995,1.4327985048294067
175072,7,68300,-2.2009206,1230779,17.09,0.00073,-2.8429713249206543,0.0002507598837837577,1227778,0.0034052496775984764,1.4739558696746826
175097,7,68310,-2.2039218000000003,1230951,17.11,0.00073,8.673324584960938,0.00024354414199478924,1227950,0.0010010721161961555,1.4225101470947266
175122,7,68320,-2.1958290700000003,1231121,17.1,0.00073,1.138159990310669,0.0002427302679279819,1228120,0.001823789207264781,1.4194958209991455
175147,7,68330,-2.2013181,1231293,17.11,0.00073,-3.6216955184936523,0.0002472838677931577,1228292,0.002322262851521373,1.42997407913208
175171,7,68340,-2.1914792700000003,1231461,17.09,0.00073,-33.875511169433594,0.00024497907725162804,1228460,0.0022014956921339035,1.4575005769729614
175195,7,68350,-2.1972000100000004,1231626,17.03,0.00073,18.872268676757812,0.00024097847926896065,1228625,0.0023598074913024902,1.4455801248550415
175219,7,68360,-2.2097976,1231797,17.03,0.00073,45.71266174316406,0.00023916040663607419,1228796,0.0023202302400022745,1.4904801845550537
175244,7,68370,-2.2229804200000003,1231969,17.05,0.00073,19.2738037109375,0.00024214069708250463,1228968,0.0014190110377967358,1.4314732551574707
175269,7,68380,-2.228706870000001,1232140,17.05,0.00073,-8.893699645996094,0.00025139920762740076,1229139,0.0029059438966214657,1.4379997253417969
175293,7,68390,-2.22867092,1232312,17.05,0.00073,10.88392448425293,0.00025008211378008127,1229311,0.001785755855962634,1.437337875366211
175318,7,68400,-2.2175628499999998,1232483,17.04,0.00073,2.2213330268859863,0.00025811803061515093,1229482,0.0011520609259605408,1.3975850343704224
175342,7,68410,-2.21917111,1232655,17.04,0.00073,-10.617935180664062,0.0002556201070547104,1229654,0.0015600156038999557,1.442549705505371
175367,7,68420,-2.2341707500000005,1232826,17.05,0.00073,-20.38187599182129,0.0002433943736832589,1229825,0.001250453875400126,1.426900863647461
175392,7,68430,-2.24054238,1233000,17.07,0.00073,1.3371636867523193,0.00024741480592638254,1229999,0.001396076288074255,1.4474645853042603
175417,7,68440,-2.2501093699999997,1233173,17.12,0.00073,15.506815910339355,0.00024266313994303346,1230172,0.001323083182796836,1.449253797531128
175441,7,68450,-2.25029574,1233345,17.19,0.00073,7.433361053466797,0.00024271428992506117,1230344,0.0015480270376428962,1.4771745204925537
175466,7,68460,-2.2363956199999997,1233516,17.19,0.00073,19.357688903808594,0.00024306336126755923,1230515,0.002845916897058487,1.427369236946106
175490,7,68470,-2.2211674799999996,1233686,17.17,0.00073,16.375877380371094,0.00024740322260186076,1230685,0.001422758912667632,1.430964469909668
175515,7,68480,-2.21809782,1233857,17.17,0.00073,-20.519752502441406,0.0002508768520783633,1230856,0.0009943743934854865,1.4392077922821045
175540,7,68490,-2.20647798,1234027,17.15,0.00073,31.602954864501953,0.0002509381156414747,1231026,0.002646260429173708,1.4545245170593262
