time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/fps,time/time_elapsed,train/learning_rate,train/actor_loss,train/ent_coef,train/n_updates,train/ent_coef_loss,train/critic_loss
2170,-8.159930150000001,20.67,46223,7,6169,0.00073,4.367422103881836,0.001243649167008698,43222,4.605606555938721,0.03563495725393295
2180,-8.2606371,20.59,46445,7,6200,0.00073,4.4017462730407715,0.0012196121970191598,43444,-16.49871063232422,0.03046504408121109
2190,-8.11614336,20.09,46641,7,6227,0.00073,4.37926721572876,0.0012269490398466587,43640,-6.866521835327148,0.03112553060054779
2200,-8.24353813,20.48,46874,7,6260,0.00073,4.495118618011475,0.0011685320641845465,43873,8.97225570678711,0.035515643656253815
2210,-8.26792451,20.9,47117,7,6294,0.00073,4.404575347900391,0.0012023310409858823,44116,-6.933412075042725,0.030478965491056442
2220,-8.07897423,20.97,47313,7,6322,0.00073,4.2949676513671875,0.0011427078861743212,44312,-8.539186477661133,0.03328705206513405
2230,-8.12253218,20.76,47474,7,6345,0.00073,4.2069196701049805,0.0011539498809725046,44473,-8.163739204406738,0.029834212735295296
2240,-8.146722969999999,20.3,47639,7,6369,0.00073,4.441362380981445,0.001191751449368894,44638,-15.667458534240723,0.030242327600717545
2250,-8.15136509,20.06,47822,7,6396,0.00073,4.342502593994141,0.0011364686070010066,44821,2.670013904571533,0.031160268932580948
2260,-8.20799179,19.97,48025,7,6425,0.00073,4.412277698516846,0.0011231035459786654,45024,15.626116752624512,0.03191804885864258
2270,-8.37224111,20.29,48252,7,6457,0.00073,4.433499336242676,0.0011333710281178355,45251,-6.106251239776611,0.029594821855425835
2280,-7.996032660000001,19.96,48441,7,6484,0.00073,4.2582221031188965,0.001148182898759842,45440,-8.784004211425781,0.02946055307984352
2290,-7.718537240000002,19.76,48617,7,6509,0.00073,4.4816694259643555,0.00115288351662457,45616,4.545190811157227,0.03632495179772377
2300,-7.47738192,19.22,48796,7,6534,0.00073,4.337652206420898,0.0011012584436684847,45795,7.4411749839782715,0.03010731190443039
2310,-7.5997485199999995,18.85,49002,7,6562,0.00073,4.402012825012207,0.0011076059890910983,46001,9.668312072753906,0.026245851069688797
2320,-7.99649757,19.58,49271,7,6599,0.00073,4.4427490234375,0.0011204227339476347,46270,6.573936462402344,0.032322466373443604
2330,-7.87728349,20.2,49494,7,6630,0.00073,4.310922145843506,0.0011472076876088977,46493,-10.250283241271973,0.025195904076099396
2340,-7.74277604,20.63,49702,7,6659,0.00073,4.381738185882568,0.001119118300266564,46701,3.576413154602051,0.02704704739153385
2350,-7.97765867,20.94,49916,7,6688,0.00073,4.426703453063965,0.0011149918427690864,46915,9.286040306091309,0.030122775584459305
2360,-7.954047850000002,20.92,50117,7,6715,0.00073,4.258623123168945,0.0011468237498775125,47116,-14.507424354553223,0.02828940376639366
2370,-7.530506030000001,20.38,50290,7,6740,0.00073,4.305412292480469,0.001149191870354116,47289,8.11512565612793,0.027493629604578018
2380,-7.297021909999999,20.08,50449,7,6762,0.00073,4.492555141448975,0.0012043829774484038,47448,-2.888892650604248,0.030601603910326958
2390,-7.336761089999999,19.88,50605,7,6784,0.00073,4.360787391662598,0.0011909736786037683,47604,-7.292549133300781,0.03430759161710739
2400,-7.31828226,19.71,50767,7,6806,0.00073,4.33234977722168,0.0011910991743206978,47766,0.7152453660964966,0.02358558401465416
2410,-7.06810567,19.23,50925,7,6828,0.00073,4.346161842346191,0.0012036733096465468,47924,6.763462543487549,0.029779255390167236
2420,-6.580139119999999,18.2,51091,7,6851,0.00073,4.213496208190918,0.001202496699988842,48090,-5.401477813720703,0.026476342231035233
2430,-6.56193615,17.82,51276,7,6877,0.00073,4.238369941711426,0.0011942054843530059,48275,17.098461151123047,0.026534156873822212
2440,-6.61050008,17.55,51457,7,6902,0.00073,4.2192487716674805,0.001207401161082089,48456,-0.9805428981781006,0.025889523327350616
2450,-6.32525316,17.26,51642,7,6927,0.00073,4.220757961273193,0.0011572218500077724,48641,-0.13631212711334229,0.026200735941529274
2460,-6.13262773,17.08,51825,7,6953,0.00073,4.273499965667725,0.0011194171383976936,48824,-3.593625068664551,0.03149373456835747
2470,-6.250430420000002,17.46,52036,7,6981,0.00073,4.187007427215576,0.0011539086699485779,49035,3.080397844314575,0.028088338673114777
2480,-6.38420408,17.89,52238,7,7009,0.00073,4.3340253829956055,0.0011540489504113793,49237,11.629499435424805,0.03160886466503143
2490,-6.416002580000001,18.2,52425,7,7035,0.00073,4.1333327293396,0.001182939624413848,49424,10.154317855834961,0.028258413076400757
2500,-6.428036810000001,18.36,52603,7,7059,0.00073,4.3058929443359375,0.0011657810537144542,49602,3.8359265327453613,0.02494787983596325
2510,-6.40010778,18.55,52780,7,7084,0.00073,4.19395637512207,0.001152117969468236,49779,1.2887403964996338,0.027170788496732712
2520,-6.30515854,18.62,52953,7,7108,0.00073,4.243128776550293,0.0011486434377729893,49952,3.2311196327209473,0.02748989127576351
2530,-6.299311910000001,18.64,53140,7,7134,0.00073,4.2663373947143555,0.0011247574584558606,50139,-5.244259834289551,0.026987405493855476
2540,-6.1887998400000015,18.75,53332,7,7160,0.00073,4.193511962890625,0.001129850628785789,50331,2.619424819946289,0.02821033075451851
2550,-6.20302444,18.81,53523,7,7187,0.00073,4.201449394226074,0.0011247204383835196,50522,-2.4842231273651123,0.026290088891983032
2560,-6.33854269,18.86,53711,7,7213,0.00073,4.090184211730957,0.001111871562898159,50710,-4.702260971069336,0.029399199411273003
2570,-6.43393859,18.67,53903,7,7239,0.00073,4.09495210647583,0.001084095099940896,50902,-6.518519878387451,0.02549094706773758
2580,-6.452420379999999,18.43,54081,7,7264,0.00073,4.015881538391113,0.0011585884494706988,51080,-2.996448040008545,0.024261098355054855
2590,-6.389566999999999,18.05,54230,7,7284,0.00073,4.139246940612793,0.0011753574945032597,51229,-4.819359302520752,0.029651621356606483
2600,-6.3637802599999995,17.61,54364,7,7303,0.00073,4.1749467849731445,0.0012203864753246307,51363,5.262812614440918,0.022855594754219055
2610,-6.300469599999999,17.3,54510,7,7323,0.00073,4.2541399002075195,0.0011995245004072785,51509,14.4564790725708,0.028476987034082413
2620,-6.407711900000001,17.2,54673,7,7346,0.00073,4.2334113121032715,0.0011999186826869845,51672,1.125490427017212,0.029972627758979797
2630,-6.333124860000001,17.14,54854,7,7371,0.00073,4.110452175140381,0.001191366813145578,51853,4.425787925720215,0.025554269552230835
2640,-6.38553265,17.22,55054,7,7398,0.00073,4.172762393951416,0.0012319961097091436,52053,5.618730545043945,0.024658922106027603
2650,-6.300156360000001,17.3,55253,7,7426,0.00073,4.119670867919922,0.0011686133220791817,52252,-13.778017044067383,0.03226679563522339
2660,-6.160519819999998,17.61,55472,7,7456,0.00073,4.120944499969482,0.0011673207627609372,52471,7.4275383949279785,0.025355735793709755
2670,-5.9994201899999995,17.71,55674,7,7484,0.00073,4.282984256744385,0.001197021803818643,52673,1.4717260599136353,0.01997710019350052
2680,-5.949490870000001,17.77,55858,7,7510,0.00073,4.0651092529296875,0.0011990440543740988,52857,-2.5034596920013428,0.020001279190182686
2690,-5.842221379999999,17.73,56003,7,7530,0.00073,4.100192070007324,0.0011853856267407537,53002,8.023890495300293,0.022171853110194206
2700,-5.6855433699999995,17.9,56154,7,7551,0.00073,4.006103038787842,0.0011601883452385664,53153,-3.5017452239990234,0.018419262021780014
2710,-5.6025327800000015,18.0,56310,7,7572,0.00073,3.955547571182251,0.0011716000735759735,53309,20.959352493286133,0.021140379831194878
2720,-5.43750825,17.97,56470,7,7594,0.00073,4.150957107543945,0.0011686808429658413,53469,-9.1085205078125,0.022420603781938553
2730,-5.29236226,17.77,56631,7,7616,0.00073,4.021329402923584,0.001127521856687963,53630,-3.1392083168029785,0.017675409093499184
2740,-5.04155707,17.42,56796,7,7639,0.00073,4.145726203918457,0.001105436822399497,53795,20.676530838012695,0.02088453620672226
2750,-4.95870528,17.42,56995,7,7666,0.00073,4.056558132171631,0.0011152938241139054,53994,8.213427543640137,0.020720623433589935
2760,-5.1411412,17.08,57180,7,7692,0.00073,4.095151901245117,0.0011320039629936218,54179,0.31855344772338867,0.020851876586675644
2770,-5.36299302,16.92,57366,7,7718,0.00073,4.080615043640137,0.0011331990826874971,54365,-11.239673614501953,0.026601755991578102
2780,-5.41775659,16.85,57543,7,7742,0.00073,4.223932266235352,0.0010890207486227155,54542,8.886282920837402,0.02162613347172737
2790,-5.4880878100000015,17.11,57714,7,7765,0.00073,4.035489082336426,0.0010994629701599479,54713,22.335845947265625,0.020761076360940933
2800,-5.540901049999999,17.2,57874,7,7787,0.00073,4.1011061668396,0.0011282264022156596,54873,4.955224990844727,0.021789008751511574
2810,-5.547734190000001,17.18,58028,7,7808,0.00073,4.130080223083496,0.0011274992721155286,55027,-7.708845615386963,0.02448349818587303
2820,-5.5268523200000015,17.22,58192,7,7831,0.00073,4.107907295227051,0.0011436449130997062,55191,-0.37746119499206543,0.022023864090442657
2830,-5.54299756,17.29,58360,7,7854,0.00073,3.9846978187561035,0.0011352489236742258,55359,-13.661893844604492,0.021792639046907425
2840,-5.560130519999999,17.22,58518,7,7875,0.00073,3.9374241828918457,0.0010996275814250112,55517,13.694846153259277,0.02297448180615902
2850,-5.488553640000001,16.93,58688,7,7898,0.00073,4.084468841552734,0.0010893552098423243,55687,4.491211891174316,0.021789036691188812
2860,-5.18382967,16.86,58866,7,7923,0.00073,3.9826271533966064,0.0010798330185934901,55865,-5.827002048492432,0.021649464964866638
2870,-5.07549689,17.01,59067,7,7951,0.00073,4.043076038360596,0.0011118672555312514,56066,15.20931339263916,0.02060835435986519
2880,-5.068395570000001,17.25,59268,7,7978,0.00073,3.8960399627685547,0.0011687804944813251,56267,15.511542320251465,0.020331095904111862
2890,-5.2187333,17.53,59467,7,8005,0.00073,4.113531112670898,0.0011616508709266782,56466,2.8244621753692627,0.01961343176662922
2900,-5.311922979999999,17.76,59650,7,8029,0.00073,4.0154595375061035,0.0011262677144259214,56649,17.245574951171875,0.02544747106730938
2910,-5.416340010000002,17.85,59813,7,8051,0.00073,4.08915376663208,0.0011174726532772183,56812,3.2945258617401123,0.022089410573244095
2920,-5.507795340000001,17.82,59974,7,8073,0.00073,3.988739490509033,0.0011537441750988364,56973,-0.6684372425079346,0.023137172684073448
2930,-5.498659419999999,17.9,60150,7,8097,0.00073,4.042769908905029,0.001171756535768509,57149,-7.374361515045166,0.021536853164434433
2940,-5.43665333,17.95,60313,7,8119,0.00073,4.145082950592041,0.0011308089597150683,57312,2.4007434844970703,0.023899830877780914
2950,-5.38662458,17.88,60476,7,8142,0.00073,3.934480667114258,0.0011515346122905612,57475,-5.473267555236816,0.023308265954256058
2960,-5.371824370000001,17.79,60645,7,8165,0.00073,3.914579153060913,0.0012056510895490646,57644,3.6639974117279053,0.02280360460281372
2970,-5.155418559999999,17.44,60811,7,8187,0.00073,3.95039701461792,0.001155164442025125,57810,-11.966523170471191,0.02085242234170437
2980,-4.990180909999999,17.13,60981,7,8210,0.00073,3.956819772720337,0.001123305526562035,57980,7.437520980834961,0.018664691597223282
2990,-4.803465469999999,16.79,61146,7,8233,0.00073,3.929706335067749,0.0011155842803418636,58145,7.872964382171631,0.02499288134276867
3000,-4.64949584,16.64,61314,7,8255,0.00073,3.935988426208496,0.0011351790744811296,58313,13.489274978637695,0.021428734064102173
3010,-4.82872057,17.14,61527,7,8284,0.00073,3.8722281455993652,0.001135829952545464,58526,6.987841606140137,0.020482581108808517
3020,-4.95872088,17.71,61745,7,8314,0.00073,3.859894275665283,0.0011325746309012175,58744,-12.321061134338379,0.020802859216928482
3030,-5.12845379,18.09,61959,7,8343,0.00073,4.098987579345703,0.001095164567232132,58958,-7.837286949157715,0.020125284790992737
3040,-5.27399489,18.59,62172,7,8374,0.00073,3.7989180088043213,0.0011124613229185343,59171,-14.984291076660156,0.02205820381641388
3050,-5.358064059999999,18.57,62333,7,8396,0.00073,3.790543556213379,0.0011124617885798216,59332,-8.239242553710938,0.01898849382996559
3060,-5.34554799,18.42,62487,7,8418,0.00073,3.950016975402832,0.0011122109135612845,59486,12.616018295288086,0.017319627106189728
3070,-5.32083435,18.32,62643,7,8439,0.00073,4.052361488342285,0.0011277622543275356,59642,3.157062530517578,0.01913573406636715
3080,-5.34454925,18.25,62806,7,8462,0.00073,3.821049928665161,0.0011108837788924575,59805,-7.897400379180908,0.023335978388786316
3090,-5.545756049999999,18.32,62978,7,8486,0.00073,3.8498878479003906,0.0011197272688150406,59977,-1.9807127714157104,0.019408300518989563
3100,-5.553968579999999,18.3,63144,7,8509,0.00073,3.9305222034454346,0.0010966653935611248,60143,-1.2463866472244263,0.017539698630571365
3110,-5.26402389,17.84,63311,7,8532,0.00073,4.036397933959961,0.0011082959827035666,60310,13.395941734313965,0.016912147402763367
3120,-5.08606115,17.43,63488,7,8557,0.00073,3.9456381797790527,0.001088962540961802,60487,9.710958480834961,0.019280865788459778
3130,-4.920357210000001,16.88,63647,7,8580,0.00073,3.935286283493042,0.001119317370466888,60646,-0.6848717927932739,0.01799744740128517
3140,-4.80168033,16.36,63808,7,8602,0.00073,3.9951171875,0.001127916038967669,60807,-5.703595161437988,0.02196642756462097
3150,-4.74125472,16.33,63966,7,8624,0.00073,3.876086473464966,0.0011201010784134269,60965,-1.4717803001403809,0.01876252144575119
3160,-4.8968869,16.61,64148,7,8650,0.00073,3.8565609455108643,0.0010984326945617795,61147,-3.9242196083068848,0.023078911006450653
3170,-5.02962637,17.04,64347,7,8678,0.00073,3.9115521907806396,0.0010779753793030977,61346,-11.061586380004883,0.021935241296887398
3180,-5.0494600300000005,17.03,64509,7,8700,0.00073,3.882000207901001,0.0010849882382899523,61508,-6.956657886505127,0.019549310207366943
3190,-4.821949419999999,16.8,64658,7,8721,0.00073,3.8168232440948486,0.0010974997421726584,61657,1.3170082569122314,0.023613542318344116
3200,-4.82118476,16.64,64808,7,8742,0.00073,3.867487907409668,0.0011087870225310326,61807,0.029868364334106445,0.019543495029211044
3210,-4.77677561,16.4,64951,7,8766,0.00073,3.8865468502044678,0.0011282204650342464,61950,-3.020883560180664,0.019834017381072044
3220,-4.7087815299999995,16.12,65100,7,8787,0.00073,3.8686275482177734,0.001133598037995398,62099,-4.069240570068359,0.019881315529346466
3230,-4.657064709999999,16.04,65251,7,8816,0.00073,3.941941976547241,0.001154316938482225,62250,-5.929168701171875,0.020110249519348145
3240,-4.87780557,16.34,65442,7,8844,0.00073,3.8112120628356934,0.0011284981155768037,62441,-10.993646621704102,0.020075835287570953
3250,-5.193028849999999,16.71,65637,7,8872,0.00073,3.7601711750030518,0.0010976389748975635,62636,2.6999363899230957,0.02112056128680706
3260,-5.159400789999999,16.84,65832,7,8899,0.00073,3.800820827484131,0.0010785434860736132,62831,4.873048305511475,0.018181469291448593
3270,-5.282691580000001,17.05,66052,7,8930,0.00073,3.876518487930298,0.0010308831697329879,63051,0.8935606479644775,0.01743333600461483
3280,-5.37588336,17.34,66243,7,8958,0.00073,3.913841485977173,0.0010477955220267177,63242,7.15495491027832,0.018075935542583466
3290,-5.353041500000002,17.37,66395,7,8979,0.00073,3.8777356147766113,0.0010758396238088608,63394,2.7646477222442627,0.023218944668769836
3300,-5.334069100000001,17.35,66543,7,9000,0.00073,3.8594741821289062,0.001081449561752379,63542,-13.3007230758667,0.02295294962823391
3310,-5.32584347,17.42,66693,7,9021,0.00073,3.7602412700653076,0.001083058537915349,63692,-1.0244054794311523,0.020166851580142975
3320,-5.286673530000001,17.37,66837,7,9043,0.00073,3.8750171661376953,0.0010814794804900885,63836,9.630732536315918,0.01745011657476425
3330,-5.2460457599999994,17.33,66984,7,9064,0.00073,3.892529010772705,0.0010696027893573046,63983,-4.913918495178223,0.022276705130934715
3340,-4.951429720000001,16.9,67132,7,9086,0.00073,3.8524580001831055,0.0010567010613158345,64131,4.634487628936768,0.01654002070426941
3350,-4.58913003,16.48,67285,7,9109,0.00073,3.9657602310180664,0.0010687982430681586,64284,15.724627494812012,0.018216446042060852
3360,-4.3811769599999995,16.03,67435,7,9130,0.00073,3.779130458831787,0.0010748736094683409,64434,-10.218853950500488,0.017379622906446457
3370,-4.0862843,15.37,67589,7,9152,0.00073,3.8497068881988525,0.0010840718168765306,64588,16.404380798339844,0.015940062701702118
3380,-3.8951191,14.94,67737,7,9173,0.00073,3.7421538829803467,0.0010716591496020555,64736,20.729084014892578,0.018529899418354034
3390,-3.888048950000001,14.95,67890,7,9195,0.00073,3.7565300464630127,0.0010777116985991597,64889,-6.6217851638793945,0.018453724682331085
3400,-3.89619332,14.99,68042,7,9217,0.00073,3.7507123947143555,0.0010742653394117951,65041,21.499317169189453,0.018089260905981064
3410,-3.90407128,15.01,68194,7,9238,0.00073,3.71087646484375,0.0010954334866255522,65193,2.748232364654541,0.01623399183154106
3420,-3.9129330400000004,15.03,68340,7,9259,0.00073,3.8595399856567383,0.001098974491469562,65339,0.25839340686798096,0.021312519907951355
3430,-3.94023033,15.02,68486,7,9280,0.00073,3.8550491333007812,0.0010960270883515477,65485,-7.273309230804443,0.018919818103313446
3440,-4.00316405,15.0,68632,7,9301,0.00073,3.862389326095581,0.0010974594624713063,65631,-1.4937143325805664,0.01809910126030445
3450,-4.03350383,14.99,68784,7,9322,0.00073,3.781320810317993,0.001096630352549255,65783,-5.754909515380859,0.01742740347981453
3460,-4.0739868800000005,14.98,68933,7,9343,0.00073,3.791759967803955,0.001078741974197328,65932,3.461352825164795,0.016373956575989723
3470,-4.175481380000001,15.12,69101,7,9366,0.00073,3.6806297302246094,0.00108825764618814,66100,-8.33675479888916,0.022776998579502106
3480,-4.4632637,15.72,69309,7,9396,0.00073,3.770927667617798,0.0011068794410675764,66308,0.643227219581604,0.018328629434108734
3490,-4.66535091,16.57,69547,7,9429,0.00073,3.6905486583709717,0.001090357662178576,66546,2.0097193717956543,0.01595502905547619
3500,-4.741953639999999,17.12,69754,7,9458,0.00073,3.8526549339294434,0.0010694573866203427,66753,4.205026626586914,0.01598503068089485
