time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/critic_loss,train/learning_rate,train/ent_coef,train/n_updates,train/ent_coef_loss,train/actor_loss
1140493,162810,7,775.1703316500002,100.0,11640,0.497614324092865,0.00073,0.005666979588568211,1137492,-1.141308307647705,-393.84490966796875
1141493,162957,7,775.0024235900001,100.0,11650,0.4416152238845825,0.00073,0.006057606544345617,1138492,1.581931471824646,-393.8846740722656
1142493,163101,7,774.8266063300001,100.0,11660,0.5691952705383301,0.00073,0.005970008205622435,1139492,2.4351468086242676,-394.0880126953125
1143493,163247,7,773.62134368,100.0,11670,0.5130557417869568,0.00073,0.005929950624704361,1140492,-3.701749086380005,-393.36669921875
1144493,163391,7,772.9309098299999,100.0,11680,0.3822026252746582,0.00073,0.005937694571912289,1141492,-15.8518705368042,-394.8777160644531
1145493,163537,7,772.6365306,100.0,11690,0.31232011318206787,0.00073,0.005604445934295654,1142492,-5.697052001953125,-393.66448974609375
1146493,163682,7,772.65542905,100.0,11700,0.40336117148399353,0.00073,0.005913981702178717,1143492,-4.069516181945801,-394.7189636230469
1147493,163826,7,772.59956276,100.0,11710,0.4425797164440155,0.00073,0.005620787851512432,1144492,20.61065673828125,-393.04693603515625
1148493,163972,7,772.5846942200001,100.0,11720,0.29540908336639404,0.00073,0.0056527648121118546,1145492,-11.159368515014648,-393.90313720703125
1149493,164118,7,772.3504109199998,100.0,11730,0.40144890546798706,0.00073,0.005746214184910059,1146492,-0.16324996948242188,-395.2100830078125
1150493,164262,7,772.0751364399999,100.0,11740,0.5562213659286499,0.00073,0.005836959928274155,1147492,35.31528854370117,-392.75360107421875
1151493,164406,7,772.24341126,100.0,11750,0.9867973327636719,0.00073,0.005779629573225975,1148492,2.824307918548584,-394.6634826660156
1152493,164551,7,772.56166386,100.0,11760,0.4420759379863739,0.00073,0.00585246691480279,1149492,2.9870293140411377,-394.0650329589844
1153493,164697,7,773.8103558899999,100.0,11770,0.5039274096488953,0.00073,0.005859819240868092,1150492,-13.807788848876953,-394.2675476074219
1154493,164843,7,774.55728772,100.0,11780,0.43425095081329346,0.00073,0.005586042068898678,1151492,12.795862197875977,-393.38165283203125
1155493,164990,7,774.9083154499999,100.0,11790,0.5669466257095337,0.00073,0.0057323831133544445,1152492,-15.022622108459473,-393.431396484375
1156493,165134,7,774.86983463,100.0,11800,0.31072181463241577,0.00073,0.005948029458522797,1153492,5.8559794425964355,-393.0428161621094
1157493,165279,7,774.45836487,100.0,11810,0.35300755500793457,0.00073,0.00583031727001071,1154492,2.3435263633728027,-392.8011779785156
1158493,165424,7,773.0025252099999,100.0,11820,0.4068889617919922,0.00073,0.006001670844852924,1155492,19.334529876708984,-391.8233947753906
1159493,165569,7,773.1906254300001,100.0,11830,0.6172530651092529,0.00073,0.006142452359199524,1156492,13.559829711914062,-392.4033203125
1160493,165717,7,773.4390298400001,100.0,11840,0.6200177669525146,0.00073,0.005918458569794893,1157492,10.207769393920898,-392.81878662109375
1161493,165861,7,773.4840567400001,100.0,11850,0.3337193727493286,0.00073,0.006016398314386606,1158492,-6.588634490966797,-393.4539794921875
1162493,166007,7,772.57048262,100.0,11860,0.5354142189025879,0.00073,0.006012850906699896,1159492,-8.361953735351562,-393.33099365234375
1163493,166153,7,772.51883178,100.0,11870,0.3279305100440979,0.00073,0.005618182942271233,1160492,-2.7361583709716797,-393.0097961425781
1164493,166298,7,772.48643597,100.0,11880,0.6198086738586426,0.00073,0.006077932193875313,1161492,0.6920051574707031,-392.9864196777344
1165493,166443,7,772.44031942,100.0,11890,0.4767906069755554,0.00073,0.005642353557050228,1162492,-7.5107951164245605,-393.0914611816406
1166493,166588,7,772.37516415,100.0,11900,0.8344360589981079,0.00073,0.006164923310279846,1163492,25.863903045654297,-393.91937255859375
1167493,166733,7,709.3707967899999,100.0,11910,0.4703402519226074,0.00073,0.006705472245812416,1164492,-0.3238186836242676,-396.0123596191406
1168493,166880,7,699.7141504000001,100.0,11920,0.42580103874206543,0.00073,0.006029785145074129,1165492,-0.40622663497924805,-395.2326354980469
1169493,167027,7,699.7214394399999,100.0,11930,0.8389495611190796,0.00073,0.005668517202138901,1166492,12.578473091125488,-392.55633544921875
1170493,167176,7,699.7630561,100.0,11940,0.3162764310836792,0.00073,0.005523535422980785,1167492,-12.075878143310547,-394.4676208496094
1171493,167322,7,699.7668955799999,100.0,11950,0.45314866304397583,0.00073,0.006036056205630302,1168492,-8.005544662475586,-395.0201416015625
1172493,167468,7,700.6548890600002,100.0,11960,0.4048779308795929,0.00073,0.0055775889195501804,1169492,-4.460402488708496,-395.41162109375
1173493,167615,7,700.6605674,100.0,11970,0.4088561534881592,0.00073,0.005529736168682575,1170492,-6.354546546936035,-394.52618408203125
1174493,167764,7,684.3934892699998,100.0,11980,1.2255136966705322,0.00073,0.011428567580878735,1171492,81.72252655029297,-399.5130920410156
1175493,167914,7,668.62911137,100.0,11990,0.7327302694320679,0.00073,0.012090743519365788,1172492,-21.959749221801758,-411.80560302734375
1176493,168060,7,668.6786147,100.0,12000,0.8060910701751709,0.00073,0.00808150414377451,1173492,-14.71330738067627,-408.1431884765625
1177493,168206,7,729.64775296,100.0,12010,0.6539319753646851,0.00073,0.006939442362636328,1174492,2.2169456481933594,-403.54461669921875
1178493,168351,7,740.5217204699999,100.0,12020,0.5739894509315491,0.00073,0.008377209305763245,1175492,0.8191059827804565,-404.6119384765625
1179493,168496,7,739.9617483000002,100.0,12030,0.5610864162445068,0.00073,0.008812151849269867,1176492,-3.439432144165039,-405.7637023925781
1180493,168641,7,739.86509753,100.0,12040,0.3932495415210724,0.00073,0.007187345530837774,1177492,-3.354588508605957,-402.8594055175781
1181493,168788,6,739.72607798,100.0,12050,0.5227493047714233,0.00073,0.0058469269424676895,1178492,-6.398467063903809,-401.51812744140625
1182493,168935,6,739.7140497900001,100.0,12060,0.4741678237915039,0.00073,0.006178628653287888,1179492,8.557519912719727,-400.6668395996094
1183493,169082,6,734.4819143599999,100.0,12070,0.6285653114318848,0.00073,0.006353864911943674,1180492,0.32775139808654785,-400.1527099609375
1184493,169227,6,747.87454736,100.0,12080,0.3964167833328247,0.00073,0.006663138512521982,1181492,5.3205742835998535,-399.787841796875
1185493,169372,6,761.1173421400001,100.0,12090,0.3642253875732422,0.00073,0.006662153638899326,1182492,3.995112180709839,-397.4659729003906
1186493,169519,6,761.08853819,100.0,12100,0.3351386487483978,0.00073,0.006432951427996159,1183492,-11.466130256652832,-398.0515441894531
1187493,169666,6,763.4517827300001,100.0,12110,0.4207184314727783,0.00073,0.005664558615535498,1184492,-17.640426635742188,-395.8503723144531
1188493,169812,6,761.8872604200001,100.0,12120,0.4091188609600067,0.00073,0.005388743709772825,1185492,-5.958757400512695,-395.989990234375
1189493,169956,6,762.3881199300001,100.0,12130,0.3342478573322296,0.00073,0.0049352580681443214,1186492,-5.775589466094971,-396.5552978515625
1190493,170101,6,757.95297175,100.0,12140,0.3851454555988312,0.00073,0.005057194270193577,1187492,18.15218734741211,-394.87384033203125
1191493,170247,6,757.8525312100002,100.0,12150,0.35070353746414185,0.00073,0.005302732810378075,1188492,16.16224479675293,-395.21612548828125
1192493,170395,6,757.7014820500001,100.0,12160,0.3565816283226013,0.00073,0.005077444948256016,1189492,-3.4801931381225586,-395.2220458984375
1193493,170542,6,762.9192244200001,100.0,12170,0.3032624125480652,0.00073,0.00504235690459609,1190492,-10.353132247924805,-396.0220642089844
1194493,170688,6,765.6240415699999,100.0,12180,0.24025382101535797,0.00073,0.005410807207226753,1191492,-19.19327735900879,-396.27239990234375
1195493,170836,6,766.44159043,100.0,12190,0.4712754487991333,0.00073,0.0052823517471551895,1192492,18.68564796447754,-395.4310607910156
1196493,170982,6,766.0318778499998,100.0,12200,0.28162792325019836,0.00073,0.00504600303247571,1193492,-11.916474342346191,-396.73809814453125
1197493,171129,6,766.16657242,100.0,12210,0.232122540473938,0.00073,0.005084209609776735,1194492,2.607938051223755,-395.9851989746094
1198493,171276,6,767.8085712999999,100.0,12220,0.43982696533203125,0.00073,0.0052060214802622795,1195492,4.350010871887207,-394.838134765625
1199493,171423,6,766.9147345800001,100.0,12230,0.3667542338371277,0.00073,0.005377382505685091,1196492,-9.00337028503418,-395.2458190917969
1200493,171570,6,768.56143628,100.0,12240,0.5259549617767334,0.00073,0.005236170720309019,1197492,6.564182758331299,-395.41522216796875
1201493,171715,6,768.6291158500001,100.0,12250,0.26692110300064087,0.00073,0.00485583720728755,1198492,-6.440963268280029,-396.5991516113281
1202493,171859,6,768.72407066,100.0,12260,0.27881696820259094,0.00073,0.004832781385630369,1199492,5.339102745056152,-396.17913818359375
1203493,172005,6,756.9097072399999,100.0,12270,0.8296140432357788,0.00073,0.008321753703057766,1200492,45.03369903564453,-398.66741943359375
1204493,172149,6,737.7896951199999,100.0,12280,0.8531048893928528,0.00073,0.0111519331112504,1201492,-6.0834856033325195,-405.4176025390625
1205493,172294,6,734.8911610999999,100.0,12290,0.7057723999023438,0.00073,0.008419771678745747,1202492,1.1674684286117554,-407.76129150390625
1206493,172438,6,735.3151351299999,100.0,12300,0.3977451026439667,0.00073,0.006739036180078983,1203492,-10.651215553283691,-406.5036315917969
1207493,172582,6,734.9700204100003,100.0,12310,0.6463024616241455,0.00073,0.006415202748030424,1204492,-9.569442749023438,-405.92791748046875
1208493,172727,6,731.38738094,100.0,12320,0.4811285138130188,0.00073,0.009315176866948605,1205492,-2.398836612701416,-406.5308532714844
1209493,172873,6,731.11094521,100.0,12330,0.534828782081604,0.00073,0.0064927455969154835,1206492,-13.916585922241211,-407.6904296875
1210493,173015,6,733.9094748900002,100.0,12340,0.28954362869262695,0.00073,0.005513846408575773,1207492,-3.5421500205993652,-404.9860534667969
1211493,173157,6,734.03518604,100.0,12350,0.23279039561748505,0.00073,0.005030634347349405,1208492,-17.831235885620117,-403.52496337890625
1212493,173302,6,733.9192554600002,100.0,12360,0.43668654561042786,0.00073,0.004935010802000761,1209492,14.005242347717285,-400.49456787109375
1213493,173444,6,736.0093232900002,100.0,12370,0.36000770330429077,0.00073,0.005069089587777853,1210492,7.358510494232178,-400.55523681640625
1214493,173588,6,754.8687464800001,100.0,12380,0.3208467960357666,0.00073,0.004886264447122812,1211492,-7.848681449890137,-398.7462463378906
1215493,173732,6,759.3987875700001,100.0,12390,0.3023771047592163,0.00073,0.00463343458250165,1212492,-1.6269309520721436,-398.68817138671875
1216493,173876,6,759.4517311600002,100.0,12400,0.46490758657455444,0.00073,0.005025096237659454,1213492,12.0262451171875,-398.17584228515625
1217493,174022,6,759.5678853100002,100.0,12410,0.4414256811141968,0.00073,0.0054203178733587265,1214492,-9.533878326416016,-398.27264404296875
1218493,174167,6,761.3373810200003,100.0,12420,0.28295469284057617,0.00073,0.005395436193794012,1215492,-3.7050647735595703,-398.2005615234375
1219493,174313,6,762.3600891400002,100.0,12430,0.24529796838760376,0.00073,0.0047011408023536205,1216492,-4.188961982727051,-397.2108154296875
1220493,174459,6,762.3586960299998,100.0,12440,0.5700311064720154,0.00073,0.00448148138821125,1217492,3.306227445602417,-397.7562561035156
1221493,174602,6,762.2474207699998,100.0,12450,0.4568799138069153,0.00073,0.004912213888019323,1218492,9.062413215637207,-399.0373229980469
1222493,174747,6,725.6725086,100.0,12460,0.33256077766418457,0.00073,0.005770809017121792,1219492,-2.5681753158569336,-399.4803466796875
1223493,174891,6,706.6248783099999,100.0,12470,0.23138882219791412,0.00073,0.004767862614244223,1220492,-9.048608779907227,-398.5613708496094
1224493,175035,6,707.0296577500001,100.0,12480,0.22012141346931458,0.00073,0.004705516621470451,1221492,-4.905991554260254,-397.8934326171875
1225493,175179,6,707.0655802599999,100.0,12490,0.4414428472518921,0.00073,0.004637041594833136,1222492,-1.1845240592956543,-397.54986572265625
1226493,175324,6,698.7516728299998,100.0,12500,0.40184181928634644,0.00073,0.007035455666482449,1223492,17.813457489013672,-398.66754150390625
1227493,175469,6,680.8952743699999,100.0,12510,0.4846835136413574,0.00073,0.006660521030426025,1224492,9.081009864807129,-400.75335693359375
1228493,175616,6,682.68144694,100.0,12520,0.3955737352371216,0.00073,0.005621854681521654,1225492,0.4275972843170166,-399.95654296875
1229493,175762,6,682.82279298,100.0,12530,0.5355764627456665,0.00073,0.005190868396311998,1226492,19.122417449951172,-399.13946533203125
1230493,175906,6,682.84036937,100.0,12540,0.2961331307888031,0.00073,0.004846847616136074,1227492,9.662262916564941,-398.94970703125
1231493,176049,6,682.9505285099999,100.0,12550,0.3272804021835327,0.00073,0.004568746313452721,1228492,10.66840648651123,-397.7268981933594
1232493,176191,6,719.46729593,100.0,12560,0.39278268814086914,0.00073,0.004554340615868568,1229492,-3.716585636138916,-397.3310546875
1233493,176334,6,748.1486204299998,100.0,12570,0.3432965874671936,0.00073,0.0043777222745120525,1230492,-0.3530101776123047,-397.9989013671875
1234493,176479,6,738.79459118,100.0,12580,0.2993723154067993,0.00073,0.0045800344087183475,1231492,-8.031432151794434,-398.8468933105469
1235493,176625,6,703.4457835899999,100.0,12590,0.4747299253940582,0.00073,0.004361347761005163,1232492,14.411922454833984,-397.43328857421875
1236493,176771,6,711.7862451200001,100.0,12600,0.32261908054351807,0.00073,0.004261696711182594,1233492,-9.30781078338623,-397.46905517578125
1237493,176918,6,729.9077175900001,100.0,12610,0.22234036028385162,0.00073,0.0043045757338404655,1234492,2.2508177757263184,-397.68231201171875
1238493,177061,6,730.0987494699999,100.0,12620,0.3314826488494873,0.00073,0.004345960449427366,1235492,7.602938652038574,-396.9767761230469
1239493,177207,6,729.13292779,100.0,12630,0.43656930327415466,0.00073,0.0044530415907502174,1236492,24.52376365661621,-396.83929443359375
1240493,177352,6,726.3981002999999,100.0,12640,0.46396195888519287,0.00073,0.005022959318011999,1237492,3.1253952980041504,-397.3882751464844
1241493,177498,6,722.27873113,100.0,12650,0.2286982238292694,0.00073,0.006037245038896799,1238492,-21.867443084716797,-398.91412353515625
1242493,177643,6,717.6410575899998,100.0,12660,0.2729807198047638,0.00073,0.0053397580049932,1239492,-4.3347930908203125,-398.8619689941406
1243493,177785,6,717.7952951799999,100.0,12670,0.30323928594589233,0.00073,0.004558749031275511,1240492,-5.2949676513671875,-399.35577392578125
1244493,177929,6,727.0893745900003,100.0,12680,0.2681386172771454,0.00073,0.0044580260291695595,1241492,-1.7862977981567383,-398.62188720703125
1245493,178073,6,762.2159294900001,100.0,12690,0.29526281356811523,0.00073,0.004023978020995855,1242492,-8.539519309997559,-398.38092041015625
1246493,178216,6,761.7739128499999,100.0,12700,0.2543278634548187,0.00073,0.004503234755247831,1243492,-4.2620038986206055,-397.81365966796875
1247493,178363,6,759.4529121299998,100.0,12710,0.32225531339645386,0.00073,0.004346901550889015,1244492,20.170984268188477,-397.203125
1248493,178514,6,753.6468176499999,100.0,12720,0.5917803049087524,0.00073,0.004641558974981308,1245492,-6.198735237121582,-397.962890625
1249493,178660,6,752.4367398899999,100.0,12730,0.3025972247123718,0.00073,0.004142951685935259,1246492,-6.082037925720215,-398.5613098144531
1250493,178807,6,755.20485524,100.0,12740,0.22810707986354828,0.00073,0.0043403892777860165,1247492,-10.861560821533203,-398.07196044921875
1251493,178956,6,759.3670948100001,100.0,12750,0.31975603103637695,0.00073,0.0041427346877753735,1248492,10.064016342163086,-397.8181457519531
1252493,179103,6,764.26387787,100.0,12760,0.38972145318984985,0.00073,0.0040144165977835655,1249492,-4.576041221618652,-397.8918762207031
1253493,179248,6,749.9918014299999,100.0,12770,0.23892956972122192,0.00073,0.004355653189122677,1250492,-0.6213330030441284,-397.99029541015625
1254493,179394,6,728.06892792,100.0,12780,0.299949586391449,0.00073,0.00441632978618145,1251492,-1.5306622982025146,-397.687255859375
1255493,179540,6,727.1288294,100.0,12790,0.45337551832199097,0.00073,0.004556160885840654,1252492,5.967563629150391,-397.2998352050781
1256493,179686,6,726.7164509299998,100.0,12800,0.20648565888404846,0.00073,0.0043743145652115345,1253492,2.5701370239257812,-398.4591979980469
1257493,179832,6,725.96908347,100.0,12810,0.28403544425964355,0.00073,0.004764467477798462,1254492,9.026853561401367,-397.92083740234375
1258493,179979,6,727.8134361499999,100.0,12820,0.3258064389228821,0.00073,0.004781776107847691,1255492,25.977310180664062,-397.75689697265625
1259493,180123,6,724.9776350900001,100.0,12830,0.46004438400268555,0.00073,0.004792420193552971,1256492,9.956539154052734,-396.7994079589844
1260493,180271,6,723.9631708400001,100.0,12840,0.36841461062431335,0.00073,0.004466545768082142,1257492,-19.50263214111328,-397.90582275390625
1261493,180418,6,723.4864839699999,100.0,12850,0.3059214949607849,0.00073,0.004436615854501724,1258492,5.446805000305176,-398.0785827636719
1262493,180563,6,723.3185607599999,100.0,12860,0.44151097536087036,0.00073,0.005177267827093601,1259492,4.33791446685791,-397.4329833984375
1263493,180707,6,734.2149430599998,100.0,12870,0.555421769618988,0.00073,0.00549717340618372,1260492,15.461828231811523,-398.5588073730469
1264493,180852,6,753.1518461400003,100.0,12880,0.2810048460960388,0.00073,0.005166098941117525,1261492,-0.7523512840270996,-398.55255126953125
1265493,180997,6,753.37365992,100.0,12890,0.2682880461215973,0.00073,0.004743557423353195,1262492,-2.221040725708008,-399.5835876464844
1266493,181142,6,744.3738274200001,100.0,12900,0.4006822109222412,0.00073,0.00465100584551692,1263492,-1.4048538208007812,-399.1153869628906
1267493,181287,6,738.8172226600001,100.0,12910,0.4492378830909729,0.00073,0.005953559651970863,1264492,4.938891410827637,-400.1699523925781
1268493,181432,6,741.84234091,100.0,12920,0.4043341279029846,0.00073,0.005987407173961401,1265492,-12.76451301574707,-400.6717224121094
1269493,181577,6,746.81439843,100.0,12930,0.26615506410598755,0.00073,0.005580262281000614,1266492,-10.611832618713379,-400.6474304199219
1270493,181723,6,747.7866096900001,100.0,12940,0.4377155900001526,0.00073,0.0048063164576888084,1267492,-14.546019554138184,-400.46746826171875
1271493,181867,6,748.21326034,100.0,12950,0.3147587180137634,0.00073,0.004450636450201273,1268492,2.6390507221221924,-399.5490417480469
1272493,182015,6,748.3897112000002,100.0,12960,0.3655601143836975,0.00073,0.004235223401337862,1269492,13.686055183410645,-398.8092956542969
1273493,182165,6,750.9459148599999,100.0,12970,0.43004733324050903,0.00073,0.004025951027870178,1270492,0.99615478515625,-398.0816650390625
1274493,182313,6,753.9938654599999,100.0,12980,0.25630101561546326,0.00073,0.004632436204701662,1271492,12.766014099121094,-398.0672607421875
1275493,182459,6,754.97169759,100.0,12990,0.2732030153274536,0.00073,0.005013285204768181,1272492,-7.177462100982666,-397.7961730957031
1276493,182605,6,748.8114142799999,100.0,13000,0.454578161239624,0.00073,0.01087400782853365,1273492,-1.7120531797409058,-400.56982421875
1277493,182752,6,741.0764289100001,100.0,13010,0.4718098044395447,0.00073,0.00757702486589551,1274492,-34.985313415527344,-400.5583190917969
1278493,182897,6,741.9940621600002,100.0,13020,0.3899001479148865,0.00073,0.004512481857091188,1275492,-7.363807678222656,-400.0740966796875
1279493,183043,6,742.0816820100001,100.0,13030,0.389504611492157,0.00073,0.0051009939052164555,1276492,38.71490478515625,-399.4412841796875
1280493,183190,6,737.22008036,100.0,13040,0.27541470527648926,0.00073,0.007131749764084816,1277492,1.6201260089874268,-401.96136474609375
1281493,183335,6,737.1269261000001,100.0,13050,0.6048647165298462,0.00073,0.006180590949952602,1278492,-13.543407440185547,-403.1632995605469
1282493,183481,6,737.1346362700001,100.0,13060,0.42024677991867065,0.00073,0.005792641080915928,1279492,-6.814896583557129,-402.2818603515625
1283493,183626,6,737.9834959599998,100.0,13070,0.2305436134338379,0.00073,0.004891098942607641,1280492,4.881968021392822,-402.14447021484375
1284493,183768,6,738.07428744,100.0,13080,0.3822568655014038,0.00073,0.005156523082405329,1281492,-4.550322532653809,-401.62451171875
1285493,183918,6,738.03914519,100.0,13090,0.27121537923812866,0.00073,0.005570649169385433,1282492,-8.199136734008789,-401.48614501953125
1286493,184063,6,753.77393136,100.0,13100,0.33657771348953247,0.00073,0.005287576001137495,1283492,0.6130355596542358,-401.874755859375
1287493,184206,6,770.0505093399998,100.0,13110,0.30935126543045044,0.00073,0.005218450911343098,1284492,15.50640869140625,-401.478759765625
1288493,184351,6,770.08484393,100.0,13120,0.3703470230102539,0.00073,0.004664216190576553,1285492,-5.084972858428955,-401.0187072753906
1289493,184495,6,770.0788340399998,100.0,13130,0.2844451069831848,0.00073,0.004463277757167816,1286492,4.823184967041016,-400.2217712402344
1290493,184640,6,774.5838320199998,100.0,13140,0.42339736223220825,0.00073,0.00396350771188736,1287492,16.42864227294922,-399.5965270996094
1291493,184788,6,773.7838967900002,100.0,13150,0.3511103391647339,0.00073,0.00376870553009212,1288492,3.634383201599121,-399.3210144042969
1292493,184939,6,764.9642327100003,100.0,13160,0.2597436010837555,0.00073,0.0037415889091789722,1289492,3.197462320327759,-398.63848876953125
1293493,185084,6,758.8356132500002,100.0,13170,0.5345446467399597,0.00073,0.003822239115834236,1290492,-10.65898323059082,-399.3718566894531
1294493,185229,6,756.3077548599999,100.0,13180,0.19949296116828918,0.00073,0.004167528823018074,1291492,-1.7046186923980713,-398.87982177734375
1295493,185376,6,753.6197741799999,100.0,13190,0.2311333417892456,0.00073,0.004686737898737192,1292492,9.814756393432617,-398.93206787109375
1296493,185522,6,751.4286989599999,100.0,13200,0.22528408467769623,0.00073,0.005158325657248497,1293492,1.5394983291625977,-399.29229736328125
1297493,185668,6,749.1754958700002,100.0,13210,0.292522132396698,0.00073,0.004982231184840202,1294492,4.44821310043335,-400.19970703125
1298493,185814,6,748.92513022,100.0,13220,0.36740219593048096,0.00073,0.004861369729042053,1295492,-7.490531921386719,-399.93072509765625
1299493,185962,6,748.91827658,100.0,13230,0.2867587208747864,0.00073,0.0047142282128334045,1296492,-3.329228639602661,-399.5296936035156
1300493,186106,6,749.25728399,100.0,13240,0.20221641659736633,0.00073,0.005138874519616365,1297492,6.26818323135376,-399.18438720703125
1301493,186253,6,749.8637828599999,100.0,13250,0.24314090609550476,0.00073,0.005292045418173075,1298492,-3.2131893634796143,-399.55841064453125
1302493,186400,6,757.8594454999999,100.0,13260,0.3255138397216797,0.00073,0.0048898328095674515,1299492,-9.826549530029297,-399.2937927246094
1303493,186544,6,763.7597177800001,100.0,13270,0.4295421838760376,0.00073,0.005310235545039177,1300492,9.63424015045166,-399.1937561035156
1304493,186687,6,762.4164251799999,100.0,13280,0.2571621239185333,0.00073,0.0056803226470947266,1301492,-0.5880134105682373,-399.8014831542969
1305493,186830,6,763.93190965,100.0,13290,0.27146369218826294,0.00073,0.005168981850147247,1302492,1.9535056352615356,-400.7994384765625
1306493,186974,6,765.8195456,100.0,13300,0.40147894620895386,0.00073,0.004942127503454685,1303492,-3.14044451713562,-400.5269470214844
1307493,187113,6,767.98090343,100.0,13310,0.36468636989593506,0.00073,0.004771221894770861,1304492,2.4674232006073,-400.3055419921875
1308493,187253,6,765.9772820799999,100.0,13320,0.37646400928497314,0.00073,0.005075966008007526,1305492,28.89066505432129,-399.4464416503906
1309493,187394,6,765.8942957,100.0,13330,0.2737189531326294,0.00073,0.0049516004510223866,1306492,-3.6105189323425293,-400.271240234375
1310493,187537,6,765.7172615199997,100.0,13340,0.3086816072463989,0.00073,0.0050083487294614315,1307492,-8.51948356628418,-399.5078430175781
1311493,187679,6,763.39039359,100.0,13350,0.5829740762710571,0.00073,0.006117312237620354,1308492,2.597824811935425,-401.08905029296875
1312493,187821,6,705.77590289,100.0,13360,1.1213675737380981,0.00073,0.00987856276333332,1309492,10.975420951843262,-410.2886657714844
1313493,187965,6,678.4266319000001,100.0,13370,1.0021214485168457,0.00073,0.010896570980548859,1310492,8.452923774719238,-409.6664733886719
1314493,188109,6,680.7481056999999,100.0,13380,1.3937513828277588,0.00073,0.010389734990894794,1311492,7.937165260314941,-412.31964111328125
1315493,188252,6,680.56653916,100.0,13390,0.7474088668823242,0.00073,0.008268785662949085,1312492,-5.136752128601074,-410.22137451171875
1316493,188397,6,678.62977755,100.0,13400,0.43347758054733276,0.00073,0.0071525853127241135,1313492,-4.698729515075684,-408.056884765625
1317493,188541,6,677.7341169399999,100.0,13410,0.3769901990890503,0.00073,0.0058519113808870316,1314492,7.324116230010986,-405.13348388671875
1318493,188685,6,679.6199707499999,100.0,13420,0.3119830787181854,0.00073,0.005372254177927971,1315492,-6.322620868682861,-404.4728698730469
1319493,188828,6,679.6271504700001,100.0,13430,0.35021501779556274,0.00073,0.004704082850366831,1316492,-13.490921020507812,-402.9211120605469
1320493,188972,6,678.22213031,100.0,13440,0.664345383644104,0.00073,0.00428199116140604,1317492,-6.284660339355469,-401.8818359375
1321493,189116,6,680.4733061,100.0,13450,0.28259485960006714,0.00073,0.004108888562768698,1318492,8.523324966430664,-400.8202209472656
1322493,189259,6,738.8858381599999,100.0,13460,0.3838919699192047,0.00073,0.004389186855405569,1319492,10.933633804321289,-399.59857177734375
1323493,189402,6,766.39365243,100.0,13470,0.3286285996437073,0.00073,0.004173668101429939,1320492,7.35035514831543,-399.09405517578125
1324493,189549,6,767.77075543,100.0,13480,0.32521021366119385,0.00073,0.0046401116997003555,1321492,4.824450492858887,-398.9031982421875
1325493,189693,6,769.0644352200001,100.0,13490,0.26713937520980835,0.00073,0.005542391445487738,1322492,21.067153930664062,-399.32635498046875
1326493,189836,6,770.89592988,100.0,13500,0.3895668685436249,0.00073,0.005177203565835953,1323492,1.6534295082092285,-401.93829345703125
1327493,189980,6,771.8911654899999,100.0,13510,0.2520659565925598,0.00073,0.005114894360303879,1324492,-2.74214768409729,-400.7180480957031
1328493,190125,6,772.3058735100001,100.0,13520,0.3624674677848816,0.00073,0.0056700389832258224,1325492,-3.121936559677124,-400.80731201171875
1329493,190267,6,770.7850035,100.0,13530,0.3755056858062744,0.00073,0.005004156846553087,1326492,15.382152557373047,-399.4587097167969
1330493,190411,6,771.5359071799999,100.0,13540,0.21596089005470276,0.00073,0.004643579944968224,1327492,-0.5024445056915283,-400.21649169921875
1331493,190557,6,771.42357284,100.0,13550,0.2401999533176422,0.00073,0.004588489420711994,1328492,6.145306587219238,-400.37005615234375
1332493,190701,6,771.0118515400001,100.0,13560,0.2473713606595993,0.00073,0.004635043442249298,1329492,-2.6503398418426514,-399.238037109375
1333493,190844,6,769.83339513,100.0,13570,0.25423765182495117,0.00073,0.004360492806881666,1330492,2.9535279273986816,-398.2748107910156
1334493,190989,6,769.48625911,100.0,13580,0.19892428815364838,0.00073,0.004035813268274069,1331492,-14.414573669433594,-398.62445068359375
1335493,191134,6,769.43776667,100.0,13590,0.2386164516210556,0.00073,0.0038990480825304985,1332492,-6.261235237121582,-398.8690490722656
1336493,191278,6,769.7470633,100.0,13600,0.27178871631622314,0.00073,0.00376819702796638,1333492,5.400798797607422,-397.8171081542969
1337493,191424,6,769.72016502,100.0,13610,0.30484738945961,0.00073,0.0037153935991227627,1334492,13.753670692443848,-397.26251220703125
1338493,191569,6,769.6204648799999,100.0,13620,0.24742157757282257,0.00073,0.0036919161211699247,1335492,5.510311603546143,-398.0758056640625
1339493,191714,6,771.0094118800001,100.0,13630,0.25914913415908813,0.00073,0.0037342561408877373,1336492,0.17253994941711426,-398.1123046875
1340493,191859,6,771.74892594,100.0,13640,0.18922290205955505,0.00073,0.0037371793296188116,1337492,-5.587903022766113,-397.6510925292969
1341493,192005,6,772.2194656599999,100.0,13650,0.3224872648715973,0.00073,0.0036466375458985567,1338492,-6.652133941650391,-397.3234558105469
1342493,192149,6,772.62905329,100.0,13660,0.2292529046535492,0.00073,0.003634879132732749,1339492,-2.1230411529541016,-398.2548828125
1343493,192293,6,773.65748763,100.0,13670,0.3282114863395691,0.00073,0.003859227756038308,1340492,9.974324226379395,-397.5051574707031
