time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/fps,train/ent_coef_loss,train/learning_rate,train/n_updates,train/actor_loss,train/ent_coef,train/critic_loss
14750,193689,418.73562423,1355025,94.69,6,-4.70772647857666,0.00073,1352024,-447.4255065917969,0.025081420317292213,16.044506072998047
14760,193831,470.3720371900001,1356025,99.02,6,10.080355644226074,0.00073,1353024,-446.3292541503906,0.03045802004635334,27.88291358947754
14770,193974,486.91099018999995,1357025,99.02,6,-3.489459276199341,0.00073,1354024,-443.0124816894531,0.025529690086841583,15.318161964416504
14780,194116,503.17066633,1358025,99.02,6,-9.40343952178955,0.00073,1355024,-445.9326171875,0.02453111857175827,16.702110290527344
14790,194257,524.9180226100001,1359025,100.0,6,-7.396022319793701,0.00073,1356024,-437.12261962890625,0.024309491738677025,17.418476104736328
14800,194400,547.1032912099998,1360025,100.0,6,-0.0253523588180542,0.00073,1357024,-429.99102783203125,0.025386149063706398,16.823957443237305
14810,194542,543.27143697,1361025,100.0,6,-2.4374022483825684,0.00073,1358024,-430.3066101074219,0.024215571582317352,16.93655776977539
14820,194684,551.3096786099999,1362025,100.0,6,5.783134460449219,0.00073,1359024,-424.0324401855469,0.02565605193376541,16.452110290527344
14830,194827,560.2372826999999,1363025,100.0,6,-1.6361300945281982,0.00073,1360024,-422.8845520019531,0.025258081033825874,12.88043212890625
14840,194968,578.6421439000001,1364025,100.0,6,7.286271095275879,0.00073,1361024,-422.1102294921875,0.02670900896191597,47.14015197753906
14850,195110,555.6617274,1365025,100.0,6,-1.2742588520050049,0.00073,1362024,-443.62762451171875,0.036207325756549835,22.093769073486328
14860,195254,533.8326588599999,1366025,100.0,6,-2.2231054306030273,0.00073,1363024,-466.046142578125,0.028914710506796837,23.113285064697266
14870,195399,542.3178762800001,1367025,100.0,6,-6.273963451385498,0.00073,1364024,-459.978515625,0.027415048331022263,39.80753707885742
14880,195539,535.03125226,1368025,100.0,6,2.677198886871338,0.00073,1365024,-457.7030334472656,0.029035493731498718,23.184192657470703
14890,195667,485.6477669899999,1368920,98.95,6,-9.417335510253906,0.00073,1365919,-485.86468505859375,0.05507480725646019,51.058258056640625
14900,195800,434.35852830000005,1369860,98.35,6,1.6470685005187988,0.00073,1366859,-496.1160583496094,0.037255387753248215,26.646316528320312
14910,195939,420.87447166000015,1370860,98.35,6,11.707390785217285,0.00073,1367859,-475.549072265625,0.029887663200497627,20.451560974121094
14920,196080,409.23317161000006,1371860,98.35,6,-4.302478790283203,0.00073,1368859,-476.6775207519531,0.029926175251603127,32.262901306152344
14930,196221,402.48235821,1372860,98.35,6,-0.6635076999664307,0.00073,1369859,-479.33734130859375,0.03219522535800934,26.88800048828125
14940,196364,370.75834755000005,1373860,98.35,6,-3.0979177951812744,0.00073,1370859,-539.0485229492188,0.0684988871216774,68.02976989746094
14950,196504,356.17955437999996,1374860,98.35,6,1.367633581161499,0.00073,1371859,-629.2598876953125,0.05053103715181351,42.96173095703125
14960,196632,357.19328821000005,1375762,97.37,6,-10.990184783935547,0.00073,1372761,-625.0709228515625,0.03856322541832924,29.47068214416504
14970,196776,347.7107071,1376762,97.37,6,-4.364712238311768,0.00073,1373761,-580.5574340820312,0.03465697541832924,505.35400390625
14980,196918,342.3981521,1377762,97.37,6,-17.080720901489258,0.00073,1374761,-559.322265625,0.03187089413404465,29.982664108276367
14990,197062,370.74676614000003,1378762,98.42,6,11.150806427001953,0.00073,1375761,-529.6168823242188,0.03181617707014084,31.247669219970703
15000,197202,407.68336229,1379762,99.02,6,4.381481647491455,0.00073,1376761,-527.9865112304688,0.03651009872555733,33.66929244995117
15010,197343,413.35445622,1380762,99.02,6,-9.443058013916016,0.00073,1377761,-495.4699401855469,0.028950801119208336,20.795991897583008
15020,197484,423.1952256799999,1381762,99.02,6,-1.9991683959960938,0.00073,1378761,-479.8644714355469,0.02866089716553688,27.06865692138672
15030,197629,405.10089062,1382762,99.02,6,-5.376136779785156,0.00073,1379761,-494.2231750488281,0.054828956723213196,63.91429138183594
15040,197771,401.46978760999997,1383762,99.02,6,-1.3757386207580566,0.00073,1380761,-544.4627075195312,0.046676259487867355,42.42131042480469
15050,197913,407.2273708100001,1384762,99.02,6,-1.4593122005462646,0.00073,1381761,-553.2914428710938,0.03677027300000191,26.187875747680664
15060,198056,425.08761071000004,1385762,100.0,6,18.27854347229004,0.00073,1382761,-517.226318359375,0.030131708830595016,282.1463623046875
15070,198198,443.29549646,1386762,100.0,6,-4.646350383758545,0.00073,1383761,-500.860595703125,0.028425859287381172,19.799650192260742
15080,198338,451.16812323,1387762,100.0,6,-0.751307487487793,0.00073,1384761,-482.5770263671875,0.028126321732997894,22.07530975341797
15090,198478,451.9967670600001,1388762,100.0,6,6.688950538635254,0.00073,1385761,-475.9970397949219,0.030692147091031075,27.318769454956055
15100,198620,451.7202748499999,1389762,100.0,6,0.5596053600311279,0.00073,1386761,-479.1831359863281,0.0301634781062603,23.375165939331055
15110,198759,450.71309542999995,1390762,100.0,6,-5.155971050262451,0.00073,1387761,-475.6712646484375,0.029590340331196785,20.95351791381836
15120,198901,449.74669124,1391762,100.0,6,0.42603039741516113,0.00073,1388761,-464.0195617675781,0.02890767902135849,45.63378143310547
15130,199042,467.87321039999995,1392762,100.0,6,2.5657124519348145,0.00073,1389761,-453.7461242675781,0.027282988652586937,30.046850204467773
15140,199181,491.70853658999994,1393762,100.0,6,6.386437892913818,0.00073,1390761,-441.0236511230469,0.025516308844089508,19.893205642700195
15150,199309,515.26702702,1394664,99.02,6,-0.24211227893829346,0.00073,1391663,-442.9453125,0.025444254279136658,17.667726516723633
15160,199452,523.9233089899999,1395664,99.02,6,-10.989026069641113,0.00073,1392663,-429.431396484375,0.025983920320868492,18.08432388305664
15170,199595,530.47545073,1396664,99.02,6,-15.898853302001953,0.00073,1393663,-429.68890380859375,0.02666417323052883,14.695560455322266
15180,199735,529.49420881,1397664,99.02,6,-7.804654598236084,0.00073,1394663,-428.5489501953125,0.02706877328455448,22.68521499633789
15190,199874,546.33090122,1398664,99.02,6,11.864777565002441,0.00073,1395663,-436.2120056152344,0.030374109745025635,23.461669921875
15200,200004,551.7821987399999,1399566,98.04,6,-2.104983329772949,0.00073,1396565,-440.1531982421875,0.02965356409549713,18.657283782958984
15210,200145,550.53563952,1400566,98.04,6,5.315771102905273,0.00073,1397565,-436.6578369140625,0.028239648789167404,22.711650848388672
15220,200288,532.67061622,1401566,98.04,6,10.934431076049805,0.00073,1398565,-435.372802734375,0.02986045554280281,31.039440155029297
15230,200431,518.78956552,1402566,98.04,6,7.635483741760254,0.00073,1399565,-440.6229248046875,0.031160132959485054,32.82770538330078
15240,200575,523.3483797499998,1403566,98.04,6,0.22197812795639038,0.00073,1400565,-435.68780517578125,0.02873281203210354,25.89670753479004
15250,200721,521.3899673899999,1404566,99.02,6,-4.601831912994385,0.00073,1401565,-438.8723449707031,0.028161179274320602,36.51896286010742
15260,200865,515.6231243099999,1405566,99.02,6,-4.6363630294799805,0.00073,1402565,-438.33123779296875,0.02850240282714367,19.822689056396484
15270,201007,494.4977751099999,1406566,99.02,6,1.5338168144226074,0.00073,1403565,-441.43927001953125,0.030370980501174927,26.17147445678711
15280,201150,500.02850542,1407566,99.02,6,-5.185917377471924,0.00073,1404565,-433.1136779785156,0.02685607224702835,16.76030731201172
15290,201293,494.62512721,1408566,99.02,6,-1.513885736465454,0.00073,1405565,-438.1563720703125,0.028687136247754097,20.902305603027344
15300,201435,485.68710173,1409566,100.0,6,-3.832566261291504,0.00073,1406565,-438.72857666015625,0.03334803879261017,21.682600021362305
15310,201567,471.15450354,1410478,99.12,6,-12.801939964294434,0.00073,1407477,-452.18511962890625,0.038338202983140945,30.199504852294922
15320,201702,463.65229215000005,1411431,98.65,6,-0.7876870036125183,0.00073,1408430,-458.1142578125,0.03237070515751839,26.270179748535156
15330,201845,470.49858552,1412431,98.65,6,-7.757835388183594,0.00073,1409430,-452.38702392578125,0.02768281102180481,19.44011116027832
15340,201986,476.39389764,1413431,98.65,6,-1.0787677764892578,0.00073,1410430,-444.5303649902344,0.027446145191788673,22.101966857910156
15350,202128,485.73285392,1414431,98.65,6,-4.321529865264893,0.00073,1411430,-439.864990234375,0.027412425726652145,17.69233512878418
15360,202271,490.6276932400001,1415431,98.65,6,3.194491386413574,0.00073,1412430,-428.70849609375,0.026740288361907005,64.72677612304688
15370,202413,508.78505814000005,1416431,98.65,6,5.351491928100586,0.00073,1413430,-422.929931640625,0.02646150253713131,19.95580291748047
15380,202556,505.62801624,1417431,98.65,6,-5.403501510620117,0.00073,1414430,-426.24188232421875,0.02791699580848217,20.75723648071289
15390,202698,495.78958423000006,1418431,98.65,6,0.2681988477706909,0.00073,1415430,-435.3067626953125,0.02666354924440384,15.893388748168945
15400,202841,498.67424006,1419431,98.65,6,-6.355954170227051,0.00073,1416430,-424.809814453125,0.024027898907661438,15.311666488647461
15410,202986,518.77120114,1420431,99.53,6,-4.517565727233887,0.00073,1417430,-417.39813232421875,0.025240786373615265,20.239757537841797
15420,203131,537.8287359100001,1421431,100.0,6,5.950745582580566,0.00073,1418430,-413.44964599609375,0.02537081018090248,19.84782600402832
15430,203272,544.68977593,1422431,100.0,6,5.974158763885498,0.00073,1419430,-417.06610107421875,0.025600919499993324,18.13353729248047
15440,203414,554.58964755,1423431,100.0,6,1.0250661373138428,0.00073,1420430,-416.25347900390625,0.026018202304840088,23.16616439819336
15450,203557,556.19035518,1424431,100.0,6,8.556788444519043,0.00073,1421430,-417.3589172363281,0.025193380191922188,14.981771469116211
15460,203697,554.8104179400001,1425431,100.0,6,1.8536758422851562,0.00073,1422430,-415.9271240234375,0.025783974677324295,17.65349769592285
15470,203839,544.58812705,1426431,100.0,6,-5.774371147155762,0.00073,1423430,-416.8031005859375,0.02527008019387722,14.563881874084473
15480,203979,543.19229043,1427431,100.0,6,-12.295356750488281,0.00073,1424430,-417.83734130859375,0.026641422882676125,13.589080810546875
15490,204120,547.23031228,1428431,100.0,6,1.236971139907837,0.00073,1425430,-417.16729736328125,0.025490369647741318,18.140445709228516
15500,204246,557.2869341999999,1429333,99.02,6,1.3144807815551758,0.00073,1426332,-416.7395324707031,0.0261741504073143,20.83026123046875
15510,204390,564.0215338700001,1430333,99.02,6,-2.71368145942688,0.00073,1427332,-421.1610107421875,0.026688627898693085,14.527640342712402
15520,204530,557.0082564299998,1431333,99.02,6,-1.8388183116912842,0.00073,1428332,-419.037353515625,0.02603781782090664,18.197036743164062
15530,204670,563.64620526,1432333,99.02,6,1.8096811771392822,0.00073,1429332,-424.7962341308594,0.028805676847696304,22.193870544433594
15540,204811,535.98424227,1433333,99.02,6,-5.79974365234375,0.00073,1430332,-432.03314208984375,0.029808402061462402,18.74386215209961
15550,204953,519.8961915900001,1434333,99.02,6,-0.3354620933532715,0.00073,1431332,-432.3414306640625,0.030796196311712265,31.71862030029297
15560,205094,505.77808474,1435333,99.02,6,-1.5010721683502197,0.00073,1432332,-435.0715026855469,0.02813630737364292,16.5227108001709
15570,205234,499.7388429599999,1436333,99.02,6,4.0651655197143555,0.00073,1433332,-431.96148681640625,0.027137495577335358,25.066364288330078
15580,205376,502.50881539,1437333,99.02,6,-8.269761085510254,0.00073,1434332,-429.1572570800781,0.02822960540652275,15.657634735107422
15590,205520,514.77624037,1438333,99.02,6,19.365869522094727,0.00073,1435332,-431.12200927734375,0.028318418189883232,15.987058639526367
15600,205660,511.26215843,1439333,100.0,6,23.429014205932617,0.00073,1436332,-435.1207275390625,0.033134765923023224,30.615440368652344
15610,205803,488.88473579999993,1440333,100.0,6,-12.058820724487305,0.00073,1437332,-459.9541931152344,0.036698851734399796,28.79605484008789
15620,205944,474.33782565,1441333,100.0,6,-3.9890975952148438,0.00073,1438332,-464.4241638183594,0.03502896800637245,24.388656616210938
15630,206085,455.1752755,1442333,100.0,6,0.6494473218917847,0.00073,1439332,-462.40496826171875,0.029945731163024902,26.399147033691406
15640,206224,459.5577140499999,1443333,100.0,6,4.714571952819824,0.00073,1440332,-450.8632507324219,0.027860140427947044,25.588594436645508
15650,206366,467.87868434000006,1444333,100.0,6,-3.0658507347106934,0.00073,1441332,-446.7419738769531,0.0271146260201931,23.582523345947266
15660,206506,472.96308274,1445333,100.0,6,7.298011779785156,0.00073,1442332,-435.8351745605469,0.028619633987545967,17.907669067382812
15670,206646,469.90905006,1446333,100.0,6,-8.618420600891113,0.00073,1443332,-438.37774658203125,0.027339154854416847,20.845394134521484
15680,206788,465.70757084,1447333,100.0,6,12.365730285644531,0.00073,1444332,-433.8114929199219,0.027384310960769653,36.3943977355957
15690,206929,465.46647986999994,1448333,100.0,6,0.14383739233016968,0.00073,1445332,-434.4443359375,0.026125403121113777,17.680814743041992
15700,207057,462.66512065999996,1449235,99.02,6,6.023433685302734,0.00073,1446234,-429.89801025390625,0.025561993941664696,17.43531608581543
15710,207197,478.8061114199999,1450235,99.02,6,4.3929595947265625,0.00073,1447234,-421.8589172363281,0.027004724368453026,19.353349685668945
15720,207337,514.26299397,1451235,99.02,6,2.6298069953918457,0.00073,1448234,-417.90594482421875,0.02495650202035904,25.81027603149414
15730,207477,519.99277587,1452235,99.02,6,-2.93342661857605,0.00073,1449234,-411.7795715332031,0.024895189329981804,14.938228607177734
15740,207618,532.6331397000001,1453235,99.02,6,-1.9084868431091309,0.00073,1450234,-405.0654296875,0.02529105544090271,14.649368286132812
15750,207760,541.3485587900001,1454235,99.02,6,0.6271761655807495,0.00073,1451234,-405.2611083984375,0.025261158123612404,20.168689727783203
15760,207904,555.2803034099999,1455235,99.02,6,-1.0742754936218262,0.00073,1452234,-407.38726806640625,0.02570735104382038,16.837451934814453
15770,208045,569.2596109599999,1456235,99.02,6,-2.6202189922332764,0.00073,1453234,-412.2569885253906,0.0251831766217947,14.789230346679688
15780,208186,577.42865674,1457235,99.02,6,4.48976993560791,0.00073,1454234,-414.78680419921875,0.026410872116684914,16.15869903564453
15790,208327,581.98056028,1458235,99.02,6,-7.6293182373046875,0.00073,1455234,-406.6999816894531,0.025999728590250015,15.447969436645508
15800,208467,596.05150396,1459235,100.0,6,-3.3452236652374268,0.00073,1456234,-413.3450012207031,0.02539103478193283,54.83989715576172
15810,208609,591.61372351,1460235,100.0,6,-3.7755818367004395,0.00073,1457234,-418.51739501953125,0.027444593608379364,24.108787536621094
15820,208750,575.12059421,1461235,100.0,6,-18.471763610839844,0.00073,1458234,-426.9034423828125,0.028943484649062157,40.488990783691406
15830,208891,564.8514562899999,1462235,100.0,6,-2.5427086353302,0.00073,1459234,-435.28790283203125,0.03159916400909424,19.590930938720703
15840,209031,550.76391991,1463235,100.0,7,9.742376327514648,0.00073,1460234,-436.3984375,0.03353041037917137,31.532691955566406
15850,209172,523.95826185,1464235,100.0,7,1.513555645942688,0.00073,1461234,-441.0895690917969,0.027781657874584198,19.620033264160156
15860,209313,515.0368996100001,1465235,100.0,7,-1.6031432151794434,0.00073,1462234,-429.1083984375,0.025283947587013245,19.118501663208008
15870,209453,504.75640257,1466235,100.0,7,-6.285190582275391,0.00073,1463234,-425.8800048828125,0.02680399641394615,41.65584182739258
15880,209595,498.00136990000004,1467235,100.0,7,-4.338537693023682,0.00073,1464234,-422.9328308105469,0.024998508393764496,13.318944931030273
15890,209724,471.5288299299999,1468137,99.02,7,-4.855878829956055,0.00073,1465136,-412.0491943359375,0.024221310392022133,24.46546745300293
15900,209864,460.2530581699999,1469137,99.02,7,-2.6620912551879883,0.00073,1466136,-413.50360107421875,0.025076815858483315,12.637228012084961
15910,210003,488.5295225599999,1470137,99.02,7,1.2157063484191895,0.00073,1467136,-408.80712890625,0.024847213178873062,55.92363739013672
15920,210144,497.18857519,1471137,99.02,7,4.5013628005981445,0.00073,1468136,-408.68804931640625,0.024370644241571426,14.96493148803711
15930,210285,515.17970079,1472137,99.02,7,-4.540501594543457,0.00073,1469136,-404.1445007324219,0.025134602561593056,23.121963500976562
