time/time_elapsed,time/episodes,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,train/ent_coef,train/learning_rate,train/critic_loss,train/ent_coef_loss,train/actor_loss,train/n_updates
113863,11560,7,512.14277625,74.86,822924,0.02700250968337059,0.00073,5.5903472900390625,-9.11297607421875,-364.7327880859375,819923
113974,11570,7,503.33956228000005,74.86,823674,0.029770759865641594,0.00073,8.808334350585938,-2.8826794624328613,-373.8269348144531,820673
114083,11580,7,502.73867865000005,75.0,824424,0.03500847890973091,0.00073,12.545331954956055,1.7904481887817383,-376.50677490234375,821423
114175,11590,7,437.90480197,73.76,825050,0.03584156930446625,0.00073,27.254409790039062,1.3376600742340088,-376.1385803222656,822049
114280,11600,7,381.34615138000004,73.46,825770,0.03432711586356163,0.00073,45.51542663574219,5.644079208374023,-370.5744934082031,822769
114371,11610,7,348.10180153,72.17,826391,0.034389231353998184,0.00073,15.108871459960938,3.8104891777038574,-366.6669921875,823390
114481,11620,7,342.53006578000003,72.17,827141,0.03174953907728195,0.00073,11.88874340057373,5.362227439880371,-371.8128662109375,824140
114592,11630,7,341.36392272999996,72.17,827891,0.030438316985964775,0.00073,6.713700294494629,-16.293411254882812,-380.30859375,824890
114702,11640,7,341.70774313000004,72.17,828641,0.028611937537789345,0.00073,9.182921409606934,-1.6322228908538818,-375.6381530761719,825640
114813,11650,7,341.66330181999996,72.17,829391,0.026228060945868492,0.00073,5.0162553787231445,-5.862102508544922,-369.06005859375,826390
114923,11660,7,342.37996573,72.17,830141,0.025680365040898323,0.00073,4.7808451652526855,-5.10023832321167,-367.0436096191406,827140
115033,11670,7,351.61070033000004,72.17,830891,0.02280895598232746,0.00073,4.489886283874512,-11.449101448059082,-366.8070068359375,827890
115143,11680,7,358.26595829999997,72.17,831641,0.022577794268727303,0.00073,4.999797344207764,4.408238887786865,-367.293212890625,828640
115252,11690,7,428.84400836000003,73.41,832391,0.025860494002699852,0.00073,5.2625579833984375,-1.71033775806427,-370.19879150390625,829390
115357,11700,7,491.31490753,73.47,833117,0.031890787184238434,0.00073,8.612093925476074,13.65777587890625,-378.0027770996094,830116
115464,11710,7,520.9890346999999,74.76,833867,0.031095581129193306,0.00073,11.364059448242188,-10.325838088989258,-368.4716796875,830866
115572,11720,7,522.91781768,74.76,834617,0.025844011455774307,0.00073,6.119878768920898,1.8003709316253662,-371.201904296875,831616
115679,11730,7,522.81158535,74.76,835367,0.024009693413972855,0.00073,6.522940635681152,1.0931096076965332,-365.0664367675781,832366
115787,11740,7,522.60059921,74.76,836117,0.021857941523194313,0.00073,9.666275024414062,7.421478748321533,-365.1314697265625,833116
115894,11750,7,522.66546192,74.76,836867,0.02183396741747856,0.00073,7.131003379821777,3.7068185806274414,-362.07366943359375,833866
116000,11760,7,522.45285344,74.76,837617,0.021484673023223877,0.00073,6.354389190673828,5.287265777587891,-359.4227294921875,834616
116105,11770,7,521.91818553,74.76,838367,0.023406971246004105,0.00073,6.68466329574585,-3.962153673171997,-369.695068359375,835366
116208,11780,7,520.67319618,74.76,839117,0.022184444591403008,0.00073,4.585851192474365,21.344697952270508,-360.8922119140625,836116
116313,11790,7,522.80845921,74.76,839867,0.022184979170560837,0.00073,4.278183937072754,-2.446138381958008,-363.7161865234375,836866
116418,11800,7,531.99254644,75.0,840617,0.02241501584649086,0.00073,4.191003799438477,-20.46561622619629,-369.7979736328125,837616
116521,11810,7,534.3251732099999,75.0,841367,0.020167099311947823,0.00073,4.454620361328125,1.7621139287948608,-364.630126953125,838366
116624,11820,7,535.6279244,75.0,842117,0.02141721546649933,0.00073,4.892343044281006,9.121807098388672,-363.2555236816406,839116
116727,11830,7,534.28771793,75.0,842867,0.02188640460371971,0.00073,2.9306223392486572,-15.101505279541016,-368.58282470703125,839866
116831,11840,7,533.81976614,75.0,843617,0.02464020438492298,0.00073,9.673493385314941,1.1390212774276733,-365.6578369140625,840616
116936,11850,7,530.20932485,75.0,844367,0.027281159535050392,0.00073,6.0733819007873535,-5.105072975158691,-375.5350341796875,841366
117041,11860,7,528.5015467200001,75.0,845117,0.026115313172340393,0.00073,6.956910133361816,-3.2632064819335938,-372.39794921875,842116
117146,11870,7,523.59227667,74.97,845864,0.0238913893699646,0.00073,5.489027976989746,-1.173201084136963,-369.8746337890625,842863
117250,11880,7,524.51509662,74.97,846614,0.02322954498231411,0.00073,7.52236270904541,-3.8167285919189453,-368.7641906738281,843613
117355,11890,7,519.7148781,74.97,847364,0.02457791194319725,0.00073,18.71023178100586,-3.466531753540039,-373.9626770019531,844363
117459,11900,7,509.47437532,74.95,848112,0.023428477346897125,0.00073,5.982832908630371,2.370819330215454,-367.720947265625,845111
117562,11910,7,510.0897832,74.95,848862,0.021646587178111076,0.00073,4.4053168296813965,-3.0877187252044678,-366.1431579589844,845861
117665,11920,7,510.94026792000005,74.95,849612,0.021280616521835327,0.00073,5.528703689575195,-9.943897247314453,-370.9322509765625,846611
117769,11930,7,513.8399468399999,74.95,850362,0.020855851471424103,0.00073,3.3770320415496826,-15.958172798156738,-367.9284362792969,847361
117874,11940,7,514.48313058,74.95,851112,0.021045811474323273,0.00073,4.552306175231934,-0.36437511444091797,-369.87432861328125,848111
117978,11950,7,518.0186817,74.95,851862,0.021385692059993744,0.00073,5.453996181488037,1.487610936164856,-363.5562744140625,848861
118082,11960,7,520.16065759,74.95,852612,0.020998694002628326,0.00073,8.245244026184082,27.545734405517578,-360.89202880859375,849611
118185,11970,7,525.3801618900001,74.98,853362,0.025807037949562073,0.00073,3.5584545135498047,-2.296534538269043,-371.04107666015625,850361
118290,11980,7,523.5532797399999,74.98,854112,0.029246488586068153,0.00073,6.277647972106934,-4.844324588775635,-371.6398620605469,851111
118394,11990,7,524.0978861,74.98,854862,0.029146535322070122,0.00073,7.763284683227539,-8.724588394165039,-368.9665832519531,851861
118488,12000,7,513.65072364,74.26,855538,0.025767307728528976,0.00073,8.761762619018555,-1.0332722663879395,-366.5905456542969,852537
118590,12010,7,516.89430911,74.26,856288,0.024251097813248634,0.00073,8.218395233154297,2.514439582824707,-365.5362854003906,853287
118694,12020,7,516.7380899000001,74.26,857038,0.021900054067373276,0.00073,6.153078079223633,4.030020713806152,-361.0893859863281,854037
118797,12030,7,515.4876845599999,74.26,857788,0.02285049855709076,0.00073,4.344436168670654,-14.446027755737305,-372.0291442871094,854787
118900,12040,7,515.3352121,74.26,858538,0.02257079817354679,0.00073,6.500307083129883,-12.613975524902344,-367.3996887207031,855537
119004,12050,7,513.058897,74.26,859288,0.021501081064343452,0.00073,4.121940612792969,-12.700630187988281,-373.0968017578125,856287
119110,12060,7,509.57230476999996,74.26,860038,0.02443789876997471,0.00073,7.1314544677734375,2.3001761436462402,-369.68792724609375,857037
119214,12070,7,505.37147008000005,74.26,860788,0.024401545524597168,0.00073,38.57371139526367,3.162945032119751,-368.6663513183594,857787
119317,12080,7,506.2033691699999,74.26,861538,0.022020014002919197,0.00073,5.894941329956055,11.127001762390137,-370.68096923828125,858537
119420,12090,7,511.03410018999995,74.26,862288,0.02116275765001774,0.00073,4.53525447845459,1.486829161643982,-370.620361328125,859287
119524,12100,7,530.90557546,75.0,863038,0.02135273814201355,0.00073,5.626501083374023,3.0984232425689697,-368.9588623046875,860037
119627,12110,7,530.74618247,75.0,863788,0.021336525678634644,0.00073,5.632024765014648,-1.2375472784042358,-369.94903564453125,860787
119725,12120,7,496.9762816499999,74.64,864502,0.02195095829665661,0.00073,4.496462821960449,-2.3796157836914062,-368.7134704589844,861501
119818,12130,7,421.11037114999993,73.86,865174,0.022795822471380234,0.00073,4.419663906097412,-2.7885427474975586,-367.75213623046875,862173
119920,12140,7,415.34161450999994,73.86,865924,0.022320928052067757,0.00073,5.276386260986328,-14.590293884277344,-373.1939697265625,862923
120022,12150,7,412.45821537999996,73.86,866674,0.022497981786727905,0.00073,5.414492607116699,-8.582961082458496,-362.3148193359375,863673
120126,12160,7,416.21948551,73.86,867424,0.021746817976236343,0.00073,4.710291862487793,-0.49138450622558594,-367.04461669921875,864423
120231,12170,7,421.09793723999996,73.86,868174,0.02222282998263836,0.00073,6.814425945281982,-0.6866168975830078,-364.8671875,865173
120334,12180,7,422.26031555000003,73.86,868924,0.022053802385926247,0.00073,3.5288848876953125,-5.385012626647949,-368.64849853515625,865923
120439,12190,7,422.5815474599999,73.86,869674,0.021140366792678833,0.00073,6.726037979125977,4.020330429077148,-362.01275634765625,866673
120546,12200,7,425.10134336000004,73.86,870424,0.021624824032187462,0.00073,6.148591995239258,0.6386377811431885,-358.23199462890625,867423
120650,12210,7,425.69682806000003,73.86,871174,0.021176768466830254,0.00073,12.795421600341797,15.841791152954102,-361.99993896484375,868173
120753,12220,7,461.50998397999996,74.22,871924,0.022473156452178955,0.00073,7.862860202789307,-2.220921516418457,-365.78125,868923
120856,12230,7,538.48942657,75.0,872674,0.0222887322306633,0.00073,17.882827758789062,-0.1517575979232788,-367.6553039550781,869673
120951,12240,7,516.6215609199999,74.32,873356,0.02613079734146595,0.00073,7.985645294189453,2.6993210315704346,-367.884765625,870355
121043,12250,7,432.9718550599999,73.5,874024,0.028614722192287445,0.00073,15.411975860595703,-4.111390113830566,-366.3349914550781,871023
121144,12260,7,351.57038517999996,73.5,874774,0.027125023305416107,0.00073,8.358345985412598,-0.882046103477478,-365.2640380859375,871773
121240,12270,7,289.7215677,72.95,875469,0.025052225217223167,0.00073,8.916357040405273,-10.396944046020508,-360.94586181640625,872468
121326,12280,7,268.84464098000007,71.85,876109,0.02350044809281826,0.00073,7.0144877433776855,-5.674829006195068,-360.01336669921875,873108
121430,12290,7,268.35096492,71.85,876859,0.02309761568903923,0.00073,17.90872573852539,-0.039731502532958984,-358.6380615234375,873858
121532,12300,7,267.05891730999997,71.85,877609,0.022179432213306427,0.00073,6.319793701171875,-10.310977935791016,-362.29095458984375,874608
121636,12310,7,267.17350680000004,71.85,878359,0.023500079289078712,0.00073,9.259017944335938,2.5000507831573486,-354.748046875,875358
121741,12320,7,264.3628794,71.85,879109,0.023594006896018982,0.00073,13.332698822021484,21.224166870117188,-357.7797546386719,876108
121844,12330,7,263.86698796,71.85,879859,0.026804743334650993,0.00073,10.724588394165039,4.823614120483398,-358.6431884765625,876858
121947,12340,7,276.12882453000003,72.52,880608,0.03346113860607147,0.00073,11.569246292114258,10.796463966369629,-357.03045654296875,877607
122050,12350,7,364.76660207000003,73.34,881358,0.03479422628879547,0.00073,9.690022468566895,-6.695305347442627,-362.0804748535156,878357
122154,12360,7,446.0614032900001,73.34,882108,0.031734444200992584,0.00073,12.738533020019531,-2.7933120727539062,-355.4854736328125,879107
122257,12370,7,507.42529580999997,73.89,882858,0.02828456647694111,0.00073,5.304544448852539,-13.326602935791016,-368.1217041015625,879857
122362,12380,7,528.19027018,74.99,883608,0.024183429777622223,0.00073,9.620461463928223,0.464672327041626,-361.8548583984375,880607
122467,12390,7,528.76249316,74.99,884358,0.02282772585749626,0.00073,7.276764869689941,5.445468902587891,-354.5660095214844,881357
122571,12400,7,530.1156786500001,74.99,885108,0.02165173925459385,0.00073,4.600662708282471,-15.838628768920898,-368.2154846191406,882107
122674,12410,7,525.56752426,74.94,885853,0.035056982189416885,0.00073,10.033454895019531,10.379767417907715,-371.732666015625,882852
122775,12420,7,508.2695852800001,74.77,886586,0.047446005046367645,0.00073,17.00798797607422,6.168701171875,-369.7496643066406,883585
122884,12430,7,503.24292293999997,74.77,887336,0.042577777057886124,0.00073,19.098411560058594,5.042178630828857,-373.2956237792969,884335
122991,12440,7,510.12283331,74.78,888086,0.031906355172395706,0.00073,4.624648094177246,-20.30596160888672,-384.4606628417969,885085
123095,12450,7,507.05278466999994,74.78,888836,0.026387294754385948,0.00073,9.373988151550293,2.4952785968780518,-374.895263671875,885835
123198,12460,7,506.16423016999994,74.78,889586,0.024407794699072838,0.00073,16.888965606689453,1.2009801864624023,-369.2156066894531,886585
123302,12470,7,506.33353106999994,74.78,890336,0.02233753725886345,0.00073,8.186487197875977,12.686175346374512,-368.2862854003906,887335
123405,12480,7,506.0049868300001,74.78,891086,0.022269492968916893,0.00073,8.930320739746094,-6.070507526397705,-367.0238037109375,888085
123508,12490,7,505.80523869999996,74.78,891836,0.02270081639289856,0.00073,6.653476715087891,7.615185260772705,-364.59124755859375,888835
123612,12500,7,502.7400523500001,74.78,892586,0.021473657339811325,0.00073,5.927813529968262,11.081361770629883,-364.3067932128906,889585
123715,12510,7,507.85141410999995,74.83,893336,0.021970828995108604,0.00073,7.13483190536499,7.898191452026367,-362.1573486328125,890335
123825,12520,7,528.19247951,75.0,894086,0.022136438637971878,0.00073,11.556015014648438,-0.37088775634765625,-364.027587890625,891085
123929,12530,7,533.75038733,75.0,894836,0.023030545562505722,0.00073,8.066238403320312,2.0607070922851562,-370.13409423828125,891835
124032,12540,7,540.43845996,75.0,895586,0.030071107670664787,0.00073,6.659675598144531,-8.726771354675293,-372.0005798339844,892585
124129,12550,7,524.5615297200001,74.57,896293,0.028092214837670326,0.00073,8.233085632324219,1.3705402612686157,-364.1886291503906,893292
124219,12560,7,499.36232827,73.62,896948,0.02550031989812851,0.00073,6.836905479431152,-2.0670390129089355,-366.0072021484375,893947
124324,12570,7,498.60696487,73.62,897698,0.021663688123226166,0.00073,5.190000534057617,-12.271868705749512,-364.3480224609375,894697
124427,12580,7,498.93167812,73.62,898448,0.021748850122094154,0.00073,6.028613090515137,-6.462507247924805,-365.02471923828125,895447
124530,12590,7,499.16380067,73.62,899198,0.022188233211636543,0.00073,10.584095001220703,-1.6381289958953857,-356.4157409667969,896197
124634,12600,7,501.54806581,73.62,899948,0.025471506640315056,0.00073,7.417500019073486,2.662101984024048,-367.61724853515625,896947
124736,12610,7,485.7544827500001,73.62,900698,0.03836853429675102,0.00073,16.00469207763672,10.989734649658203,-372.89703369140625,897697
124839,12620,7,480.55505859,73.62,901448,0.03657129406929016,0.00073,7.535404205322266,5.384588718414307,-381.25384521484375,898447
124942,12630,7,480.53097706000005,73.62,902198,0.029217634350061417,0.00073,6.608707904815674,-8.07791805267334,-381.8398742675781,899197
125046,12640,7,482.71752139000006,73.62,902948,0.026694271713495255,0.00073,6.511200428009033,-1.4349312782287598,-372.0306091308594,899947
125149,12650,7,501.64191077000004,74.05,903698,0.02587066777050495,0.00073,9.030628204345703,3.284005641937256,-370.753173828125,900697
125222,12660,7,463.57787348,72.74,904222,0.0275418683886528,0.00073,18.102519989013672,19.111886978149414,-365.0296630859375,901221
125326,12670,7,410.24763620000004,72.74,904972,0.03086387924849987,0.00073,16.645145416259766,15.122596740722656,-367.91094970703125,901971
125409,12680,7,350.3896558699999,71.2,905568,0.03255845606327057,0.00073,8.857156753540039,4.120244026184082,-382.82977294921875,902567
125512,12690,7,331.02843698,71.2,906318,0.03695881739258766,0.00073,15.430862426757812,11.450011253356934,-379.5274658203125,903317
125615,12700,7,322.0636619,71.2,907068,0.034669362008571625,0.00073,11.283632278442383,-4.063692092895508,-383.9627685546875,904067
125720,12710,7,317.35660327999994,71.2,907818,0.04920726642012596,0.00073,155.95074462890625,5.467146873474121,-398.0498046875,904817
125824,12720,7,306.11555343,71.2,908568,0.049231287091970444,0.00073,24.848913192749023,-0.682471752166748,-412.5054931640625,905567
125928,12730,7,298.410074,71.2,909318,0.04203563183546066,0.00073,17.627513885498047,-2.4794445037841797,-394.76171875,906317
126034,12740,7,298.01222377000005,71.2,910068,0.03421314060688019,0.00073,13.339996337890625,2.869861602783203,-391.57879638671875,907067
126137,12750,7,298.15111956,71.2,910818,0.0295434407889843,0.00073,11.942536354064941,-1.5095272064208984,-380.7982177734375,907817
126241,12760,7,361.75206111,73.46,911568,0.02812495268881321,0.00073,8.899467468261719,-9.471155166625977,-375.3913879394531,908567
