time/fps,rollout/ep_rew_mean,time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/ent_coef_loss,train/learning_rate,train/ent_coef,train/n_updates,train/critic_loss,train/actor_loss
7,-210.45571207999998,2140,48.64,95563,12773,-8.036966323852539,0.00073,0.014905846677720547,92562,4.4103851318359375,116.82035064697266
7,-210.80402974999998,2150,48.89,96063,12840,5.038930892944336,0.00073,0.014495552517473698,93062,5.053711414337158,117.14891815185547
7,-209.78434938,2160,48.87,96554,12904,0.03634440898895264,0.00073,0.014627832919359207,93553,3.954376697540283,116.36491394042969
7,-208.23049568000005,2170,48.89,97025,12966,0.6601232290267944,0.00073,0.014414920471608639,94024,5.0009765625,115.28085327148438
7,-207.45301514000002,2180,48.85,97517,13031,-5.1219258308410645,0.00073,0.014304086565971375,94516,4.44605827331543,116.07648468017578
7,-200.11823591000004,2190,48.96,98017,13097,-4.042023181915283,0.00073,0.013904559426009655,95016,4.274183750152588,111.863037109375
7,-199.32076823000003,2200,48.95,98505,13162,-9.296097755432129,0.00073,0.01353640016168356,95504,4.576186180114746,112.38827514648438
7,-199.51648829,2210,48.62,98955,13221,-2.287886619567871,0.00073,0.013903094455599785,95954,4.0650954246521,112.02445983886719
7,-196.63467280999998,2220,48.79,99445,13286,-6.227543354034424,0.00073,0.013707377016544342,96444,4.914755821228027,112.4699478149414
7,-201.59088077999996,2230,48.66,99929,13351,-4.381523609161377,0.00073,0.013701959513127804,96928,4.563387870788574,111.78675842285156
7,-203.21984592000004,2240,48.57,100420,13416,-0.35263657569885254,0.00073,0.014114308170974255,97419,4.125997066497803,119.14269256591797
7,-205.56241142000007,2250,48.47,100910,13481,-10.031142234802246,0.00073,0.01440734788775444,97909,5.630138397216797,112.77957153320312
7,-208.50918816000004,2260,48.48,101402,13546,2.7209911346435547,0.00073,0.014398762956261635,98401,4.287540435791016,110.94340515136719
7,-207.00561865,2270,48.6,101885,13609,1.283887267112732,0.00073,0.01387830264866352,98884,4.455472469329834,115.54298400878906
7,-206.84376361,2280,48.51,102368,13673,4.962417125701904,0.00073,0.01412824634462595,99367,4.34162712097168,116.2895736694336
7,-212.48844364,2290,48.33,102850,13736,-5.353178977966309,0.00073,0.013704239390790462,99849,3.826413631439209,116.80003356933594
7,-210.59147695,2300,48.33,103338,13800,0.4773632287979126,0.00073,0.013586574234068394,100337,4.817407608032227,112.84330749511719
7,-213.60979819000005,2310,48.45,103800,13861,0.7142924070358276,0.00073,0.013838930055499077,100799,3.9605207443237305,114.74813079833984
7,-221.94966467000003,2320,48.08,104253,13920,-6.76812744140625,0.00073,0.014145179651677608,101252,5.237649440765381,112.97936248779297
7,-218.97027892000003,2330,47.9,104719,13981,-7.135134696960449,0.00073,0.013813402503728867,101718,4.252406120300293,112.12857818603516
7,-214.92538796,2340,47.99,105219,14047,-0.6050828695297241,0.00073,0.01432228833436966,102218,4.542025566101074,116.7811050415039
7,-217.88813334999998,2350,47.83,105693,14110,-8.76439094543457,0.00073,0.01447321567684412,102692,4.129598617553711,113.97667694091797
7,-211.26339897000003,2360,47.91,106193,14176,-10.385064125061035,0.00073,0.014522845856845379,103192,4.573819637298584,113.20714569091797
7,-207.00860539999994,2370,48.08,106693,14242,-1.0488094091415405,0.00073,0.014161113649606705,103692,3.3747990131378174,116.01637268066406
7,-208.17349539999998,2380,48.19,107187,14307,4.019567012786865,0.00073,0.01436579693108797,104186,3.812039852142334,115.08468627929688
7,-211.40101597000003,2390,48.26,107676,14372,-0.22117745876312256,0.00073,0.014258651062846184,104675,4.556997299194336,114.18699645996094
7,-214.31475914999996,2400,48.36,108174,14437,-4.472348213195801,0.00073,0.014390155673027039,105173,4.324491500854492,114.80245971679688
7,-210.68462464,2410,48.7,108670,14502,-3.0677523612976074,0.00073,0.013854585587978363,105669,4.3040008544921875,115.77745056152344
7,-204.65532936,2420,49.17,109170,14571,-1.044835090637207,0.00073,0.01402354147285223,106169,4.4223246574401855,118.49089050292969
7,-201.49459944000003,2430,49.31,109650,14637,-0.964187741279602,0.00073,0.013538956642150879,106649,4.67473840713501,116.30231475830078
7,-204.08445657000004,2440,49.16,110135,14703,-1.008589267730713,0.00073,0.01412710826843977,107134,4.330584526062012,114.7525863647461
7,-202.61676711,2450,49.14,110607,14767,-0.06421089172363281,0.00073,0.013966817408800125,107606,4.120051383972168,115.65730285644531
7,-207.19442273,2460,49.1,111103,14834,4.064043045043945,0.00073,0.014239374548196793,108102,4.568039894104004,115.86072540283203
7,-209.14665993000003,2470,49.03,111596,14902,8.349767684936523,0.00073,0.014822777360677719,108595,4.426656246185303,115.08438110351562
7,-215.85640286999998,2480,48.89,112076,14966,1.1982674598693848,0.00073,0.01470031589269638,109075,4.832941055297852,117.22745513916016
7,-211.06054184,2490,49.0,112576,15035,-0.7867816686630249,0.00073,0.01423555240035057,109575,4.263446807861328,116.31845092773438
7,-210.77983106999997,2500,48.89,113063,15101,2.1792938709259033,0.00073,0.013831904157996178,110062,4.219136714935303,115.56424713134766
7,-213.06292126,2510,48.77,113547,15167,-3.963285207748413,0.00073,0.014021756127476692,110546,4.7480058670043945,116.17198181152344
7,-215.27474315,2520,48.46,114016,15230,3.043468475341797,0.00073,0.01379522867500782,111015,4.2872514724731445,115.84891510009766
7,-217.27818098000003,2530,48.59,114509,15297,6.511470794677734,0.00073,0.013984250836074352,111508,5.00121545791626,113.15731811523438
7,-217.53062132,2540,48.59,114994,15363,-1.946847677230835,0.00073,0.013796939514577389,111993,6.381000518798828,118.79611206054688
7,-215.19455874,2550,48.85,115492,15431,4.636306285858154,0.00073,0.01448395848274231,112491,5.0127410888671875,117.04159545898438
7,-217.77763299000003,2560,48.75,115978,15496,-3.9852724075317383,0.00073,0.014163726940751076,112977,4.374245643615723,116.38119506835938
7,-217.39317089,2570,48.67,116463,15561,-7.40865421295166,0.00073,0.014527160674333572,113462,4.3978142738342285,116.51878356933594
7,-214.54235422,2580,48.65,116941,15625,-1.5817855596542358,0.00073,0.014279007911682129,113940,4.818962097167969,117.64582824707031
7,-211.61405589999998,2590,48.5,117426,15690,-0.9403449892997742,0.00073,0.014366330578923225,114425,4.697618007659912,115.54539489746094
7,-208.36796853999996,2600,48.43,117906,15754,-1.0964734554290771,0.00073,0.014617136679589748,114905,4.821441650390625,118.34120178222656
7,-202.48361160000002,2610,48.56,118403,15821,-2.427793502807617,0.00073,0.014211767353117466,115402,4.313787937164307,113.44606018066406
7,-197.97810519999996,2620,48.84,118900,15889,3.857348918914795,0.00073,0.01481043454259634,115899,4.696654796600342,114.5206069946289
7,-196.54590138000003,2630,48.75,119384,15954,-6.4155144691467285,0.00073,0.01441813725978136,116383,4.847780227661133,114.67344665527344
7,-195.49468891,2640,48.79,119873,16021,4.0788893699646,0.00073,0.01422655489295721,116872,5.67972469329834,115.28652954101562
7,-198.16582734,2650,48.68,120360,16088,-8.27885913848877,0.00073,0.014177470467984676,117359,4.724979400634766,110.32585144042969
7,-193.54538435000003,2660,48.78,120856,16154,0.09254741668701172,0.00073,0.014718797989189625,117855,4.359836578369141,114.59386444091797
7,-194.56126162,2670,48.85,121348,16220,10.592008590698242,0.00073,0.014377857558429241,118347,5.409412384033203,112.17154693603516
7,-187.51816156999996,2680,49.02,121843,16287,-3.414788246154785,0.00073,0.014280315488576889,118842,4.328673362731934,112.96025848388672
7,-188.24388978,2690,49.16,122342,16356,3.881192445755005,0.00073,0.014454318210482597,119341,4.525391578674316,119.05206298828125
7,-182.26804268,2700,49.36,122842,16424,-1.0554285049438477,0.00073,0.014177870005369186,119841,4.732023239135742,117.3038558959961
7,-185.07744952000002,2710,49.35,123338,16492,-2.7161669731140137,0.00073,0.014174003154039383,120337,4.404801368713379,116.0165786743164
7,-184.23268344000005,2720,49.35,123835,16559,4.770319938659668,0.00073,0.013901510275900364,120834,5.290133476257324,118.40925598144531
7,-186.43004315000002,2730,49.25,124309,16623,5.569641590118408,0.00073,0.014296824112534523,121308,4.907055854797363,115.89218139648438
7,-180.36920191999997,2740,49.36,124809,16692,6.965874195098877,0.00073,0.014078930951654911,121808,4.2636308670043945,116.57575988769531
7,-178.97639844000003,2750,49.42,125302,16759,0.10475754737854004,0.00073,0.014238119125366211,122301,4.788155555725098,117.24988555908203
7,-177.88187795000005,2760,49.46,125802,16827,6.835595607757568,0.00073,0.013951201923191547,122801,5.030066013336182,121.67828369140625
7,-177.91450829000004,2770,49.46,126294,16893,3.5292365550994873,0.00073,0.013921716250479221,123293,3.821709394454956,119.77891540527344
7,-184.51419900999997,2780,49.2,126763,16956,-0.6624268293380737,0.00073,0.014170462265610695,123762,4.0715651512146,117.04302978515625
7,-181.46168285,2790,49.21,127263,17025,0.9578297138214111,0.00073,0.013860843144357204,124262,5.355929851531982,117.46675109863281
7,-181.45591819,2800,49.21,127763,17092,-2.1080386638641357,0.00073,0.014108434319496155,124762,5.273683547973633,116.80614471435547
7,-178.47582405999998,2810,49.25,128263,17159,-4.070833683013916,0.00073,0.014405197463929653,125262,4.250433921813965,117.92705535888672
7,-181.95989271999994,2820,49.17,128752,17225,-3.223728656768799,0.00073,0.014517555944621563,125751,4.826714515686035,116.59037780761719
7,-174.69395547,2830,49.43,129252,17293,5.4868059158325195,0.00073,0.014028591103851795,126251,4.811807155609131,122.4058837890625
7,-177.39032339000002,2840,49.41,129750,17360,-0.37905192375183105,0.00073,0.013806119561195374,126749,4.580571174621582,120.3182373046875
7,-172.67190845000002,2850,49.29,130231,17425,-0.7096811532974243,0.00073,0.013810103759169579,127230,4.380154132843018,120.18415069580078
7,-174.73759735,2860,48.94,130696,17487,3.7113864421844482,0.00073,0.014153499156236649,127695,4.147862434387207,117.59857177734375
7,-168.25308474000002,2870,49.02,131196,17555,1.071581244468689,0.00073,0.01353226974606514,128195,3.854473829269409,117.530517578125
7,-162.39201003000002,2880,49.33,131696,17622,11.583052635192871,0.00073,0.014126050285995007,128695,4.808191299438477,122.15156555175781
7,-164.22861784,2890,49.33,132196,17689,4.555047035217285,0.00073,0.01412955392152071,129195,4.7071404457092285,115.6161117553711
7,-167.24612906,2900,49.33,132696,17755,11.168603897094727,0.00073,0.014135180972516537,129695,4.517544746398926,119.48800659179688
7,-166.54306364000004,2910,49.28,133191,17822,-5.445180892944336,0.00073,0.014542553573846817,130190,4.955875396728516,115.12537384033203
7,-157.99228970000001,2920,49.39,133691,17889,-6.069812774658203,0.00073,0.014165051281452179,130690,4.393987655639648,115.23561096191406
7,-156.98494852,2930,49.39,134191,17956,-2.4128403663635254,0.00073,0.014086103066802025,131190,4.456048011779785,116.89337921142578
7,-160.03071555,2940,49.17,134667,18021,-12.568530082702637,0.00073,0.014955397695302963,131666,4.720227241516113,114.81070709228516
7,-159.38559525,2950,49.19,135150,18085,6.635571479797363,0.00073,0.014392516575753689,132149,4.510302543640137,115.78343200683594
7,-159.82904434999998,2960,49.45,135641,18151,-1.787099838256836,0.00073,0.01467117015272379,132640,5.884495735168457,115.79891204833984
7,-163.88347635999997,2970,49.41,136137,18218,0.2663121223449707,0.00073,0.01512830425053835,133136,5.34498405456543,115.74405670166016
7,-163.57774677,2980,49.38,136634,18284,-7.283164024353027,0.00073,0.01452090684324503,133633,5.215579032897949,115.98403930664062
7,-172.00331432,2990,49.11,137107,18349,-1.0308153629302979,0.00073,0.015311909839510918,134106,4.891593933105469,113.90518188476562
7,-173.91387573,3000,49.05,137601,18417,0.05285501480102539,0.00073,0.01483309268951416,134600,4.950591087341309,117.71668243408203
7,-176.27430091,3010,48.96,138087,18482,-3.3091769218444824,0.00073,0.015431509353220463,135086,4.940796375274658,115.59309387207031
7,-177.84536173999996,3020,48.96,138587,18548,10.139105796813965,0.00073,0.014737401157617569,135586,4.447061538696289,115.96923828125
7,-179.32370145999997,3030,48.96,139087,18616,6.008848190307617,0.00073,0.014565733261406422,136086,4.565684795379639,116.6667709350586
7,-178.05756448,3040,49.08,139575,18681,2.595454454421997,0.00073,0.014733649790287018,136574,4.60736608505249,115.05565643310547
7,-177.29579981000003,3050,49.25,140075,18749,-2.9290785789489746,0.00073,0.014785694889724255,137074,5.877117156982422,118.2719497680664
7,-174.01470032999998,3060,49.3,140571,18818,1.2303569316864014,0.00073,0.014995122328400612,137570,6.04527473449707,112.92644500732422
7,-176.64157812000002,3070,49.33,141070,18885,-0.2564215064048767,0.00073,0.014785624109208584,138069,4.710399627685547,109.6336441040039
7,-175.36757106999997,3080,49.35,141569,18953,7.364745616912842,0.00073,0.015226149000227451,138568,5.045344829559326,112.52412414550781
7,-167.29201014999998,3090,49.62,142069,19021,-9.415088653564453,0.00073,0.015105720609426498,139068,5.23151969909668,118.15328216552734
7,-166.95505520000003,3100,49.64,142565,19088,3.219106912612915,0.00073,0.01510021835565567,139564,5.198987007141113,116.0623779296875
7,-164.32268973,3110,49.68,143055,19153,0.41559651494026184,0.00073,0.014884347096085548,140054,4.76811408996582,113.69325256347656
7,-168.04651469,3120,49.63,143550,19220,-1.4862663745880127,0.00073,0.01496712677180767,140549,5.872917175292969,118.47069549560547
7,-169.70535032,3130,49.63,144050,19288,1.5392216444015503,0.00073,0.014824939891695976,141049,5.739926815032959,113.49659729003906
7,-168.82569583,3140,49.67,144542,19354,5.68837833404541,0.00073,0.015415682457387447,141541,5.0309906005859375,111.8798828125
7,-168.31701795,3150,49.66,145041,19421,0.2532920837402344,0.00073,0.015177646651864052,142040,5.457685470581055,112.8091812133789
7,-169.74427200999997,3160,49.69,145540,19489,5.613864898681641,0.00073,0.015598274767398834,142539,5.304203987121582,110.85122680664062
7,-166.84835787,3170,49.67,146037,19556,4.129225730895996,0.00073,0.01565244235098362,143036,5.552781105041504,113.91112518310547
7,-168.09547381000002,3180,49.66,146535,19623,0.09169137477874756,0.00073,0.015520202927291393,143534,5.831775188446045,115.87175750732422
7,-167.57540174000002,3190,49.66,147035,19691,2.221578598022461,0.00073,0.015343710780143738,144034,5.424742698669434,114.59521484375
7,-164.47349584,3200,49.66,147531,19758,-0.32114070653915405,0.00073,0.015048773027956486,144530,5.566391944885254,111.20085906982422
7,-165.05625611,3210,49.72,148027,19824,-4.886589050292969,0.00073,0.01507518906146288,145026,5.318675994873047,115.17579650878906
7,-163.64874233000003,3220,49.69,148519,19892,8.020136833190918,0.00073,0.014826233498752117,145518,4.798252105712891,114.0569839477539
7,-167.46343800000002,3230,49.55,149005,19957,4.9470319747924805,0.00073,0.014919492416083813,146004,6.147680282592773,115.37551879882812
7,-163.74295492,3240,49.63,149505,20026,-5.633655548095703,0.00073,0.01511173602193594,146504,6.130054950714111,114.6148452758789
7,-164.06187241,3250,49.64,150005,20093,-0.8897587656974792,0.00073,0.015800410881638527,147004,5.370912551879883,111.29754638671875
7,-161.48462254999998,3260,49.59,150499,20160,11.043050765991211,0.00073,0.015351951122283936,147498,5.626588344573975,109.7972412109375
7,-158.39166269,3270,49.56,150993,20228,4.030209541320801,0.00073,0.01504517812281847,147992,5.945194244384766,111.66460418701172
7,-156.94875019,3280,49.58,151493,20295,1.6123297214508057,0.00073,0.015258222818374634,148492,6.008244037628174,115.18923950195312
7,-155.25219066000002,3290,49.58,151993,20364,2.3426997661590576,0.00073,0.015152922831475735,148992,4.881608009338379,109.70120239257812
7,-152.61166629,3300,49.62,152493,20432,4.366507053375244,0.00073,0.015665628015995026,149492,6.43237829208374,115.22806549072266
7,-152.69289025,3310,49.61,152988,20499,5.6008710861206055,0.00073,0.015290947631001472,149987,5.208497524261475,111.05622863769531
7,-153.23456079999997,3320,49.63,153482,20567,8.079058647155762,0.00073,0.015854522585868835,150481,5.078200340270996,111.85782623291016
7,-148.97470409,3330,49.71,153976,20634,-9.5602388381958,0.00073,0.015846338123083115,150975,5.623479843139648,108.8253402709961
7,-151.80096353,3340,49.68,154473,20707,0.16769719123840332,0.00073,0.015905627980828285,151472,6.499188423156738,108.87107849121094
7,-157.01091543,3350,49.48,154953,20776,-1.7028703689575195,0.00073,0.016367044299840927,151952,5.528711318969727,112.03551483154297
7,-153.53868385,3360,49.54,155453,20851,0.02593064308166504,0.00073,0.01556467730551958,152452,7.550253868103027,108.36663818359375
7,-152.62677415999997,3370,49.6,155953,20924,4.477602005004883,0.00073,0.015653397887945175,152952,6.242786407470703,114.07605743408203
7,-151.29474050000002,3380,49.6,156453,20994,-10.010278701782227,0.00073,0.015258681029081345,153452,5.3066534996032715,111.41352844238281
7,-153.56659567000003,3390,49.48,156941,21062,-6.525601387023926,0.00073,0.015686610713601112,153940,5.676860809326172,112.60891723632812
7,-159.17201988,3400,49.38,157431,21131,6.942766189575195,0.00073,0.015326987020671368,154430,8.253632545471191,111.78541564941406
7,-159.52597863999998,3410,49.35,157923,21200,2.7660486698150635,0.00073,0.015263964422047138,154922,5.031859397888184,109.8822021484375
7,-158.34036544,3420,49.41,158423,21270,-1.6053423881530762,0.00073,0.015037755481898785,155422,5.601585865020752,115.39382934570312
7,-155.02667347,3430,49.47,158923,21340,6.272544860839844,0.00073,0.015660736709833145,155922,16.3820858001709,110.74068450927734
7,-152.79084279999998,3440,49.5,159423,21409,-1.0586764812469482,0.00073,0.015688981860876083,156422,5.599870204925537,108.97733306884766
7,-152.08084003000005,3450,49.65,159918,21477,-4.464660167694092,0.00073,0.015585450455546379,156917,6.646897315979004,110.35659790039062
