time/fps,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/episodes,rollout/ep_len_mean,train/critic_loss,train/actor_loss,train/ent_coef_loss,train/ent_coef,train/n_updates,train/learning_rate
7,93808,-285.14486239999997,12422,2160,46.54,28.22478485107422,50.79827880859375,3.636190414428711,0.03723376616835594,90807,0.00073
7,94293,-285.00129301000004,12489,2170,46.9,24.175735473632812,48.87254333496094,7.404782772064209,0.03705093637108803,91292,0.00073
7,94764,-285.53910479,12553,2180,47.06,29.791664123535156,64.94446563720703,-10.046342849731445,0.037433743476867676,91763,0.00073
7,95240,-277.65718284999997,12619,2190,47.13,27.879859924316406,42.227561950683594,2.1478683948516846,0.03554872050881386,92239,0.00073
7,95728,-278.72783153000006,12686,2200,47.24,29.50824546813965,40.18605422973633,0.43656712770462036,0.0349128395318985,92727,0.00073
7,96228,-272.21037172999996,12754,2210,47.7,28.897607803344727,53.581077575683594,-0.9314011335372925,0.03510098159313202,93227,0.00073
7,96688,-269.24634461,12818,2220,48.04,33.18033981323242,60.39895248413086,4.857171058654785,0.03365732356905937,93687,0.00073
7,97176,-271.5933157500001,12885,2230,48.11,25.075178146362305,54.6893424987793,4.97432804107666,0.033862438052892685,94175,0.00073
7,97643,-276.35178274000003,12951,2240,47.78,25.325681686401367,54.52481460571289,-2.390197277069092,0.03458308428525925,94642,0.00073
7,98096,-279.56692309000005,13014,2250,47.7,36.43549346923828,68.54042053222656,2.997962713241577,0.03398524597287178,95095,0.00073
7,98544,-282.11411427999997,13076,2260,47.36,21.734272003173828,62.03470993041992,-0.011302709579467773,0.03454116731882095,95543,0.00073
7,98970,-287.44453436,13136,2270,46.77,25.750232696533203,66.54391479492188,7.8642168045043945,0.03381086140871048,95969,0.00073
7,99467,-285.49324247,13205,2280,47.03,24.311115264892578,54.40760040283203,5.018244743347168,0.03368404135107994,96466,0.00073
7,99956,-290.22923537,13273,2290,47.16,27.849136352539062,62.70954895019531,0.4584295153617859,0.03298110514879227,96955,0.00073
7,100387,-295.32758182,13332,2300,46.59,32.42589569091797,60.27269744873047,5.72269344329834,0.034917719662189484,97386,0.00073
7,100874,-299.0531639,13398,2310,46.46,24.743820190429688,64.1306381225586,-11.262166976928711,0.033060796558856964,97873,0.00073
7,101362,-299.99153339000003,13465,2320,46.74,31.508413314819336,57.29915237426758,-4.027948379516602,0.03348374739289284,98361,0.00073
7,101848,-300.30022471999996,13532,2330,46.72,34.73881530761719,51.815494537353516,3.841986656188965,0.03296835348010063,98847,0.00073
7,102331,-299.16256996,13599,2340,46.88,28.812496185302734,63.890438079833984,-0.6965217590332031,0.03331875801086426,99330,0.00073
7,102810,-293.88677266999997,13666,2350,47.14,37.55237579345703,50.31175231933594,10.73549747467041,0.034338027238845825,99809,0.00073
7,103291,-289.23514454,13733,2360,47.47,27.3074951171875,53.72627639770508,-0.14572882652282715,0.03508646413683891,100290,0.00073
7,103791,-278.55277821000004,13804,2370,48.21,22.197036743164062,67.55602264404297,-9.65411376953125,0.03406894579529762,100790,0.00073
7,104264,-278.63461815000005,13869,2380,47.97,31.283716201782227,66.35932922363281,5.454311847686768,0.0333944633603096,101263,0.00073
7,104731,-281.01377032000005,13933,2390,47.75,26.809051513671875,45.10349655151367,5.397878646850586,0.03445776179432869,101730,0.00073
7,105214,-272.66770651999997,13999,2400,48.27,37.72658157348633,48.50624084472656,7.261102676391602,0.03440982475876808,102213,0.00073
7,105651,-272.3932668,14060,2410,47.77,31.09374237060547,49.79484558105469,-8.96400260925293,0.03492147475481033,102650,0.00073
7,106096,-280.74026021000003,14121,2420,47.34,31.94420623779297,56.44558334350586,2.097673177719116,0.03400206193327904,103095,0.00073
7,106591,-279.48805893,14190,2430,47.43,27.767240524291992,61.67523193359375,-3.8149471282958984,0.03522616624832153,103590,0.00073
7,107038,-278.95496461,14252,2440,47.07,31.738325119018555,28.17935562133789,4.068964004516602,0.03527846932411194,104037,0.00073
7,107456,-280.66783770999996,14310,2450,46.46,29.52937126159668,67.47784423828125,-6.294326305389404,0.035107165575027466,104455,0.00073
7,107915,-282.42725113,14374,2460,46.24,40.034912109375,53.133941650390625,3.304576873779297,0.036531656980514526,104914,0.00073
7,108366,-286.1626568,14438,2470,45.75,36.82380294799805,49.19569778442383,1.2724635601043701,0.035370152443647385,105365,0.00073
7,108818,-283.22757155000005,14502,2480,45.54,28.7601318359375,50.46613311767578,3.223209857940674,0.035967182368040085,105817,0.00073
7,109307,-274.69833388999996,14570,2490,45.76,34.7691650390625,52.99565887451172,-8.6678466796875,0.03852194547653198,106306,0.00073
7,109758,-275.85248625,14633,2500,45.44,42.15650939941406,50.549903869628906,-10.82088851928711,0.037057340145111084,106757,0.00073
7,110218,-276.32171366,14696,2510,45.67,32.310916900634766,58.48456573486328,-0.9060593247413635,0.038884058594703674,107217,0.00073
7,110706,-271.74107555,14764,2520,46.1,37.60799026489258,35.01617431640625,-0.044920921325683594,0.03843773528933525,107705,0.00073
7,111206,-269.77336876000004,14832,2530,46.15,30.05324363708496,51.04018783569336,-5.770106315612793,0.03738822042942047,108205,0.00073
7,111690,-267.89081050000004,14899,2540,46.52,32.652191162109375,60.70228576660156,1.5161761045455933,0.03779689222574234,108689,0.00073
7,112178,-265.92262948,14967,2550,47.22,32.35094451904297,60.954994201660156,-8.079384803771973,0.03844074159860611,109177,0.00073
7,112671,-265.95703328999997,15036,2560,47.56,32.49822998046875,35.78667068481445,-3.14194393157959,0.03733670711517334,109670,0.00073
7,113147,-269.29125368,15102,2570,47.81,34.9910774230957,50.3372802734375,-5.179901599884033,0.03776240348815918,110146,0.00073
7,113634,-269.12955759999994,15170,2580,48.16,46.54316711425781,33.17365264892578,0.8589149713516235,0.03832283988595009,110633,0.00073
7,114128,-271.56318049000004,15239,2590,48.21,29.236658096313477,61.51234436035156,-12.020123481750488,0.03779226914048195,111127,0.00073
7,114580,-270.50451765,15304,2600,48.22,34.40062713623047,34.02886962890625,3.5385665893554688,0.038452308624982834,111579,0.00073
7,115040,-269.1153544,15367,2610,48.22,37.81292724609375,52.531837463378906,1.8885071277618408,0.03792277351021767,112039,0.00073
7,115507,-265.94293213,15433,2620,48.01,30.376583099365234,54.860755920410156,-6.931239128112793,0.03707917034626007,112506,0.00073
7,115955,-267.74330634,15496,2630,47.49,29.93754768371582,42.28287124633789,1.8203728199005127,0.03818115219473839,112954,0.00073
7,116432,-270.95452594,15562,2640,47.42,32.907413482666016,68.05076599121094,-1.5593228340148926,0.038315750658512115,113431,0.00073
7,116905,-274.07256478000005,15628,2650,47.27,32.506080627441406,32.643959045410156,9.413331031799316,0.039690352976322174,113904,0.00073
7,117402,-272.64217013999996,15698,2660,47.31,37.29827880859375,45.851959228515625,-4.18134880065918,0.03959078714251518,114401,0.00073
7,117870,-269.31780694,15764,2670,47.23,34.63417434692383,59.885894775390625,-1.8768765926361084,0.039856962859630585,114869,0.00073
7,118349,-272.09804876000004,15832,2680,47.15,42.37059020996094,41.292903900146484,5.189988136291504,0.04002152755856514,115348,0.00073
7,118821,-275.13158806,15897,2690,46.93,41.743995666503906,50.779476165771484,6.894201278686523,0.038814980536699295,115820,0.00073
7,119318,-273.85485496,15967,2700,47.38,37.0066032409668,44.388031005859375,1.3051397800445557,0.03939751163125038,116317,0.00073
7,119818,-268.80311868999996,16037,2710,47.78,35.45258712768555,43.65475845336914,-9.69649600982666,0.04013301804661751,116817,0.00073
7,120263,-268.75254142,16099,2720,47.56,36.88603973388672,35.25605773925781,2.7355833053588867,0.03767135366797447,117262,0.00073
7,120721,-271.63204866,16162,2730,47.66,41.44122314453125,60.1474723815918,-3.8977737426757812,0.039154715836048126,117720,0.00073
7,121199,-271.94766421,16227,2740,47.67,38.531734466552734,40.738338470458984,-5.056667327880859,0.03972698003053665,118198,0.00073
7,121666,-276.79377132,16292,2750,47.61,37.571102142333984,40.286495208740234,-0.9781453609466553,0.03858377784490585,118665,0.00073
7,122158,-279.86782045999996,16362,2760,47.56,39.155582427978516,35.98915481567383,1.9831005334854126,0.03845100849866867,119157,0.00073
7,122647,-278.41350048,16430,2770,47.77,32.6204719543457,53.65945816040039,5.206789970397949,0.03793725371360779,119646,0.00073
7,123144,-277.96930373,16499,2780,47.95,36.300621032714844,44.133216857910156,-9.069339752197266,0.038052722811698914,120143,0.00073
7,123634,-276.04592778,16566,2790,48.13,36.07219314575195,57.441444396972656,-3.7461819648742676,0.03684796020388603,120633,0.00073
7,124097,-278.93351117000003,16631,2800,47.79,36.682579040527344,45.79688262939453,1.6368205547332764,0.036432910710573196,121096,0.00073
7,124523,-286.65341920000003,16691,2810,47.05,30.917465209960938,71.29194641113281,-4.68572473526001,0.03602057695388794,121522,0.00073
7,125004,-289.80556714,16758,2820,47.41,27.823978424072266,58.84392547607422,2.328878402709961,0.03587017208337784,122003,0.00073
7,125472,-290.75884797000003,16824,2830,47.51,35.3707275390625,53.84743881225586,-2.5968358516693115,0.03529813140630722,122471,0.00073
7,125966,-286.5218233,16891,2840,47.67,32.445587158203125,55.45085906982422,0.07963991165161133,0.03541438281536102,122965,0.00073
7,126406,-284.42867362,16952,2850,47.4,29.837432861328125,49.04170608520508,6.457786560058594,0.03476376459002495,123405,0.00073
7,126904,-280.87440109000005,17021,2860,47.46,27.604122161865234,71.55310821533203,3.0106754302978516,0.035398613661527634,123903,0.00073
7,127404,-285.80964273999996,17092,2870,47.57,30.225719451904297,60.2139778137207,-0.8409632444381714,0.03578652814030647,124403,0.00073
7,127904,-283.70635481,17161,2880,47.6,33.99033737182617,58.42610168457031,-5.06651496887207,0.03632640838623047,124903,0.00073
7,128375,-284.48770999,17228,2890,47.41,29.592792510986328,53.037994384765625,6.330605506896973,0.03572322428226471,125374,0.00073
7,128863,-284.22445967,17296,2900,47.66,29.800045013427734,54.04681396484375,2.6419930458068848,0.03545764088630676,125862,0.00073
7,129286,-284.49699271,17355,2910,47.63,32.313323974609375,65.5152359008789,-7.251753807067871,0.035023123025894165,126285,0.00073
7,129769,-283.8077763499999,17423,2920,47.65,24.3544979095459,62.09959411621094,0.3219332695007324,0.035465970635414124,126768,0.00073
7,130236,-280.55220036,17488,2930,47.64,30.648244857788086,75.67375946044922,-4.380744457244873,0.03486492112278938,127235,0.00073
7,130723,-280.89096791,17557,2940,47.57,26.259132385253906,65.1168212890625,-2.294508695602417,0.03417562320828438,127722,0.00073
7,131166,-275.91270581,17620,2950,47.6,32.70420455932617,63.77397918701172,-4.689849853515625,0.034141067415475845,128165,0.00073
7,131604,-277.60058244000004,17682,2960,47.0,36.72229766845703,65.66560363769531,-1.2690536975860596,0.034428566694259644,128603,0.00073
7,132081,-274.65153407,17748,2970,46.77,30.335346221923828,72.58110809326172,-4.420422077178955,0.03381038084626198,129080,0.00073
7,132579,-276.51853666,17818,2980,46.75,31.260282516479492,72.33943176269531,-5.760037899017334,0.03457317501306534,129578,0.00073
7,133048,-272.16946149,17883,2990,46.73,27.546377182006836,66.2986831665039,-3.7564408779144287,0.03426588699221611,130047,0.00073
7,133520,-272.22380628,17949,3000,46.57,26.463542938232422,67.32210540771484,-2.2210497856140137,0.033740248531103134,130519,0.00073
7,134007,-269.25456508999997,18017,3010,47.21,32.67921447753906,63.137813568115234,5.655972480773926,0.03260939568281174,131006,0.00073
7,134451,-268.28148368,18079,3020,46.82,29.51586151123047,64.8388900756836,-3.305310010910034,0.03231067582964897,131450,0.00073
7,134919,-266.80176478,18144,3030,46.83,26.991695404052734,49.76437759399414,10.123983383178711,0.03313953056931496,131918,0.00073
7,135395,-271.13385326,18209,3040,46.72,25.619430541992188,64.70227813720703,-5.209286689758301,0.0335683710873127,132394,0.00073
7,135875,-273.04823688,18274,3050,47.09,27.870738983154297,71.67497253417969,-2.4092113971710205,0.03271249309182167,132874,0.00073
7,136349,-270.56242206999997,18340,3060,47.45,25.890949249267578,71.30242919921875,3.4339494705200195,0.031923361122608185,133348,0.00073
7,136802,-271.60320469000004,18404,3070,47.21,25.74161148071289,71.1625747680664,1.8314707279205322,0.032281339168548584,133801,0.00073
7,137252,-277.83534432,18467,3080,46.73,28.418598175048828,71.95246887207031,4.275189399719238,0.031310588121414185,134251,0.00073
7,137732,-282.44869519,18535,3090,46.84,30.963539123535156,55.651859283447266,4.972884178161621,0.03217972069978714,134731,0.00073
7,138168,-281.70173528000004,18596,3100,46.48,28.25741195678711,64.34191131591797,6.996034622192383,0.03327113017439842,135167,0.00073
7,138622,-282.49642408,18660,3110,46.15,25.552610397338867,88.66864776611328,-6.483074188232422,0.03263399749994278,135621,0.00073
7,139080,-279.52856205000006,18724,3120,46.29,33.92536926269531,67.30474853515625,1.3594880104064941,0.031741395592689514,136079,0.00073
7,139549,-278.63825691999995,18789,3130,46.3,29.535537719726562,70.87623596191406,-4.190227031707764,0.032928574830293655,136548,0.00073
7,140006,-277.82106576,18855,3140,46.11,24.139965057373047,79.614501953125,-6.522116661071777,0.031527530401945114,137005,0.00073
7,140501,-269.05650419,18925,3150,46.26,24.315567016601562,70.80074310302734,-0.7282178401947021,0.031163804233074188,137500,0.00073
7,140981,-267.31090229000006,18993,3160,46.32,31.467239379882812,85.27238464355469,-1.6562738418579102,0.03084684908390045,137980,0.00073
7,141461,-264.04699200999994,19060,3170,46.59,27.308382034301758,75.4029769897461,-6.048771858215332,0.03107224404811859,138460,0.00073
7,141948,-253.98665468999997,19130,3180,46.96,28.490509033203125,88.64308166503906,-9.879278182983398,0.030551403760910034,138947,0.00073
7,142448,-251.10924108999998,19201,3190,47.16,25.758617401123047,84.75422668457031,-1.1529316902160645,0.030851446092128754,139447,0.00073
7,142935,-253.67834504,19270,3200,47.67,23.03386688232422,74.03384399414062,-2.2800240516662598,0.030665317550301552,139934,0.00073
7,143372,-254.30415134999996,19331,3210,47.5,24.094003677368164,82.168701171875,3.162804126739502,0.030239054933190346,140371,0.00073
7,143847,-257.24637855,19397,3220,47.67,23.212162017822266,83.05087280273438,-4.868419170379639,0.030727453529834747,140846,0.00073
7,144327,-256.30154831,19465,3230,47.78,24.62030792236328,86.7012939453125,4.451382160186768,0.03008669801056385,141326,0.00073
7,144821,-254.95273629000002,19534,3240,48.15,24.395448684692383,94.563232421875,-2.7641801834106445,0.030893459916114807,141820,0.00073
7,145303,-261.95825923,19601,3250,48.02,21.12140464782715,91.90752410888672,2.3659584522247314,0.030458636581897736,142302,0.00073
7,145787,-262.92566066,19669,3260,48.06,30.665538787841797,88.7768325805664,11.844182968139648,0.03131278231739998,142786,0.00073
7,146230,-266.19148564000005,19729,3270,47.69,22.689117431640625,87.6849365234375,-7.435696601867676,0.031034212559461594,143229,0.00073
7,146711,-266.83845485,19794,3280,47.63,30.799423217773438,92.27140045166016,-3.5114591121673584,0.02997940592467785,143710,0.00073
7,147183,-272.07466116999996,19857,3290,47.35,21.946880340576172,85.6834716796875,0.8611922264099121,0.030773384496569633,144182,0.00073
7,147638,-273.52630591,19918,3300,47.03,24.069704055786133,98.44094848632812,1.5877379179000854,0.029904285445809364,144637,0.00073
7,148104,-269.61167642,19980,3310,47.32,21.926456451416016,83.9383316040039,3.0828092098236084,0.02953566610813141,145103,0.00073
7,148596,-271.16598749,20047,3320,47.49,26.053192138671875,82.54792785644531,6.549139022827148,0.029579414054751396,145595,0.00073
7,149096,-271.63468704,20114,3330,47.69,25.607938766479492,88.22059631347656,-3.17059588432312,0.029884343966841698,146095,0.00073
7,149553,-268.47666907999997,20176,3340,47.32,22.15179443359375,92.22212219238281,-4.588574409484863,0.02980062924325466,146552,0.00073
7,150053,-264.30145158999994,20243,3350,47.5,22.60309600830078,89.47053527832031,-4.753121852874756,0.03038065694272518,147052,0.00073
7,150534,-264.70181537,20307,3360,47.47,22.804229736328125,95.69801330566406,-0.23776137828826904,0.030006464570760727,147533,0.00073
7,151000,-266.41731702,20371,3370,47.7,22.576324462890625,87.17884826660156,-4.856503963470459,0.02975410595536232,147999,0.00073
7,151486,-267.92801113,20437,3380,47.75,26.23948860168457,88.0945053100586,-1.3622722625732422,0.02995271421968937,148485,0.00073
7,151986,-261.41264391000004,20505,3390,48.03,31.511106491088867,84.8647232055664,-4.181948184967041,0.030184771865606308,148985,0.00073
7,152471,-255.81166500999998,20570,3400,48.33,26.996868133544922,85.01051330566406,-2.5072593688964844,0.030374275520443916,149470,0.00073
7,152946,-258.24099851,20634,3410,48.42,25.3877010345459,83.01856994628906,5.568234443664551,0.03048577904701233,149945,0.00073
7,153427,-254.48624043,20699,3420,48.31,21.077255249023438,93.58649444580078,0.9759218692779541,0.029704907909035683,150426,0.00073
7,153905,-254.59146943999997,20763,3430,48.09,22.159183502197266,83.45868682861328,-6.970702648162842,0.03031834028661251,150904,0.00073
7,154405,-255.77274777,20830,3440,48.52,34.775760650634766,84.00020599365234,6.701066017150879,0.029889259487390518,151404,0.00073
7,154895,-261.98455848000003,20896,3450,48.42,24.90131378173828,90.5289535522461,-1.8551440238952637,0.028828617185354233,151894,0.00073
7,155373,-261.27328981000005,20960,3460,48.39,29.725936889648438,85.90953826904297,3.8860995769500732,0.029586249962449074,152372,0.00073
7,155806,-256.69533307999995,21019,3470,48.06,23.525676727294922,93.83409118652344,5.711748123168945,0.02957240492105484,152805,0.00073
