time/time_elapsed,time/fps,time/total_timesteps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,train/learning_rate,train/actor_loss,train/critic_loss,train/ent_coef_loss,train/ent_coef,train/n_updates
47198,7,337409,19940,13.02,-3.0167366600000007,0.00073,2.008967638015747,0.0038899725768715143,-10.13621997833252,0.0003383606090210378,334408
47221,7,337571,19950,13.51,-2.9889078999999996,0.00073,2.0500025749206543,0.0047057634219527245,3.279148817062378,0.0003365176380611956,334570
47244,7,337731,19960,13.98,-2.96618985,0.00073,1.983893871307373,0.00737194437533617,-3.2878870964050293,0.0003321411204524338,334730
47267,7,337896,19970,14.51,-2.92475853,0.00073,2.0652499198913574,0.006337414495646954,12.642910957336426,0.00032351305708289146,334895
47290,7,338057,19980,15.01,-2.87779141,0.00073,2.055471420288086,0.0068425377830863,15.603058815002441,0.00032240242580883205,335056
47313,7,338217,19990,15.52,-2.81179815,0.00073,2.0319414138793945,0.005799346603453159,4.156069755554199,0.0003219741047360003,335216
47336,7,338380,20000,16.08,-2.79806401,0.00073,1.9677239656448364,0.00497531658038497,0.2884021997451782,0.0003195857862010598,335379
47359,7,338542,20010,16.22,-2.759758400000001,0.00073,2.079697370529175,0.006069722585380077,1.7788865566253662,0.00031343611772172153,335541
47381,7,338702,20020,16.2,-2.7729480300000007,0.00073,2.0083212852478027,0.007273650728166103,-14.947131156921387,0.0003184115048497915,335701
47404,7,338863,20030,16.18,-2.7765984800000005,0.00073,2.0055510997772217,0.005599889904260635,2.8154096603393555,0.0003212796582374722,335862
47427,7,339024,20040,16.15,-2.75018816,0.00073,1.9983006715774536,0.0057333093136549,-7.737329483032227,0.0003222490195184946,336023
47450,7,339186,20050,16.15,-2.7614471000000003,0.00073,2.03543758392334,0.006496299058198929,-8.153099060058594,0.0003302916884422302,336185
47473,7,339349,20060,16.18,-2.76108654,0.00073,1.9972416162490845,0.006811280734837055,-2.4746086597442627,0.000332577241351828,336348
47496,7,339509,20070,16.13,-2.7714248300000004,0.00073,2.036287784576416,0.00442939717322588,4.134079933166504,0.0003310415777377784,336508
47518,7,339669,20080,16.12,-2.79475115,0.00073,2.034339666366577,0.005155621096491814,3.542076587677002,0.0003264044353272766,336668
47541,7,339829,20090,16.12,-2.8227653900000007,0.00073,1.9953089952468872,0.0067942822352051735,1.4741497039794922,0.0003323476994410157,336828
47565,7,339991,20100,16.11,-2.82876704,0.00073,1.9958189725875854,0.0049557918682694435,-29.386066436767578,0.000325553584843874,336990
47588,7,340150,20110,16.08,-2.8345128100000005,0.00073,2.0171048641204834,0.0050834184512495995,2.59541654586792,0.0003135016013402492,337149
47611,7,340312,20120,16.1,-2.8438733399999996,0.00073,1.9920209646224976,0.005199410021305084,-6.538173198699951,0.0003169741830788553,337311
47634,7,340474,20130,16.11,-2.8381436500000006,0.00073,2.005035161972046,0.005959063768386841,1.9154126644134521,0.00032217989792115986,337473
47657,7,340639,20140,16.15,-2.8576966099999996,0.00073,2.0350475311279297,0.00499751279130578,-15.615837097167969,0.00032058521173894405,337638
47680,7,340804,20150,16.18,-2.8597843000000007,0.00073,1.9987856149673462,0.005884568672627211,8.638455390930176,0.0003120465553365648,337803
47703,7,340965,20160,16.16,-2.84124825,0.00073,2.0248141288757324,0.005197126418352127,6.947638988494873,0.00031436863355338573,337964
47726,7,341126,20170,16.17,-2.8215922500000006,0.00073,2.036254405975342,0.005192680284380913,2.6952223777770996,0.0003185901150573045,338125
47750,7,341290,20180,16.21,-2.8211525699999993,0.00073,1.9778896570205688,0.005180776119232178,-20.112627029418945,0.00032150218612514436,338289
47773,7,341450,20190,16.21,-2.8074424099999997,0.00073,2.0024497509002686,0.006005445495247841,-23.840904235839844,0.00031582123483531177,338449
47796,7,341615,20200,16.24,-2.8027166,0.00073,2.027898073196411,0.004386311396956444,-29.367713928222656,0.00030705699464306235,338614
47820,7,341780,20210,16.3,-2.81311199,0.00073,2.078834056854248,0.005136009305715561,7.135769844055176,0.00030662684002891183,338779
47844,7,341944,20220,16.32,-2.8126274400000004,0.00073,2.020282745361328,0.004782313480973244,18.03636932373047,0.00029528088634833694,338943
47868,7,342108,20230,16.34,-2.8204267000000005,0.00073,1.9683209657669067,0.005139701999723911,7.255037307739258,0.00030333269387483597,339107
47891,7,342268,20240,16.29,-2.8065451399999994,0.00073,1.9739469289779663,0.005000343546271324,-6.292971611022949,0.00030796349165029824,339267
47914,7,342429,20250,16.25,-2.7843196199999998,0.00073,2.0337352752685547,0.004651857074350119,-0.6551885604858398,0.00031110760755836964,339428
47937,7,342592,20260,16.27,-2.79850173,0.00073,1.9071508646011353,0.00552239129319787,-28.835491180419922,0.0003093832638114691,339591
47960,7,342754,20270,16.28,-2.8015685699999993,0.00073,2.0367352962493896,0.0056195855140686035,12.52391242980957,0.00031188264256343246,339753
47982,7,342916,20280,16.26,-2.78050479,0.00073,2.0395617485046387,0.004821675829589367,10.175854682922363,0.0003136645827908069,339915
48005,7,343079,20290,16.29,-2.7725866399999997,0.00073,1.9425100088119507,0.005336052738130093,-0.9853432178497314,0.00031628902070224285,340078
48029,7,343248,20300,16.33,-2.7683730699999995,0.00073,1.9569884538650513,0.004825585056096315,18.438899993896484,0.0003171078278683126,340247
48053,7,343415,20310,16.35,-2.7552086999999994,0.00073,2.0114662647247314,0.00652251485735178,26.746347427368164,0.0003241931553930044,340414
48077,7,343582,20320,16.38,-2.75068548,0.00073,2.016608953475952,0.006142962258309126,8.603741645812988,0.0003230170113965869,340581
48100,7,343746,20330,16.38,-2.7383758,0.00073,1.9999159574508667,0.0059500206261873245,12.22321891784668,0.0003123875067103654,340745
48122,7,343908,20340,16.4,-2.7305544399999992,0.00073,1.9701759815216064,0.0037107965908944607,1.9440410137176514,0.00031218735966831446,340907
48145,7,344069,20350,16.4,-2.73651089,0.00073,1.9892799854278564,0.005969288293272257,7.63712215423584,0.00031827428028918803,341068
48168,7,344233,20360,16.41,-2.7272907299999996,0.00073,1.9368131160736084,0.004033421166241169,-3.157308578491211,0.00031778140692040324,341232
48190,7,344395,20370,16.41,-2.7449277399999996,0.00073,1.964001178741455,0.004901486448943615,-7.778633117675781,0.00032582037965767086,341394
48212,7,344556,20380,16.4,-2.75326618,0.00073,1.928114652633667,0.005251090973615646,-5.625463962554932,0.0003243326209485531,341555
48234,7,344718,20390,16.39,-2.7677159500000004,0.00073,2.0071475505828857,0.005437181796878576,0.17787742614746094,0.0003262980026192963,341717
48257,7,344878,20400,16.3,-2.7503216200000002,0.00073,1.9338929653167725,0.004648285917937756,-1.0561810731887817,0.0003337353409733623,341877
48280,7,345039,20410,16.24,-2.7527698899999997,0.00073,1.9210162162780762,0.005844445899128914,-8.765941619873047,0.0003236368065699935,342038
48303,7,345202,20420,16.2,-2.7499450000000003,0.00073,1.9887678623199463,0.005324578378349543,20.965389251708984,0.00032160981209017336,342201
48326,7,345366,20430,16.2,-2.754744,0.00073,1.9703257083892822,0.006117214914411306,-7.923173427581787,0.00032573557109571993,342365
48349,7,345529,20440,16.21,-2.77400744,0.00073,1.9871385097503662,0.00442980881780386,3.4674911499023438,0.00032156045199371874,342528
48371,7,345690,20450,16.21,-2.7658934,0.00073,1.950385570526123,0.00419069267809391,-11.314258575439453,0.00032157363602891564,342689
48394,7,345853,20460,16.2,-2.77572038,0.00073,1.9544864892959595,0.004196480847895145,-7.193161487579346,0.00031637109350413084,342852
48417,7,346017,20470,16.22,-2.7579981799999995,0.00073,1.9226045608520508,0.005550022702664137,-10.27872371673584,0.00031956599559634924,343016
48441,7,346183,20480,16.27,-2.753446979999999,0.00073,2.057065963745117,0.00569920614361763,3.97729229927063,0.00031646311981603503,343182
48464,7,346346,20490,16.28,-2.7517791300000005,0.00073,1.985480785369873,0.004352052230387926,-5.830889701843262,0.000320531107718125,343345
48487,7,346515,20500,16.37,-2.7936791700000003,0.00073,1.9640153646469116,0.004435903858393431,17.260656356811523,0.00031844095792621374,343514
48510,7,346680,20510,16.41,-2.8013462500000004,0.00073,1.9737237691879272,0.003990736790001392,-14.655303955078125,0.00031247627339325845,343679
48533,7,346846,20520,16.44,-2.805611640000001,0.00073,1.9302879571914673,0.002900810446590185,-33.24100875854492,0.0003156496095471084,343845
48555,7,347006,20530,16.4,-2.8040255800000007,0.00073,1.9803926944732666,0.004229015205055475,26.200645446777344,0.0003149583062622696,344005
48578,7,347169,20540,16.4,-2.8056052000000005,0.00073,1.986229419708252,0.00451771542429924,11.221220970153809,0.0003116715233772993,344168
48602,7,347335,20550,16.45,-2.8296523599999994,0.00073,1.962316870689392,0.004282408859580755,-2.2750444412231445,0.0003121620393358171,344334
48626,7,347503,20560,16.5,-2.832108990000001,0.00073,2.0329031944274902,0.006598948501050472,25.471208572387695,0.000307157461065799,344502
48650,7,347671,20570,16.54,-2.85498884,0.00073,1.9818748235702515,0.004676090553402901,9.790886878967285,0.000309759663650766,344670
48673,7,347839,20580,16.56,-2.8653826999999996,0.00073,1.9575836658477783,0.005343025550246239,-11.587400436401367,0.0003148102550767362,344838
48697,7,348007,20590,16.61,-2.88156603,0.00073,1.961671233177185,0.004030315671116114,7.932289123535156,0.0003115107538178563,345006
48721,7,348177,20600,16.62,-2.8555721,0.00073,1.9238858222961426,0.0038554812781512737,-4.990516662597656,0.000309479160932824,345176
48745,7,348346,20610,16.66,-2.8501418999999997,0.00073,1.935685157775879,0.0055055078119039536,23.57843017578125,0.00030002815765328705,345345
48769,7,348514,20620,16.68,-2.84968885,0.00073,1.9489765167236328,0.004252719692885876,-18.774097442626953,0.0003016853879671544,345513
48795,7,348685,20630,16.79,-2.85816584,0.00073,1.9713401794433594,0.006274302490055561,-3.5224671363830566,0.0003005920734722167,345684
48821,7,348856,20640,16.87,-2.85801795,0.00073,1.9964779615402222,0.003215199336409569,-18.087265014648438,0.0002946693275589496,345855
48845,7,349025,20650,16.9,-2.8505999400000004,0.00073,1.954681396484375,0.005397554486989975,25.471017837524414,0.00029602128779515624,346024
48869,7,349194,20660,16.91,-2.84860323,0.00073,1.967216968536377,0.004164744168519974,22.803617477416992,0.0003019530849996954,346193
48894,7,349364,20670,16.93,-2.8227019599999994,0.00073,1.9680230617523193,0.005092504899948835,-5.237422466278076,0.00030193725251592696,346363
48918,7,349533,20680,16.94,-2.8137814000000003,0.00073,1.9815194606781006,0.004511131905019283,-14.079862594604492,0.0003035230911336839,346532
48942,7,349701,20690,16.94,-2.8264148699999994,0.00073,1.9491757154464722,0.004708205349743366,4.865429878234863,0.0003065239288844168,346700
48966,7,349865,20700,16.88,-2.81222996,0.00073,1.8770430088043213,0.005340489558875561,-9.813738822937012,0.0003010151849593967,346864
48990,7,350032,20710,16.86,-2.8156882000000003,0.00073,1.931915521621704,0.004099187441170216,16.316999435424805,0.00029271963285282254,347031
49014,7,350200,20720,16.86,-2.82060914,0.00073,1.9089136123657227,0.0048726447857916355,-23.427879333496094,0.00029273441759869456,347199
49049,7,350441,20730,17.56,-3.21863121,0.00073,1.887378454208374,0.006200825795531273,21.431804656982422,0.00034754222724586725,347440
49086,7,350702,20740,18.46,-3.84782024,0.00073,1.9264718294143677,0.004615948535501957,6.7314958572387695,0.00036206768709234893,347701
49123,7,350957,20750,19.32,-4.57022828,0.00073,1.9566186666488647,0.006629896815866232,-8.92492961883545,0.000410572363762185,347956
49159,7,351203,20760,20.09,-5.043089759999999,0.00073,2.016889810562134,0.006637555547058582,1.4070045948028564,0.0004022680805064738,348202
49187,7,351397,20770,20.33,-5.279060899999999,0.00073,2.0078320503234863,0.005237927194684744,-1.6563186645507812,0.0003688222495839,348396
49212,7,351576,20780,20.43,-5.386605829999999,0.00073,1.9687144756317139,0.00439088512212038,-15.604192733764648,0.0003349476319272071,348575
49236,7,351745,20790,20.44,-5.38945796,0.00073,1.974555253982544,0.0046604531817138195,-25.743562698364258,0.00033113916288129985,348744
49260,7,351904,20800,20.39,-5.402743399999999,0.00073,1.9408727884292603,0.003445001319050789,-21.58067512512207,0.0003143695357721299,348903
49284,7,352065,20810,20.33,-5.3991711800000015,0.00073,1.918651819229126,0.003557231742888689,-15.514533996582031,0.0003102418559137732,349064
49309,7,352225,20820,20.25,-5.383886970000001,0.00073,1.9168181419372559,0.005643962882459164,12.772319793701172,0.0003092118713539094,349224
49333,7,352385,20830,19.44,-4.9835936200000015,0.00073,1.8886057138442993,0.004253266379237175,-13.72707748413086,0.0003096297150477767,349384
49357,7,352545,20840,18.43,-4.34587535,0.00073,2.0177993774414062,0.005147441290318966,21.329998016357422,0.00030494012753479183,349544
49382,7,352706,20850,17.49,-3.624150690000001,0.00073,1.9575889110565186,0.004886464215815067,-8.19747257232666,0.00030497676925733685,349705
49407,7,352866,20860,16.63,-3.1493563500000006,0.00073,1.9928603172302246,0.0048618377186357975,6.987616062164307,0.0003058397851418704,349865
49431,7,353027,20870,16.3,-2.9244549899999996,0.00073,1.9126572608947754,0.004813844803720713,-8.248028755187988,0.0002991093788295984,350026
49455,7,353190,20880,16.14,-2.82902832,0.00073,1.9588121175765991,0.004850231111049652,-8.288100242614746,0.0002976995601784438,350189
49480,7,353353,20890,16.08,-2.8025627500000008,0.00073,1.920345425605774,0.004548255354166031,-6.620087623596191,0.00029746032669208944,350352
49505,7,353513,20900,16.09,-2.7910014700000003,0.00073,1.950958490371704,0.0043796636164188385,-2.574615001678467,0.00029411399737000465,350512
49530,7,353673,20910,16.08,-2.79070791,0.00073,1.9432651996612549,0.005376483779400587,-16.76171875,0.0003082793846260756,350672
49553,7,353833,20920,16.08,-2.78850896,0.00073,1.9870284795761108,0.006146860308945179,-4.213105201721191,0.0002929966722149402,350832
49578,7,353994,20930,16.09,-2.79965893,0.00073,1.9254499673843384,0.005949688609689474,8.941568374633789,0.0002923471911344677,350993
49603,7,354155,20940,16.1,-2.7997612399999996,0.00073,1.9872539043426514,0.00396693916991353,-7.231761455535889,0.0002960899146273732,351154
49627,7,354317,20950,16.11,-2.79915826,0.00073,1.9498562812805176,0.006452832370996475,12.820444107055664,0.0002973480150103569,351316
49652,7,354483,20960,16.17,-2.8134139599999997,0.00073,1.9727826118469238,0.004568055272102356,5.441995620727539,0.0003004453319590539,351482
49677,7,354645,20970,16.18,-2.80899287,0.00073,1.957233190536499,0.0048564886674284935,-4.4150261878967285,0.00030538919963873923,351644
49701,7,354807,20980,16.17,-2.79239379,0.00073,1.9191780090332031,0.005410993471741676,13.991880416870117,0.00030287771369330585,351806
49725,7,354971,20990,16.18,-2.797059539999999,0.00073,1.955060362815857,0.004874031990766525,-26.316078186035156,0.0002969620400108397,351970
49749,7,355137,21000,16.24,-2.82600085,0.00073,1.9428235292434692,0.0038011474534869194,-0.04267144203186035,0.00029344073846004903,352136
49772,7,355299,21010,16.26,-2.80601522,0.00073,1.958906888961792,0.005519170314073563,-3.419206142425537,0.0002844567352440208,352298
49796,7,355463,21020,16.3,-2.81947929,0.00073,1.8968493938446045,0.006082773208618164,0.1351538896560669,0.00028523910441435874,352462
49819,7,355625,21030,16.31,-2.8014828499999997,0.00073,1.8692127466201782,0.003985400777310133,1.6392592191696167,0.00028502100030891597,352624
49843,7,355789,21040,16.34,-2.8033256300000007,0.00073,1.9263181686401367,0.0061444793827831745,10.650094985961914,0.0002828099823091179,352788
49867,7,355953,21050,16.36,-2.7906322899999996,0.00073,1.9686152935028076,0.005568521562963724,5.138555526733398,0.00028589298017323017,352952
49891,7,356116,21060,16.33,-2.7690037800000002,0.00073,1.9369738101959229,0.005494748242199421,-3.428241729736328,0.0002842232643160969,353115
49914,7,356277,21070,16.32,-2.7613409099999995,0.00073,1.9238282442092896,0.005412500351667404,-19.917028427124023,0.0002886369184125215,353276
49938,7,356439,21080,16.32,-2.7687612100000005,0.00073,1.9405494928359985,0.006583153270184994,1.8899126052856445,0.0002997993433382362,353438
49962,7,356608,21090,16.37,-2.94686981,0.00073,1.6523371934890747,0.011761553585529327,91.79225158691406,0.0003875891852658242,353607
49988,7,356787,21100,16.5,-3.3688000700000003,0.00073,1.613351583480835,0.006692937575280666,30.98981285095215,0.0004974266630597413,353786
50021,7,357017,21110,17.18,-3.7870018499999993,0.00073,1.8356969356536865,0.009021740406751633,-42.625484466552734,0.0005120782880112529,354016
50051,7,357228,21120,17.65,-4.25621193,0.00073,1.955310583114624,0.006950122769922018,-46.86331558227539,0.0004362734907772392,354227
50083,7,357445,21130,18.2,-4.58763782,0.00073,2.010150194168091,0.004568786360323429,-34.84642028808594,0.00037905722274445,354444
