time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,time/episodes,train/n_updates,train/ent_coef_loss,train/critic_loss,train/learning_rate,train/actor_loss,train/ent_coef
184502,-147.59507871,49.68,7,1313724,26510,1310723,-4.193134307861328,40.13101577758789,0.00073,41.38715744018555,0.03838355839252472
184571,-150.20689568,49.68,7,1314224,26520,1311223,-6.1923747062683105,41.310359954833984,0.00073,64.46002197265625,0.03712979704141617
184640,-152.30483668,49.68,7,1314724,26530,1311723,-0.014964103698730469,41.29774475097656,0.00073,64.78048706054688,0.03731068596243858
184706,-152.40393483999998,49.61,7,1315212,26540,1312211,1.5062851905822754,39.86735534667969,0.00073,47.793155670166016,0.03770932927727699
184774,-151.59635046000002,49.61,7,1315712,26550,1312711,2.0990140438079834,42.323394775390625,0.00073,49.925846099853516,0.03790006786584854
184842,-147.88740153,49.8,7,1316212,26560,1313211,-8.825518608093262,34.93769073486328,0.00073,67.40044403076172,0.03698216751217842
184910,-147.91235572,49.8,7,1316712,26570,1313711,-5.304593563079834,43.20698547363281,0.00073,66.23370361328125,0.03754960000514984
184978,-148.19474608999997,49.78,7,1317206,26580,1314205,3.4585001468658447,41.3638916015625,0.00073,63.135440826416016,0.03755785524845123
185046,-144.52055325999999,49.82,7,1317706,26590,1314705,5.57080078125,35.78181457519531,0.00073,43.041038513183594,0.036436714231967926
185115,-143.67663196,49.82,7,1318206,26600,1315205,-2.473910331726074,46.957977294921875,0.00073,61.40237045288086,0.03799807280302048
185183,-142.19343010000003,49.82,7,1318706,26610,1315705,8.948060989379883,38.35248565673828,0.00073,50.447723388671875,0.037292562425136566
185253,-142.53413254999998,49.79,7,1319203,26620,1316202,2.8174214363098145,62.61007308959961,0.00073,59.671913146972656,0.03757753223180771
185319,-142.34331125,49.74,7,1319698,26630,1316697,1.2065513134002686,40.093292236328125,0.00073,61.690574645996094,0.038378357887268066
185386,-142.70989392,49.86,7,1320198,26640,1317197,-0.6995034217834473,38.717193603515625,0.00073,46.707950592041016,0.03883076086640358
185454,-144.15428784000002,49.82,7,1320694,26650,1317693,0.8433220386505127,55.46379852294922,0.00073,57.2966194152832,0.03660271316766739
185521,-143.61439213000003,49.82,7,1321194,26660,1318193,-7.242323875427246,55.295562744140625,0.00073,62.17500686645508,0.03765679895877838
185589,-141.51874934,49.82,7,1321694,26670,1318693,2.066866397857666,46.29631805419922,0.00073,63.730560302734375,0.037858229130506516
185658,-139.07515615000003,49.88,7,1322194,26680,1319193,0.5853120684623718,52.065834045410156,0.00073,59.248146057128906,0.03753186762332916
185725,-140.16050115,49.84,7,1322690,26690,1319689,-1.596078872680664,37.6502571105957,0.00073,44.423606872558594,0.040030840784311295
185794,-139.44136346000002,49.84,7,1323190,26700,1320189,-0.5842021703720093,42.91377639770508,0.00073,50.517974853515625,0.0385751873254776
185861,-139.76825852,49.84,7,1323690,26710,1320689,-4.856303691864014,43.660003662109375,0.00073,54.95042419433594,0.038691844791173935
185929,-138.15625201000003,49.87,7,1324190,26720,1321189,-5.5966033935546875,34.09307861328125,0.00073,67.95159912109375,0.03792745620012283
185995,-139.026887,49.81,7,1324679,26730,1321678,-0.961156964302063,78.27333068847656,0.00073,60.443870544433594,0.03791441023349762
186064,-137.67017922999997,49.81,7,1325179,26740,1322178,5.831043720245361,38.86940002441406,0.00073,53.234222412109375,0.03824248164892197
186132,-134.94982083999997,49.85,7,1325679,26750,1322678,4.630658149719238,39.02391815185547,0.00073,49.13832473754883,0.03810710832476616
186200,-136.39824514999998,49.85,7,1326179,26760,1323178,-1.8502013683319092,30.43143653869629,0.00073,66.55525207519531,0.0387592613697052
186268,-139.77989870000002,49.81,7,1326675,26770,1323674,-1.0056184530258179,42.493431091308594,0.00073,50.93942642211914,0.036985836923122406
186336,-139.19337939000002,49.81,7,1327175,26780,1324174,-4.4461469650268555,42.763084411621094,0.00073,54.491600036621094,0.038294609636068344
186404,-139.58681557,49.8,7,1327670,26790,1324669,9.457282066345215,41.272796630859375,0.00073,40.60211944580078,0.03667306527495384
186473,-140.48012609999998,49.8,7,1328170,26800,1325169,-2.4654760360717773,45.574859619140625,0.00073,55.98497009277344,0.03751378878951073
186540,-141.25723925,49.8,7,1328670,26810,1325669,-1.5393812656402588,38.837890625,0.00073,57.029537200927734,0.03636206313967705
186607,-142.89758877999998,49.66,7,1329156,26820,1326155,-6.2223381996154785,42.49012756347656,0.00073,59.765750885009766,0.03678842633962631
186674,-140.78677242,49.77,7,1329656,26830,1326655,-0.3489327132701874,37.17979049682617,0.00073,59.984825134277344,0.037032779306173325
186743,-141.21376562,49.77,7,1330156,26840,1327155,-7.1820831298828125,40.96865463256836,0.00073,65.6294174194336,0.03705236688256264
186811,-141.18089252,49.77,7,1330656,26850,1327655,8.330269813537598,41.0968017578125,0.00073,62.391117095947266,0.03698163852095604
186879,-138.18070562,49.77,7,1331156,26860,1328155,-1.9452418088912964,30.63878631591797,0.00073,59.69356918334961,0.03611040860414505
186946,-135.83400527,49.81,7,1331656,26870,1328655,0.14844918251037598,34.78156280517578,0.00073,58.790626525878906,0.03616635128855705
187015,-134.95258553000002,49.81,7,1332156,26880,1329155,0.6858400106430054,42.873966217041016,0.00073,70.54275512695312,0.03555934131145477
187084,-133.61651211999998,49.86,7,1332656,26890,1329655,-1.976853370666504,36.970497131347656,0.00073,71.46144104003906,0.035685498267412186
187151,-135.33111490999997,49.86,7,1333156,26900,1330155,-0.9031548500061035,56.27785873413086,0.00073,61.259159088134766,0.035632047802209854
187219,-136.08842184000002,49.86,7,1333656,26910,1330655,-11.805959701538086,36.34211349487305,0.00073,63.64251708984375,0.035245381295681
187288,-135.16248725,50.0,7,1334156,26920,1331155,8.579703330993652,39.27389907836914,0.00073,54.99592590332031,0.036106180399656296
187355,-135.78972297,50.0,7,1334656,26930,1331655,-3.5766665935516357,43.435585021972656,0.00073,64.86032104492188,0.03640159219503403
187424,-135.38118089999998,50.0,7,1335156,26940,1332155,-1.042053461074829,36.502288818359375,0.00073,55.59782409667969,0.03680219128727913
187492,-136.20611931,50.0,7,1335656,26950,1332655,5.5944695472717285,45.854698181152344,0.00073,59.4406623840332,0.03672749176621437
187558,-139.40531239999999,49.82,7,1336138,26960,1333137,0.606408953666687,48.05670166015625,0.00073,56.93703842163086,0.03579390048980713
187625,-141.49859001000002,49.72,7,1336628,26970,1333627,4.84063196182251,45.51445770263672,0.00073,56.157161712646484,0.03708500415086746
187693,-143.12770071,49.72,7,1337128,26980,1334127,0.8680815696716309,37.61991882324219,0.00073,57.782928466796875,0.03642892464995384
187759,-148.64635637,49.57,7,1337613,26990,1334612,1.3702354431152344,39.1507568359375,0.00073,66.61067199707031,0.03637617081403732
187829,-145.99377818,49.57,7,1338113,27000,1335112,3.3597843647003174,41.87660217285156,0.00073,66.83406066894531,0.03740355372428894
187899,-146.39256795999998,49.57,7,1338613,27010,1335612,6.906139373779297,34.732704162597656,0.00073,72.35968017578125,0.03716258332133293
187968,-145.51691178000002,49.57,7,1339113,27020,1336112,0.47141262888908386,52.47319030761719,0.00073,69.2977066040039,0.03667322173714638
188039,-145.97584300999998,49.57,7,1339613,27030,1336612,6.081625938415527,49.38703155517578,0.00073,68.25743103027344,0.0372416116297245
188107,-145.16189255999998,49.57,7,1340113,27040,1337112,5.480457782745361,39.38027572631836,0.00073,58.21156692504883,0.03682549297809601
188176,-146.23012520999998,49.57,7,1340613,27050,1337612,-2.5739879608154297,39.73487854003906,0.00073,71.63815307617188,0.03787573426961899
188243,-146.82146778999999,49.7,7,1341108,27060,1338107,-8.78740119934082,32.873992919921875,0.00073,66.70419311523438,0.038301266729831696
188312,-145.34394452,49.8,7,1341608,27070,1338607,5.993490695953369,51.33095932006836,0.00073,74.62960052490234,0.03766268864274025
188381,-146.36683438999998,49.8,7,1342108,27080,1339107,-3.687439441680908,41.08659362792969,0.00073,74.84786224365234,0.03743677958846092
188449,-138.80604336,49.95,7,1342608,27090,1339607,5.764267921447754,41.683021545410156,0.00073,64.16178131103516,0.03779405355453491
188516,-143.58762586,49.89,7,1343102,27100,1340101,0.00010454654693603516,35.152366638183594,0.00073,60.61875915527344,0.03801962360739708
188583,-145.24567457,49.84,7,1343597,27110,1340596,-4.402066230773926,39.86090850830078,0.00073,71.13040161132812,0.03697790950536728
188651,-147.96707515000003,49.82,7,1344095,27120,1341094,-1.7726635932922363,41.819541931152344,0.00073,62.9793701171875,0.036971475929021835
188718,-146.35560652,49.82,7,1344595,27130,1341594,4.223028659820557,43.256370544433594,0.00073,58.48810958862305,0.03735557198524475
188784,-151.09826791,49.68,7,1345081,27140,1342080,-4.5351152420043945,41.02099609375,0.00073,66.51802062988281,0.03757496178150177
188850,-153.23498039,49.62,7,1345575,27150,1342574,-0.7884171009063721,55.65195083618164,0.00073,69.25823211669922,0.0366302914917469
188917,-153.19975559000002,49.6,7,1346068,27160,1343067,0.34118080139160156,32.89384460449219,0.00073,70.0934066772461,0.038262464106082916
188985,-153.70112186,49.6,7,1346568,27170,1343567,4.303970813751221,38.74948501586914,0.00073,50.44089889526367,0.037298910319805145
189053,-149.57050457000003,49.6,7,1347068,27180,1344067,2.0228967666625977,39.01679611206055,0.00073,67.72854614257812,0.037194762378931046
189122,-149.40707928,49.6,7,1347568,27190,1344567,3.1428799629211426,38.56338119506836,0.00073,61.957984924316406,0.037125054746866226
189190,-143.50692035000003,49.66,7,1348068,27200,1345067,0.239580437541008,36.718502044677734,0.00073,65.81804656982422,0.03666694462299347
189259,-139.63566761,49.71,7,1348568,27210,1345567,1.661555528640747,38.099910736083984,0.00073,81.58061218261719,0.03534555435180664
189328,-136.04931351000002,49.73,7,1349068,27220,1346067,-4.140158176422119,38.054473876953125,0.00073,68.4669418334961,0.03543756902217865
189396,-137.67574017999996,49.73,7,1349568,27230,1346567,1.4735454320907593,36.76276397705078,0.00073,62.19988250732422,0.034693144261837006
189465,-131.92274387,49.87,7,1350068,27240,1347067,-6.598177909851074,102.26314544677734,0.00073,70.35164642333984,0.03523983433842659
189533,-132.18910473,49.93,7,1350568,27250,1347567,-0.12655305862426758,35.325958251953125,0.00073,57.78453826904297,0.035330891609191895
189602,-131.34018795,50.0,7,1351068,27260,1348067,5.880740165710449,48.16660690307617,0.00073,61.06244659423828,0.03472711518406868
189670,-131.12706917000003,50.0,7,1351568,27270,1348567,-4.640973091125488,35.9157600402832,0.00073,69.13311767578125,0.03544886037707329
189737,-135.27060414,49.97,7,1352065,27280,1349064,-8.734113693237305,36.08866882324219,0.00073,64.46926879882812,0.034931764006614685
189806,-134.59445837,49.97,7,1352565,27290,1349564,-3.9985060691833496,31.8514347076416,0.00073,70.9037857055664,0.03507149592041969
189874,-135.44322554,49.97,7,1353065,27300,1350064,-2.0551340579986572,40.15959548950195,0.00073,60.068572998046875,0.034792710095644
189941,-138.81339522,49.87,7,1353555,27310,1350554,1.1133908033370972,32.59080123901367,0.00073,56.55645751953125,0.03532777726650238
190010,-141.00833279,49.87,7,1354055,27320,1351054,0.4863954782485962,35.781734466552734,0.00073,71.79548645019531,0.03471830487251282
190078,-139.4786666,49.87,7,1354555,27330,1351554,-1.7837157249450684,34.549339294433594,0.00073,68.81453704833984,0.036029063165187836
190146,-141.15312663,49.87,7,1355055,27340,1352054,-2.7565250396728516,37.182151794433594,0.00073,68.94577026367188,0.03489910811185837
190214,-138.85481797,49.87,7,1355555,27350,1352554,1.8686695098876953,35.250267028808594,0.00073,41.025489807128906,0.035293612629175186
190283,-137.61506186,49.87,7,1356055,27360,1353054,-3.451853036880493,29.571229934692383,0.00073,67.66909790039062,0.035632725805044174
190351,-135.26123198,49.87,7,1356555,27370,1353554,-3.4613749980926514,40.85005569458008,0.00073,75.73650360107422,0.03568215295672417
190419,-134.0314403,49.9,7,1357055,27380,1354054,1.3274887800216675,37.014007568359375,0.00073,54.70671463012695,0.03590836375951767
190488,-138.5591679,49.9,7,1357555,27390,1354554,-1.282529592514038,38.02250671386719,0.00073,66.9905776977539,0.03525261580944061
190556,-139.83338599999996,49.9,7,1358055,27400,1355054,-0.6126061677932739,43.996299743652344,0.00073,70.18112182617188,0.034872643649578094
190625,-137.00739230000002,50.0,7,1358555,27410,1355554,-10.575660705566406,31.190811157226562,0.00073,72.85845947265625,0.03483683615922928
190692,-137.0660611,50.0,7,1359055,27420,1356054,-0.9200918674468994,31.61222267150879,0.00073,70.6583023071289,0.03428695350885391
190762,-139.52987775,50.0,7,1359555,27430,1356554,-1.3882001638412476,34.28724670410156,0.00073,72.18964385986328,0.03368114307522774
190830,-141.7243727,50.0,7,1360055,27440,1357054,0.050997257232666016,38.29718017578125,0.00073,71.16986083984375,0.0341997928917408
190898,-143.08592649,50.0,7,1360555,27450,1357554,-5.226665019989014,37.978187561035156,0.00073,68.10281372070312,0.03510444611310959
190965,-142.66788619000002,50.0,7,1361055,27460,1358054,-1.978973388671875,50.17274475097656,0.00073,69.63999938964844,0.03499038890004158
191034,-144.95471992,50.0,7,1361555,27470,1358554,3.4011685848236084,40.64312744140625,0.00073,67.3163833618164,0.035079214721918106
191102,-144.65780271,50.0,7,1362055,27480,1359054,-9.355806350708008,40.05888366699219,0.00073,67.55195617675781,0.03499368205666542
191170,-143.75027434,49.99,7,1362554,27490,1359553,-1.6695964336395264,33.86609649658203,0.00073,70.50274658203125,0.03599514812231064
191235,-146.99688216,49.75,7,1363030,27500,1360029,6.154811859130859,48.764686584472656,0.00073,70.42366027832031,0.03665049746632576
191303,-146.67753061000002,49.75,7,1363530,27510,1360529,8.107294082641602,34.755645751953125,0.00073,66.2128677368164,0.037073370069265366
191370,-146.75477022999996,49.75,7,1364030,27520,1361029,-1.5272303819656372,38.24552917480469,0.00073,67.83873748779297,0.03745196387171745
191439,-145.44015555,49.75,7,1364530,27530,1361529,-0.1718636155128479,34.359580993652344,0.00073,70.25544738769531,0.03809473291039467
191507,-143.75009322000002,49.75,7,1365030,27540,1362029,2.6722640991210938,36.99848556518555,0.00073,73.3832015991211,0.03740588203072548
191575,-143.51978415000002,49.75,7,1365530,27550,1362529,8.167057991027832,39.99516296386719,0.00073,66.5557632446289,0.03753586858510971
191643,-145.27478055,49.75,7,1366030,27560,1363029,5.34635591506958,45.880489349365234,0.00073,55.322391510009766,0.03827638924121857
191711,-145.03236066000002,49.75,7,1366530,27570,1363529,2.4206790924072266,41.41943359375,0.00073,72.94009399414062,0.03850753977894783
191778,-145.44370185,49.75,7,1367030,27580,1364029,5.7063069343566895,41.77357482910156,0.00073,60.996055603027344,0.03928866237401962
191846,-145.16444707,49.68,7,1367522,27590,1364521,1.6085243225097656,41.43357849121094,0.00073,68.22770690917969,0.03872794657945633
191915,-143.76706242999998,49.92,7,1368022,27600,1365021,-3.5736255645751953,49.54606628417969,0.00073,61.209590911865234,0.037576474249362946
191983,-145.85917862,49.84,7,1368514,27610,1365513,2.0555806159973145,45.96988296508789,0.00073,62.60540771484375,0.03848964720964432
192051,-147.64225823,49.84,7,1369014,27620,1366013,-3.014455795288086,48.24417495727539,0.00073,67.98312377929688,0.03740096092224121
192119,-147.98762954000003,49.84,7,1369514,27630,1366513,0.25009864568710327,43.80866241455078,0.00073,47.85400390625,0.03906982019543648
192188,-147.77277795,49.84,7,1370014,27640,1367013,-3.7276735305786133,44.52814483642578,0.00073,60.79997253417969,0.03882170841097832
192257,-146.21887969999997,49.84,7,1370514,27650,1367513,-6.535272598266602,55.353736877441406,0.00073,64.1878890991211,0.03913959860801697
192325,-149.05953684999997,49.76,7,1371006,27660,1368005,0.36067140102386475,54.942298889160156,0.00073,49.695072174072266,0.03954208269715309
192394,-149.59237875,49.76,7,1371506,27670,1368505,1.5235154628753662,42.16604232788086,0.00073,57.46413803100586,0.0398440919816494
192461,-148.34566342,49.76,7,1372006,27680,1369005,7.791144371032715,48.62655258178711,0.00073,42.543487548828125,0.03994685783982277
192529,-146.55027025000004,49.84,7,1372506,27690,1369505,9.50451946258545,50.541290283203125,0.00073,62.73137283325195,0.03961772471666336
192597,-146.56667415,49.84,7,1373006,27700,1370005,-2.574124574661255,46.63208770751953,0.00073,57.55091094970703,0.041114483028650284
192665,-146.01102096,49.92,7,1373506,27710,1370505,-0.05918771028518677,40.604400634765625,0.00073,52.038795471191406,0.041470225900411606
192732,-145.65697716,49.85,7,1373999,27720,1370998,-6.6639909744262695,37.20705795288086,0.00073,65.70867156982422,0.0403275266289711
192799,-145.07350272,49.82,7,1374496,27730,1371495,0.04844406247138977,55.650047302246094,0.00073,60.03044891357422,0.0424688383936882
192868,-144.65212634999997,49.82,7,1374996,27740,1371995,-2.967294216156006,48.96278762817383,0.00073,51.516117095947266,0.04100789502263069
192936,-145.85065163000002,49.82,7,1375496,27750,1372495,8.842909812927246,54.3648567199707,0.00073,30.968225479125977,0.041523464024066925
193003,-143.76356643,49.81,7,1375987,27760,1372986,-4.214252948760986,48.71592712402344,0.00073,51.486602783203125,0.04180457070469856
193072,-144.58344126999998,49.81,7,1376487,27770,1373486,3.006512403488159,69.76813507080078,0.00073,40.160491943359375,0.041080739349126816
193141,-146.30859436,49.81,7,1376987,27780,1373986,7.393477439880371,54.84851837158203,0.00073,42.79220962524414,0.04189426079392433
193208,-149.27817242,49.7,7,1377476,27790,1374475,-0.8113741874694824,47.04963684082031,0.00073,52.05217361450195,0.042494576424360275
193276,-147.55213607999997,49.7,7,1377976,27800,1374975,-4.561100482940674,60.88088607788086,0.00073,50.120361328125,0.04204033315181732
193346,-145.61047528,49.7,7,1378476,27810,1375475,-6.2788310050964355,46.26469421386719,0.00073,46.2418327331543,0.04311063885688782
193414,-141.66360909,49.77,7,1378976,27820,1375975,-0.7994629740715027,44.90509033203125,0.00073,49.682308197021484,0.04368345066905022
193484,-139.2126222,49.8,7,1379476,27830,1376475,-1.6896779537200928,42.98743438720703,0.00073,49.5609016418457,0.04210338741540909
193553,-140.98624713,49.8,7,1379976,27840,1376975,1.457747459411621,52.02952575683594,0.00073,47.691925048828125,0.042130447924137115
193622,-140.03644476999997,49.8,7,1380476,27850,1377475,7.213276386260986,50.790130615234375,0.00073,41.297386169433594,0.042152039706707
193691,-137.03781676,49.89,7,1380976,27860,1377975,2.899261474609375,51.82769775390625,0.00073,54.33359146118164,0.04150630906224251
193759,-133.69967699,49.89,7,1381476,27870,1378475,-4.68983793258667,47.232704162597656,0.00073,51.47773742675781,0.04106483608484268
193828,-132.35236078,49.89,7,1381976,27880,1378975,-8.404648780822754,58.828372955322266,0.00073,58.96405029296875,0.0408591702580452
193897,-129.82156491999996,50.0,7,1382476,27890,1379475,0.8612425327301025,46.64393615722656,0.00073,52.34210205078125,0.04085031896829605
193966,-129.46367825,50.0,7,1382976,27900,1379975,3.585752487182617,48.14869689941406,0.00073,39.50083541870117,0.04176442325115204
194033,-135.00708206,49.93,7,1383469,27910,1380468,-5.080081939697266,52.21685791015625,0.00073,48.67190170288086,0.04178609699010849
194103,-136.44748038999998,49.92,7,1383968,27920,1380967,-4.429611682891846,53.44891357421875,0.00073,51.64254379272461,0.04192390665411949
194172,-138.71001502,49.92,7,1384468,27930,1381467,-0.8106474876403809,52.069297790527344,0.00073,50.821197509765625,0.042674414813518524
194238,-139.08120535,49.81,7,1384957,27940,1381956,-5.883029937744141,64.7589340209961,0.00073,48.20287322998047,0.04291641339659691
194307,-141.74506349,49.81,7,1385457,27950,1382456,2.7891488075256348,49.004783630371094,0.00073,50.94387435913086,0.04257698357105255
194374,-146.79978437999998,49.64,7,1385940,27960,1382939,4.722169876098633,46.94248962402344,0.00073,58.945125579833984,0.042762208729982376
194443,-149.41544994,49.64,7,1386440,27970,1383439,1.3281254768371582,54.14984893798828,0.00073,49.18661880493164,0.041983380913734436
194512,-150.37038746,49.64,7,1386940,27980,1383939,3.4350738525390625,54.3658447265625,0.00073,43.697731018066406,0.042193133383989334
194580,-155.56520167000002,49.57,7,1387433,27990,1384432,2.9345755577087402,83.08441162109375,0.00073,47.32794189453125,0.04282008484005928
194650,-158.19606011999997,49.57,7,1387933,28000,1384932,2.4750232696533203,64.60726928710938,0.00073,38.256996154785156,0.04343919828534126
194717,-156.71628456,49.54,7,1388423,28010,1385422,-2.598917007446289,56.45246887207031,0.00073,53.33769226074219,0.04311249777674675
194783,-160.86863037,49.25,7,1388893,28020,1385892,-0.8024446964263916,53.68740463256836,0.00073,36.7881965637207,0.04318546503782272
194851,-163.69706456999998,49.25,7,1389393,28030,1386392,-0.3152022361755371,53.65631103515625,0.00073,35.89225387573242,0.04275430738925934
194918,-163.15944664000003,49.29,7,1389886,28040,1386885,-7.325387954711914,49.07795333862305,0.00073,44.837989807128906,0.04321584105491638
194986,-160.57781806999995,49.16,7,1390373,28050,1387372,4.357452392578125,65.63945007324219,0.00073,30.223403930664062,0.04288899898529053
195059,-158.33602507,49.33,7,1390873,28060,1387872,1.6543209552764893,58.37269592285156,0.00073,44.38870620727539,0.04338286444544792
195129,-155.39985560999997,49.33,7,1391373,28070,1388372,1.2970257997512817,55.46316146850586,0.00073,43.08426284790039,0.043466683477163315
195198,-156.00350852999998,49.33,7,1391873,28080,1388872,5.775101661682129,44.325828552246094,0.00073,48.396385192871094,0.04423961043357849
195267,-154.85773407999997,49.36,7,1392369,28090,1389368,-0.17402172088623047,51.0797233581543,0.00073,45.96070098876953,0.04451257362961769
195336,-151.03847929,49.36,7,1392869,28100,1389868,-4.978564262390137,46.13163757324219,0.00073,51.70686721801758,0.044213198125362396
195406,-149.14730722000002,49.46,7,1393369,28110,1390368,-0.8320184946060181,61.223636627197266,0.00073,47.48812484741211,0.04458856210112572
195475,-146.24245971,49.76,7,1393869,28120,1390868,-0.8600427508354187,52.98603820800781,0.00073,45.58412170410156,0.0449766144156456
195543,-143.9700174,49.76,7,1394369,28130,1391368,1.3460602760314941,52.60431671142578,0.00073,51.606502532958984,0.044141437858343124
195613,-141.57629525,49.83,7,1394869,28140,1391868,3.7358875274658203,52.0653076171875,0.00073,29.904720306396484,0.04505074396729469
195682,-140.09886784999998,49.96,7,1395369,28150,1392368,1.1536943912506104,52.01905822753906,0.00073,45.608299255371094,0.04612163081765175
195751,-137.03838377,49.96,7,1395869,28160,1392868,-3.868839740753174,54.610084533691406,0.00073,55.029178619384766,0.045236773788928986
195819,-138.32260760999998,49.96,7,1396369,28170,1393368,-6.191972732543945,53.78608703613281,0.00073,49.52052307128906,0.04482653737068176
195887,-137.81504017,49.96,7,1396869,28180,1393868,-0.995546817779541,57.27947998046875,0.00073,38.93470764160156,0.04526090621948242
195954,-137.2630744,49.94,7,1397363,28190,1394362,1.8964272737503052,56.26683044433594,0.00073,39.81578826904297,0.04600881412625313
196021,-142.5328993,49.86,7,1397855,28200,1394854,6.29280948638916,65.89619445800781,0.00073,42.8874397277832,0.04546929523348808
196089,-142.19343695999999,49.86,7,1398355,28210,1395354,-4.294723987579346,64.25129699707031,0.00073,39.802303314208984,0.045240309089422226
196158,-140.69973471,49.86,7,1398855,28220,1395854,-3.9007625579833984,53.712039947509766,0.00073,40.62702560424805,0.04515112191438675
196228,-142.54195651,49.84,7,1399353,28230,1396352,1.712957501411438,61.890777587890625,0.00073,42.4210319519043,0.04571482539176941
196295,-144.04088711000003,49.72,7,1399841,28240,1396840,-2.665066719055176,54.133872985839844,0.00073,41.59568405151367,0.04461028799414635
196363,-145.87881143,49.61,7,1400330,28250,1397329,1.9236913919448853,56.29773712158203,0.00073,45.139869689941406,0.04405985400080681
196433,-146.44254899999999,49.61,7,1400830,28260,1397829,2.3705055713653564,54.78913116455078,0.00073,40.926475524902344,0.04432754963636398
196503,-145.08353037,49.61,7,1401330,28270,1398329,-1.551591396331787,49.7835693359375,0.00073,58.448848724365234,0.04405184090137482
196572,-145.13070497,49.61,7,1401830,28280,1398829,0.7512931823730469,50.577552795410156,0.00073,42.72294616699219,0.0432065911591053
196640,-143.00914830000002,49.55,7,1402318,28290,1399317,0.6291567087173462,47.915828704833984,0.00073,52.723392486572266,0.04258490353822708
196709,-141.61486498000002,49.63,7,1402818,28300,1399817,1.5811485052108765,42.088165283203125,0.00073,46.382381439208984,0.041806064546108246
196778,-141.30767939,49.63,7,1403318,28310,1400317,3.2963714599609375,53.114295959472656,0.00073,50.20501708984375,0.042908720672130585
196849,-140.16223143,49.63,7,1403818,28320,1400817,1.8682390451431274,53.64375305175781,0.00073,41.82738494873047,0.04148804768919945
196917,-137.40648007,49.65,7,1404318,28330,1401317,0.10709738731384277,42.190574645996094,0.00073,35.71357727050781,0.04202409088611603
196987,-137.60735774999998,49.77,7,1404818,28340,1401817,-2.348392963409424,53.37224578857422,0.00073,50.888465881347656,0.04225664585828781
197056,-139.88835894,49.87,7,1405317,28350,1402316,-0.01723766326904297,47.72198486328125,0.00073,53.41789245605469,0.04215819016098976
197126,-140.51924716999997,49.87,7,1405817,28360,1402816,1.3613977432250977,46.00593185424805,0.00073,44.921749114990234,0.040632374584674835
197195,-142.34946000999997,49.86,7,1406316,28370,1403315,4.456545829772949,45.438079833984375,0.00073,40.942928314208984,0.04128476232290268
197263,-141.72287433000002,49.86,7,1406816,28380,1403815,-3.1945433616638184,39.53941345214844,0.00073,49.37057876586914,0.04070470109581947
197332,-139.29027243,49.98,7,1407316,28390,1404315,-6.414629936218262,45.73748016357422,0.00073,55.14899444580078,0.0402819961309433
197401,-135.39658312,49.98,7,1407816,28400,1404815,0.18156671524047852,52.45862579345703,0.00073,37.540618896484375,0.040029726922512054
197471,-133.56541054999997,49.98,7,1408316,28410,1405315,-1.0578910112380981,49.57831573486328,0.00073,43.40227127075195,0.03971553221344948
197539,-136.11344748000002,49.98,7,1408816,28420,1405815,1.0964462757110596,44.633087158203125,0.00073,52.69989776611328,0.03948110342025757
197608,-137.26029781,49.98,7,1409316,28430,1406315,-4.900577068328857,42.10077667236328,0.00073,54.76756286621094,0.0395306833088398
197676,-135.98618994999998,49.98,7,1409816,28440,1406815,-3.065981388092041,47.85643768310547,0.00073,54.96118927001953,0.03969690948724747
197746,-134.2982175,49.99,7,1410316,28450,1407315,0.7958290576934814,52.8556022644043,0.00073,48.12110900878906,0.03995298966765404
197815,-136.53773231,49.99,7,1410816,28460,1407815,2.3841567039489746,53.500823974609375,0.00073,49.810699462890625,0.04024440422654152
197884,-138.51043113,50.0,7,1411316,28470,1408315,-1.3262336254119873,45.73636245727539,0.00073,50.52909851074219,0.03921801596879959
197953,-139.41026232000002,49.99,7,1411815,28480,1408814,5.166198253631592,45.29106903076172,0.00073,55.5240592956543,0.03837908059358597
198023,-143.56626962,49.99,7,1412315,28490,1409314,0.27098244428634644,52.17942810058594,0.00073,55.34049606323242,0.039164949208498
198091,-148.88430158,49.91,7,1412807,28500,1409806,0.3180707097053528,47.661258697509766,0.00073,42.09148406982422,0.04027730971574783
198159,-151.58401890000002,49.78,7,1413294,28510,1410293,-4.917415618896484,38.76198959350586,0.00073,55.10297393798828,0.03955283761024475
198229,-152.41894727000002,49.78,7,1413794,28520,1410793,3.069876194000244,44.49668884277344,0.00073,44.13789749145508,0.03860368952155113
198298,-151.45918258,49.69,7,1414285,28530,1411284,-0.32422196865081787,39.2967414855957,0.00073,51.74298095703125,0.037740953266620636
198368,-152.32091485,49.69,7,1414785,28540,1411784,-0.7614006996154785,42.953678131103516,0.00073,58.473976135253906,0.038238078355789185
198435,-154.25107519000002,49.6,7,1415276,28550,1412275,1.434321641921997,38.30610656738281,0.00073,59.8490104675293,0.03847529739141464
198503,-154.51900379000003,49.46,7,1415762,28560,1412761,-1.6451189517974854,40.97483444213867,0.00073,52.26417922973633,0.037901733070611954
198571,-152.06367885,49.46,7,1416262,28570,1413261,-3.2256383895874023,44.08164596557617,0.00073,56.6015625,0.037642013281583786
