time/episodes,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/ent_coef,train/learning_rate,train/actor_loss,train/ent_coef_loss,train/critic_loss,train/n_updates
29580,1422086,7,335.96017044,202128,49.67,0.35037675499916077,0.00073,-2381.6123046875,-0.3136099874973297,712.331787109375,1419085
29590,1422586,7,479.35913931999994,202200,49.67,0.3565300703048706,0.00073,-2259.33349609375,3.992476463317871,3366.95849609375,1419585
29600,1423086,7,686.1008289899999,202272,49.67,0.3528800904750824,0.00073,-2397.625244140625,-0.3155483603477478,546.733154296875,1420085
29610,1423586,7,836.92599139,202343,49.67,0.35327082872390747,0.00073,-2360.188720703125,1.7461543083190918,950.1338500976562,1420585
29620,1424086,7,906.07627327,202414,49.99,0.3417153060436249,0.00073,-2316.573486328125,1.1237690448760986,1336.314453125,1421085
29630,1424586,7,970.1670207200001,202485,50.0,0.351163774728775,0.00073,-2404.141357421875,-1.8224624395370483,779.4986572265625,1421585
29640,1425054,7,1160.29093298,202553,49.68,0.3349752128124237,0.00073,-2340.75830078125,0.7622178792953491,1374.777099609375,1422053
29650,1425529,7,1340.61277377,202622,49.43,0.34647729992866516,0.00073,-2449.976806640625,-1.574219822883606,417.6223449707031,1422528
29660,1426029,7,1409.9567073399999,202693,49.43,0.34411221742630005,0.00073,-2456.383056640625,-1.5465683937072754,592.755126953125,1423028
29670,1426529,7,1408.60884796,202765,49.43,0.3353191614151001,0.00073,-2402.801025390625,-0.527500331401825,865.483642578125,1423528
29680,1427029,7,1406.17263662,202837,49.43,0.33228224515914917,0.00073,-2363.73974609375,0.4832189679145813,1483.1796875,1424028
29690,1427498,7,1305.0562446699996,202905,49.12,0.3418172597885132,0.00073,-2362.697265625,-0.09535931050777435,2130.6689453125,1424497
29700,1427998,7,1302.3758828100001,202977,49.12,0.36567017436027527,0.00073,-2401.48974609375,-1.134580373764038,974.366943359375,1424997
29710,1428498,7,1238.18617012,203048,49.12,0.4140845239162445,0.00073,-2495.930908203125,0.22710570693016052,1121.3515625,1425497
29720,1428998,7,1029.1493071099999,203121,49.12,0.4406775236129761,0.00073,-2576.288330078125,-0.22079765796661377,915.123779296875,1425997
29730,1429498,7,820.0714795499999,203193,49.12,0.4311750829219818,0.00073,-2636.99267578125,1.697503685951233,1166.6353759765625,1426497
29740,1429998,7,631.91075301,203265,49.44,0.4040253758430481,0.00073,-2620.211669921875,-0.25623658299446106,1467.7379150390625,1426997
29750,1430498,7,451.22511509000003,203339,49.69,0.3695444166660309,0.00073,-2561.155029296875,-0.23134560883045197,935.3692626953125,1427497
29760,1430996,7,381.16672369,203413,49.67,0.3374103009700775,0.00073,-2541.095703125,-0.22238758206367493,677.2203369140625,1427995
29770,1431462,7,381.80581484000004,203481,49.33,0.3403448164463043,0.00073,-2427.65771484375,1.0625579357147217,3378.27978515625,1428461
29780,1431952,7,382.5932422799999,203552,49.23,0.31454840302467346,0.00073,-2368.3955078125,-0.5222499370574951,708.2767333984375,1428951
29790,1432452,7,423.40636143000006,203625,49.54,0.35101938247680664,0.00073,-2370.860107421875,0.4469566345214844,739.077880859375,1429451
29800,1432952,7,426.36715036999993,203698,49.54,0.3439064621925354,0.00073,-2367.3759765625,-1.440290927886963,682.1419677734375,1429951
29810,1433452,7,488.82920326999994,203770,49.54,0.3535720109939575,0.00073,-2301.90673828125,0.609987735748291,758.2682495117188,1430451
29820,1433952,7,696.2739998600002,203842,49.54,0.3410337567329407,0.00073,-2293.1767578125,0.3121148943901062,1426.9007568359375,1430951
29830,1434421,7,883.7891569999999,203910,49.23,0.35035616159439087,0.00073,-2268.285888671875,2.7881975173950195,1544.5244140625,1431420
29840,1434921,7,1090.31231565,203983,49.23,0.358589231967926,0.00073,-2366.91015625,-1.20078706741333,644.562255859375,1431920
29850,1435421,7,1297.7560424199999,204056,49.23,0.36369577050209045,0.00073,-2364.32568359375,-1.4923866987228394,1070.691650390625,1432420
29860,1435858,7,1464.77602143,204118,48.62,0.3477318584918976,0.00073,-2356.46826171875,-0.14542442560195923,759.7221069335938,1432857
29870,1436327,7,1650.26169891,204185,48.65,0.35862085223197937,0.00073,-2438.718017578125,-3.6208901405334473,578.130126953125,1433326
29880,1436811,7,1670.7493879300005,204255,48.59,0.36491650342941284,0.00073,-2361.58837890625,-1.569364070892334,851.620361328125,1433810
29890,1437311,7,1589.3048018200002,204327,48.59,0.35288238525390625,0.00073,-2263.551513671875,1.48587167263031,1122.685302734375,1434310
29900,1437811,7,1445.80477373,204398,48.59,0.3614204227924347,0.00073,-2240.916748046875,-0.43420395255088806,719.2080688476562,1434810
29910,1438311,7,1447.5131701300002,204469,48.59,0.37199166417121887,0.00073,-2326.388427734375,-0.5663799047470093,881.9291381835938,1435310
29920,1438811,7,1451.3282464000001,204540,48.59,0.3567754328250885,0.00073,-2244.38232421875,-0.0772261917591095,869.20263671875,1435810
29930,1439311,7,1473.6720382799997,204612,48.9,0.35411950945854187,0.00073,-2314.85546875,-1.2540704011917114,788.173583984375,1436310
29940,1439811,7,1476.4586080000001,204684,48.9,0.3577233552932739,0.00073,-2255.987548828125,0.13771063089370728,773.809814453125,1436810
29950,1440311,7,1478.5367669000002,204754,48.9,0.337253600358963,0.00073,-2248.9169921875,0.8482958674430847,838.9073486328125,1437310
29960,1440811,7,1519.57352977,204826,49.53,0.33872148394584656,0.00073,-2265.400390625,0.053341954946517944,808.6851806640625,1437810
29970,1441311,7,1539.0747045499998,204897,49.84,0.34607189893722534,0.00073,-2171.79248046875,1.72734534740448,725.1668090820312,1438310
29980,1441811,7,1725.6702534999997,204969,50.0,0.3470410704612732,0.00073,-2249.759765625,0.7200201153755188,914.625244140625,1438810
29990,1442311,7,1931.59045391,205041,50.0,0.34747016429901123,0.00073,-2267.734130859375,2.5795509815216064,1227.754638671875,1439310
30000,1442811,7,2076.0336998199996,205112,50.0,0.3361431956291199,0.00073,-2223.033203125,1.3706415891647339,6020.26904296875,1439810
30010,1443311,7,2076.68185274,205184,50.0,0.34161612391471863,0.00073,-2229.93701171875,1.1233816146850586,557.028564453125,1440310
30020,1443811,7,2075.38053147,205255,50.0,0.3551815450191498,0.00073,-2264.226806640625,-3.0122573375701904,457.75811767578125,1440810
30030,1444311,7,2072.24057656,205328,50.0,0.33623334765434265,0.00073,-2263.142822265625,0.6594104766845703,611.903076171875,1441310
30040,1444811,7,2066.68182971,205400,50.0,0.3443262577056885,0.00073,-2337.3427734375,-0.6855790019035339,518.6326904296875,1441810
30050,1445311,7,2060.09160958,205471,50.0,0.33472684025764465,0.00073,-2277.37353515625,-0.5862618088722229,508.03387451171875,1442310
30060,1445811,7,2059.2589000399994,205543,50.0,0.3404713571071625,0.00073,-2203.2021484375,1.0333123207092285,602.862060546875,1442810
30070,1446311,7,2062.30125642,205617,50.0,0.3335838317871094,0.00073,-2250.306640625,-1.6908801794052124,610.9322509765625,1443310
30080,1446811,7,2064.87410914,205689,50.0,0.34066927433013916,0.00073,-2253.3134765625,-0.5544367432594299,980.3359375,1443810
30090,1447311,7,2067.15741109,205763,50.0,0.3513367772102356,0.00073,-2326.807373046875,-0.5104565620422363,692.5122680664062,1444310
30100,1447811,7,2068.75458957,205835,50.0,0.3387054204940796,0.00073,-2367.48388671875,-1.0006260871887207,12169.375,1444810
30110,1448311,7,2069.35404394,205908,50.0,0.3386712372303009,0.00073,-2377.566162109375,-0.49615347385406494,991.4095458984375,1445310
30120,1448811,7,2070.18359127,205980,50.0,0.34239983558654785,0.00073,-2379.553955078125,-1.7505593299865723,1254.894287109375,1445810
30130,1449311,7,2072.28578531,206052,50.0,0.34729504585266113,0.00073,-2384.033935546875,0.10497421026229858,1350.98974609375,1446310
30140,1449811,7,2076.5607968100003,206123,50.0,0.3506941497325897,0.00073,-2388.44775390625,-0.023317724466323853,4568.41796875,1446810
30150,1450311,7,2081.6893287400003,206194,50.0,0.34456658363342285,0.00073,-2398.427001953125,-1.5463428497314453,608.6907348632812,1447310
30160,1450811,7,2082.1948517500005,206267,50.0,0.34279805421829224,0.00073,-2458.828857421875,-2.6239726543426514,1216.5009765625,1447810
30170,1451311,7,1955.4659653699994,206340,50.0,0.34039071202278137,0.00073,-2450.537109375,-0.10934227705001831,796.5938720703125,1448310
30180,1451811,7,1744.1417449699998,206411,50.0,0.32960543036460876,0.00073,-2451.940185546875,-0.001501321792602539,788.162353515625,1448810
30190,1452311,7,1533.7641970400007,206483,50.0,0.32216742634773254,0.00073,-2426.33349609375,-1.3035402297973633,4943.64453125,1449310
30200,1452646,7,1323.3475544500002,206531,48.35,0.33284130692481995,0.00073,-2428.9365234375,-1.2689993381500244,4570.9443359375,1449645
30210,1453108,7,1113.2232939399998,206598,47.97,0.33056551218032837,0.00073,-2324.30712890625,0.961438000202179,5943.0771484375,1450107
30220,1453608,7,918.0243911299999,206671,47.97,0.3403202295303345,0.00073,-2407.439453125,-0.33327263593673706,875.3690795898438,1450607
30230,1454086,7,894.68808612,206740,47.75,0.3566552400588989,0.00073,-2322.69287109375,1.1656825542449951,730.1451416015625,1451085
30240,1454586,7,894.92828481,206811,47.75,0.35365113615989685,0.00073,-2343.215576171875,1.496514916419983,884.9990234375,1451585
30250,1455086,7,892.8163254100001,206884,47.75,0.37258827686309814,0.00073,-2360.200439453125,-1.041455626487732,1693.8546142578125,1452085
30260,1455586,7,765.3690028599999,206957,47.75,0.4113624691963196,0.00073,-2471.424560546875,-2.9442672729492188,679.636962890625,1452585
30270,1456086,7,680.9681561900001,207029,47.75,0.3626708686351776,0.00073,-2374.97802734375,0.12070219218730927,738.01904296875,1453085
30280,1456586,7,680.8377425200003,207102,47.75,0.33839231729507446,0.00073,-2395.299560546875,0.764805257320404,724.78271484375,1453585
30290,1457086,7,680.49156658,207174,47.75,0.3293439745903015,0.00073,-2320.57861328125,0.7007818222045898,600.1236572265625,1454085
30300,1457396,7,749.9946613300001,207219,47.5,0.3626149296760559,0.00073,-2370.75244140625,-1.130200743675232,923.7571411132812,1454395
30310,1457821,7,892.9834110400001,207280,47.13,0.3545479476451874,0.00073,-2380.891357421875,-0.14786472916603088,1142.8966064453125,1454820
30320,1458315,7,1008.50707435,207351,47.07,0.34977081418037415,0.00073,-2341.640625,2.9974403381347656,3415.874267578125,1455314
30330,1458815,7,864.0762271500002,207423,47.29,0.3330196440219879,0.00073,-2386.42822265625,1.568305253982544,1223.6571044921875,1455814
30340,1459284,7,844.03820648,207491,46.98,0.3351413309574127,0.00073,-2363.534912109375,1.1815022230148315,2970.893798828125,1456283
30350,1459784,7,846.2263577199999,207563,46.98,0.35346654057502747,0.00073,-2376.188232421875,1.5376900434494019,932.7930297851562,1456783
30360,1460284,7,973.3889212700001,207637,46.98,0.362110435962677,0.00073,-2412.708984375,0.4264504313468933,1474.868408203125,1457283
30370,1460601,7,1079.5006974899998,207683,45.15,0.36393478512763977,0.00073,-2436.46533203125,-0.8676716089248657,892.6820068359375,1457600
30380,1460737,7,1081.8182280699998,207702,41.51,0.358612596988678,0.00073,-2414.036865234375,0.2985650897026062,880.4140014648438,1457736
30390,1461149,7,1083.71386081,207762,40.63,0.37351521849632263,0.00073,-2397.65087890625,2.9289212226867676,3770.2880859375,1458148
30400,1461604,7,1014.4610427399999,207828,42.08,0.36453473567962646,0.00073,-2427.606201171875,-1.0490365028381348,746.993408203125,1458603
30410,1462104,7,871.01326982,207900,42.83,0.3847677409648895,0.00073,-2445.6318359375,1.4454143047332764,1308.262451171875,1459103
30420,1462604,7,740.00705192,207973,42.89,0.3894360363483429,0.00073,-2440.382080078125,1.700304627418518,2654.02001953125,1459603
30430,1463104,7,699.4491663300001,208045,42.89,0.37421491742134094,0.00073,-2390.615478515625,2.6427855491638184,920.4688720703125,1460103
30440,1463604,7,510.71426504000004,208117,43.2,0.4227929413318634,0.00073,-2405.383056640625,1.9189225435256958,1607.42041015625,1460603
30450,1464104,7,303.1911677300001,208189,43.2,0.40156763792037964,0.00073,-2453.11181640625,1.3272805213928223,1343.474853515625,1461103
30460,1464604,7,96.12216682999998,208261,43.2,0.3906272053718567,0.00073,-2450.624267578125,1.3301241397857666,6404.9765625,1461603
30470,1465104,7,-6.3238294700000015,208333,45.03,0.3770585358142853,0.00073,-2384.947998046875,3.0696098804473877,1059.24267578125,1462103
30480,1465599,7,21.024490699999998,208404,48.62,0.44964101910591125,0.00073,-2439.63818359375,-1.3443949222564697,20720.80859375,1462598
30490,1466084,7,167.69852559999998,208475,49.35,0.4268576204776764,0.00073,-2474.86474609375,0.651839554309845,2516.7158203125,1463083
30500,1466584,7,166.929617,208547,49.8,0.44720837473869324,0.00073,-2558.3896484375,-0.1477450132369995,1388.5164794921875,1463583
30510,1467084,7,167.25699823000002,208619,49.8,0.43223655223846436,0.00073,-2543.224609375,1.716384768486023,1642.279541015625,1464083
30520,1467584,7,168.03446540999997,208691,49.8,0.40322622656822205,0.00073,-2509.55029296875,-0.5804387331008911,1448.615478515625,1464583
30530,1468084,7,167.65005002,208764,49.8,0.390598326921463,0.00073,-2487.8564453125,-2.272249221801758,1075.224609375,1465083
30540,1468584,7,179.67941678999995,208837,49.8,0.39265939593315125,0.00073,-2583.79296875,-0.15962815284729004,1082.891845703125,1465583
30550,1469082,7,187.49115709,208910,49.78,0.3902359902858734,0.00073,-2470.923828125,2.136253833770752,2831.80615234375,1466081
30560,1469579,7,198.69444947,208980,49.75,0.3940710127353668,0.00073,-2510.023193359375,1.8652478456497192,1536.3935546875,1466578
30570,1470064,7,197.75998425999995,209049,49.6,0.40991541743278503,0.00073,-2438.783203125,1.0187463760375977,1430.204833984375,1467063
30580,1470564,7,170.94545100000002,209121,49.65,0.40650391578674316,0.00073,-2478.364990234375,0.937454104423523,1108.016357421875,1467563
30590,1471064,7,25.000659619999997,209193,49.8,0.3912311792373657,0.00073,-2500.43359375,0.152456134557724,970.2430419921875,1468063
30600,1471564,7,26.65566701,209265,49.8,0.37768906354904175,0.00073,-2458.45556640625,-0.779096245765686,3651.586669921875,1468563
30610,1472064,7,26.59625913,209338,49.8,0.37843742966651917,0.00073,-2448.990234375,-3.4166860580444336,798.6971435546875,1469063
30620,1472564,7,26.429108770000003,209409,49.8,0.3820672631263733,0.00073,-2481.083740234375,-3.4883882999420166,849.6473388671875,1469563
30630,1473064,7,26.68709569,209481,49.8,0.354247510433197,0.00073,-2430.10595703125,0.7749912738800049,1111.8782958984375,1470063
30640,1473564,7,14.242287509999999,209553,49.8,0.34106868505477905,0.00073,-2402.1513671875,0.700389564037323,933.78271484375,1470563
30650,1474064,7,73.37775553,209625,49.82,0.35174432396888733,0.00073,-2411.337890625,-0.7709896564483643,861.5228881835938,1471063
30660,1474564,7,239.79046187,209697,49.85,0.3556610941886902,0.00073,-2269.96484375,0.5782593488693237,1036.7252197265625,1471563
30670,1475064,7,434.88026799,209769,50.0,0.35957685112953186,0.00073,-2406.16650390625,1.3679181337356567,1098.23974609375,1472063
30680,1475564,7,627.6667209899999,209841,50.0,0.37477415800094604,0.00073,-2478.100341796875,-1.911559820175171,896.962158203125,1472563
30690,1476064,7,825.1467864899998,209912,50.0,0.38160690665245056,0.00073,-2402.2197265625,0.11813026666641235,1289.5595703125,1473063
30700,1476564,7,1032.67585072,209984,50.0,0.37291479110717773,0.00073,-2398.455078125,-0.18331480026245117,1895.2750244140625,1473563
30710,1476874,7,1122.4959605000001,210029,48.1,0.381002813577652,0.00073,-2443.396728515625,-0.14001551270484924,1140.048828125,1473873
30720,1477262,7,1124.64019992,210085,46.98,0.4143626093864441,0.00073,-2419.056884765625,1.343161940574646,1775.90771484375,1474261
30730,1477747,7,1124.6674525700003,210156,46.83,0.38967132568359375,0.00073,-2451.18359375,1.0941616296768188,907.9911499023438,1474746
30740,1478247,7,1125.57375584,210228,46.83,0.3726315498352051,0.00073,-2483.434814453125,2.1375176906585693,5210.19873046875,1475246
30750,1478742,7,1058.9129105499999,210300,46.78,0.3585582375526428,0.00073,-2409.726318359375,-0.4202021360397339,1513.21728515625,1475741
30760,1479242,7,881.52843243,210372,46.78,0.36274856328964233,0.00073,-2381.3837890625,0.510150134563446,734.544677734375,1476241
30770,1479681,7,854.81425622,210435,46.17,0.35571053624153137,0.00073,-2389.992431640625,-0.9677265286445618,1094.276611328125,1476680
30780,1480181,7,868.88744636,210508,46.17,0.3566208779811859,0.00073,-2323.287353515625,-2.5095667839050293,929.3648681640625,1477180
30790,1480681,7,878.6670867399998,210580,46.17,0.36279430985450745,0.00073,-2260.8271484375,2.5364997386932373,1029.4334716796875,1477680
30800,1481181,7,879.9499141199999,210652,46.17,0.3283784091472626,0.00073,-2250.99365234375,1.7655322551727295,1003.6715087890625,1478180
30810,1481649,7,979.9300256399999,210720,47.75,0.3386475145816803,0.00073,-2322.165283203125,-1.0580111742019653,589.6541748046875,1478648
30820,1482149,7,1187.3496537499998,210792,48.87,0.3288502097129822,0.00073,-2328.138671875,-1.2918033599853516,2593.715087890625,1479148
30830,1482649,7,1398.3886853899999,210865,49.02,0.3420363664627075,0.00073,-2279.749267578125,1.81759512424469,568.9967651367188,1479648
30840,1483053,7,1547.1371297399999,210923,48.06,0.35333606600761414,0.00073,-2319.735107421875,-0.376848042011261,890.873779296875,1480052
30850,1483457,7,1696.35694909,210981,47.15,0.34295040369033813,0.00073,-2316.451416015625,-0.25939473509788513,742.0938720703125,1480456
30860,1483925,7,1882.4310434999995,211049,46.83,0.3354712724685669,0.00073,-2400.11865234375,-1.2601165771484375,717.1451416015625,1480924
