time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/fps,train/critic_loss,train/actor_loss,train/learning_rate,train/ent_coef_loss,train/ent_coef,train/n_updates
1129000,100.0,754.91201399,11290,169399,6,0.7251055240631104,-382.9111328125,0.00073,-0.3376610279083252,0.028123490512371063,1125999
1130000,100.0,755.58351528,11300,169561,6,0.4812244474887848,-382.67181396484375,0.00073,1.823415994644165,0.027554847300052643,1126999
1131000,100.0,759.07800605,11310,169724,6,0.3984835147857666,-382.6197509765625,0.00073,1.102226972579956,0.02882898785173893,1127999
1132000,100.0,758.0702136100001,11320,169891,6,1.0404410362243652,-381.35302734375,0.00073,0.5958173871040344,0.029622167348861694,1128999
1133000,100.0,757.6025864199999,11330,170054,6,0.48126021027565,-381.3290100097656,0.00073,2.9586493968963623,0.025838786736130714,1129999
1134000,100.0,757.10486304,11340,170216,6,0.584183394908905,-383.48779296875,0.00073,-0.23031586408615112,0.02810070291161537,1130999
1135000,100.0,759.43019201,11350,170379,6,0.802578330039978,-383.49609375,0.00073,-1.4087820053100586,0.0299853328615427,1131999
1136000,100.0,759.7898769400001,11360,170541,6,0.6780787706375122,-381.3520812988281,0.00073,0.3553953766822815,0.02683440037071705,1132999
1137000,100.0,759.26604534,11370,170704,6,0.5007056593894958,-382.3597106933594,0.00073,-0.6745474338531494,0.0260524470359087,1133999
1138000,100.0,759.3216771000001,11380,170871,6,0.6976683139801025,-381.2579650878906,0.00073,1.0848557949066162,0.02944326028227806,1134999
1139000,100.0,758.85923283,11390,171033,6,0.5605024099349976,-383.1621398925781,0.00073,-0.13127295672893524,0.027752501890063286,1135999
1140000,100.0,759.0525105400001,11400,171197,6,0.674590528011322,-382.1559753417969,0.00073,0.10617107152938843,0.02651422843337059,1136999
1141000,100.0,759.65497749,11410,171360,6,0.9005036950111389,-383.04266357421875,0.00073,-1.7525663375854492,0.026112282648682594,1137999
1142000,100.0,756.4602872800001,11420,171522,6,0.49995994567871094,-382.9017639160156,0.00073,0.9566964507102966,0.025765636935830116,1138999
1143000,100.0,756.0896540999998,11430,171685,6,0.9706558585166931,-383.86572265625,0.00073,1.3848750591278076,0.027329523116350174,1139999
1144000,100.0,756.70007026,11440,171855,6,0.5787768363952637,-383.42047119140625,0.00073,-0.14171795547008514,0.02792406640946865,1140999
1145000,100.0,756.31812003,11450,172018,6,0.4529881775379181,-383.79681396484375,0.00073,-0.6976433396339417,0.02963213436305523,1141999
1146000,100.0,756.14522733,11460,172181,6,0.31102752685546875,-383.25543212890625,0.00073,-1.0067530870437622,0.0299683790653944,1142999
1147000,100.0,756.1062150500001,11470,172346,6,0.48225998878479004,-382.40460205078125,0.00073,0.221681147813797,0.029791535809636116,1143999
1148000,100.0,755.8753430500001,11480,172509,6,0.7322728633880615,-383.1056823730469,0.00073,-1.606674075126648,0.02998586930334568,1144999
1149000,100.0,755.82095397,11490,172673,6,0.8920928835868835,-383.26934814453125,0.00073,0.9492872357368469,0.029918784275650978,1145999
1150000,100.0,756.7654786400001,11500,172838,6,0.8708401322364807,-382.4822082519531,0.00073,0.5912618041038513,0.02880134992301464,1146999
1151000,100.0,756.72407693,11510,173003,6,1.010591983795166,-382.7607727050781,0.00073,-0.8171842098236084,0.028929295018315315,1147999
1152000,100.0,759.10932371,11520,173166,6,0.6658639907836914,-380.8363342285156,0.00073,0.2472733110189438,0.029151003807783127,1148999
1153000,100.0,759.30356927,11530,173331,6,0.4432280957698822,-382.04498291015625,0.00073,0.42064371705055237,0.029700396582484245,1149999
1154000,100.0,759.0377161399999,11540,173495,6,0.6140916347503662,-381.3022766113281,0.00073,0.19118434190750122,0.03069990500807762,1150999
1155000,100.0,758.4205353199999,11550,173665,6,0.2751234173774719,-383.3086242675781,0.00073,-0.9960494041442871,0.028648553416132927,1151999
1156000,100.0,758.7887730599999,11560,173840,6,1.2639325857162476,-382.811279296875,0.00073,-0.08292274177074432,0.024834195151925087,1152999
1157000,100.0,759.2358573299998,11570,174008,6,0.5576003789901733,-382.9698181152344,0.00073,-0.5321265459060669,0.02487979270517826,1153999
1158000,100.0,759.0369245999999,11580,174178,6,1.2183973789215088,-383.9332275390625,0.00073,-1.3527624607086182,0.026134535670280457,1154999
1159000,100.0,759.07583728,11590,174346,6,0.7122484445571899,-382.35418701171875,0.00073,2.3095762729644775,0.02562052011489868,1155999
1160000,100.0,759.12567581,11600,174517,6,0.78644859790802,-382.4001159667969,0.00073,1.3857015371322632,0.02980084903538227,1156999
1161000,100.0,753.9849925600001,11610,174686,6,1.2461280822753906,-381.38427734375,0.00073,1.168455719947815,0.029233980923891068,1157999
1162000,100.0,755.2396583999999,11620,174857,6,0.5792127847671509,-382.1676330566406,0.00073,0.2580121159553528,0.026232169941067696,1158999
1163000,100.0,755.5369461700002,11630,175026,6,0.3405281901359558,-383.6493225097656,0.00073,-0.2364918291568756,0.030786771327257156,1159999
1164000,100.0,755.23941312,11640,175197,6,0.4997897148132324,-382.41070556640625,0.00073,-0.7088648676872253,0.03164650499820709,1160999
1165000,100.0,755.45984652,11650,175365,6,0.7645372748374939,-382.6005554199219,0.00073,0.5120397806167603,0.02663382701575756,1161999
1166000,100.0,754.89256633,11660,175529,6,0.4677882492542267,-382.95709228515625,0.00073,0.07876589894294739,0.027569271624088287,1162999
1167000,100.0,754.22125791,11670,175693,6,1.5696873664855957,-379.3824157714844,0.00073,1.2950973510742188,0.02997422404587269,1163999
1168000,100.0,754.09763023,11680,175859,6,1.62894606590271,-382.22802734375,0.00073,-1.326598048210144,0.031615350395441055,1164999
1169000,100.0,753.5544866100001,11690,176018,6,0.6606225371360779,-383.0578918457031,0.00073,-0.3443906903266907,0.026046298444271088,1165999
1170000,100.0,752.5651099299998,11700,176177,6,2.065058469772339,-380.7466735839844,0.00073,-0.9600995779037476,0.03042016550898552,1166999
1171000,100.0,757.4191459999998,11710,176335,6,0.46565473079681396,-382.69354248046875,0.00073,0.051487378776073456,0.026793159544467926,1167999
1172000,100.0,757.51488062,11720,176495,6,0.3140106201171875,-383.96502685546875,0.00073,0.4169556498527527,0.02321263775229454,1168999
1173000,100.0,757.6098470899998,11730,176653,6,0.41004788875579834,-383.7563781738281,0.00073,-0.3982629179954529,0.02368774078786373,1169999
1174000,100.0,758.8500226900001,11740,176815,6,0.521575927734375,-384.11688232421875,0.00073,1.0088648796081543,0.02462642639875412,1170999
1175000,100.0,758.9359792700001,11750,176978,6,0.41417521238327026,-384.32275390625,0.00073,-0.3979341983795166,0.023575451225042343,1171999
1176000,100.0,759.07949212,11760,177140,6,0.18268507719039917,-384.87884521484375,0.00073,-1.0984742641448975,0.022102750837802887,1172999
1177000,100.0,759.81766342,11770,177303,6,0.22284215688705444,-385.1731262207031,0.00073,-0.08533445000648499,0.021892709657549858,1173999
1178000,100.0,760.4600282199999,11780,177468,6,0.3841315805912018,-385.41241455078125,0.00073,-0.2860479950904846,0.024184010922908783,1174999
1179000,100.0,761.1920334800001,11790,177632,6,0.4409611225128174,-384.6015625,0.00073,0.6516236066818237,0.020524347200989723,1175999
1180000,100.0,760.1395309000001,11800,177798,6,0.36697155237197876,-384.30767822265625,0.00073,-0.43043285608291626,0.02145475335419178,1176999
1181000,100.0,755.1010379899999,11810,177962,6,0.42314666509628296,-384.4571533203125,0.00073,0.7532376050949097,0.020929407328367233,1177999
1182000,100.0,755.8484203900001,11820,178127,6,0.5047829747200012,-384.4640197753906,0.00073,-0.6045273542404175,0.02497139945626259,1178999
1183000,100.0,756.01757265,11830,178290,6,3.9227781295776367,-384.91485595703125,0.00073,-0.05462968349456787,0.02470349706709385,1179999
1184000,100.0,755.1737619500001,11840,178454,6,0.606722354888916,-384.17919921875,0.00073,0.19081327319145203,0.024392349645495415,1180999
1185000,100.0,754.7417038499999,11850,178618,6,0.3535376191139221,-384.72296142578125,0.00073,-2.043130397796631,0.025691112503409386,1181999
1186000,100.0,754.68501232,11860,178781,6,0.5205199718475342,-383.8271179199219,0.00073,-0.5151463747024536,0.022818833589553833,1182999
1187000,100.0,755.0482564900002,11870,178943,6,0.36602604389190674,-384.9156799316406,0.00073,0.42541977763175964,0.022528739646077156,1183999
1188000,100.0,755.3222428900001,11880,179102,6,0.8283298015594482,-384.4767761230469,0.00073,0.8431166410446167,0.02113911136984825,1184999
1189000,100.0,756.1581340600001,11890,179263,6,0.25666606426239014,-384.757568359375,0.00073,0.3111952543258667,0.022117599844932556,1185999
1190000,100.0,756.73770866,11900,179425,6,0.31753504276275635,-384.712646484375,0.00073,0.11524941027164459,0.02111293002963066,1186999
1191000,100.0,762.1460760700002,11910,179587,6,0.29809901118278503,-385.5513000488281,0.00073,-1.1771478652954102,0.02088271453976631,1187999
1192000,100.0,761.03621509,11920,179749,6,0.4902990460395813,-385.40753173828125,0.00073,0.25957536697387695,0.020485632121562958,1188999
1193000,100.0,760.25337666,11930,179911,6,0.25845789909362793,-385.9281921386719,0.00073,-0.2205895036458969,0.02107062377035618,1189999
1194000,100.0,760.7156702299998,11940,180073,6,0.40136992931365967,-386.0397033691406,0.00073,-1.6228485107421875,0.022130344063043594,1190999
1195000,100.0,760.96306698,11950,180234,6,0.28338319063186646,-385.45361328125,0.00073,0.518538236618042,0.019437815994024277,1191999
1196000,100.0,761.5504335999998,11960,180394,6,0.2108794003725052,-385.8711242675781,0.00073,-0.4259337782859802,0.02062518149614334,1192999
1197000,100.0,760.78962457,11970,180552,6,0.413457453250885,-384.5617370605469,0.00073,0.10159460455179214,0.020789897069334984,1193999
1198000,100.0,759.8318947,11980,180712,6,0.14656904339790344,-386.17706298828125,0.00073,-0.668989896774292,0.020977076143026352,1194999
1199000,100.0,758.91438523,11990,180870,6,0.18287253379821777,-385.2884521484375,0.00073,-0.0737125352025032,0.022101961076259613,1195999
1200000,100.0,759.63014035,12000,181026,6,0.40521201491355896,-385.25311279296875,0.00073,0.8775628209114075,0.01984911784529686,1196999
1201000,100.0,757.9317430200001,12010,181182,6,0.6125791072845459,-386.1968994140625,0.00073,-0.7491170167922974,0.0212661512196064,1197999
1202000,100.0,757.41467769,12020,181336,6,0.24642936885356903,-384.94244384765625,0.00073,0.09020929038524628,0.02117784321308136,1198999
1203000,100.0,757.42345351,12030,181492,6,0.5782405138015747,-384.9819030761719,0.00073,0.3558434247970581,0.020765097811818123,1199999
1204000,100.0,756.91172123,12040,181648,6,0.21869930624961853,-385.9607849121094,0.00073,-0.4413297474384308,0.020444998517632484,1200999
1205000,100.0,757.2567541699999,12050,181801,6,0.29572391510009766,-386.6800537109375,0.00073,-1.31847083568573,0.02070908062160015,1201999
1206000,100.0,739.6943692699997,12060,181954,6,1.0362627506256104,-388.1737365722656,0.00073,2.9127719402313232,0.043056413531303406,1202999
1207000,100.0,735.2312133800001,12070,182107,6,0.4213201403617859,-386.2255554199219,0.00073,-1.0347137451171875,0.039620984345674515,1203999
1208000,100.0,735.8749349899999,12080,182261,6,0.409213662147522,-387.3271179199219,0.00073,-1.638940453529358,0.03264516964554787,1204999
1209000,100.0,735.9569381600002,12090,182413,6,0.38219594955444336,-385.5250244140625,0.00073,-0.0879589319229126,0.028914710506796837,1205999
1210000,100.0,735.12250295,12100,182565,6,0.40252217650413513,-385.2734375,0.00073,-0.08359259366989136,0.028359945863485336,1206999
1211000,100.0,736.8338265000001,12110,182719,6,0.513127863407135,-385.3298645019531,0.00073,0.4305177330970764,0.02308957651257515,1207999
1212000,100.0,736.8413450200001,12120,182874,6,0.319000780582428,-385.8530578613281,0.00073,-0.9826571941375732,0.025837505236268044,1208999
1213000,100.0,737.58489328,12130,183026,6,0.5000197887420654,-384.82171630859375,0.00073,2.146832227706909,0.02308395691215992,1209999
1214000,100.0,737.8825336500001,12140,183178,6,0.3285760283470154,-385.0235290527344,0.00073,0.29102182388305664,0.02164015918970108,1210999
1215000,100.0,737.9891569199998,12150,183330,6,0.35514119267463684,-385.25164794921875,0.00073,0.45695072412490845,0.021721655502915382,1211999
1216000,100.0,754.5756899300001,12160,183483,6,0.6415611505508423,-384.9624938964844,0.00073,2.427605628967285,0.023263970389962196,1212999
1217000,100.0,759.0369489500001,12170,183638,6,0.24286320805549622,-386.02410888671875,0.00073,-0.11199848353862762,0.020226042717695236,1213999
1218000,100.0,759.4917053300003,12180,183791,6,0.3828239440917969,-386.0613098144531,0.00073,-1.4680906534194946,0.021300559863448143,1214999
1219000,100.0,759.28258651,12190,183942,6,0.4130566120147705,-384.6230773925781,0.00073,0.10075338184833527,0.02057107724249363,1215999
1220000,100.0,758.1552748299999,12200,184092,6,0.15099798142910004,-385.9246826171875,0.00073,-1.445529580116272,0.019840694963932037,1216999
1221000,100.0,757.2733046399999,12210,184242,6,0.29402798414230347,-384.55072021484375,0.00073,0.9971314668655396,0.020056793466210365,1217999
1222000,100.0,757.7973107799999,12220,184396,6,0.18532732129096985,-385.6649475097656,0.00073,-0.3170599937438965,0.021352414041757584,1218999
1223000,100.0,757.5401801200001,12230,184547,6,0.1949416548013687,-386.2699890136719,0.00073,-0.2600322365760803,0.022808799520134926,1219999
1224000,100.0,758.0500558200001,12240,184701,6,0.28291353583335876,-385.9183349609375,0.00073,-0.6555885076522827,0.021209562197327614,1220999
1225000,100.0,757.01271779,12250,184853,6,0.30888280272483826,-384.87005615234375,0.00073,0.9003695249557495,0.020965127274394035,1221999
1226000,100.0,757.54984633,12260,185007,6,0.4221239686012268,-385.7023620605469,0.00073,-1.744209885597229,0.021689487621188164,1222999
1227000,100.0,757.0405841099999,12270,185158,6,0.32265111804008484,-385.7919921875,0.00073,0.9661995768547058,0.02082950435578823,1223999
1228000,100.0,756.06292393,12280,185312,6,0.14008347690105438,-385.59478759765625,0.00073,-0.168326273560524,0.021511182188987732,1224999
1229000,100.0,756.27988717,12290,185467,6,0.26742023229599,-385.8185119628906,0.00073,0.9233185052871704,0.02259466052055359,1225999
1230000,100.0,758.11272565,12300,185623,6,0.3784574866294861,-385.6533508300781,0.00073,-0.7640828490257263,0.022457392886281013,1226999
1231000,100.0,758.96671672,12310,185778,6,1.025290608406067,-385.48748779296875,0.00073,0.4451688528060913,0.020604494959115982,1227999
1232000,100.0,759.2549382999999,12320,185935,6,0.2040797472000122,-385.796142578125,0.00073,0.9982886910438538,0.019972413778305054,1228999
1233000,100.0,759.5374155599999,12330,186092,6,0.23990431427955627,-385.3933410644531,0.00073,0.6092252731323242,0.020364096388220787,1229999
1234000,100.0,759.86519604,12340,186248,6,0.11776579916477203,-386.45733642578125,0.00073,-0.8553169965744019,0.021344274282455444,1230999
1235000,100.0,760.1027870200003,12350,186405,6,0.5717429518699646,-385.0552978515625,0.00073,-0.02571628987789154,0.020379001274704933,1231999
1236000,100.0,759.1950351699999,12360,186563,6,0.741130530834198,-385.4476623535156,0.00073,0.5821678638458252,0.020785901695489883,1232999
1237000,100.0,759.54020867,12370,186718,6,0.17751654982566833,-386.94647216796875,0.00073,-0.7983618974685669,0.020836735144257545,1233999
1238000,100.0,759.4748023600001,12380,186873,6,0.988461434841156,-384.95635986328125,0.00073,0.4643051326274872,0.021901322528719902,1234999
1239000,100.0,759.5559906999999,12390,187029,6,0.3124469518661499,-385.065673828125,0.00073,-0.1959111988544464,0.019126493483781815,1235999
1240000,100.0,760.22434411,12400,187184,6,0.12407205998897552,-386.1048889160156,0.00073,-0.5186680555343628,0.022532112896442413,1236999
1241000,100.0,758.4775798400002,12410,187338,6,0.32651129364967346,-385.298583984375,0.00073,0.3680366277694702,0.021687278524041176,1237999
1242000,100.0,759.1186962300001,12420,187496,6,0.8860718607902527,-385.3004455566406,0.00073,0.4787188470363617,0.020033223554491997,1238999
1243000,100.0,759.64826052,12430,187654,6,0.45068615674972534,-385.6903076171875,0.00073,0.44645532965660095,0.019169772043824196,1239999
1244000,100.0,758.6530066099999,12440,187805,6,0.2698196768760681,-386.4847106933594,0.00073,-0.26235780119895935,0.020404983311891556,1240999
1245000,100.0,759.42750228,12450,187953,6,0.19020071625709534,-386.2333068847656,0.00073,-0.6406865119934082,0.02203095145523548,1241999
1246000,100.0,760.48412934,12460,188103,6,0.21044954657554626,-386.2490539550781,0.00073,-1.0636180639266968,0.019435804337263107,1242999
1247000,100.0,761.3086163300001,12470,188251,6,0.2811475396156311,-386.3531494140625,0.00073,-0.18589287996292114,0.019381728023290634,1243999
1248000,100.0,760.0594393699998,12480,188399,6,0.133215069770813,-386.1085205078125,0.00073,-1.4291491508483887,0.021660253405570984,1244999
1249000,100.0,759.4885774799998,12490,188548,6,0.4166678190231323,-385.3688659667969,0.00073,0.25249093770980835,0.019830089062452316,1245999
1250000,100.0,758.899538,12500,188696,6,0.3314228653907776,-385.7519226074219,0.00073,1.41873300075531,0.01948603056371212,1246999
1251000,100.0,759.39594939,12510,188848,6,0.42551928758621216,-385.6768493652344,0.00073,0.9607934951782227,0.021491600200533867,1247999
1252000,100.0,758.0268266799999,12520,189006,6,0.16378173232078552,-386.0150146484375,0.00073,-0.7133647799491882,0.019002091139554977,1248999
1253000,100.0,757.3009759600002,12530,189162,6,0.27103471755981445,-386.259033203125,0.00073,0.8028073310852051,0.01871822401881218,1249999
1254000,100.0,757.8721569100002,12540,189318,6,0.31668129563331604,-384.97247314453125,0.00073,1.2274096012115479,0.01944548264145851,1250999
1255000,100.0,757.07047489,12550,189474,6,0.14187538623809814,-386.96728515625,0.00073,-0.28331488370895386,0.019268248230218887,1251999
1256000,100.0,757.1062646500001,12560,189632,6,0.1256788671016693,-386.9588623046875,0.00073,0.7701549530029297,0.019519561901688576,1252999
1257000,100.0,756.94552396,12570,189789,6,0.158516988158226,-386.7593994140625,0.00073,0.9916507601737976,0.018729232251644135,1253999
1258000,100.0,759.3212980500002,12580,189946,6,0.16191262006759644,-386.9176330566406,0.00073,-0.31943345069885254,0.018283972516655922,1254999
1259000,100.0,758.4112616400001,12590,190102,6,0.20933455228805542,-385.22796630859375,0.00073,0.23286598920822144,0.01935040019452572,1255999
1260000,100.0,757.72902043,12600,190258,6,0.754602313041687,-386.255859375,0.00073,1.3342794179916382,0.01846112497150898,1256999
1261000,100.0,759.7255505300002,12610,190415,6,0.6046661734580994,-386.397216796875,0.00073,0.8645216226577759,0.020290236920118332,1257999
1262000,100.0,760.0376483400001,12620,190574,6,0.29254820942878723,-386.6044921875,0.00073,-0.4421422779560089,0.01903221383690834,1258999
1263000,100.0,759.26686939,12630,190730,6,0.17540669441223145,-386.5758056640625,0.00073,-0.44515836238861084,0.018640529364347458,1259999
1264000,100.0,758.5225641400002,12640,190887,6,0.38406991958618164,-386.75335693359375,0.00073,-1.6015442609786987,0.02010529302060604,1260999
1265000,100.0,754.75558827,12650,191042,6,0.2564215064048767,-386.149658203125,0.00073,1.4054193496704102,0.02190595492720604,1261999
1266000,100.0,754.2774755999999,12660,191197,6,0.22045846283435822,-386.5318908691406,0.00073,-1.163154125213623,0.02160550467669964,1262999
1267000,100.0,752.7963071900001,12670,191353,6,0.32413625717163086,-386.0777587890625,0.00073,-0.34917277097702026,0.02283460646867752,1263999
1268000,100.0,752.6037073599999,12680,191512,6,0.25303977727890015,-385.43505859375,0.00073,-0.5311374664306641,0.02118668146431446,1264999
1269000,100.0,754.39190246,12690,191667,6,0.2497701495885849,-385.96087646484375,0.00073,-0.09051989763975143,0.020251989364624023,1265999
1270000,100.0,755.10997637,12700,191823,6,0.41212981939315796,-386.0171813964844,0.00073,0.7207627296447754,0.019720135256648064,1266999
1271000,100.0,754.08260496,12710,191979,6,0.29678767919540405,-386.4208068847656,0.00073,0.1325887143611908,0.01831231079995632,1267999
1272000,100.0,754.5247792199999,12720,192138,6,0.3344705402851105,-386.6725158691406,0.00073,0.6867853403091431,0.018827928230166435,1268999
1273000,100.0,755.43996589,12730,192296,6,0.42225417494773865,-386.6421203613281,0.00073,-0.5399442315101624,0.01947825960814953,1269999
1274000,100.0,754.25015414,12740,192456,6,0.18524523079395294,-386.97906494140625,0.00073,-1.5350078344345093,0.018355565145611763,1270999
1275000,100.0,758.78595531,12750,192614,6,0.43672531843185425,-386.8255615234375,0.00073,0.8173970580101013,0.0175916850566864,1271999
1276000,100.0,758.6900026,12760,192771,6,0.1386343538761139,-387.42852783203125,0.00073,-1.0247695446014404,0.01948080025613308,1272999
1277000,100.0,759.26040625,12770,192929,6,0.20268596708774567,-387.32855224609375,0.00073,-0.07354209572076797,0.0191023088991642,1273999
1278000,100.0,759.01371724,12780,193087,6,0.14133144915103912,-386.47723388671875,0.00073,-0.46392351388931274,0.018405113369226456,1274999
1279000,100.0,759.0808030799998,12790,193246,6,0.3437969982624054,-386.9442443847656,0.00073,0.42763346433639526,0.01859953999519348,1275999
1280000,100.0,758.7964904400001,12800,193401,6,0.15977983176708221,-387.2515563964844,0.00073,-0.17532013356685638,0.021101808175444603,1276999
1281000,100.0,759.64716895,12810,193559,6,0.667449414730072,-385.28448486328125,0.00073,2.2375779151916504,0.018740395084023476,1277999
1282000,100.0,759.6976523300001,12820,193714,6,0.273881733417511,-386.18017578125,0.00073,0.9555296897888184,0.01908118464052677,1278999
1283000,100.0,759.80166853,12830,193869,6,0.11366330087184906,-387.050048828125,0.00073,-0.5864733457565308,0.016713334247469902,1279999
1284000,100.0,762.1193765,12840,194025,6,0.16362294554710388,-387.1907958984375,0.00073,0.4579877257347107,0.01763661950826645,1280999
1285000,100.0,761.6277905399999,12850,194179,6,0.10508783161640167,-387.0864562988281,0.00073,0.8376025557518005,0.017944680526852608,1281999
1286000,100.0,762.58140197,12860,194338,6,0.3943936824798584,-386.5911865234375,0.00073,-0.13762059807777405,0.01832723617553711,1282999
1287000,100.0,763.1172506500001,12870,194501,6,0.11374729871749878,-386.9676818847656,0.00073,3.0369131565093994,0.01706661470234394,1283999
1288000,100.0,758.54795751,12880,194656,6,0.23399391770362854,-386.85211181640625,0.00073,0.051595598459243774,0.01910133846104145,1284999
1289000,100.0,757.70963785,12890,194812,6,0.3441091775894165,-386.1661376953125,0.00073,1.170134425163269,0.017309101298451424,1285999
1290000,100.0,758.4911448099999,12900,194967,6,0.46877285838127136,-386.49200439453125,0.00073,-0.8429050445556641,0.018368618562817574,1286999
1291000,100.0,755.68623701,12910,195124,6,2.0755505561828613,-386.3774108886719,0.00073,-0.14087823033332825,0.021425703540444374,1287999
1292000,100.0,755.54752564,12920,195279,6,0.3449731469154358,-386.3642578125,0.00073,-1.2272474765777588,0.020510360598564148,1288999
1293000,100.0,754.97212912,12930,195439,6,0.2597716450691223,-385.4549865722656,0.00073,0.9173662662506104,0.020014772191643715,1289999
1294000,100.0,754.1090403000001,12940,195596,6,0.3537655174732208,-386.7093505859375,0.00073,-0.48014137148857117,0.01971244625747204,1290999
1295000,100.0,754.1666424900001,12950,195745,6,0.1917620748281479,-387.14324951171875,0.00073,-0.6772966384887695,0.02018478699028492,1291999
1296000,100.0,754.0059729700001,12960,195894,6,0.4198238253593445,-386.4391174316406,0.00073,0.147965207695961,0.01998583786189556,1292999
1297000,100.0,754.30565875,12970,196042,6,0.1893695592880249,-387.1658020019531,0.00073,-1.9225099086761475,0.020884253084659576,1293999
1298000,100.0,756.6096042400001,12980,196191,6,0.248450368642807,-386.1612854003906,0.00073,0.02453070878982544,0.019633043557405472,1294999
1299000,100.0,757.6515820200001,12990,196340,6,0.14091652631759644,-386.19891357421875,0.00073,-0.001367315649986267,0.01967502385377884,1295999
1300000,100.0,757.7178462600001,13000,196490,6,0.24637454748153687,-386.82470703125,0.00073,-0.4149502217769623,0.01945449225604534,1296999
1301000,100.0,759.8198564200002,13010,196641,6,0.2899060845375061,-386.1137390136719,0.00073,-0.43184396624565125,0.020226284861564636,1297999
1302000,100.0,760.0482120800001,13020,196800,6,0.3618558943271637,-387.0001525878906,0.00073,-0.3834438621997833,0.01938464120030403,1298999
1303000,100.0,760.105908,13030,196958,6,0.3105180859565735,-386.8952941894531,0.00073,-0.4008004069328308,0.020728109404444695,1299999
1304000,100.0,760.2596383199999,13040,197113,6,2.866508960723877,-386.2060546875,0.00073,-1.245626449584961,0.019046014174818993,1300999
1305000,100.0,757.4036443100001,13050,197268,6,0.39388635754585266,-386.4804382324219,0.00073,-0.3241753876209259,0.018856417387723923,1301999
1306000,100.0,756.97776977,13060,197429,6,0.22938552498817444,-386.6234130859375,0.00073,0.7185779809951782,0.01848391816020012,1302999
1307000,100.0,756.7096433999999,13070,197585,6,0.1556340754032135,-387.00262451171875,0.00073,-1.911183476448059,0.021584374830126762,1303999
1308000,100.0,758.84497798,13080,197741,6,0.5231558084487915,-386.1645202636719,0.00073,0.021121904253959656,0.020223481580615044,1304999
1309000,100.0,757.6590013300001,13090,197898,6,0.2664114832878113,-386.837158203125,0.00073,-0.49474596977233887,0.017150668427348137,1305999
1310000,100.0,756.98595167,13100,198054,6,0.23887896537780762,-386.1236267089844,0.00073,0.7313588857650757,0.01858944073319435,1306999
1311000,100.0,757.18866125,13110,198212,6,0.18594536185264587,-387.176025390625,0.00073,-0.6590421199798584,0.020275628194212914,1307999
1312000,100.0,756.68284249,13120,198371,6,0.3311026096343994,-386.6938781738281,0.00073,0.5560722351074219,0.018189508467912674,1308999
1313000,100.0,756.74418338,13130,198529,6,0.42220401763916016,-385.61102294921875,0.00073,1.849867582321167,0.019353820011019707,1309999
1314000,100.0,756.6234561700002,13140,198688,6,0.13117803633213043,-386.92059326171875,0.00073,-0.5060425400733948,0.020674435421824455,1310999
1315000,100.0,756.0705560599996,13150,198846,6,0.44619980454444885,-386.0606384277344,0.00073,1.326324462890625,0.020176587626338005,1311999
1316000,100.0,752.97858497,13160,199005,6,0.25126898288726807,-386.13330078125,0.00073,1.4470231533050537,0.02115519531071186,1312999
1317000,100.0,750.97726203,13170,199161,6,0.38871681690216064,-384.9620666503906,0.00073,1.3754316568374634,0.021824302151799202,1313999
1318000,100.0,751.00803092,13180,199318,6,0.22139163315296173,-387.3590087890625,0.00073,0.9752113819122314,0.01938040368258953,1314999
1319000,100.0,752.00432545,13190,199474,6,0.3369983434677124,-386.67523193359375,0.00073,0.5441944599151611,0.019828977063298225,1315999
1320000,100.0,752.1119157100001,13200,199630,6,0.3788818120956421,-386.71722412109375,0.00073,0.4095776379108429,0.021392667666077614,1316999
1321000,100.0,751.19618969,13210,199789,6,0.32385438680648804,-386.3120422363281,0.00073,-0.4321528673171997,0.01913764327764511,1317999
1322000,100.0,749.05119398,13220,199947,6,0.3178616464138031,-387.1353454589844,0.00073,-0.8328412771224976,0.019133970141410828,1318999
1323000,100.0,748.8527379600002,13230,200105,6,0.966566801071167,-385.8608093261719,0.00073,1.6274535655975342,0.01861647330224514,1319999
1324000,100.0,749.4583235099999,13240,200259,6,0.2556489109992981,-385.839111328125,0.00073,-0.10532526671886444,0.020769352093338966,1320999
1325000,100.0,752.44254793,13250,200414,6,0.21077117323875427,-386.81646728515625,0.00073,-0.150185227394104,0.01761319674551487,1321999
1326000,100.0,754.13601454,13260,200569,6,0.1962396651506424,-387.3083801269531,0.00073,-1.291093349456787,0.019216209650039673,1322999
1327000,100.0,756.4106916400001,13270,200727,6,0.2824110686779022,-386.94378662109375,0.00073,1.2858912944793701,0.01876744255423546,1323999
1328000,100.0,753.4605538300003,13280,200884,6,0.21982163190841675,-386.6158142089844,0.00073,-0.6893957257270813,0.019332794472575188,1324999
1329000,100.0,747.7106869699998,13290,201040,6,0.6961938738822937,-387.05426025390625,0.00073,1.0675601959228516,0.01954871043562889,1325999
1330000,100.0,747.67287199,13300,201196,6,0.5460454225540161,-385.9610595703125,0.00073,-0.22698679566383362,0.01956377550959587,1326999
1331000,100.0,747.50336872,13310,201354,6,0.324014276266098,-387.1293029785156,0.00073,-0.6016268730163574,0.01752844825387001,1327999
