time/total_timesteps,time/time_elapsed,time/episodes,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/critic_loss,train/ent_coef,train/learning_rate,train/n_updates,train/ent_coef_loss,train/actor_loss
1328000,208709,13280,100.0,6,774.8307147900003,0.04716765135526657,0.003882734337821603,0.00073,1324999,-0.094096839427948,-398.0672607421875
1329000,208865,13290,100.0,6,774.7893499200003,0.07322214543819427,0.004181863274425268,0.00073,1325999,-0.25575554370880127,-397.7358093261719
1330000,209017,13300,100.0,6,774.87032568,0.020613811910152435,0.00403179507702589,0.00073,1326999,-0.010857343673706055,-398.20654296875
1331000,209171,13310,100.0,6,774.95094365,0.04868397116661072,0.0039816549979150295,0.00073,1327999,1.0633351802825928,-398.3428039550781
1332000,209324,13320,100.0,6,774.8711553400001,0.18536749482154846,0.0037860600277781487,0.00073,1328999,0.9326612949371338,-398.076171875
1333000,209476,13330,100.0,6,774.8687538800001,0.15936966240406036,0.003275496419519186,0.00073,1329999,3.1730942726135254,-397.8973083496094
1334000,209635,13340,100.0,6,774.9897795900001,0.014134678989648819,0.0034786355681717396,0.00073,1330999,-3.3890345096588135,-398.17547607421875
1335000,209796,13350,100.0,6,775.0683428900002,0.2256832867860794,0.0040952726267278194,0.00073,1331999,2.9223973751068115,-398.267333984375
1336000,209956,13360,100.0,6,774.9838591699997,0.09507107734680176,0.004900346044450998,0.00073,1332999,-1.6430732011795044,-398.16119384765625
1337000,210116,13370,100.0,6,774.98305837,0.10501399636268616,0.0031776975374668837,0.00073,1333999,-0.5726398229598999,-398.35162353515625
1338000,210275,13380,100.0,6,774.9821572999999,0.025330837815999985,0.0033733395393937826,0.00073,1334999,-4.373529434204102,-398.476318359375
1339000,210439,13390,100.0,6,775.0231744600001,0.16702571511268616,0.0032649319618940353,0.00073,1335999,-2.723660945892334,-398.18292236328125
1340000,210603,13400,100.0,6,774.8211357699998,0.050178006291389465,0.004462549928575754,0.00073,1336999,-1.330918312072754,-398.2443542480469
1341000,210763,13410,100.0,6,774.7796800200001,0.02796895243227482,0.003742167027667165,0.00073,1337999,0.6894165873527527,-397.9849853515625
1342000,210921,13420,100.0,6,774.7005165499999,0.057393878698349,0.004374510608613491,0.00073,1338999,-3.1745104789733887,-398.2510986328125
1343000,211081,13430,100.0,6,774.6242267100001,0.06802477687597275,0.003855984890833497,0.00073,1339999,-0.7509056329727173,-398.11492919921875
1344000,211242,13440,100.0,6,774.5052183800002,0.12745411694049835,0.005611412227153778,0.00073,1340999,3.976663112640381,-398.1179504394531
1345000,211400,13450,100.0,6,774.34529852,0.06553102284669876,0.004107685759663582,0.00073,1341999,0.16159918904304504,-398.17279052734375
1346000,211565,13460,100.0,6,774.3874609300002,0.15005552768707275,0.00436786375939846,0.00073,1342999,2.5231213569641113,-398.09075927734375
1347000,211723,13470,100.0,6,774.3863151499999,0.059742655605077744,0.0037584833335131407,0.00073,1343999,-2.150981903076172,-398.356201171875
1348000,211880,13480,100.0,6,774.3843055900002,0.0446721687912941,0.003525556530803442,0.00073,1344999,-1.9281641244888306,-398.1415710449219
1349000,212036,13490,100.0,6,774.1818731800001,0.16349270939826965,0.0047819106839597225,0.00073,1345999,-2.522345542907715,-397.8678894042969
1350000,212196,13500,100.0,6,774.1018285099999,0.02548772469162941,0.0038833250291645527,0.00073,1346999,-2.494577646255493,-398.23321533203125
1351000,212355,13510,100.0,6,774.0224934700001,0.06645889580249786,0.004036711994558573,0.00073,1347999,0.9761876463890076,-397.73553466796875
1352000,212518,13520,100.0,6,774.0229716800002,0.09441442042589188,0.00508009223267436,0.00073,1348999,0.9406158924102783,-397.8714294433594
1353000,212685,13530,100.0,6,774.1021324400001,0.02650463581085205,0.004023703746497631,0.00073,1349999,-0.26945507526397705,-398.1782531738281
1354000,212847,13540,100.0,6,774.1400716200001,0.03737223893404007,0.0037560933269560337,0.00073,1350999,-5.059544563293457,-397.945556640625
1355000,213006,13550,100.0,6,773.97924107,0.04707840830087662,0.003265216713771224,0.00073,1351999,4.036573886871338,-398.0611877441406
1356000,213164,13560,100.0,6,773.89965723,0.06672481447458267,0.0046921828761696815,0.00073,1352999,-1.600620985031128,-397.95672607421875
1357000,213320,13570,100.0,6,773.57959696,0.0692300945520401,0.004355576355010271,0.00073,1353999,-3.3114192485809326,-398.01373291015625
1358000,213473,13580,100.0,6,773.54421196,0.0923134833574295,0.00446335831657052,0.00073,1354999,0.8106487989425659,-397.7140808105469
1359000,213628,13590,100.0,6,773.7457893599999,0.09872773289680481,0.0033873191569000483,0.00073,1355999,1.0223798751831055,-398.0432434082031
1360000,213783,13600,100.0,6,774.02464968,0.03090868517756462,0.0034149314742535353,0.00073,1356999,-0.7014553546905518,-398.0576477050781
1361000,213935,13610,100.0,6,774.1035584599999,0.10673929750919342,0.003940960858017206,0.00073,1357999,5.070795059204102,-397.8304443359375
1362000,214092,13620,100.0,6,774.100623,0.04121807962656021,0.004011490847915411,0.00073,1358999,-3.249687671661377,-398.1674499511719
1363000,214248,13630,100.0,6,774.09846545,0.05431968718767166,0.004965690430253744,0.00073,1359999,-0.4446762800216675,-398.16961669921875
1364000,214401,13640,100.0,6,774.21863725,0.03282168507575989,0.0041256551630795,0.00073,1360999,0.7893819808959961,-398.02880859375
1365000,214554,13650,100.0,6,774.5360406,0.04967422038316727,0.0038558084052056074,0.00073,1361999,-0.0528775230050087,-398.3887939453125
1366000,214711,13660,100.0,6,774.6142981899998,0.0981600284576416,0.004817951936274767,0.00073,1362999,0.33640098571777344,-397.8389892578125
1367000,214872,13670,100.0,6,774.97522482,0.07779459655284882,0.004690885078161955,0.00073,1363999,-2.997739553451538,-398.1305847167969
1368000,215032,13680,100.0,6,774.9725297100001,0.08320247381925583,0.004246114287525415,0.00073,1364999,4.587650775909424,-397.8070373535156
1369000,215190,13690,100.0,6,774.8917050200001,0.16493651270866394,0.0037899273447692394,0.00073,1365999,1.5379656553268433,-397.53533935546875
1370000,215350,13700,100.0,6,774.8104205599999,0.2035151720046997,0.004261455032974482,0.00073,1366999,-1.909219741821289,-398.5561828613281
1371000,215510,13710,100.0,6,774.8114364800001,2.986780881881714,0.004996000789105892,0.00073,1367999,4.1964311599731445,-398.2022399902344
1372000,215673,13720,100.0,6,774.7745587799998,0.021863367408514023,0.004525988828390837,0.00073,1368999,-4.0299553871154785,-398.10101318359375
1373000,215831,13730,100.0,6,774.8167481500001,0.07690125703811646,0.004863145295530558,0.00073,1369999,2.656137466430664,-397.65179443359375
1374000,215989,13740,100.0,6,774.7791616000002,0.020408229902386665,0.004612530115991831,0.00073,1370999,-1.1794261932373047,-397.9356994628906
1375000,216147,13750,100.0,6,774.74355059,0.15804576873779297,0.004599396139383316,0.00073,1371999,2.3371944427490234,-397.6663513183594
1376000,216306,13760,100.0,6,774.784664,0.12227481603622437,0.004224863834679127,0.00073,1372999,-1.817884922027588,-397.9525451660156
1377000,216467,13770,100.0,6,774.74598488,0.12198539078235626,0.004710803274065256,0.00073,1373999,1.4654426574707031,-398.0614013671875
1378000,216625,13780,100.0,6,774.74708767,0.0661897361278534,0.00479410495609045,0.00073,1374999,-0.5131703615188599,-397.3136291503906
1379000,216785,13790,100.0,6,774.78809941,0.08523477613925934,0.004348876886069775,0.00073,1375999,0.34474581480026245,-397.9505310058594
1380000,216943,13800,100.0,6,774.8694022599999,0.34634631872177124,0.003599390387535095,0.00073,1376999,1.9042272567749023,-397.4663391113281
1381000,217103,13810,100.0,6,774.7919670899998,0.09833415597677231,0.004305094946175814,0.00073,1377999,-0.8505407571792603,-397.9457702636719
1382000,217263,13820,100.0,6,774.9901148999999,0.14962232112884521,0.004005426075309515,0.00073,1378999,-1.262953758239746,-397.9444274902344
1383000,217425,13830,100.0,6,774.8281972,0.03123861737549305,0.0037802187725901604,0.00073,1379999,1.0283048152923584,-398.1724853515625
1384000,217582,13840,100.0,6,774.8288611699999,0.24748390913009644,0.0055227819830179214,0.00073,1380999,4.766623497009277,-397.8551940917969
1385000,217740,13850,100.0,6,774.7883578300002,0.04358569532632828,0.003685269271954894,0.00073,1381999,-1.689287543296814,-398.1517639160156
1386000,217897,13860,100.0,6,774.7899171099999,0.11022751778364182,0.004006485920399427,0.00073,1382999,-1.8813951015472412,-398.0753173828125
1387000,218053,13870,100.0,6,774.71055244,0.06507647037506104,0.00371379591524601,0.00073,1383999,2.71197509765625,-397.8208312988281
1388000,218211,13880,100.0,6,774.7913995099999,0.1520490050315857,0.004113685805350542,0.00073,1384999,2.938035726547241,-397.85089111328125
1389000,218368,13890,100.0,6,774.8320427000002,0.14133185148239136,0.0035776845179498196,0.00073,1385999,-0.06243322789669037,-397.93707275390625
1390000,218524,13900,100.0,6,774.71377972,0.04405130445957184,0.003561730030924082,0.00073,1386999,-0.5397061109542847,-397.81689453125
1391000,218679,13910,100.0,6,774.7893511199999,0.11475758254528046,0.004292900208383799,0.00073,1387999,0.028033137321472168,-398.2317199707031
1392000,218834,13920,100.0,6,774.7902262599999,0.08029572665691376,0.0037159270141273737,0.00073,1388999,1.0399136543273926,-397.8988952636719
1393000,218990,13930,100.0,6,774.91287851,0.1093071922659874,0.005010596476495266,0.00073,1389999,1.089637041091919,-398.22406005859375
1394000,219144,13940,100.0,6,774.870438,0.20784609019756317,0.004268552642315626,0.00073,1390999,-1.7753102779388428,-398.1938781738281
1395000,219296,13950,100.0,6,774.9099636100001,0.17360083758831024,0.004017854109406471,0.00073,1391999,-4.27786922454834,-398.22882080078125
1396000,219450,13960,100.0,6,774.94924719,0.09860274195671082,0.004175995010882616,0.00073,1392999,3.762650966644287,-397.83660888671875
1397000,219603,13970,100.0,6,774.8271484100001,0.05606401711702347,0.004697179421782494,0.00073,1393999,0.17303398251533508,-398.06915283203125
1398000,219760,13980,100.0,6,774.8265849599999,0.07201027870178223,0.004198621027171612,0.00073,1394999,1.0271925926208496,-398.01123046875
1399000,219916,13990,100.0,6,774.7054228100001,0.06606113165616989,0.004128295928239822,0.00073,1395999,0.6152589917182922,-398.2894592285156
1400000,220076,14000,100.0,6,774.74511388,0.07227524369955063,0.004634013399481773,0.00073,1396999,-4.377432823181152,-398.2158203125
1401000,220232,14010,100.0,6,774.66688295,0.031094660982489586,0.003698290791362524,0.00073,1397999,-0.8249661922454834,-397.6515197753906
1402000,220389,14020,100.0,6,774.6273443400001,0.08810935914516449,0.004251185338944197,0.00073,1398999,-3.318321704864502,-398.21942138671875
1403000,220544,14030,100.0,6,774.5453586,0.11559949070215225,0.0036634018179029226,0.00073,1399999,2.2330379486083984,-397.7488708496094
1404000,220700,14040,100.0,6,774.58764047,0.623201847076416,0.004320926498621702,0.00073,1400999,-0.8433946371078491,-397.9815368652344
1405000,220858,14050,100.0,6,774.5468304999998,0.02590579353272915,0.005455184727907181,0.00073,1401999,2.1904993057250977,-397.8816833496094
1406000,221013,14060,100.0,6,774.5430651499997,0.0696302130818367,0.004909090232104063,0.00073,1402999,0.1732563078403473,-398.2735595703125
1407000,221168,14070,100.0,6,774.78430379,0.0427979901432991,0.004618104547262192,0.00073,1403999,-0.4109952449798584,-397.94293212890625
1408000,221325,14080,100.0,6,774.7825867200002,0.061974309384822845,0.0038328850641846657,0.00073,1404999,1.8379079103469849,-397.90771484375
1409000,221484,14090,100.0,6,774.81981666,0.09026987850666046,0.00531946774572134,0.00073,1405999,-2.2070693969726562,-397.9275207519531
1410000,221642,14100,100.0,6,774.8581412999999,0.055774152278900146,0.004342654254287481,0.00073,1406999,0.7294285297393799,-397.88555908203125
1411000,221798,14110,100.0,6,774.9778065799999,0.08778958022594452,0.004272880032658577,0.00073,1407999,0.30667799711227417,-398.0927429199219
1412000,221953,14120,100.0,6,774.89742623,0.08246887475252151,0.004187672398984432,0.00073,1408999,3.578457832336426,-398.0695495605469
1413000,222110,14130,100.0,6,774.93643891,0.06240159273147583,0.005169571377336979,0.00073,1409999,-0.9468326568603516,-398.30645751953125
1414000,222267,14140,100.0,6,774.93545261,0.13630209863185883,0.007160990498960018,0.00073,1410999,1.3797427415847778,-397.8810729980469
1415000,222422,14150,100.0,6,774.8927659699998,0.032096341252326965,0.004561195150017738,0.00073,1411999,-0.8290853500366211,-397.9483947753906
1416000,222579,14160,100.0,6,774.77518232,0.0492328442633152,0.0038532260805368423,0.00073,1412999,0.9308905601501465,-398.0655517578125
1417000,222739,14170,100.0,6,774.6913735299999,0.12308061122894287,0.0032748093362897635,0.00073,1413999,1.394648790359497,-397.74859619140625
1418000,222897,14180,100.0,6,774.6503679099999,0.1899973452091217,0.0036618683952838182,0.00073,1414999,2.6807775497436523,-398.1553649902344
1419000,223054,14190,100.0,6,774.6920097100001,0.17269620299339294,0.0037644722033292055,0.00073,1415999,-7.382665634155273,-397.9471740722656
1420000,223211,14200,100.0,6,774.65192667,0.13622364401817322,0.004109074827283621,0.00073,1416999,-1.2053065299987793,-398.2223205566406
1421000,223368,14210,100.0,6,774.5679510499999,0.36186832189559937,0.00374478567391634,0.00073,1417999,3.110413074493408,-397.4404602050781
1422000,223523,14220,100.0,6,774.6459469299999,0.11436866223812103,0.004501491319388151,0.00073,1418999,-0.14798858761787415,-397.8231201171875
1423000,223676,14230,100.0,6,774.7270730699998,0.08914470672607422,0.004329582676291466,0.00073,1419999,1.9088376760482788,-398.2173767089844
1424000,223829,14240,100.0,6,774.7265035900002,0.05201427638530731,0.0037139554042369127,0.00073,1420999,1.4145839214324951,-398.2846984863281
1425000,223985,14250,100.0,6,774.7288799,0.23243406414985657,0.004456661641597748,0.00073,1421999,-1.2470924854278564,-397.8709411621094
1426000,224142,14260,100.0,6,774.7685600899999,0.05703451484441757,0.004138327669352293,0.00073,1422999,-5.154502868652344,-398.5003967285156
1427000,224295,14270,100.0,6,774.8102190000001,0.07879391312599182,0.004310661926865578,0.00073,1423999,0.21396443247795105,-397.97662353515625
1428000,224448,14280,100.0,6,774.8119196399999,0.33923423290252686,0.004239846486598253,0.00073,1424999,-1.2525403499603271,-398.1086730957031
1429000,224602,14290,100.0,6,774.7324931899998,0.10202797502279282,0.00320220529101789,0.00073,1425999,-1.5664098262786865,-398.2915344238281
1430000,224754,14300,100.0,6,774.69355086,0.06610102951526642,0.0033327704295516014,0.00073,1426999,0.6257562041282654,-397.65509033203125
1431000,224906,14310,100.0,6,774.5747680000001,0.09077383577823639,0.0038342487532645464,0.00073,1427999,-1.9823598861694336,-397.6763916015625
1432000,225061,14320,100.0,6,774.5353322099998,0.09206327795982361,0.003954080864787102,0.00073,1428999,2.6402876377105713,-398.1387634277344
1433000,225218,14330,100.0,6,774.37429588,0.028959261253476143,0.003293675370514393,0.00073,1429999,1.414339542388916,-397.9847412109375
1434000,225374,14340,100.0,6,774.2541515399997,0.15831181406974792,0.004082940053194761,0.00073,1430999,2.250554084777832,-398.4414367675781
1435000,225532,14350,100.0,6,773.6543679999999,0.03752609342336655,0.004277854226529598,0.00073,1431999,-3.6029765605926514,-398.18804931640625
1436000,225690,14360,100.0,6,773.7368686899999,0.048944078385829926,0.0029001571238040924,0.00073,1432999,3.605989694595337,-398.00970458984375
1437000,225847,14370,100.0,6,773.7786734900001,0.033278774470090866,0.004238221328705549,0.00073,1433999,8.297431945800781,-398.1595153808594
1438000,226005,14380,100.0,6,773.8214361600002,0.1053985208272934,0.005089147947728634,0.00073,1434999,-0.2921505570411682,-398.1936340332031
1439000,226164,14390,100.0,6,773.86275685,0.08432625234127045,0.0037416922859847546,0.00073,1435999,1.7769863605499268,-398.1319885253906
1440000,226324,14400,100.0,6,773.8227804399999,0.0653010830283165,0.003621131181716919,0.00073,1436999,-3.092374086380005,-398.2770690917969
1441000,226482,14410,100.0,6,773.9074887800001,0.02537594549357891,0.004494458436965942,0.00073,1437999,-2.789905071258545,-398.0506591796875
1442000,226639,14420,100.0,6,773.8257913699999,0.2127237319946289,0.004432420711964369,0.00073,1438999,-2.48806095123291,-398.1761474609375
1443000,226798,14430,100.0,6,773.8229268200002,0.02455025166273117,0.005045945290476084,0.00073,1439999,-3.7503349781036377,-398.2559814453125
1444000,226955,14440,100.0,6,773.9810049799999,0.02448585256934166,0.0041475556790828705,0.00073,1440999,0.2885051369667053,-398.1781311035156
1445000,227112,14450,100.0,6,774.6204245800001,0.02281227707862854,0.00439233984798193,0.00073,1441999,0.4382873475551605,-398.00701904296875
