time/episodes,time/fps,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/n_updates,train/ent_coef_loss,train/critic_loss,train/learning_rate,train/actor_loss,train/ent_coef
2060,7,28903,719.08826132,206000,100.0,202999,2.2267661094665527,0.5735546350479126,0.00073,-376.3472900390625,0.013222262263298035
2070,7,29048,718.92641873,207000,100.0,203999,-0.658207893371582,0.32863983511924744,0.00073,-378.039306640625,0.015007618814706802
2080,7,29192,718.8736055900001,208000,100.0,204999,0.6379538178443909,0.37536925077438354,0.00073,-376.7644348144531,0.015561182051897049
2090,7,29338,719.0632121100002,209000,100.0,205999,-0.03466290235519409,1.051464557647705,0.00073,-377.7535400390625,0.013036694377660751
2100,7,29482,719.19112692,210000,100.0,206999,-0.3472575545310974,0.381352037191391,0.00073,-377.9698181152344,0.01414118055254221
2110,7,29627,719.19092218,211000,100.0,207999,-1.5641024112701416,0.2074953019618988,0.00073,-378.41571044921875,0.01362075936049223
2120,7,29772,718.65320299,212000,100.0,208999,1.0879110097885132,0.4006004333496094,0.00073,-378.23358154296875,0.014190937392413616
2130,7,29916,718.52902618,213000,100.0,209999,-0.38114967942237854,0.27709072828292847,0.00073,-378.18310546875,0.013304765336215496
2140,7,30061,718.6522489000002,214000,100.0,210999,0.7283002138137817,0.6200689077377319,0.00073,-376.42138671875,0.013842171058058739
2150,7,30206,718.6337835199998,215000,100.0,211999,1.2795974016189575,0.5727545022964478,0.00073,-378.03204345703125,0.013453217223286629
2160,7,30351,718.5231434799998,216000,100.0,212999,0.7319836616516113,0.36138516664505005,0.00073,-377.60858154296875,0.013348822481930256
2170,7,30497,718.72328323,217000,100.0,213999,0.18674910068511963,0.5149203538894653,0.00073,-378.0276184082031,0.014128212817013264
2180,7,30643,718.74301509,218000,100.0,214999,0.1689295768737793,0.3968796730041504,0.00073,-377.7127990722656,0.013078990392386913
2190,7,30788,718.5937707599998,219000,100.0,215999,-1.0465853214263916,0.5760530829429626,0.00073,-377.3684387207031,0.012355536222457886
2200,7,30933,718.3783151900002,220000,100.0,216999,-0.027011454105377197,0.5864242315292358,0.00073,-378.3273620605469,0.015437036752700806
2210,7,31078,718.5112900299999,221000,100.0,217999,-0.4085679352283478,0.23122568428516388,0.00073,-378.4091491699219,0.012899467721581459
2220,7,31224,718.91194967,222000,100.0,218999,4.481652736663818,0.7338329553604126,0.00073,-377.0890197753906,0.012143535539507866
2230,7,31371,719.0252409200001,223000,100.0,219999,0.20274963974952698,0.5200908184051514,0.00073,-377.43121337890625,0.01520504243671894
2240,7,31518,719.0522289899997,224000,100.0,220999,1.8228484392166138,0.4530673027038574,0.00073,-377.5048828125,0.01247937511652708
2250,7,31664,718.89041973,225000,100.0,221999,2.891806125640869,0.2612069845199585,0.00073,-377.55267333984375,0.012351036071777344
2260,7,31810,719.13369066,226000,100.0,222999,-0.4243772029876709,0.4861447811126709,0.00073,-378.622314453125,0.013207554817199707
2270,7,31956,719.0459227299999,227000,100.0,223999,1.279029130935669,0.4185386896133423,0.00073,-377.67852783203125,0.012229946441948414
2280,7,32102,719.10908686,228000,100.0,224999,0.9346534013748169,0.4649767279624939,0.00073,-378.137451171875,0.012818303890526295
2290,7,32249,719.1775697600001,229000,100.0,225999,-2.1370015144348145,0.14510789513587952,0.00073,-379.83404541015625,0.012591774575412273
2300,7,32394,719.2144657499999,230000,100.0,226999,-3.073704957962036,0.3372995853424072,0.00073,-379.5643615722656,0.014536757953464985
2310,7,32541,719.08331089,231000,100.0,227999,1.145223617553711,0.5997106432914734,0.00073,-377.9911804199219,0.013773583807051182
2320,7,32686,718.95951499,232000,100.0,228999,-0.3694082498550415,0.2804943919181824,0.00073,-378.5364074707031,0.01238045934587717
2330,7,32832,718.9712333699998,233000,100.0,229999,-1.989010214805603,0.27182844281196594,0.00073,-379.7498474121094,0.013619109988212585
2340,7,32977,718.98070889,234000,100.0,230999,-0.3444628119468689,0.2960852086544037,0.00073,-378.60980224609375,0.013503875583410263
2350,7,33123,719.17963573,235000,100.0,231999,0.3693113327026367,0.45320338010787964,0.00073,-377.36871337890625,0.014193454757332802
2360,7,33269,719.01920248,236000,100.0,232999,0.7809877991676331,0.283525288105011,0.00073,-378.83404541015625,0.013011330738663673
2370,7,33415,719.1526493800001,237000,100.0,233999,-0.523820161819458,0.6579628586769104,0.00073,-378.41802978515625,0.013392380438745022
2380,7,33560,719.0167983099999,238000,100.0,234999,0.6687795519828796,0.5640807747840881,0.00073,-377.7779541015625,0.011856717057526112
2390,7,33706,719.0285141200001,239000,100.0,235999,1.3739696741104126,0.30037736892700195,0.00073,-376.96337890625,0.012360457330942154
2400,7,33851,718.95982975,240000,100.0,236999,0.4651132822036743,0.42895954847335815,0.00073,-378.27178955078125,0.01268269307911396
2410,7,33996,719.03359413,241000,100.0,237999,-0.7005001902580261,0.29627469182014465,0.00073,-379.4329528808594,0.012080197222530842
2420,7,34141,719.3298896900001,242000,100.0,238999,1.819534420967102,0.5205773115158081,0.00073,-377.4026184082031,0.011915264651179314
2430,7,34285,719.00173094,243000,100.0,239999,-1.3561111688613892,0.1429356038570404,0.00073,-380.2139892578125,0.013162683695554733
2440,7,34430,718.94127914,244000,100.0,240999,-2.286008358001709,0.36170247197151184,0.00073,-379.8621520996094,0.012147549539804459
2450,7,34575,718.7865920899999,245000,100.0,241999,0.23796842992305756,0.28375548124313354,0.00073,-377.7544860839844,0.011248454451560974
2460,7,34721,718.90004719,246000,100.0,242999,3.1134371757507324,0.5468537211418152,0.00073,-377.45513916015625,0.012212388217449188
2470,7,34866,718.4981530300001,247000,100.0,243999,-1.0470330715179443,0.24647369980812073,0.00073,-379.4593505859375,0.012260010465979576
2480,7,35012,718.5426303799999,248000,100.0,244999,-0.7207244038581848,0.6228989362716675,0.00073,-378.1455993652344,0.01392288412898779
2490,7,35156,718.48764633,249000,100.0,245999,0.8360498547554016,0.2334790825843811,0.00073,-378.2040100097656,0.012344229966402054
2500,7,35300,718.4437688699999,250000,100.0,246999,1.0723865032196045,0.555246114730835,0.00073,-377.2353515625,0.012824032455682755
2510,7,35448,718.4489426800001,251000,100.0,247999,-3.2020657062530518,0.25655484199523926,0.00073,-380.52081298828125,0.011452237144112587
2520,7,35591,718.3518861100002,252000,100.0,248999,-1.2458369731903076,0.2199580818414688,0.00073,-378.27691650390625,0.01149010006338358
2530,7,35735,718.64065149,253000,100.0,249999,0.33995509147644043,0.2272416204214096,0.00073,-378.1566162109375,0.011391358450055122
2540,7,35880,718.63029579,254000,100.0,250999,-0.06086212396621704,0.6852190494537354,0.00073,-378.9408264160156,0.012345018796622753
2550,7,36026,718.9614434599998,255000,100.0,251999,-1.2462817430496216,0.5739240646362305,0.00073,-378.5255126953125,0.013655362650752068
2560,7,36175,719.01164784,256000,100.0,252999,2.668205976486206,0.40053266286849976,0.00073,-378.13092041015625,0.011391228064894676
2570,7,36324,719.2177437499998,257000,100.0,253999,-0.1486819088459015,0.17659318447113037,0.00073,-379.1766052246094,0.010939630679786205
2580,7,36472,719.2727013500003,258000,100.0,254999,-1.5657273530960083,0.2009899914264679,0.00073,-379.46099853515625,0.01102452166378498
2590,7,36619,719.11279866,259000,100.0,255999,0.24808567762374878,0.39294153451919556,0.00073,-378.547119140625,0.01176378596574068
2600,7,36765,719.1879832199999,260000,100.0,256999,1.1507902145385742,0.4177589416503906,0.00073,-378.6224365234375,0.012619598768651485
2610,7,36910,719.14820085,261000,100.0,257999,0.025109559297561646,0.2630830705165863,0.00073,-378.89990234375,0.011098777875304222
2620,7,37055,719.1567552900001,262000,100.0,258999,-0.7353235483169556,0.3874358832836151,0.00073,-378.4381408691406,0.013172252103686333
2630,7,37200,719.2557926799999,263000,100.0,259999,-1.5398852825164795,0.3473926782608032,0.00073,-378.4691162109375,0.011598974466323853
2640,7,37345,719.3218715599999,264000,100.0,260999,-0.38884854316711426,0.6792145371437073,0.00073,-379.4046630859375,0.012449420057237148
2650,7,37491,719.19266251,265000,100.0,261999,-1.4363220930099487,0.22219878435134888,0.00073,-379.5711364746094,0.011395210400223732
2660,7,37636,719.03094503,266000,100.0,262999,-0.03602859377861023,0.39905864000320435,0.00073,-379.0452575683594,0.011571783572435379
2670,7,37780,719.10744237,267000,100.0,263999,-0.33127492666244507,0.6354074478149414,0.00073,-378.61895751953125,0.01131164375692606
2680,7,37925,719.1001619299999,268000,100.0,264999,0.13417738676071167,0.39637547731399536,0.00073,-378.61224365234375,0.013340836390852928
2690,7,38072,719.29294379,269000,100.0,265999,-0.9291993975639343,0.8818129897117615,0.00073,-378.9195556640625,0.011186263523995876
2700,7,38217,719.5027542700002,270000,100.0,266999,1.14154851436615,0.4637700319290161,0.00073,-378.1971740722656,0.011531979776918888
2710,7,38363,719.53988239,271000,100.0,267999,-1.2260597944259644,0.4868079721927643,0.00073,-379.3629150390625,0.010971774347126484
2720,7,38510,719.45890253,272000,100.0,268999,1.4235026836395264,0.5914381742477417,0.00073,-378.64532470703125,0.011691239662468433
2730,7,38655,719.25482056,273000,100.0,269999,0.7690590023994446,0.3151150345802307,0.00073,-379.069580078125,0.012093949131667614
2740,7,38800,719.1948720800002,274000,100.0,270999,0.821330726146698,0.2820475995540619,0.00073,-377.64385986328125,0.011722567491233349
2750,7,38946,719.30209147,275000,100.0,271999,1.4493478536605835,0.23658601939678192,0.00073,-378.91217041015625,0.010312382131814957
2760,7,39093,719.3699236099997,276000,100.0,272999,-0.7624579668045044,0.20275463163852692,0.00073,-379.374267578125,0.012058241292834282
2770,7,39238,719.3299775299998,277000,100.0,273999,0.5359725952148438,0.23601029813289642,0.00073,-378.9754333496094,0.010612973012030125
2780,7,39386,719.17260588,278000,100.0,274999,-1.7400619983673096,0.3299349844455719,0.00073,-379.99273681640625,0.01093391515314579
2790,7,39532,719.1420808299999,279000,100.0,275999,-1.731040120124817,0.4371846914291382,0.00073,-378.48553466796875,0.0114747304469347
2800,7,39680,719.0591245500001,280000,100.0,276999,0.18035569787025452,0.28331947326660156,0.00073,-378.4794006347656,0.01018393225967884
2810,7,39826,719.14377926,281000,100.0,277999,2.6939609050750732,0.6856406927108765,0.00073,-378.06610107421875,0.0118623161688447
2820,7,39973,719.2040931299999,282000,100.0,278999,-0.8431326150894165,0.23290467262268066,0.00073,-379.3763122558594,0.010412177070975304
2830,7,40120,719.2193763799999,283000,100.0,279999,0.07887673377990723,0.15913741290569305,0.00073,-378.0828552246094,0.011595158837735653
2840,7,40266,719.24658615,284000,100.0,280999,-1.5570048093795776,0.4251915514469147,0.00073,-379.7584533691406,0.011680373921990395
2850,7,40411,719.0814225500002,285000,100.0,281999,0.4573940932750702,0.1967884600162506,0.00073,-378.874755859375,0.011454044841229916
2860,7,40558,718.9745358099999,286000,100.0,282999,-1.8730522394180298,0.3185271620750427,0.00073,-379.50201416015625,0.010438638739287853
2870,7,40702,719.0191112900002,287000,100.0,283999,-0.14129698276519775,0.45038920640945435,0.00073,-379.4212646484375,0.011588039807975292
2880,7,40850,719.2156761299999,288000,100.0,284999,-1.0432136058807373,0.5163788199424744,0.00073,-379.2396545410156,0.01078835129737854
2890,7,40995,719.2603534399999,289000,100.0,285999,-2.3372530937194824,0.26507312059402466,0.00073,-380.2462463378906,0.011103144846856594
2900,7,41141,719.3029110299999,290000,100.0,286999,2.0519230365753174,0.445794016122818,0.00073,-379.2142639160156,0.010792508721351624
2910,7,41288,719.2192783999999,291000,100.0,287999,-1.131923794746399,0.2752189040184021,0.00073,-379.4132080078125,0.012044823728501797
2920,7,41435,719.3236381000002,292000,100.0,288999,-0.36188173294067383,0.25352561473846436,0.00073,-379.53131103515625,0.010113438591361046
2930,7,41581,719.38430677,293000,100.0,289999,0.4063561260700226,0.32405728101730347,0.00073,-378.5353698730469,0.01112248096615076
2940,7,41730,719.4322359399999,294000,100.0,290999,-0.9367968440055847,0.7356806397438049,0.00073,-378.68609619140625,0.011808875948190689
2950,7,41876,719.4858742199999,295000,100.0,291999,0.14861704409122467,0.49643394351005554,0.00073,-378.7738037109375,0.013748589903116226
2960,7,42023,719.63849268,296000,100.0,292999,1.3432170152664185,0.42490237951278687,0.00073,-377.82220458984375,0.012729805894196033
2970,7,42169,719.55778836,297000,100.0,293999,-0.554338812828064,0.12439054250717163,0.00073,-380.02362060546875,0.011025600135326385
2980,7,42315,719.51915733,298000,100.0,294999,-0.42074528336524963,0.22022995352745056,0.00073,-379.39306640625,0.010962879285216331
2990,7,42460,719.4517853799999,299000,100.0,295999,-2.693202495574951,0.2108224481344223,0.00073,-380.33111572265625,0.010569586418569088
3000,7,42605,719.40350121,300000,100.0,296999,2.462512493133545,0.5604187846183777,0.00073,-378.1564025878906,0.009552263654768467
3010,7,42752,719.4398317700001,301000,100.0,297999,-1.2346677780151367,0.18278448283672333,0.00073,-380.18414306640625,0.011064820922911167
3020,7,42898,719.29175268,302000,100.0,298999,-0.8534612655639648,0.19898059964179993,0.00073,-379.47711181640625,0.00989719107747078
3030,7,43047,719.35781019,303000,100.0,299999,3.329479217529297,0.4729136526584625,0.00073,-378.03607177734375,0.009418400004506111
3040,7,43195,719.1417819699999,304000,100.0,300999,1.0728049278259277,0.40451228618621826,0.00073,-379.07855224609375,0.008361940272152424
3050,7,43342,719.2883005800002,305000,100.0,301999,-0.13771528005599976,0.13248248398303986,0.00073,-379.9460144042969,0.008058873005211353
3060,7,43488,719.1976430099999,306000,100.0,302999,-0.670676052570343,0.592496395111084,0.00073,-379.70654296875,0.008338671177625656
3070,7,43635,719.2478041999999,307000,100.0,303999,0.8251750469207764,0.24053500592708588,0.00073,-379.28662109375,0.009489820338785648
3080,7,43782,719.2082085200001,308000,100.0,304999,-0.04919615387916565,0.14279717206954956,0.00073,-380.6585693359375,0.008191338740289211
3090,7,43928,719.31598831,309000,100.0,305999,0.6177212595939636,0.18656620383262634,0.00073,-381.00946044921875,0.0077801235020160675
3100,7,44074,719.3795053099999,310000,100.0,306999,-0.6414690017700195,0.15086209774017334,0.00073,-380.4840087890625,0.00824710913002491
3110,7,44219,719.30633321,311000,100.0,307999,2.672778844833374,0.21103444695472717,0.00073,-380.4049987792969,0.007279752288013697
3120,7,44366,719.4852548400002,312000,100.0,308999,3.334956407546997,0.1982160061597824,0.00073,-380.13934326171875,0.007409893907606602
3130,7,44512,719.56428015,313000,100.0,309999,2.0220298767089844,0.32797425985336304,0.00073,-379.90643310546875,0.007679805159568787
3140,7,44658,719.80872279,314000,100.0,310999,-0.1501673460006714,0.626953661441803,0.00073,-380.096435546875,0.007612867280840874
3150,7,44804,719.5518118499999,315000,100.0,311999,-0.31454408168792725,0.19262833893299103,0.00073,-380.4508361816406,0.009412518702447414
3160,7,44952,719.6144690599998,316000,100.0,312999,0.049793362617492676,0.15874211490154266,0.00073,-381.01708984375,0.007617947645485401
3170,7,45099,719.47977899,317000,100.0,313999,3.8119800090789795,0.2853708267211914,0.00073,-380.08795166015625,0.007974701933562756
3180,7,45245,719.5220405099999,318000,100.0,314999,0.05517950654029846,0.3401568531990051,0.00073,-379.8490905761719,0.008596992120146751
3190,7,45392,719.43783972,319000,100.0,315999,-0.3987918496131897,0.18060171604156494,0.00073,-381.0495910644531,0.0077478704042732716
3200,7,45539,719.40380389,320000,100.0,316999,0.652475118637085,0.12145654857158661,0.00073,-380.1422424316406,0.007801968138664961
3210,7,45685,719.5112195400001,321000,100.0,317999,-0.25637534260749817,0.13025213778018951,0.00073,-380.7096252441406,0.00801895372569561
3220,7,45834,719.4789144899999,322000,100.0,318999,-0.3589008152484894,0.1143435686826706,0.00073,-381.2994689941406,0.00828515738248825
3230,7,45981,719.2277449699999,323000,100.0,319999,0.5908426642417908,0.19240549206733704,0.00073,-380.7040710449219,0.007418311201035976
3240,7,46129,719.2587395000003,324000,100.0,320999,-0.24033743143081665,0.1434238851070404,0.00073,-380.94366455078125,0.007667199708521366
3250,7,46278,719.48928876,325000,100.0,321999,-0.5354436635971069,0.18057411909103394,0.00073,-381.4176330566406,0.006737352814525366
3260,7,46425,719.53015258,326000,100.0,322999,-0.7731746435165405,0.1582014560699463,0.00073,-380.2850341796875,0.006757406517863274
3270,7,46573,719.82113533,327000,100.0,323999,2.5388176441192627,0.5065851211547852,0.00073,-380.344482421875,0.006855185143649578
3280,7,46724,719.8944695499998,328000,100.0,324999,4.058438301086426,0.20282378792762756,0.00073,-379.7705993652344,0.007031343877315521
3290,7,46871,719.9893239200001,329000,100.0,325999,2.072509765625,0.17982959747314453,0.00073,-380.3132629394531,0.007272029295563698
3300,7,47017,720.0352549700001,330000,100.0,326999,1.9207912683486938,0.15076561272144318,0.00073,-380.90008544921875,0.006992891896516085
3310,7,47164,720.1435996700001,331000,100.0,327999,0.18428966403007507,0.11379420012235641,0.00073,-380.7487487792969,0.0062738689593970776
3320,7,47312,720.1693456600001,332000,100.0,328999,-1.1293246746063232,0.11048240959644318,0.00073,-381.11492919921875,0.005424128845334053
3330,7,47460,720.4229334999998,333000,100.0,329999,1.797499418258667,0.19239136576652527,0.00073,-380.68157958984375,0.006304352544248104
3340,7,47608,720.2044522099999,334000,100.0,330999,-1.3052692413330078,0.10539241135120392,0.00073,-381.6855163574219,0.006161384750157595
3350,7,47754,720.1883376,335000,100.0,331999,0.24742770195007324,0.10290423035621643,0.00073,-380.93646240234375,0.006638633087277412
3360,7,47902,720.2824779299997,336000,100.0,332999,-0.9582387208938599,0.1656549870967865,0.00073,-381.4112854003906,0.0061103589832782745
3370,7,48049,720.2796361799999,337000,100.0,333999,0.30512017011642456,0.05061313509941101,0.00073,-381.09759521484375,0.006507579702883959
