time,pro_sup,deviation,flexion,cmc_abduction,cmc_flexion,mp_flexion,ip_flexion,mcp2_flexion,mcp2_abduction,pm2_flexion,md2_flexion,mcp3_flexion,mcp3_abduction,pm3_flexion,md3_flexion,mcp4_flexion,mcp4_abduction,pm4_flexion,md4_flexion,mcp5_flexion,mcp5_abduction,pm5_flexion,md5_flexion
5.858,0.0014744267932526006,0.00497826205866697,0.010165256860095822,0.11300461892948839,-0.09986374843030689,-0.0003157997643917581,-0.00020416929534236206,1.6261916907669298,0.10005827198952973,1.6771690519992237,1.3981076581767342,0.001790501121055791,0.26124232550908705,0.0009726670899240891,0.0004514596676432313,1.6538975408204553,0.130090770360517,1.6376684639265056,0.8481686018845178,0.021132509413560617,-0.04834234049172462,0.0015075335651310974,0.0001756005979413025
5.86,0.001507404846839501,0.005040340725497412,0.010321979898227498,0.11308209318672949,-0.09990532957351882,-0.0002747158791238491,-0.00017621266597815286,1.6257501642499397,0.10104903287444332,1.6780855037606772,1.4134083922993725,0.0017925636373678684,0.26123050456016406,0.0009736224169141811,0.00045148420301685413,1.6529807832288916,0.13114697372309747,1.6367969936791553,0.8630501996884862,0.021131380877173995,-0.04835498405561994,0.001506163367820514,0.00017403467841605274
5.862,0.001539908346237964,0.005104313530379261,0.010472299735448309,0.11314752732840608,-0.09993781043697904,-0.00024031558387912653,-0.0001525921024912352,1.6254054050584852,0.10207242375736567,1.678585330048869,1.4286319924623052,0.001797289090701624,0.261219065450386,0.0009761973169556263,0.0004522489769961127,1.6520704982501508,0.13207825410664614,1.6359019456957393,0.877863100088004,0.021132522983267107,-0.04836840170571751,0.0015060186100560962,0.00017281079783659572
5.864,0.0015716490629281957,0.005169472080029711,0.010615476212448608,0.11320277477483587,-0.09996223127204783,-0.00021156487428833457,-0.00013267738155952363,1.625149995169107,0.10311677083568038,1.67872260586726,1.4437507436604544,0.0018047083423809575,0.2612082650944533,0.0009804029685581788,0.00045377169022829987,1.6511677831782574,0.13289934366255865,1.634989386342133,0.8926024005792619,0.021136037598062034,-0.0483823623254116,0.0015072120120644798,0.00017201938819404395
5.866,0.0016023832861976047,0.005235160584386107,0.010750900733307218,0.11324941701835313,-0.09997952762720666,-0.00018756058082091827,-0.00011591760195797596,1.6249762442391504,0.10417204858623874,1.6785463241415444,1.4587398193130168,0.0018147747082350228,0.2611982938658395,0.000986211351817666,0.00045605140488066677,1.6502734137940356,0.13362355368705933,1.6340646213158065,0.90726359807198,0.02114194687601045,-0.048396656949071304,0.0015098066152230915,0.00017172793918462763
5.868,0.0016319090862130215,0.005300783619096502,0.010878092656569058,0.11328880154518133,-0.0999905481337778,-0.0001675198883179015,-0.00010183349735281487,1.6248763950401186,0.10522967150947418,1.6781008041812695,1.4735766489537572,0.001827377922386163,0.2611892834641386,0.0009935607742938405,0.00045907041317209827,1.6493879077667586,0.1342628664512642,1.633132275092612,0.9218425292034311,0.021150205864592427,-0.04841109987046778,0.001513820791896972,0.00017198182624223192
5.87,0.0016600633250348992,0.005365810153841571,0.010996692357447458,0.11332207475836636,-0.0999960669758065,-0.0001507692644669888,-9.001002424242121e-05,1.6248427748915646,0.1062823102645563,1.6774260348769263,1.4882403260823902,0.001842357708747908,0.26118131521632326,0.0010023618373077969,0.0004627965771349925,1.6485115772370598,0.13482801924209942,1.6321963623348152,0.9363353197363623,0.021160715056536092,-0.048425528844227086,0.0015192342476631972,0.0001728060600659427
5.872,0.0016867184578589767,0.0054297748121718585,0.01110645227768811,0.11335021044132108,-0.09999679271550582,-0.00013673328529746558,-8.008934412632838e-05,1.6248679072914227,0.10732373085359252,1.6765579775017805,1.5027110702196254,0.001859516297493028,0.26117442824445786,0.0010125033942573623,0.00046718587750064464,1.6476445723174649,0.135328585102867,1.6312603521929476,0.9507383423077366,0.021173332212062683,-0.048439804572994356,0.0015259943771376546,0.00017420757197345212
5.874,0.0017117791934530694,0.005492277131359096,0.011207226926016068,0.11337403429559172,-0.09999337467673938,-0.000124923728151781,-7.176427563389727e-05,1.6249445943740286,0.10834865499829685,1.675528845679375,1.5169697518672292,0.001878629537580904,0.26116862713742955,0.0010238581912854487,0.00047218497674974354,1.6467869169576903,0.1357730529163789,1.6303272262710637,0.9650481814791882,0.02118788306362217,-0.04845380966035429,0.0015340225303887842,0.0001761777510444685
5.876,0.0017351790950927198,0.005552979400471481,0.011298962477310753,0.11339424506934694,-0.09998640771590306,-0.0001149291955413561,-6.477225801521096e-05,1.6250659775865104,0.10935263944084128,1.6743673731383846,1.530997483841143,0.0018994564909162162,0.26116388892742554,0.0010362880025229994,0.0004777336626673145,1.645938538391703,0.13616890789091943,1.6293995309123015,0.979261604990636,0.021204170740455178,-0.048467447189617985,0.0015432199110310308,0.0001786950346038827
5.878,0.0017568772017722758,0.005611603486900623,0.011381686364918013,0.11341143276105084,-0.09997643592710483,-0.00010640543908929342,-5.8889840440353594e-05,1.6252255813805125,0.11033197172655843,1.6730990742889402,1.5447752790223523,0.001921747551778631,0.2611601692937599,0.0010496481697035284,0.00048376709056721276,1.6450992911901794,0.136522712358771,1.6284794243766885,0.9933755402052139,0.02122198390821847,-0.04848063906287587,0.0015534729550078848,0.000181727422309134
5.88,0.0017768547375037953,0.00566792692434818,0.011455497074570666,0.11342609433782416,-0.09996395562600884,-9.906647391550046e-05,-5.3927690974418776e-05,1.625417342873518,0.1112835801087574,1.671746498784878,1.5582837736554591,0.0019452512274965408,0.2611574080008064,0.0010637915270949167,0.0004902177829931072,1.6442689767743586,0.13684018611041812,1.6275687194136708,1.0073870548767818,0.021241103716517346,-0.04849332420613454,0.0015646581313556002,0.00018523483653893577
5.882,0.001795111958664682,0.005721778430809275,0.0115205542249003,0.11343864735516172,-0.09994941781962227,-9.267651182615139e-05,-4.972610412044487e-05,1.625635629281775,0.11220495549913181,1.6703294789962522,1.5715030167859534,0.0019697197581813345,0.2611555336291116,0.001078571739373927,0.0004970173751767869,1.6434473591007528,0.13712628520166173,1.626668921671934,1.0212933415246688,0.02126130969668156,-0.04850545671811824,0.0015766461672301483,0.00018917128970396356
5.884,0.0018124284692353347,0.005775269563838283,0.011574709753746592,0.1134488555498454,-0.09993353737096676,-8.803530070925775e-05,-4.6306024075081637e-05,1.6258134541716214,0.11304991795592449,1.6687619212011904,1.5830748829951262,0.0019959528196472264,0.261152838026929,0.00109424363259729,0.0005042315319413671,1.6426385871513574,0.1373630054809518,1.625783091009654,1.0350896376977208,0.02128276875441281,-0.04851892705135265,0.0015895045104433424,0.00019352160339267173
5.886,0.001828455857070096,0.005828794777030151,0.011620707170495282,0.11345655746559402,-0.09991751665340565,-8.444941308059427e-05,-4.359246447901779e-05,1.6259805863110777,0.11383693785139422,1.6671015397301046,1.5931520692508032,0.0020220743870350715,0.26114950686067856,0.0011102180136211002,0.0005116667032990435,1.6418411249217837,0.1375645239691951,1.6249116647923172,1.0487737416754996,0.02130398686010414,-0.04853272416295225,0.0016025454221747619,0.0001980269969418732
5.888,0.00184298302866601,0.005882366344695804,0.011660381865988481,0.11346201085898011,-0.09990189902493292,-8.155738950477543e-05,-4.1483184405667964e-05,1.62615726477518,0.11457979617453817,1.6653944051981353,1.6018868775138424,0.002047142032781866,0.26114583655963003,0.0011260511831808777,0.0005191394288969015,1.6410535920811418,0.13774179395431332,1.6240549549233028,1.0623433466865586,0.021324256889888902,-0.048546153107467425,0.0016153342651987388,0.00020251746089459035
5.89,0.0018559048242259531,0.005935741894566796,0.011694849074805442,0.11346566574346344,-0.09988682011644802,-7.91587792311994e-05,-3.986962692571461e-05,1.6263555602574695,0.11528820582260889,1.663675666155557,1.6094160945525584,0.0020708175876769895,0.2611421563096096,0.0011414608337525641,0.000526508502214325,1.6402748165216021,0.13790291437669236,1.6232131998993666,1.0757961832915248,0.02134337597768784,-0.04855877402455951,0.0016276535214890646,0.00020690210091075804
5.892,0.0018671898979604033,0.0059885155746393255,0.01172470841123334,0.11346802801813824,-0.099872189030855,-7.711710712634532e-05,-3.8645607304180543e-05,1.6265814843456012,0.11596879650000348,1.6619716902918324,1.6158629739428623,0.0020931157485402567,0.26113878632334653,0.0011563020290498536,0.0005336821950086584,1.639503808751765,0.13805373423354694,1.6223865685379855,1.0891300926653138,0.02136143271228253,-0.04857032834963031,0.0016394459855380511,0.0002111516118800949
5.894,0.0018768563927790353,0.006040189151585304,0.01175020360769556,0.1134695832070878,-0.09985780698762015,-7.531647947825648e-05,-3.771120299632867e-05,1.626836663793285,0.11662589823321255,1.6603018350252667,1.6213388939822269,0.0021142382994468107,0.2611360105753269,0.0011705338406630213,0.0005406139217754411,1.6387397355345494,0.1381983471823631,1.6215751604475523,1.1023430443259716,0.021378665639687024,-0.04858068441490634,0.0016507614355207017,0.00021528018527864232
5.896,0.0018849538516941301,0.0060902258189753115,0.011771344779079214,0.11347075749951971,-0.09984344239088817,-7.36460262572869e-05,-3.697480497779814e-05,1.6271196510659318,0.11726215865285945,1.658679898772365,1.6259447422185824,0.002134467395061869,0.26113406126430705,0.0011841863460426288,0.0005472929286887956,1.637981895305081,0.1383394928109038,1.6207790061930447,1.115433127664031,0.021395371553656874,-0.048589797691567814,0.00166171219866277,0.00021932922356416692
5.898,0.0018915500433067803,0.006138089545471255,0.011788000010525906,0.1134719015017711,-0.09982887582530887,-7.199763927815409e-05,-3.6354422861553476e-05,1.6274269355702689,0.11787902411640737,1.65711530111967,1.6297720734674526,0.002154099389638835,0.2611331121905031,0.0011973323321396172,0.0005537337927873131,1.6372296964225557,0.1384788793644096,1.6199980684247355,1.1283985332362187,0.021411848411267146,-0.04859768199629201,0.0016724390097336314,0.00022335394945122793
5.9,0.0018967216010010901,0.006183272638916863,0.011799962315493965,0.11347328739371623,-0.09981392461676362,-7.026908435767814e-05,-3.5778563217913905e-05,1.6277537121182994,0.11847711029956463,1.6556140359306328,1.632904082843289,0.0021734062306052373,0.26113327850255874,0.0012100651259884761,0.000559966724270534,1.6364826385201825,0.13861744108495647,1.6192322443492244,1.1412375320994672,0.021428362101279106,-0.04860438884249897,0.0016830865714721251,0.00022741319040959362
5.902,0.0019005475766278282,0.006225313935590141,0.011806997175985134,0.11347511358789654,-0.09979845382646794,-6.83684018904703e-05,-3.518673168794906e-05,1.628094455127694,0.11905648392294192,1.6541794365417495,1.6354164293811992,0.002192615297922982,0.261134620681449,0.0012224824712691277,0.000566029562281991,1.6357402968208965,0.13875554168951193,1.6184813694836675,1.1539484571219407,0.021445129382728717,-0.04860999279343949,0.00169378737017786,0.0002315621551513105
5.904,0.0019031051857070513,0.006263809707350496,0.011808875045813301,0.11347751319126712,-0.09978237854588597,-6.621768648554963e-05,-3.4529552540499954e-05,1.6284433393490225,0.11961687374571753,1.652812787067104,1.637377939909525,0.0022119012934240646,0.2611371510715599,0.0012346756800401446,0.0005719617110845069,1.635002309109648,0.13889313392264152,1.6177452224442805,1.1665296878236928,0.021462311517510088,-0.04861458120297805,0.0017046520572816944,0.0002358477873782875
5.906,0.0019044671702513922,0.006298419029429293,0.011805392389346489,0.11348056400497634,-0.09976566088564964,-6.375552918420343e-05,-3.3768515620008725e-05,1.6287945405373867,0.12015782572835894,1.6515138085080023,1.6388512172109582,0.002231385739385472,0.2611408416951867,0.0012467230564844668,0.0005777999181710304,1.6342683649877536,0.13902988354911922,1.6170235304589269,1.1789796390621905,0.021480014734070525,-0.04861824713804869,0.0017157647862141565,0.00024030620109301976
5.908,0.0019047002438992307,0.006328863563086458,0.01179638209893969,0.11348429943464816,-0.09974830272960974,-6.093799610340499e-05,-3.2875336750933893e-05,1.6291424240525436,0.12067880825321023,1.6502810263740972,1.6398931631269698,0.0022511423008965826,0.261145633148889,0.0012586870377436392,0.0005835757866342751,1.6335381965811158,0.13916526080191863,1.6163159750439307,1.1912967542445332,0.021498296110489635,-0.0486210845605238,0.0017271826716735172,0.00024496189478079056
5.91,0.001903864416276429,0.006354926084389189,0.011781720029278037,0.11348871777468728,-0.09973033883745033,-5.773826060479485e-05,-3.1831103963477835e-05,1.6294816848272777,0.1211792912785853,1.6491120768702783,1.6405554502919817,0.002271202803874579,0.2611514423142958,0.0012706131613186417,0.0005893143903181093,1.6328115713251263,0.13929861383387943,1.61562219811173,1.2034795004904941,0.021517169922299555,-0.048623185158022365,0.0017389369655013227,0.00024982790877317015
5.912,0.001902012947130021,0.006376447962820094,0.011761328369384401,0.11349379014684963,-0.09971183034251237,-5.4145392202777793e-05,-3.0625277548820446e-05,1.62980744633886,0.12165880365948735,1.6480039593913198,1.6408849497886742,0.0022915635788685884,0.26115816900673794,0.0012825303330236287,0.0005950337122398872,1.63208828633656,0.13942922666834512,1.6149418082080205,1.2155263654878004,0.021536614206026553,-0.048624636353265666,0.00175103534454305,0.0002549066083051806
5.914,0.001899192678864823,0.006393324950036155,0.01173517533136277,0.11349946769693503,-0.09969285797943037,-5.0162627214834925e-05,-2.9254576879830507e-05,1.6301153145455738,0.12211696896846405,1.6469532325975034,1.6409241159401626,0.0023121925599284593,0.2611657020686058,0.0012944522437257475,0.0006007447680459377,1.6313681637198327,0.13955636173791885,1.6142743864978972,1.2274358563492114,0.021556578044200046,-0.04862552012634266,0.0017634651912322207,0.00026019096649893854
5.916,0.0018954445983273007,0.006405502013195968,0.011703272498661293,0.11350568780367996,-0.09967351571549775,-4.580529224886785e-05,-2.772182211459937e-05,1.630401400120869,0.12255352574779768,1.6459561669503455,1.6407113363684653,0.0023330362744745222,0.26117392466528494,0.001306379440372829,0.0006064521874057687,1.630651046661165,0.13967929068421978,1.6136194924138996,1.239206499901259,0.021576988735912864,-0.04862591239561603,0.0017761973135483624,0.00026566611495441156
5.918,0.0018908045213442927,0.006412967728627937,0.011665670786351355,0.11351237924703811,-0.09965390513332806,-4.109856509934595e-05,-2.6034786898589825e-05,1.6306623187433473,0.1229683366150115,1.6450088634841562,1.6402812532505273,0.0023540262460803323,0.2611827186918638,0.0013183016897906576,0.0006121550679366621,1.6299367961765094,0.13979731621549055,1.6129766689033764,1.2508368439397364,0.021597758384611268,-0.04862588277735429,0.0017891897194332537,0.00027131098627462195
5.92,0.0018853038255269858,0.0064157485917776345,0.011622455680895186,0.11351946638529872,-0.09963413070856245,-3.607523132257647e-05,-2.4205105660920595e-05,1.630895176570523,0.12336138951832509,1.6441073462661584,1.6396650601105593,0.002375084576856394,0.2611919682937521,0.00133020038401561,0.0006178479594846584,1.6292252883966027,0.13990978715957192,1.6123454472358967,1.2623254590903197,0.021618789669523082,-0.0486254945976267,0.0018023911937699172,0.0002770999236203395
5.922,0.0018789701806298331,0.006413903482348332,0.011573742218570368,0.11352687243977372,-0.09961429600243757,-3.077355547819886e-05,-2.224726680200801e-05,1.6310975460791906,0.12373279359458815,1.643247634247574,1.6388907773363082,0.002396128628667812,0.26120156256101584,0.0013420508227613552,0.0006235218757753658,1.6285164122908273,0.14001610834985742,1.6117253513513494,1.2736709410034401,0.021639980714973164,-0.04862480506816929,0.0018157445266654695,0.0002830041746413911
5.924,0.0018718282432390613,0.0064075184381170505,0.011519670009916074,0.1135345220046672,-0.09959450071718971,-2.5235346724695716e-05,-2.017771184395705e-05,1.6312674360138262,0.1240827714470616,1.6424257968837601,1.6379835087791168,0.0024170748145292977,0.2612113974868046,0.0013538242742505355,0.0006291652633091228,1.6278100677486547,0.14011574660100146,1.6111159017453187,1.2848719126873482,0.021661229062474266,-0.04862386556500931,0.0018291893150870053,0.00028899322044537406
5.926,0.0018639002952720789,0.0063967018290018145,0.011460398507641982,0.1135423429016819,-0.09957483852422054,-1.950426469407427e-05,-1.801405103533148e-05,1.6314032581168736,0.12441164918196904,1.641637996897111,1.63696568120725,0.0024378415640898795,0.2612213772933619,0.001365489763440755,0.0006347648834585254,1.62710616395247,0.14020823374014052,1.6105166189004587,1.2959270268425025,0.021682434803387027,-0.04862272196772258,0.001842664311271527,0.00029503591534572047
5.928,0.001855206814878208,0.0063815799786454104,0.011396102636643762,0.1135502674919012,-0.09955539555851832,-1.3624385063859034e-05,-1.577439821639208e-05,1.6315037925261542,0.12471984518251181,1.6408805227938466,1.6358572679655858,0.002458351554012448,0.2612314152309264,0.0013770155701614717,0.0006403065835127428,1.6264046179883473,0.140293167436605,1.6099270262814205,1.306834968105726,0.02170350295805949,-0.048621415030567446,0.0018561093257249274,0.0003011014311733238
5.93,0.0018457669747542844,0.006362293249636599,0.011326968849091706,0.11355823354621253,-0.09953624946988252,-7.639024848130187e-06,-1.3476821951747484e-05,1.6315681531447865,0.12500785832825165,1.6401498131664518,1.634675997905385,0.0024785333045373122,0.2612414339496641,0.0013883704420826193,0.0006457759467901121,1.6257053536519628,0.14037021040233288,1.6093466529169675,1.3175944551463148,0.02172434519938283,-0.048619980766049634,0.001869466714270926,0.0003071600122587356
5.932,0.0018355990608716394,0.006338992582511747,0.011253191587311704,0.11356618476347126,-0.09951746890785805,-1.5898204553683524e-06,-1.1138906530104063e-05,1.6315957538942794,0.1252762562007231,1.639442474391454,1.6334375504549328,0.002498322266416405,0.26125136553353995,0.0013995245513687324,0.0006511588253029873,1.6250082999247994,0.14043908865932436,1.6087750348651326,1.328204233784235,0.021744881039579333,-0.04861845084075217,0.0018826824992976636,0.00031318355667905515
5.934,0.0018247208194985306,0.006311836473136545,0.011174970199666836,0.11357407100963675,-0.09949911336930055,4.48397304340017e-06,-8.777412509887823e-06,1.6315862763943596,0.12552566363527864,1.638755292960451,1.6321557375602591,0.0025176614644053224,0.2612611512795523,0.001410450210763001,0.0006564417582621725,1.624313389660184,0.1404995890471353,1.6082117163981562,1.3386630691095835,0.021765038550799642,-0.04861685295739723,0.0018957071631709854,0.00031914604083071947
5.936,0.001813149766884837,0.006280988381455068,0.011092506482894633,0.11358184833932174,-0.09948123341049361,1.0546014759832229e-05,-6.4080222931948106e-06,1.6315396392885633,0.12575675169156572,1.6380852433602195,1.6308426731242132,0.0025365016817087927,0.2612707413002802,0.001421122334052756,0.0006616122708596696,1.6236205607259953,0.14055155504443,1.607656254333428,1.3489697775551708,0.0217847546206607,-0.04861521115924746,0.0019084961240088648,0.00032502380007196676
5.938,0.0018009034153417102,0.006246614502088786,0.01100600242542725,0.11358947886734069,-0.09946387096225634,1.656319569917652e-05,-4.045164783260831e-06,1.6314559696837156,0.12597022729922502,1.6374294924725308,1.629508930584722,0.002554801497633431,0.26128009398059243,0.001431518766811364,0.0006666590955968132,1.6229297548227952,0.14059488295527317,1.607108218606682,1.359123223476752,0.02180397501808507,-0.04861354619115089,0.0019210100212188172,0.0003307956996648102
5.94,0.0017879994442587977,0.006208881878961647,0.010915658333964436,0.11359693051790282,-0.09944705980061415,2.2505821403474933e-05,-1.7019056962088517e-06,1.6313355766474535,0.1261668237327182,1.6367854010621552,1.6281636891702689,0.002572527101513059,0.2612891753526794,0.00144162046786773,0.0006715723159284898,1.6222409165911431,0.14062951789262382,1.606567192846639,1.3691223173793425,0.02182265421829117,-0.04861187583127986,0.0019332148114462164,0.0003364432105468464
5.942,0.0017744558226207466,0.006167956828359447,0.010821671299935906,0.11360417668931123,-0.09943082611958776,2.834768061708115e-05,6.101080168960573e-07,1.6311789267801249,0.12634729194757544,1.6361505228935096,1.6268148693782076,0.0025896519455133535,0.26129795842547676,0.001451411570034429,0.0006763434446506113,1.6215539929144005,0.14065544966780355,1.6060327748745413,1.3789660150827763,0.021840755050529907,-0.04861021519663192,0.0019450817147499747,0.0003419504081520387
5.944,0.0017602848935899037,0.006124003251685566,0.010724234921532115,0.11361119320014137,-0.09941518684795522,3.406619081540089e-05,2.8804731338485424e-06,1.6309866131850863,0.12651268943981814,1.6355225676719296,1.6254692537935964,0.0026061554090793556,0.2613064224522806,0.0014608799765881094,0.0006809656866568331,1.6208689398815481,0.14067279139360583,1.6055045946682605,1.3886533104562735,0.021858247769585212,-0.048608576921368274,0.001956586729979988,0.0003473032781704046
5.946,0.001745491589610777,0.00607718148959521,0.010623538655333886,0.1136179575830946,-0.0994001499885885,3.964212331385809e-05,5.09991062979595e-06,1.6307593314202848,0.12666450996918963,1.634899381231293,1.6241326014809612,0.0026220222689823706,0.26131455220207683,0.0014700171607182292,0.0006854339127657095,1.6201857256969139,0.14068181527769807,1.6049823236005407,1.3981832327623105,0.02187510938277015,-0.048606971417494024,0.0019677102822630143,0.00035248960750335615
5.948,0.0017300863679033422,0.006027648325143088,0.01051976504466746,0.1136244549529382,-0.09938572072143763,4.505889283561558e-05,7.260590274316874e-06,1.6304978781986834,0.12680410028213435,1.634279007053493,1.6228097640890824,0.002637244274345742,0.2613223373765391,0.001478816389333155,0.0006897440131109475,1.6195043154603166,0.14068279050342036,1.604465641385979,1.407554861083282,0.02189132405116966,-0.04860540736257535,0.001978437607100137,0.0003575003878675067
5.95,0.0017140840396601253,0.0059755562120492565,0.010413089305057457,0.11363067633806502,-0.0993719011636615,5.0302790180934154e-05,9.356103481186819e-06,1.630203133568716,0.12693267711868939,1.633659676898586,1.6215047824418498,0.0026518189782072,0.2613297720260776,0.0014872731141001682,0.0006938929848836255,1.6188246714201995,0.14067598555503683,1.6039542366503439,1.4167673232522435,0.021906882350673205,-0.048603891855237946,0.0019887583712241527,0.0003623292334950064
5.952,0.0016975027919087758,0.005921052684816753,0.010303679061492377,0.1136366174061971,-0.09935869031495921,5.536297249849237e-05,1.1381387137924847e-05,1.6298760449912897,0.12705134165378268,1.63303980116397,1.6202209751735617,0.0026657488012003672,0.2613368539738716,0.0014953850708361819,0.0006978789509497772,1.6181467532088412,0.1406616696783515,1.6034478073835403,1.4258197950733693,0.02192178053808156,-0.04860243057254349,0.001998666246657665,0.00036697195490180824
5.954,0.0016803633721692707,0.005864279923274907,0.010191694210616786,0.11364227747436008,-0.0993460841421983,6.023131531561884e-05,1.3332617548118064e-05,1.6295176131532132,0.12716109181428156,1.6324179590877477,1.618961019869477,0.0026790402526992844,0.26134358426818577,0.001503152210660412,0.0007017011272010993,1.6174705180579534,0.14064011367255444,1.6029460612796322,1.4347114996975006,0.021936019840769826,-0.048601027923646255,0.0020081584716110726,0.00037142622841889
5.956,0.0016626884103354872,0.005805374447652553,0.01007728688549671,0.113647658727937,-0.09933407576345932,6.490219073801362e-05,1.5207088824102979e-05,1.6291288793679102,0.12726283283709275,1.6317928888973094,1.6177270271682356,0.002691703264539536,0.26134996667417004,0.001510576537936413,0.0007053597548721908,1.6167959209961806,0.14061159017261743,1.6024487159723124,1.4434417070700631,0.021949605782275228,-0.048599687196336616,0.0020172354179609545,0.0003756913264669024
5.958,0.0016445018560525568,0.005744466923395461,0.009960601504174332,0.11365276559656637,-0.09932265569844494,6.937221150129437e-05,1.7003085848896937e-05,1.6287109144251462,0.12735738637012564,1.6311634779913764,1.6165206082752488,0.0027037506101411177,0.2613560072105503,0.0015176619007329125,0.000708856010983881,1.6161229150314784,0.14057637355133276,1.601955499176553,1.4520097334004545,0.021962547551565674,-0.048598410694503866,0.002025900176833007,0.0003797678883427637
5.96,0.0016258285132205342,0.005681682057682548,0.009841774886118764,0.11365760424999644,-0.0993118121588261,7.363996510688601e-05,1.8719758583643504e-05,1.6282648087619076,0.12744549836499602,1.630528753232031,1.6153429363257248,0.0027151973923074933,0.2613617137329529,0.0015244137616641038,0.0007121919069026209,1.6154514513218052,0.14053473954510284,1.601466148747945,1.4604149406215592,0.02197485742034148,-0.048597199865485566,0.002034158168859525,0.00038365771987614245
5.962,0.0016066936561499449,0.00561713857200811,0.009720936423071995,0.11366218218738355,-0.09930153135803953,7.770575258453126e-05,2.0357002007281756e-05,1.6277916638363588,0.12752784596627978,1.6298878714124232,1.6141948020230465,0.0027260605890728367,0.2613670955633107,0.0015308389659862119,0.0007153701822595589,1.6147814793374884,0.14048696468694605,1.6009804126711258,1.4686567358201188,0.02198655021025516,-0.04859605541688839,0.0020420167826250063,0.00038736361525267
5.964,0.0015871227143642206,0.005550949237318933,0.009598208292801051,0.11366650790062546,-0.0992917978251286,8.157134032725272e-05,2.1915344199325745e-05,1.6272925845958877,0.127605043565523,1.6292401099558105,1.6130766639632428,0.002736358650479202,0.2613721631634021,0.001536945517019701,0.0007183941992821117,1.6141129470182602,0.14043332561315586,1.6004980489880953,1.4767345706261683,0.021997642810175362,-0.048594977422875496,0.002049485042882038,0.0003908891970994652
5.966,0.0015671410151351162,0.005483220960058115,0.009473705705979092,0.11367059059724957,-0.0992825947114187,8.523972960311222e-05,2.3395843853105084e-05,1.626768672938655,0.12767764815787294,1.6285848578923163,1.6119886940396968,0.00274611114115354,0.261376927849763,0.0015427423647129126,0.000721267840924846,1.6134458009274801,0.14037409829602313,1.6000188256763632,1.4846479405544244,0.022008153742391196,-0.048593965420186756,0.002056573308871987,0.0003942387724817232
5.968,0.0015467707712557169,0.005414054676383893,0.009347537952947725,0.11367443874012044,-0.09927390309231382,8.87150982967606e-05,2.479991965516817e-05,1.626221063505496,0.12774643379547823,1.6279215908055873,1.6109308164734315,0.0027553378440852796,0.26138140159823997,0.0015482394348457983,0.0007239955019334297,1.6127799427544467,0.14030946627639448,1.5995425226474775,1.492396396216991,0.022018102440176004,-0.04859301830079155,0.0020632927985409525,0.00039741689581801416
5.97,0.0015260338058478028,0.00534354573252237,0.009219807881479102,0.11367806140137116,-0.099265703397622,9.200232584559548e-05,2.6129333495132395e-05,1.6256508831846856,0.12781215834068876,1.6272498762337506,1.6099027462379747,0.002764059260421124,0.26138559676866785,0.0015534470931616183,0.0007265818705459934,1.6121152666674425,0.14023960140003955,1.5990689303200714,1.4999795314046234,0.022027509310095512,-0.04859213462482635,0.002069655565918687,0.00040042866102707464
5.972,0.0015049527205953026,0.005271784178601396,0.009090611838496151,0.11368146859933974,-0.09925797610223029,9.510681554225108e-05,2.7386162496950647e-05,1.6250592277587748,0.12787544231422818,1.6265693732858653,1.6089040227518443,0.0027722965727060636,0.2613895259068335,0.0015583759431824155,0.0007290318217671579,1.6114516797695246,0.1401647055378296,1.5985978483932368,1.507396976709193,0.022036395575573048,-0.048591312769626145,0.002075674388488954,0.00040327970637635334
5.974,0.0014835504059356782,0.005198854951347005,0.008960040091435596,0.11368467081966492,-0.09925070173160994,9.803446133132576e-05,2.8572737127622945e-05,1.6244471608340048,0.1279367907028029,1.6258798242652817,1.607934039006469,0.0027800712307393754,0.2613932016063405,0.0015630368098496208,0.0007313503858201928,1.6107890999536287,0.1400850033087748,1.5981290854247223,1.5146483997593059,0.022044782931912338,-0.048590550940034886,0.0020813625457672953,0.0004059760162997426
5.976,0.0014618496573748849,0.005124838073109814,0.00882817722790003,0.11368767868256938,-0.09924386089583061,0.00010079156806052001,2.9691581513659346e-05,1.6238157130182265,0.12799661135889895,1.6251810467816268,1.606992067495853,0.0027874046504790897,0.2613966363884783,0.001567440674506857,0.0007335427072869954,1.610127454077331,0.14000073595299214,1.5976624584487702,1.5217335051662366,0.022052693261403446,-0.04858984718703345,0.002086733621670244,0.00040852377784037793
5.978,0.001439872879467074,0.005049808862429516,0.00869510253435842,0.11369050271307482,-0.09923743434367054,0.00010338475374786992,3.0745358022153514e-05,1.6231658813341179,0.12805523052569692,1.6244729263474753,1.606077283224896,0.0027943179920247962,0.26139984260073135,0.0015715985903562194,0.0007356140003370706,1.6094666764179117,0.1399121561886358,1.597197792629254,1.528652034235717,0.022060148399043,-0.048589199430907545,0.0020918013334880344,0.00041092927392368347
5.98,0.0014176418618567627,0.0049738381521130465,0.008560890354743013,0.11369315318430329,-0.09923140302908426,0.00010582084975688763,3.1736817511087094e-05,1.62249862885239,0.1281129059367233,1.6237554094522275,1.6051887840551953,0.0028008319943773445,0.26140283233311695,0.001575521594469827,0.0007375695039589898,1.6088067073722603,0.13981952391062916,1.5967349209435642,1.5354037644863403,0.022067169941174962,-0.04858860548638093,0.002096579387049737,0.00041319880231415704
