time/fps,time/episodes,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,train/ent_coef,train/actor_loss,train/n_updates,train/ent_coef_loss,train/learning_rate,train/critic_loss
6,10170,536.9596640000001,907387,98.86,131278,0.020982539281249046,-415.43023681640625,904386,1.8444520235061646,0.00073,8.288665771484375
6,10180,534.7899064899998,908387,98.86,131423,0.020436400547623634,-418.26434326171875,905386,3.7758677005767822,0.00073,6.371747970581055
6,10190,537.99369574,909387,98.86,131567,0.021140674129128456,-414.03240966796875,906386,-5.3211350440979,0.00073,9.236115455627441
6,10200,573.21651499,910387,100.0,131710,0.020891409367322922,-409.53662109375,907386,7.990296840667725,0.00073,8.24057388305664
6,10210,572.16647554,911387,100.0,131855,0.021089445799589157,-412.1632995605469,908386,-4.515820503234863,0.00073,7.506304740905762
6,10220,587.1188329199999,912387,100.0,131999,0.02038288488984108,-407.76910400390625,909386,2.6530561447143555,0.00073,12.301753044128418
6,10230,613.9881452599999,913387,100.0,132141,0.019978094846010208,-408.52508544921875,910386,-3.4439706802368164,0.00073,8.86935043334961
6,10240,602.65224903,914387,100.0,132283,0.019064445048570633,-408.6729431152344,911386,-6.325168609619141,0.00073,7.523843765258789
6,10250,582.3668617200001,915347,99.6,132419,0.019766002893447876,-404.55828857421875,912346,3.4394822120666504,0.00073,7.409473896026611
6,10260,600.30860986,916347,99.6,132563,0.019095255061984062,-406.83514404296875,913346,7.830198287963867,0.00073,6.285338401794434
6,10270,599.75541018,917347,99.6,132707,0.0195873212069273,-403.654296875,914346,3.63128924369812,0.00073,8.698142051696777
6,10280,601.33531721,918347,99.6,132850,0.02033919468522072,-406.04351806640625,915346,2.3758156299591064,0.00073,8.31143569946289
6,10290,598.99061043,919347,99.6,132993,0.021149365231394768,-401.89935302734375,916346,-1.8042314052581787,0.00073,7.4541192054748535
6,10300,604.34324628,920347,99.6,133135,0.021379513666033745,-403.34210205078125,917346,5.096407413482666,0.00073,7.408003330230713
6,10310,609.1045361,921347,99.6,133281,0.021758772432804108,-407.3602294921875,918346,-9.043593406677246,0.00073,8.658154487609863
6,10320,607.9781835599999,922347,99.6,133423,0.02125835418701172,-408.14556884765625,919346,-1.1418516635894775,0.00073,7.793181896209717
6,10330,601.16822185,923249,98.62,133551,0.021407851949334145,-404.4307861328125,920248,-0.6648114919662476,0.00073,8.63636589050293
6,10340,610.2000351800002,924249,98.62,133693,0.02151782438158989,-405.22332763671875,921248,-4.425766944885254,0.00073,11.906496047973633
6,10350,616.6336103000001,925249,99.02,133835,0.021110907196998596,-405.369384765625,922248,6.5906782150268555,0.00073,8.220897674560547
6,10360,613.4158396600001,926249,99.02,133979,0.0217386893928051,-405.8081359863281,923248,4.364982604980469,0.00073,8.45409107208252
6,10370,610.2004919400001,927249,99.02,134123,0.021948566660284996,-409.0605773925781,924248,7.637875080108643,0.00073,6.810825347900391
6,10380,606.60337109,928249,99.02,134267,0.021908462047576904,-408.5503234863281,925248,4.738613605499268,0.00073,8.51211166381836
6,10390,610.8725002199999,929249,99.02,134412,0.02214650623500347,-407.50103759765625,926248,4.379530906677246,0.00073,9.335807800292969
6,10400,608.10494862,930249,99.02,134556,0.02231053076684475,-413.7562255859375,927248,-5.880701065063477,0.00073,9.665130615234375
6,10410,605.1024950400001,931249,99.02,134700,0.02109409309923649,-413.9493408203125,928248,-2.1308810710906982,0.00073,6.422412395477295
6,10420,613.00018262,932249,99.02,134843,0.02218979224562645,-407.4230651855469,929248,4.512742519378662,0.00073,7.7567009925842285
6,10430,631.5269538599999,933249,100.0,134987,0.02173723839223385,-413.36614990234375,930248,-1.3576122522354126,0.00073,7.687768459320068
6,10440,640.38788922,934249,100.0,135132,0.02172160893678665,-413.2453918457031,931248,5.66650915145874,0.00073,6.979902744293213
6,10450,648.50805146,935249,100.0,135276,0.022039063274860382,-410.9220275878906,932248,-5.190585136413574,0.00073,8.118803977966309
6,10460,645.2375749400001,936249,100.0,135420,0.021274061873555183,-411.01129150390625,933248,8.052896499633789,0.00073,21.510761260986328
6,10470,651.2731522299999,937151,99.02,135550,0.022894473746418953,-413.5401611328125,934150,0.7564582824707031,0.00073,10.324363708496094
6,10480,649.23435505,938151,99.02,135694,0.023539286106824875,-416.10223388671875,935150,6.937291145324707,0.00073,10.945162773132324
6,10490,618.50313208,938931,96.82,135806,0.0236944742500782,-411.0930480957031,935930,5.453657627105713,0.00073,9.137764930725098
6,10500,615.73899295,939931,96.82,135953,0.02412237785756588,-415.651123046875,936930,4.754260063171387,0.00073,15.909051895141602
6,10510,592.02418577,940931,96.82,136101,0.024202799424529076,-422.8118896484375,937930,4.532780647277832,0.00073,20.811630249023438
6,10520,582.4959251299999,941931,96.82,136245,0.025709213688969612,-425.43145751953125,938930,1.8686859607696533,0.00073,10.844256401062012
6,10530,569.61647855,942931,96.82,136389,0.02755744941532612,-432.3367919921875,939930,-9.058050155639648,0.00073,13.136689186096191
6,10540,544.0370299599999,943931,96.82,136534,0.032072871923446655,-439.2198791503906,940930,-1.005882978439331,0.00073,22.682064056396484
6,10550,522.6720019099998,944905,96.56,136676,0.03320964798331261,-443.73480224609375,941904,0.7308735847473145,0.00073,20.19782257080078
6,10560,506.48263372,945859,96.1,136814,0.03349222615361214,-450.89727783203125,942858,11.745689392089844,0.00073,21.276371002197266
6,10570,492.10594019999996,946859,97.08,136960,0.03387385606765747,-452.95147705078125,943858,-2.4128079414367676,0.00073,21.764909744262695
6,10580,491.87324470000004,947859,97.08,137103,0.029687801375985146,-456.1937255859375,944858,4.009277820587158,0.00073,16.141502380371094
6,10590,504.27000857,948859,99.28,137248,0.03095906786620617,-462.8705139160156,945858,-5.625606536865234,0.00073,19.03229522705078
6,10600,486.4996489,949843,99.12,137391,0.03431493788957596,-463.0521545410156,946842,-9.208572387695312,0.00073,19.558013916015625
6,10610,464.94039016999994,950426,94.95,137481,0.039076920598745346,-471.33319091796875,947425,-3.726947784423828,0.00073,24.1141357421875
6,10620,401.23886666,950859,89.28,137543,0.04520493373274803,-500.39801025390625,947858,-4.502244472503662,0.00073,141.1976318359375
6,10630,363.21936255,951734,88.03,137670,0.04855126515030861,-534.8458251953125,948733,8.226140022277832,0.00073,54.88396453857422
6,10640,355.72450492,952734,88.03,137820,0.04835887998342514,-552.7754516601562,949733,-3.919579029083252,0.00073,62.837013244628906
6,10650,344.57464374999995,953734,88.29,137968,0.04461853951215744,-573.2832641601562,950733,2.8493235111236572,0.00073,47.918941497802734
6,10660,337.71480289,954734,88.75,138114,0.041474439203739166,-564.2136840820312,951733,5.114030838012695,0.00073,35.56688690185547
6,10670,325.74539424,955734,88.75,138261,0.03343931958079338,-544.2330322265625,952733,7.554683685302734,0.00073,20.450145721435547
6,10680,324.50454174000004,956734,88.75,138406,0.03356175124645233,-522.992431640625,953733,11.167167663574219,0.00073,17.609834671020508
6,10690,316.91415999000003,957734,88.75,138551,0.042668167501688004,-538.708251953125,954733,11.252873420715332,0.00073,44.489410400390625
6,10700,272.6605360699999,958384,85.41,138644,0.05258795619010925,-563.7427978515625,955383,-7.940125942230225,0.00073,50.47425842285156
6,10710,270.03664427999996,959116,86.9,138749,0.04651428759098053,-574.8892822265625,956115,-4.430595397949219,0.00073,44.24485778808594
6,10720,309.93122664000003,960116,92.57,138894,0.036324355751276016,-558.0880737304688,957115,8.773571014404297,0.00073,44.41327667236328
6,10730,334.9577877400001,961116,93.82,139040,0.03365970775485039,-533.8338012695312,958115,2.153696060180664,0.00073,19.363250732421875
6,10740,353.95061762,962116,93.82,139186,0.03378194570541382,-508.3957214355469,959115,-6.249223232269287,0.00073,25.30126953125
6,10750,340.14842078000004,962922,91.88,139301,0.04412083700299263,-517.101806640625,959921,-3.424582004547119,0.00073,22.99783706665039
6,10760,327.88021386,963922,91.88,139446,0.03952011093497276,-536.0266723632812,960921,-8.094534873962402,0.00073,29.105792999267578
6,10770,326.50139154000004,964922,91.88,139593,0.03515945374965668,-522.3715209960938,961921,2.1820504665374756,0.00073,21.707931518554688
6,10780,319.37718169,965922,91.88,139739,0.030521349981427193,-502.58758544921875,962921,8.732949256896973,0.00073,19.842121124267578
6,10790,330.75026804000004,966922,91.88,139883,0.027445759624242783,-484.98028564453125,963921,-4.051309585571289,0.00073,13.180415153503418
6,10800,384.79964426999993,967879,94.95,140021,0.02590693160891533,-476.1104736328125,964878,-9.75389575958252,0.00073,11.95817756652832
6,10810,425.76471083999996,968879,97.63,140166,0.026570288464426994,-456.09619140625,965878,-1.1262259483337402,0.00073,19.254085540771484
6,10820,444.73593459999995,969879,97.63,140308,0.025395750999450684,-445.02557373046875,966878,-0.3658190965652466,0.00073,13.530670166015625
6,10830,459.9385403600001,970879,97.63,140453,0.02370644174516201,-436.70166015625,967878,-3.669271469116211,0.00073,10.506631851196289
6,10840,469.9498146,971879,97.63,140596,0.023422356694936752,-426.2873229980469,968878,12.26708984375,0.00073,10.290270805358887
6,10850,508.59135989999993,972879,99.57,140740,0.024770833551883698,-431.4074401855469,969878,-6.300427436828613,0.00073,66.13157653808594
6,10860,550.2882599600001,973879,99.57,140884,0.02501763589680195,-424.93109130859375,970878,-9.903944969177246,0.00073,13.210657119750977
6,10870,585.89575672,974879,99.57,141029,0.025167150422930717,-424.1704406738281,971878,4.434027671813965,0.00073,13.671735763549805
6,10880,597.7586415100001,975781,98.59,141158,0.02479814551770687,-424.8295593261719,972780,2.190887689590454,0.00073,22.16119956970215
6,10890,600.1283974400001,976781,98.59,141302,0.026485126465559006,-428.8799133300781,973780,-7.659631729125977,0.00073,14.711832046508789
6,10900,613.1985984799999,977781,99.02,141445,0.02684831991791725,-428.5147399902344,974780,9.643070220947266,0.00073,13.674918174743652
6,10910,594.6419902700001,978683,98.04,141575,0.02675582282245159,-435.0672607421875,975682,-0.5212302207946777,0.00073,15.236013412475586
6,10920,571.3664186099999,979683,98.04,141723,0.028163280338048935,-435.9591979980469,976682,-2.5229990482330322,0.00073,22.820838928222656
6,10930,573.38914628,980683,98.04,141869,0.029488656669855118,-434.3962097167969,977682,-4.279661655426025,0.00073,17.98215103149414
6,10940,568.48799118,981683,98.04,142013,0.027742421254515648,-435.0608825683594,978682,0.25144124031066895,0.00073,13.502716064453125
6,10950,564.36258547,982683,98.04,142158,0.029255973175168037,-443.1029052734375,979682,1.3355207443237305,0.00073,12.69902229309082
6,10960,561.4695784799999,983683,98.04,142304,0.0274900421500206,-439.59637451171875,980682,1.6509032249450684,0.00073,15.0386381149292
6,10970,532.85252273,984585,97.06,142435,0.028726058080792427,-433.94354248046875,981584,-10.056140899658203,0.00073,12.900334358215332
6,10980,522.93643613,985585,98.04,142581,0.02886386401951313,-439.89862060546875,982584,9.536170959472656,0.00073,22.562053680419922
6,10990,507.9202658800001,986585,98.04,142728,0.02987220510840416,-436.6781005859375,983584,5.9721574783325195,0.00073,17.857507705688477
6,11000,495.3110549500001,987585,98.04,142874,0.030895087867975235,-441.74169921875,984584,4.764317989349365,0.00073,13.758869171142578
6,11010,510.8846613400001,988585,99.02,143022,0.029325654730200768,-441.4889831542969,985584,4.62475061416626,0.00073,15.681977272033691
6,11020,527.4239260899999,989585,99.02,143170,0.028546756133437157,-435.9503173828125,986584,-0.2771570086479187,0.00073,17.439044952392578
6,11030,515.57554101,990585,99.02,143315,0.028569143265485764,-443.894287109375,987584,-7.166505813598633,0.00073,12.941179275512695
6,11040,515.1871916,991585,99.02,143461,0.02740812674164772,-439.346923828125,988584,4.523677825927734,0.00073,20.38143539428711
6,11050,512.73955525,992585,99.02,143607,0.029674293473362923,-431.51312255859375,989584,5.259132385253906,0.00073,14.232698440551758
6,11060,494.48099709,993558,98.75,143751,0.03056192211806774,-451.4698181152344,990557,6.809253215789795,0.00073,17.46245002746582
6,11070,482.09884132999997,994484,98.99,143886,0.035823747515678406,-448.5937194824219,991483,1.4661865234375,0.00073,23.72690200805664
6,11080,456.87496390000007,995427,98.42,144022,0.03398703783750534,-463.5285339355469,992426,-1.3199999332427979,0.00073,18.899391174316406
6,11090,470.25456901999996,996427,98.42,144167,0.03243893012404442,-464.48260498046875,993426,0.20044708251953125,0.00073,17.3527889251709
6,11100,465.26687717,997427,98.42,144315,0.0319313146173954,-467.4615173339844,994426,-7.785414218902588,0.00073,20.370357513427734
6,11110,458.25136459999993,998427,98.42,144462,0.034315504133701324,-462.0820617675781,995426,7.9194769859313965,0.00073,21.413419723510742
6,11120,437.71467037,999427,98.42,144609,0.034689635038375854,-465.85223388671875,996426,5.880175590515137,0.00073,28.934249877929688
6,11130,424.06808170999994,1000427,98.42,144758,0.03237360715866089,-474.76483154296875,997426,-1.5349786281585693,0.00073,21.373998641967773
6,11140,407.36834677999997,1001427,98.42,144904,0.032337404787540436,-460.3545227050781,998426,-5.01092004776001,0.00073,11.919880867004395
6,11150,405.10027292000007,1002427,98.42,145049,0.030209358781576157,-451.8243408203125,999426,-4.789025783538818,0.00073,49.831050872802734
6,11160,415.50438533,1003427,98.69,145194,0.028762998059391975,-455.9265441894531,1000426,-3.629547119140625,0.00073,17.187149047851562
6,11170,441.38388388000004,1004427,99.43,145341,0.029727118089795113,-450.54718017578125,1001426,1.312439203262329,0.00073,12.627334594726562
6,11180,478.4245887400001,1005427,100.0,145490,0.03001422807574272,-440.6029052734375,1002426,-0.9791498184204102,0.00073,13.427096366882324
6,11190,489.64671380000016,1006427,100.0,145640,0.028057396411895752,-440.697021484375,1003426,-5.796677589416504,0.00073,14.786725997924805
6,11200,497.25944463,1007427,100.0,145790,0.030919132754206657,-442.8164978027344,1004426,-4.806479454040527,0.00073,15.64367389678955
6,11210,490.20747036,1008378,99.51,145933,0.029316795989871025,-437.4810485839844,1005377,5.580044269561768,0.00073,15.31825065612793
6,11220,508.34819119,1009301,98.74,146067,0.02915559895336628,-440.34954833984375,1006300,-9.51840591430664,0.00073,17.96675682067871
6,11230,529.19891279,1010301,98.74,146214,0.02961762063205242,-435.34716796875,1007300,-8.578720092773438,0.00073,14.497925758361816
6,11240,547.37833074,1011301,98.74,146361,0.029828330501914024,-443.1807861328125,1008300,-3.1982216835021973,0.00073,17.51891326904297
6,11250,564.5282594800001,1012301,98.74,146511,0.029636472463607788,-445.927978515625,1009300,0.4650613069534302,0.00073,28.705842971801758
6,11260,569.64364307,1013301,98.74,146659,0.031347282230854034,-439.9564514160156,1010300,-6.389274597167969,0.00073,14.831664085388184
6,11270,572.25166605,1014301,98.74,146806,0.031020674854516983,-440.9058837890625,1011300,-1.5587577819824219,0.00073,15.59959602355957
6,11280,565.55314923,1015301,98.74,146953,0.03083796612918377,-438.185546875,1012300,1.888768196105957,0.00073,12.193039894104004
6,11290,561.93884673,1016301,98.74,147099,0.0294771920889616,-443.795166015625,1013300,-1.4111007452011108,0.00073,12.594441413879395
6,11300,560.9202480600001,1017301,98.74,147246,0.03105233795940876,-429.7362365722656,1014300,-5.162341117858887,0.00073,16.30809211730957
6,11310,583.8605887499999,1018301,99.23,147393,0.03159072622656822,-438.0957336425781,1015300,-9.201547622680664,0.00073,14.019615173339844
6,11320,598.70744481,1019301,100.0,147539,0.03381124138832092,-435.79742431640625,1016300,-2.7331690788269043,0.00073,17.500438690185547
6,11330,588.2686282100001,1020301,100.0,147686,0.03485346585512161,-438.0519714355469,1017300,-9.647397994995117,0.00073,36.74134826660156
6,11340,570.4386036000001,1021248,99.47,147821,0.038740914314985275,-456.1536865234375,1018247,-4.680930137634277,0.00073,26.581844329833984
6,11350,523.8482305,1022215,99.14,147961,0.03544752299785614,-464.083740234375,1019214,2.61045503616333,0.00073,25.265737533569336
6,11360,495.4585357099999,1023215,99.14,148108,0.037291768938302994,-464.8638000488281,1020214,6.388572692871094,0.00073,23.711566925048828
