time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,time/time_elapsed,train/ent_coef_loss,train/critic_loss,train/ent_coef,train/actor_loss,train/learning_rate,train/n_updates
11630,771.4730844699999,100.0,6,1163000,172907,1.2850083112716675,0.022560790181159973,0.002807504730299115,-395.74639892578125,0.00073,1159999
11640,771.6633785500001,100.0,6,1164000,173064,3.478691816329956,0.05761392414569855,0.0028123860247433186,-395.94500732421875,0.00073,1160999
11650,771.4743304900002,100.0,6,1165000,173220,0.3085140287876129,0.025322550907731056,0.0030632258858531713,-396.0751647949219,0.00073,1161999
11660,771.9794946400001,100.0,6,1166000,173375,1.6974050998687744,0.019228480756282806,0.002710249274969101,-396.105224609375,0.00073,1162999
11670,772.22401773,100.0,6,1167000,173531,0.6773471236228943,0.027654409408569336,0.002505901735275984,-395.8685607910156,0.00073,1163999
11680,771.6623293700001,100.0,6,1168000,173690,-2.480020523071289,0.05917609855532646,0.0028860787861049175,-396.20635986328125,0.00073,1164999
11690,771.1415813999997,100.0,6,1169000,173846,4.13686466217041,0.03968999534845352,0.0030756418127566576,-395.531494140625,0.00073,1165999
11700,770.41944383,100.0,6,1170000,174002,-1.0710093975067139,0.1007058173418045,0.0036342241801321507,-395.7768859863281,0.00073,1166999
11710,769.5424144500003,100.0,6,1171000,174158,-2.256877899169922,0.043024420738220215,0.002616365673020482,-396.0081787109375,0.00073,1167999
11720,768.8881997299999,100.0,6,1172000,174315,0.4619837999343872,0.10627216100692749,0.0022650575265288353,-395.9387512207031,0.00073,1168999
11730,769.0548406100002,100.0,6,1173000,174473,-4.886728286743164,0.11414880305528641,0.0029459611978381872,-396.1142883300781,0.00073,1169999
11740,769.6555462600002,100.0,6,1174000,174631,0.5522462129592896,0.026860050857067108,0.002573117846623063,-396.17694091796875,0.00073,1170999
11750,770.11755775,100.0,6,1175000,174788,-1.1312577724456787,0.03621053695678711,0.002511831931769848,-396.0600891113281,0.00073,1171999
11760,770.0512720199999,100.0,6,1176000,174947,-4.720487117767334,0.03385529667139053,0.0031303076539188623,-396.51007080078125,0.00073,1172999
11770,770.8534713900003,100.0,6,1177000,175104,-3.532912492752075,0.04847153648734093,0.002504112431779504,-396.3828125,0.00073,1173999
11780,770.55208349,100.0,6,1178000,175264,1.3560854196548462,0.10545988380908966,0.0025334791280329227,-395.7254638671875,0.00073,1174999
11790,770.6448097599999,100.0,6,1179000,175419,-8.010591506958008,0.0628444254398346,0.0027478437405079603,-396.2908020019531,0.00073,1175999
11800,770.7877984000002,100.0,6,1180000,175576,2.582730293273926,0.058949973434209824,0.0030696976464241743,-395.86517333984375,0.00073,1176999
11810,771.4382347199999,100.0,6,1181000,175735,-2.6181912422180176,0.050555698573589325,0.0033199512399733067,-396.220947265625,0.00073,1177999
11820,771.73344606,100.0,6,1182000,175892,-2.406792640686035,0.0732308179140091,0.002895115176215768,-395.9787902832031,0.00073,1178999
11830,772.4720740600001,100.0,6,1183000,176048,-0.5359570384025574,0.0415830984711647,0.0025499535258859396,-395.9781494140625,0.00073,1179999
11840,772.7924246000001,100.0,6,1184000,176206,-3.531099557876587,0.06922398507595062,0.0024603900965303183,-395.75738525390625,0.00073,1180999
11850,772.7971468800001,100.0,6,1185000,176365,-1.1246699094772339,0.015758685767650604,0.0025328544434159994,-396.4210510253906,0.00073,1181999
11860,772.0970591299999,100.0,6,1186000,176525,0.5530906319618225,0.05247469246387482,0.002327348804101348,-396.2198181152344,0.00073,1182999
11870,771.11459523,100.0,6,1187000,176684,-3.7319812774658203,0.059518374502658844,0.002925276290625334,-396.0816345214844,0.00073,1183999
11880,771.5326451500001,100.0,6,1188000,176841,0.7077906131744385,0.06500983238220215,0.002921781502664089,-396.02044677734375,0.00073,1184999
11890,770.9066249099998,100.0,6,1189000,177002,-0.13510066270828247,0.058878831565380096,0.0029765598010271788,-395.8238525390625,0.00073,1185999
11900,770.4580762700002,100.0,6,1190000,177160,0.22213146090507507,0.08793562650680542,0.002237764885649085,-396.53759765625,0.00073,1186999
11910,771.01414244,100.0,6,1191000,177318,-2.1461615562438965,0.07359986752271652,0.002930773189291358,-396.39691162109375,0.00073,1187999
11920,772.19315713,100.0,6,1192000,177476,-2.6144394874572754,0.04917037859559059,0.0029217577539384365,-396.1474609375,0.00073,1188999
11930,771.1005289299999,100.0,6,1193000,177634,-0.11611324548721313,0.04450473189353943,0.00287814368493855,-396.2289123535156,0.00073,1189999
11940,770.35644554,100.0,6,1194000,177791,2.8342456817626953,0.05879990756511688,0.0030206297524273396,-395.97576904296875,0.00073,1190999
11950,769.2580607900001,100.0,6,1195000,177950,-2.516552209854126,0.031148258596658707,0.003072093240916729,-396.3932189941406,0.00073,1191999
11960,770.62290329,100.0,6,1196000,178111,1.9694020748138428,0.04181641340255737,0.0029299710877239704,-395.82763671875,0.00073,1192999
11970,769.7120185600002,100.0,6,1197000,178268,1.0769537687301636,0.09903322160243988,0.0027729710564017296,-395.25787353515625,0.00073,1193999
11980,770.7660190899999,100.0,6,1198000,178427,1.7066279649734497,0.05148638039827347,0.0025374735705554485,-396.2111511230469,0.00073,1194999
11990,771.4702192,100.0,6,1199000,178586,3.4320242404937744,0.060944750905036926,0.002277645980939269,-395.8150634765625,0.00073,1195999
12000,772.8377127200001,100.0,6,1200000,178744,-0.3069576323032379,0.03233068063855171,0.0032325154170393944,-396.3003845214844,0.00073,1196999
12010,772.1159220699998,100.0,6,1201000,178903,-1.2059489488601685,0.060854434967041016,0.0030546507332473993,-396.0347900390625,0.00073,1197999
12020,772.0827773300001,100.0,6,1202000,179061,-2.967991590499878,0.03266122192144394,0.0021003049332648516,-396.7705078125,0.00073,1198999
12030,773.1490108900001,100.0,6,1203000,179222,-1.119215726852417,0.09785956144332886,0.0024577085860073566,-395.9397277832031,0.00073,1199999
12040,772.8012184000003,100.0,6,1204000,179382,0.5908663272857666,0.04588343948125839,0.0028739580884575844,-395.9404296875,0.00073,1200999
12050,773.23233717,100.0,6,1205000,179539,4.8947296142578125,0.33412861824035645,0.0027099212165921926,-395.98565673828125,0.00073,1201999
12060,772.7140272900001,100.0,6,1206000,179699,-5.705308437347412,0.02137068286538124,0.002820504130795598,-396.1020202636719,0.00073,1202999
12070,772.2563131899999,100.0,6,1207000,179858,-0.5516173839569092,0.015147222205996513,0.0026087004225701094,-396.2303771972656,0.00073,1203999
12080,771.22584367,100.0,6,1208000,180018,1.3289084434509277,0.15898266434669495,0.0032318048179149628,-396.13824462890625,0.00073,1204999
12090,770.78571792,100.0,6,1209000,180175,-1.0941240787506104,0.0518345832824707,0.003073957283049822,-396.3642883300781,0.00073,1205999
12100,769.8504979300001,100.0,6,1210000,180331,1.2957029342651367,0.02763998880982399,0.002479187212884426,-396.2467041015625,0.00073,1206999
12110,769.47791994,100.0,6,1211000,180489,3.777268886566162,0.06283054500818253,0.0023285953793674707,-396.0572204589844,0.00073,1207999
12120,768.9441561099999,100.0,6,1212000,180646,-1.5990186929702759,0.059538424015045166,0.002562384819611907,-396.2909851074219,0.00073,1208999
12130,768.08870742,100.0,6,1213000,180805,9.645849227905273,0.05339062958955765,0.0030989781953394413,-395.218505859375,0.00073,1209999
12140,769.6504018100001,100.0,6,1214000,180971,-2.772871494293213,0.030390698462724686,0.002617362653836608,-396.00164794921875,0.00073,1210999
12150,769.2668467900002,100.0,6,1215000,181130,1.8224844932556152,0.07102188467979431,0.0026279061567038298,-395.8149108886719,0.00073,1211999
12160,769.20111708,100.0,6,1216000,181292,0.6420598030090332,0.04629996418952942,0.0025731546338647604,-395.8323669433594,0.00073,1212999
12170,770.50434738,100.0,6,1217000,181456,2.975480794906616,0.05053480714559555,0.0026305087376385927,-396.12457275390625,0.00073,1213999
12180,770.5310011600002,100.0,6,1218000,181619,3.2892446517944336,0.07434840500354767,0.0029097730293869972,-396.0541687011719,0.00073,1214999
12190,771.3624007100001,100.0,6,1219000,181779,-4.375835418701172,0.011289751157164574,0.0025846820790320635,-396.512939453125,0.00073,1215999
12200,770.36738569,100.0,6,1220000,181940,1.7079569101333618,0.059080593287944794,0.0026514700148254633,-395.91558837890625,0.00073,1216999
12210,770.78910672,100.0,6,1221000,182100,0.7126446962356567,0.045632749795913696,0.0026005939580500126,-396.1520690917969,0.00073,1217999
12220,770.4533326799999,100.0,6,1222000,182260,0.8816092610359192,0.07531946897506714,0.003193796845152974,-395.6771240234375,0.00073,1218999
12230,770.7942814599998,100.0,6,1223000,182420,0.5781962275505066,0.03445260599255562,0.002577417064458132,-396.3170166015625,0.00073,1219999
12240,769.70964288,100.0,6,1224000,182578,-5.755048751831055,0.02409706637263298,0.0025714030489325523,-396.1216735839844,0.00073,1220999
12250,770.44267465,100.0,6,1225000,182738,0.7221090197563171,0.03649866580963135,0.0023756022565066814,-396.019287109375,0.00073,1221999
12260,771.31892189,100.0,6,1226000,182897,-0.42719900608062744,0.104581318795681,0.0030526588670909405,-395.46429443359375,0.00073,1222999
12270,771.06049022,100.0,6,1227000,183056,-1.0765407085418701,0.05777142196893692,0.00261813891120255,-396.0566101074219,0.00073,1223999
12280,771.72991595,100.0,6,1228000,183215,-1.7249531745910645,0.026413971558213234,0.002524925861507654,-396.01007080078125,0.00073,1224999
12290,770.9896956000001,100.0,6,1229000,183373,6.674600124359131,0.04126480221748352,0.0030365758575499058,-395.55792236328125,0.00073,1225999
12300,772.5544139199999,100.0,6,1230000,183533,-0.3603866696357727,0.02016429789364338,0.0025125709362328053,-396.04754638671875,0.00073,1226999
12310,772.7024502199998,100.0,6,1231000,183693,0.8006325960159302,0.07055486738681793,0.0026523880660533905,-395.7433166503906,0.00073,1227999
12320,772.5036415,100.0,6,1232000,183850,0.30836057662963867,0.061439674347639084,0.002603005850687623,-396.0378723144531,0.00073,1228999
12330,771.56225574,100.0,6,1233000,184008,3.948246479034424,0.0432082861661911,0.0025713564828038216,-396.0304260253906,0.00073,1229999
12340,771.57347444,100.0,6,1234000,184165,-0.4194580316543579,0.022215552628040314,0.0027621614281088114,-395.91534423828125,0.00073,1230999
12350,772.1308462299999,100.0,6,1235000,184325,-4.246234893798828,0.025616826489567757,0.002976619638502598,-396.0816650390625,0.00073,1231999
12360,771.9393382399999,100.0,6,1236000,184487,3.824190378189087,0.14519166946411133,0.0029246180783957243,-395.6992492675781,0.00073,1232999
12370,771.3271561500001,100.0,6,1237000,184649,3.5177602767944336,0.07043774425983429,0.0030734457541257143,-395.4214172363281,0.00073,1233999
12380,770.0535378600001,100.0,6,1238000,184810,2.000211238861084,0.09632938355207443,0.0028251197654753923,-396.2275390625,0.00073,1234999
12390,770.6661953700001,100.0,6,1239000,184968,4.237865924835205,0.14541596174240112,0.002699255710467696,-395.41009521484375,0.00073,1235999
12400,770.2602196099999,100.0,6,1240000,185126,-3.6847314834594727,0.04034081846475601,0.0026369199622422457,-396.08514404296875,0.00073,1236999
12410,770.1253801799999,100.0,6,1241000,185287,5.05821418762207,0.12339888513088226,0.003069457598030567,-396.0754089355469,0.00073,1237999
12420,770.0991249599999,100.0,6,1242000,185444,0.48381680250167847,0.05195701867341995,0.002357287099584937,-396.0836486816406,0.00073,1238999
12430,771.9484080399999,100.0,6,1243000,185601,-4.218946933746338,0.016317857429385185,0.0026783214416354895,-396.4847412109375,0.00073,1239999
12440,772.67592542,100.0,6,1244000,185758,2.9573795795440674,0.04549645259976387,0.0028341005090624094,-395.66668701171875,0.00073,1240999
12450,771.1547928,100.0,6,1245000,185915,-1.0004029273986816,0.07021384686231613,0.0025034307036548853,-396.3755187988281,0.00073,1241999
12460,769.6094129400001,100.0,6,1246000,186070,4.367727756500244,0.042423002421855927,0.002620571991428733,-395.7791442871094,0.00073,1242999
12470,770.8691596499998,100.0,6,1247000,186226,3.986588478088379,0.08137276023626328,0.0028318148106336594,-395.76580810546875,0.00073,1243999
12480,771.9457444099999,100.0,6,1248000,186385,-3.610377788543701,0.014990776777267456,0.0024972690735012293,-395.5979919433594,0.00073,1244999
12490,771.45106992,100.0,6,1249000,186537,-2.975020408630371,0.08410730957984924,0.002927980851382017,-396.2665710449219,0.00073,1245999
12500,772.0452927900001,100.0,6,1250000,186690,-2.3470380306243896,0.2991589605808258,0.0029213803354650736,-396.0729675292969,0.00073,1246999
12510,772.97083234,100.0,6,1251000,186841,-0.9625613689422607,0.040509726852178574,0.0027919572312384844,-395.6613464355469,0.00073,1247999
12520,773.8276940899999,100.0,6,1252000,186993,-3.4563260078430176,0.02392253279685974,0.0025797777343541384,-396.597412109375,0.00073,1248999
12530,774.4326437799999,100.0,6,1253000,187143,-2.813499689102173,0.05555780231952667,0.0025075068697333336,-395.67242431640625,0.00073,1249999
12540,774.6806720699999,100.0,6,1254000,187297,-0.4766940474510193,0.061359502375125885,0.002432286972180009,-395.7364807128906,0.00073,1250999
12550,775.4846542999999,100.0,6,1255000,187452,-3.158686637878418,0.08799978345632553,0.00345548870973289,-396.1329345703125,0.00073,1251999
12560,775.94898014,100.0,6,1256000,187605,1.7798750400543213,0.05426330864429474,0.0024251798167824745,-396.0404357910156,0.00073,1252999
12570,775.13067766,100.0,6,1257000,187757,1.6831659078598022,0.10676471889019012,0.0027958685532212257,-395.9090576171875,0.00073,1253999
12580,775.80582039,100.0,6,1258000,187907,-0.42404109239578247,0.0715925395488739,0.0030798963271081448,-395.9789733886719,0.00073,1254999
12590,776.1169910999998,100.0,6,1259000,188057,-2.793879508972168,0.019492462277412415,0.0024452987127006054,-396.3947448730469,0.00073,1255999
12600,775.5021323899997,100.0,6,1260000,188209,4.478633880615234,0.03305227681994438,0.003025376470759511,-396.2996826171875,0.00073,1256999
12610,775.6145637599999,100.0,6,1261000,188360,-3.403646230697632,0.034655243158340454,0.0029692365787923336,-396.3846435546875,0.00073,1257999
12620,773.72860801,100.0,6,1262000,188511,-1.3969426155090332,0.052705150097608566,0.002512678736820817,-395.8601379394531,0.00073,1258999
12630,771.81283439,100.0,6,1263000,188662,1.3314756155014038,0.20508557558059692,0.0028977158945053816,-395.6566467285156,0.00073,1259999
12640,770.7847074800001,100.0,6,1264000,188811,7.241620063781738,0.06172240898013115,0.0027889739722013474,-395.76763916015625,0.00073,1260999
12650,771.6747798399999,100.0,6,1265000,188961,2.563183069229126,0.04039967060089111,0.0032135245855897665,-395.55059814453125,0.00073,1261999
12660,772.8383712000001,100.0,6,1266000,189109,-4.704939365386963,0.03566637635231018,0.0034295953810214996,-396.02130126953125,0.00073,1262999
12670,774.1172634200001,100.0,6,1267000,189256,-1.3175599575042725,0.05273210257291794,0.0030727407429367304,-395.8746337890625,0.00073,1263999
12680,773.3707753099998,100.0,6,1268000,189406,2.250934362411499,0.03405971825122833,0.0024723035749047995,-396.1769714355469,0.00073,1264999
12690,773.4122957299999,100.0,6,1269000,189555,2.2362327575683594,0.07507025450468063,0.0026947958394885063,-396.1582946777344,0.00073,1265999
12700,772.75886996,100.0,6,1270000,189704,-3.640427589416504,0.03546972572803497,0.0027772688772529364,-396.1394958496094,0.00073,1266999
12710,771.6830146199999,100.0,6,1271000,189852,-1.0646390914916992,0.032975949347019196,0.0031080245971679688,-396.0535583496094,0.00073,1267999
12720,773.2701920699999,100.0,6,1272000,190001,-1.8376646041870117,0.05976622551679611,0.0027182400226593018,-395.70947265625,0.00073,1268999
12730,774.6201455800001,100.0,6,1273000,190148,4.233517169952393,0.06960149854421616,0.0025386137422174215,-396.3489990234375,0.00073,1269999
12740,773.7809222299999,100.0,6,1274000,190296,2.778002977371216,0.02479586936533451,0.0027980345766991377,-396.2080993652344,0.00073,1270999
12750,773.9106019900001,100.0,6,1275000,190444,-0.504258394241333,0.16439923644065857,0.003080373629927635,-395.61004638671875,0.00073,1271999
12760,773.24871647,100.0,6,1276000,190592,-1.7822988033294678,0.11199343949556351,0.002992383437231183,-395.60052490234375,0.00073,1272999
12770,772.3254230499998,100.0,6,1277000,190740,-0.9956223368644714,0.010960998013615608,0.002827557735145092,-395.90545654296875,0.00073,1273999
12780,772.6380869200001,100.0,6,1278000,190890,2.6465790271759033,0.06040245667099953,0.0027819715905934572,-395.8883056640625,0.00073,1274999
12790,772.0444368400001,100.0,6,1279000,191038,1.259910225868225,0.10084027051925659,0.0030371842440217733,-395.8926086425781,0.00073,1275999
12800,773.9150029600003,100.0,6,1280000,191186,2.1682260036468506,0.07141140103340149,0.0026797407772392035,-396.1715087890625,0.00073,1276999
12810,773.92835205,100.0,6,1281000,191331,5.373136043548584,0.027810003608465195,0.002790143247693777,-395.6415100097656,0.00073,1277999
12820,773.3156351699998,100.0,6,1282000,191479,-1.4544179439544678,0.0475100502371788,0.00284464075230062,-395.9608154296875,0.00073,1278999
12830,773.0857749799999,100.0,6,1283000,191627,6.324091911315918,0.11829137802124023,0.003225263673812151,-395.70147705078125,0.00073,1279999
12840,774.42611312,100.0,6,1284000,191775,4.441023349761963,0.09499888122081757,0.002717011608183384,-395.8172912597656,0.00073,1280999
12850,774.5747187799998,100.0,6,1285000,191922,4.917471885681152,0.0742841511964798,0.0032079562079161406,-395.7321472167969,0.00073,1281999
12860,773.96738667,100.0,6,1286000,192078,1.0273005962371826,0.0701228603720665,0.00266982801258564,-396.0535583496094,0.00073,1282999
12870,775.1964562600001,100.0,6,1287000,192227,-0.5585465431213379,0.030379697680473328,0.0024732148740440607,-395.909912109375,0.00073,1283999
12880,774.9498993299999,100.0,6,1288000,192373,-0.2552686929702759,0.03897351026535034,0.0024459471460431814,-396.2875671386719,0.00073,1284999
12890,775.44120785,100.0,6,1289000,192522,4.149069786071777,0.04130812734365463,0.0026780853513628244,-395.768310546875,0.00073,1285999
12900,774.8590523,100.0,6,1290000,192671,2.011974334716797,0.16955909132957458,0.002902101958170533,-395.7858581542969,0.00073,1286999
12910,773.89851224,100.0,6,1291000,192819,0.970736026763916,0.028925133869051933,0.0023650398943573236,-395.93914794921875,0.00073,1287999
12920,774.6128268800001,100.0,6,1292000,192967,-3.576655387878418,0.03438402712345123,0.002473074709996581,-396.5358581542969,0.00073,1288999
12930,773.4259257399999,100.0,6,1293000,193116,-0.13576126098632812,0.30847063660621643,0.002825825707986951,-395.7605285644531,0.00073,1289999
12940,773.08340007,100.0,6,1294000,193263,-2.9202215671539307,0.16333988308906555,0.003081889823079109,-395.87841796875,0.00073,1290999
12950,772.4556337399999,100.0,6,1295000,193411,-1.2507822513580322,0.07283339649438858,0.002832753350958228,-395.77252197265625,0.00073,1291999
12960,773.16593101,100.0,6,1296000,193559,0.8448790311813354,0.03889833018183708,0.0025989501737058163,-395.9071044921875,0.00073,1292999
12970,772.0267685300001,100.0,6,1297000,193708,-4.438061714172363,0.03511787950992584,0.0029234662652015686,-396.13970947265625,0.00073,1293999
12980,772.7249818199999,100.0,6,1298000,193857,-3.1694631576538086,0.01651635393500328,0.002645449945703149,-396.0557556152344,0.00073,1294999
12990,773.10669857,100.0,6,1299000,194005,-0.22112031280994415,0.14666809141635895,0.002940175123512745,-396.2363586425781,0.00073,1295999
13000,772.7494945400001,100.0,6,1300000,194151,-4.452486991882324,0.062439046800136566,0.0030476555693894625,-396.2194519042969,0.00073,1296999
13010,774.5238856400001,100.0,6,1301000,194300,-3.0689642429351807,0.046475306153297424,0.0028226233553141356,-396.0473937988281,0.00073,1297999
13020,773.9460962400001,100.0,6,1302000,194452,0.3299715518951416,0.06657631695270538,0.002706460189074278,-396.0834045410156,0.00073,1298999
13030,774.27205617,100.0,6,1303000,194604,-8.66211223602295,0.07896274328231812,0.0027600983157753944,-396.1738586425781,0.00073,1299999
13040,772.8480870699999,100.0,6,1304000,194752,-0.930297315120697,0.024509532377123833,0.002783567877486348,-396.0501403808594,0.00073,1300999
13050,771.8605736499999,100.0,6,1305000,194900,-1.4730329513549805,0.031884901225566864,0.0027790877502411604,-395.871337890625,0.00073,1301999
13060,770.8854042099998,100.0,6,1306000,195051,4.74025821685791,0.302672415971756,0.003144579939544201,-395.75457763671875,0.00073,1302999
13070,771.3516906600001,100.0,6,1307000,195201,-1.069077730178833,0.06590715050697327,0.0028801013249903917,-396.59698486328125,0.00073,1303999
13080,770.2252935900001,100.0,6,1308000,195350,0.12318295240402222,0.06724482774734497,0.0033016446977853775,-395.7841491699219,0.00073,1304999
13090,769.0465219700001,100.0,6,1309000,195499,-2.5598573684692383,0.09351174533367157,0.002662854501977563,-395.9118957519531,0.00073,1305999
13100,768.5890666399999,100.0,6,1310000,195649,-2.482929229736328,0.030847907066345215,0.002694018417969346,-395.7899169921875,0.00073,1306999
13110,766.98720042,100.0,6,1311000,195797,-5.7309370040893555,0.032615967094898224,0.00246528722345829,-396.0684814453125,0.00073,1307999
13120,767.39184977,100.0,6,1312000,195947,-4.255446434020996,0.04054909199476242,0.002893266035243869,-396.06683349609375,0.00073,1308999
13130,768.0944787699998,100.0,6,1313000,196096,2.556170701980591,0.05915818363428116,0.0028903784696012735,-395.9295959472656,0.00073,1309999
13140,770.6391506,100.0,6,1314000,196244,-0.603924036026001,0.030313726514577866,0.002760273404419422,-396.0360107421875,0.00073,1310999
13150,771.90239524,100.0,6,1315000,196393,5.1571831703186035,0.24558806419372559,0.0031939675100147724,-395.9082946777344,0.00073,1311999
13160,772.2302796200003,100.0,6,1316000,196544,-1.9633790254592896,0.06841982156038284,0.002890024334192276,-396.2616271972656,0.00073,1312999
13170,770.51521411,100.0,6,1317000,196695,1.6138160228729248,0.04528769850730896,0.0026478832587599754,-395.5518798828125,0.00073,1313999
13180,771.0634143600001,100.0,6,1318000,196845,-6.911207675933838,0.02317541092634201,0.0025880574248731136,-396.51318359375,0.00073,1314999
13190,772.30598651,100.0,6,1319000,196993,6.38377571105957,0.06237372010946274,0.003346084151417017,-395.4213562011719,0.00073,1315999
13200,771.9553473999999,100.0,6,1320000,197140,-1.9051218032836914,0.03330308943986893,0.0030535541009157896,-396.02532958984375,0.00073,1316999
13210,773.9675196700002,100.0,6,1321000,197289,-6.004884243011475,0.05956464633345604,0.0029588285833597183,-395.9403076171875,0.00073,1317999
13220,773.20682149,100.0,6,1322000,197439,1.9716867208480835,0.029948513954877853,0.00358213996514678,-396.2498779296875,0.00073,1318999
13230,772.7492162999998,100.0,6,1323000,197588,1.1048955917358398,0.03086099401116371,0.0027093810494989157,-395.7173156738281,0.00073,1319999
13240,772.25046549,100.0,6,1324000,197737,-0.3464314341545105,0.08171699941158295,0.0030243624933063984,-396.618408203125,0.00073,1320999
13250,772.6858167400001,100.0,6,1325000,197887,2.0827455520629883,0.08155537396669388,0.003485208610072732,-395.9975891113281,0.00073,1321999
13260,772.2768842400001,100.0,6,1326000,198037,-5.4276509284973145,0.12469176203012466,0.0033912770450115204,-395.8957214355469,0.00073,1322999
13270,772.0460130399999,100.0,6,1327000,198186,-0.8784673810005188,0.04409194737672806,0.0028344369493424892,-396.14166259765625,0.00073,1323999
13280,772.8284598000001,100.0,6,1328000,198338,-0.1185312271118164,0.06961008161306381,0.002856154227629304,-395.97125244140625,0.00073,1324999
13290,772.3981839100001,100.0,6,1329000,198488,2.7454490661621094,0.08161145448684692,0.0027560582384467125,-396.2562561035156,0.00073,1325999
13300,772.83437862,100.0,6,1330000,198639,0.4087486267089844,0.03715121001005173,0.002608763985335827,-396.1003112792969,0.00073,1326999
13310,771.6534738400001,100.0,6,1331000,198788,-0.8521487712860107,0.10279984772205353,0.0025716987438499928,-396.23974609375,0.00073,1327999
13320,771.9654959,100.0,6,1332000,198939,-2.4180684089660645,0.020840171724557877,0.0026076817885041237,-395.9410400390625,0.00073,1328999
13330,773.2276600299998,100.0,6,1333000,199087,5.2539591789245605,0.06997288763523102,0.003119541797786951,-395.52203369140625,0.00073,1329999
13340,771.60149624,100.0,6,1334000,199236,-1.0897012948989868,0.03762681037187576,0.0029417136684060097,-396.1144104003906,0.00073,1330999
13350,771.11978958,100.0,6,1335000,199386,-4.432049751281738,0.026453200727701187,0.0028500023763626814,-396.3825988769531,0.00073,1331999
13360,771.8100923100001,100.0,6,1336000,199535,-0.18976274132728577,0.132051020860672,0.003149602562189102,-396.07159423828125,0.00073,1332999
13370,773.80684836,100.0,6,1337000,199688,-6.347949981689453,0.045039765536785126,0.0026101188268512487,-396.02239990234375,0.00073,1333999
13380,772.56744501,100.0,6,1338000,199839,-3.492539167404175,0.07015728950500488,0.002651900053024292,-396.3870849609375,0.00073,1334999
13390,772.9265429899999,100.0,6,1339000,199989,-1.6134748458862305,0.034597039222717285,0.0029589838813990355,-395.6924743652344,0.00073,1335999
13400,772.22302965,100.0,6,1340000,200137,0.9388257265090942,0.06616402417421341,0.002850442659109831,-396.0872802734375,0.00073,1336999
13410,773.5924471700001,100.0,6,1341000,200287,-0.5755438208580017,0.08409775793552399,0.002641633152961731,-396.2340087890625,0.00073,1337999
13420,774.2497243499998,100.0,6,1342000,200437,2.020641326904297,0.029273364692926407,0.002982332371175289,-396.11236572265625,0.00073,1338999
13430,773.4351253200001,100.0,6,1343000,200587,2.9573559761047363,0.07236724346876144,0.002547735348343849,-395.9368591308594,0.00073,1339999
13440,774.5017479700001,100.0,6,1344000,200736,-2.6697678565979004,0.05160721391439438,0.00299600837752223,-396.28497314453125,0.00073,1340999
13450,775.02115659,100.0,6,1345000,200883,2.2966415882110596,0.09682773798704147,0.002908661961555481,-396.1053161621094,0.00073,1341999
13460,775.5458298200002,100.0,6,1346000,201037,-4.187990665435791,0.056270718574523926,0.003736774902790785,-396.0780944824219,0.00073,1342999
13470,775.0603764399999,100.0,6,1347000,201185,-0.09278440475463867,0.020330652594566345,0.0029196394607424736,-395.9555358886719,0.00073,1343999
13480,775.81992936,100.0,6,1348000,201333,0.6391025185585022,0.08736023306846619,0.0031234638299793005,-396.05633544921875,0.00073,1344999
13490,776.6444894900001,100.0,6,1349000,201483,-4.084474086761475,0.037266455590724945,0.0027237101458013058,-395.9186096191406,0.00073,1345999
13500,777.1395613799999,100.0,6,1350000,201633,-2.3796253204345703,0.04844581335783005,0.0032512603793293238,-395.8289794921875,0.00073,1346999
13510,776.1768158199999,100.0,6,1351000,201782,-0.288729727268219,0.065291628241539,0.0029115371871739626,-396.1715087890625,0.00073,1347999
13520,775.8185953900002,100.0,6,1352000,201931,-4.1181464195251465,0.0288816187530756,0.002941988641396165,-396.03460693359375,0.00073,1348999
13530,775.3978648399998,100.0,6,1353000,202080,1.1441762447357178,0.09482328593730927,0.0032062388490885496,-396.0074462890625,0.00073,1349999
13540,774.0854824200001,100.0,6,1354000,202230,-4.337364673614502,0.03554510697722435,0.003466521156951785,-396.1772766113281,0.00073,1350999
13550,772.4178035300002,100.0,6,1355000,202381,-0.6005674600601196,0.04538404196500778,0.002740174764767289,-396.0299987792969,0.00073,1351999
13560,772.2536405000001,100.0,6,1356000,202532,-1.1116098165512085,0.06612042337656021,0.003007615450769663,-396.15484619140625,0.00073,1352999
13570,771.6769674599999,100.0,6,1357000,202681,-2.272907257080078,0.03375630080699921,0.00289153098128736,-395.9471435546875,0.00073,1353999
13580,771.8247078799999,100.0,6,1358000,202834,-5.579431533813477,0.06523721665143967,0.002749378327280283,-395.8862609863281,0.00073,1354999
13590,770.6949462299999,100.0,6,1359000,202983,-3.740896701812744,0.024140790104866028,0.002466590143740177,-396.1024169921875,0.00073,1355999
13600,771.06043336,100.0,6,1360000,203133,4.809971809387207,0.10418297350406647,0.0028228333685547113,-395.5008544921875,0.00073,1356999
13610,770.6132132100001,100.0,6,1361000,203283,-1.417610764503479,0.07369820773601532,0.003282509045675397,-396.2250061035156,0.00073,1357999
13620,771.03370826,100.0,6,1362000,203433,-0.3901287317276001,0.0258227176964283,0.0029726875945925713,-396.0491943359375,0.00073,1358999
13630,770.96306176,100.0,6,1363000,203583,-2.64218807220459,0.08776578307151794,0.00314651639200747,-396.36834716796875,0.00073,1359999
