time/fps,time/total_timesteps,rollout/ep_rew_mean,time/episodes,time/time_elapsed,rollout/ep_len_mean,train/ent_coef,train/critic_loss,train/actor_loss,train/learning_rate,train/n_updates,train/ent_coef_loss
6,1338090,694.6426498000001,13680,194182,100.0,0.01796758361160755,2.4986298084259033,-387.0643615722656,0.00073,1335089,-0.8417482376098633
6,1339090,689.3346814200002,13690,194335,100.0,0.017727384343743324,2.141317129135132,-387.947998046875,0.00073,1336089,-14.803701400756836
6,1340090,685.5654536999999,13700,194485,100.0,0.01706620864570141,2.4682092666625977,-386.1293029785156,0.00073,1337089,10.482956886291504
6,1341090,685.6162955499999,13710,194634,100.0,0.017384521663188934,1.9908978939056396,-388.1944580078125,0.00073,1338089,-25.115676879882812
6,1342090,720.59430935,13720,194784,100.0,0.016460267826914787,1.7596869468688965,-388.316162109375,0.00073,1339089,-7.620089054107666
6,1343090,763.4585829600001,13730,194932,100.0,0.01626981981098652,2.688173770904541,-387.5622253417969,0.00073,1340089,-11.803544044494629
6,1344090,763.8480488,13740,195080,100.0,0.017758535221219063,5.003154754638672,-388.1266784667969,0.00073,1341089,21.415979385375977
6,1345090,694.01974053,13750,195230,100.0,0.02040928043425083,3.631990432739258,-394.8587341308594,0.00073,1342089,-5.430840969085693
6,1346090,646.5791813300001,13760,195378,100.0,0.019671177491545677,2.678640842437744,-388.9632263183594,0.00073,1343089,-14.260269165039062
6,1347090,648.37422739,13770,195527,100.0,0.019471438601613045,4.987525939941406,-389.9805603027344,0.00073,1344089,-0.4088301658630371
6,1348090,648.77951984,13780,195678,100.0,0.018848923966288567,3.8602023124694824,-391.9686279296875,0.00073,1345089,1.0089569091796875
6,1349090,608.21151136,13790,195826,100.0,0.019640669226646423,3.1874899864196777,-393.8628845214844,0.00073,1346089,-8.054250717163086
6,1350090,558.11745906,13800,195975,100.0,0.01913064904510975,3.1661741733551025,-389.86181640625,0.00073,1347089,3.5864357948303223
6,1351090,556.7889323,13810,196124,100.0,0.017745422199368477,5.59185791015625,-385.2567443847656,0.00073,1348089,3.812345266342163
6,1352090,556.7779338299999,13820,196273,100.0,0.016902558505535126,2.0188236236572266,-385.6185302734375,0.00073,1349089,1.4319877624511719
6,1353090,556.7724004700001,13830,196419,100.0,0.016319235786795616,2.708102226257324,-384.3615417480469,0.00073,1350089,8.652581214904785
6,1354090,556.76706616,13840,196566,100.0,0.0160341989248991,134.5688934326172,-386.9384460449219,0.00073,1351089,-5.478537559509277
6,1355090,626.27271774,13850,196712,100.0,0.016734307631850243,2.6864471435546875,-389.24169921875,0.00073,1352089,-7.0386505126953125
6,1356090,673.7306000899999,13860,196859,100.0,0.016661928966641426,3.0404930114746094,-385.7195129394531,0.00073,1353089,-1.285984754562378
6,1357090,642.2394059699999,13870,197008,100.0,0.020430773496627808,10.630182266235352,-388.7349853515625,0.00073,1354089,5.159445762634277
6,1358090,570.9462865200001,13880,197157,100.0,0.02961702086031437,5.005801200866699,-393.309814453125,0.00073,1355089,-5.338166236877441
6,1359090,609.82033832,13890,197306,100.0,0.020156212151050568,2.204061269760132,-390.73516845703125,0.00073,1356089,4.082543849945068
6,1360090,663.6667270900001,13900,197450,100.0,0.01757165603339672,7.673637866973877,-390.97357177734375,0.00073,1357089,11.970722198486328
6,1361090,664.9937646300001,13910,197599,100.0,0.01631980389356613,2.000077247619629,-389.16650390625,0.00073,1358089,5.694930076599121
6,1362090,664.9249708000002,13920,197755,100.0,0.01616375707089901,1.908522129058838,-389.62506103515625,0.00073,1359089,-4.462391376495361
6,1363090,664.95208667,13930,197901,100.0,0.01632094755768776,1.8683065176010132,-389.67535400390625,0.00073,1360089,-2.599329948425293
6,1364090,664.97310152,13940,198046,100.0,0.017164314165711403,1.982411503791809,-391.2475280761719,0.00073,1361089,-9.432294845581055
6,1365090,665.21561313,13950,198197,100.0,0.01657588593661785,10.042070388793945,-390.40399169921875,0.00073,1362089,1.2584309577941895
6,1366090,663.88680014,13960,198348,100.0,0.015596765093505383,1.723938226699829,-390.1318664550781,0.00073,1363089,2.9971113204956055
6,1367090,695.03609958,13970,198499,100.0,0.016324302181601524,3.563117504119873,-390.81060791015625,0.00073,1364089,-14.560809135437012
6,1368090,766.3825515699999,13980,198648,100.0,0.016187164932489395,2.467069625854492,-392.0035095214844,0.00073,1365089,-13.984240531921387
6,1369090,726.74524557,13990,198795,100.0,0.04594147950410843,8.488901138305664,-426.3023681640625,0.00073,1366089,25.78692626953125
6,1370090,689.4270217000001,14000,198944,100.0,0.03298184648156166,6.334685802459717,-428.1083068847656,0.00073,1367089,-16.876358032226562
6,1371090,689.3706977500001,14010,199102,100.0,0.02164493128657341,3.6862030029296875,-416.29742431640625,0.00073,1368089,-0.6690680980682373
6,1372090,689.4178245699998,14020,199252,100.0,0.0175736416131258,2.87636399269104,-409.38323974609375,0.00073,1369089,-1.6158726215362549
6,1373090,689.37610703,14030,199401,100.0,0.01735834591090679,2.450199604034424,-404.34576416015625,0.00073,1370089,-11.013213157653809
6,1374090,689.3708028,14040,199550,100.0,0.01712733507156372,3.081362009048462,-399.70361328125,0.00073,1371089,-0.5982983112335205
6,1375090,689.11178435,14050,199698,100.0,0.01595393754541874,2.869842052459717,-396.6872253417969,0.00073,1372089,-4.5660529136657715
6,1376090,690.4498194500002,14060,199845,100.0,0.016946468502283096,3.21893572807312,-395.927978515625,0.00073,1373089,0.47876691818237305
6,1377090,690.6130725700001,14070,199994,100.0,0.016463203355669975,6.073447227478027,-394.1976623535156,0.00073,1374089,21.090415954589844
6,1378090,683.5104880300001,14080,200143,100.0,0.016694791615009308,5.153510093688965,-394.2549133300781,0.00073,1375089,6.878567218780518
6,1379090,729.64757441,14090,200289,100.0,0.016518831253051758,2.4247331619262695,-395.6758117675781,0.00073,1376089,-8.695266723632812
6,1380090,766.6813694199998,14100,200442,100.0,0.01728409342467785,2.2236859798431396,-391.45037841796875,0.00073,1377089,5.529280185699463
6,1381090,766.66925615,14110,200590,100.0,0.01665857806801796,3.4702982902526855,-390.5701904296875,0.00073,1378089,-1.5995757579803467
6,1382090,766.4028078000001,14120,200742,100.0,0.016157006844878197,3.1215081214904785,-390.41558837890625,0.00073,1379089,-7.77100944519043
6,1383090,766.0168414100001,14130,200894,100.0,0.016280706971883774,2.4695372581481934,-391.43572998046875,0.00073,1380089,-2.268993377685547
6,1384090,766.0332000799999,14140,201042,100.0,0.016605742275714874,1.6606179475784302,-391.7917175292969,0.00073,1381089,-7.809976577758789
6,1385090,764.7725704699999,14150,201191,100.0,0.01664951629936695,6.412241458892822,-393.8912353515625,0.00073,1382089,7.884019374847412
6,1386090,733.5258910899997,14160,201339,100.0,0.01777893677353859,2.4724600315093994,-395.0531005859375,0.00073,1383089,-1.5788675546646118
6,1387090,694.8746733199998,14170,201488,100.0,0.01695476844906807,3.1945834159851074,-390.8442687988281,0.00073,1384089,7.415152549743652
6,1388090,690.2669994900002,14180,201640,100.0,0.015371552668511868,2.3709263801574707,-391.23724365234375,0.00073,1385089,2.783647060394287
6,1389090,690.78886942,14190,201792,100.0,0.015473959036171436,2.0585644245147705,-390.7073974609375,0.00073,1386089,-3.4912068843841553
6,1390090,691.1201551600002,14200,201947,100.0,0.016707317903637886,3.3092756271362305,-390.4177551269531,0.00073,1387089,5.760491847991943
6,1391090,680.35638089,14210,202101,100.0,0.01871608756482601,3.8428258895874023,-392.71392822265625,0.00073,1388089,-3.2567572593688965
6,1392090,628.2433385200001,14220,202249,100.0,0.018203945830464363,2.7387804985046387,-389.98223876953125,0.00073,1389089,2.1944260597229004
6,1393090,598.24993576,14230,202402,100.0,0.01706363819539547,3.0121848583221436,-386.87628173828125,0.00073,1390089,8.944652557373047
6,1394090,589.4078591000001,14240,202551,100.0,0.01695234328508377,1.9522771835327148,-386.70245361328125,0.00073,1391089,0.7217912673950195
6,1395090,591.08709515,14250,202698,100.0,0.015004420652985573,1.898676872253418,-388.68408203125,0.00073,1392089,2.2095694541931152
6,1396090,622.31604525,14260,202849,100.0,0.016151322051882744,2.2063522338867188,-389.825927734375,0.00073,1393089,3.3473153114318848
6,1397090,660.2992113600001,14270,203000,100.0,0.015865663066506386,1.4991682767868042,-390.9049987792969,0.00073,1394089,-2.691544532775879
6,1398090,670.12244525,14280,203154,100.0,0.014788332395255566,2.8265750408172607,-389.83673095703125,0.00073,1395089,-18.333797454833984
6,1399090,670.1372220700001,14290,203306,100.0,0.015332132577896118,1.3613202571868896,-390.7998352050781,0.00073,1396089,-15.314529418945312
6,1400090,670.1441261300001,14300,203458,100.0,0.015557562001049519,2.3110783100128174,-390.0445861816406,0.00073,1397089,2.0477166175842285
6,1401090,680.9700884200001,14310,203608,100.0,0.015076475217938423,3.4699959754943848,-391.6730651855469,0.00073,1398089,-3.2248170375823975
6,1402090,733.41003085,14320,203757,100.0,0.01669645495712757,3.5108368396759033,-392.8834228515625,0.00073,1399089,-0.5032267570495605
6,1403090,708.72450987,14330,203908,100.0,0.03622829169034958,8.952326774597168,-409.9583435058594,0.00073,1400089,12.354936599731445
6,1404090,662.27559715,14340,204055,100.0,0.03743605688214302,6.461978912353516,-431.8919372558594,0.00073,1401089,-11.071649551391602
6,1405090,659.785478,14350,204202,100.0,0.02672346867620945,3.756195545196533,-425.926513671875,0.00073,1402089,-1.5853111743927002
6,1406090,647.61433909,14360,204349,100.0,0.025747226551175117,3.681317090988159,-420.2356872558594,0.00073,1403089,-11.95921516418457
6,1407090,635.4799094699999,14370,204496,100.0,0.0205222275108099,3.1796419620513916,-413.46417236328125,0.00073,1404089,5.279247283935547
6,1408090,637.3175111200001,14380,204641,100.0,0.017301807180047035,2.2692322731018066,-407.818359375,0.00073,1405089,-1.596437931060791
6,1409090,636.94438102,14390,204787,100.0,0.01624133251607418,2.06182861328125,-403.3174743652344,0.00073,1406089,-8.309769630432129
6,1410090,636.86168287,14400,204934,100.0,0.015835709869861603,205.82345581054688,-396.3371887207031,0.00073,1407089,10.720776557922363
6,1411090,636.68530371,14410,205081,100.0,0.015710782259702682,2.622739791870117,-396.93865966796875,0.00073,1408089,-1.0495389699935913
6,1412090,636.6491943899999,14420,205229,100.0,0.01550060324370861,2.269191265106201,-393.3604431152344,0.00073,1409089,9.342397689819336
6,1413090,691.7344238999999,14430,205381,100.0,0.015422924421727657,3.0239500999450684,-392.6956787109375,0.00073,1410089,-2.604721784591675
6,1414090,746.99030069,14440,205527,100.0,0.015804721042513847,2.5532212257385254,-391.5565185546875,0.00073,1411089,3.627422332763672
6,1415090,749.4337847800001,14450,205673,100.0,0.01591671258211136,2.0214288234710693,-392.5991516113281,0.00073,1412089,7.946234703063965
6,1416090,761.57739073,14460,205820,100.0,0.0166980791836977,1.717665672302246,-392.6020812988281,0.00073,1413089,-22.26543617248535
6,1417090,774.72101769,14470,205964,100.0,0.016445009037852287,1.8499774932861328,-390.7430114746094,0.00073,1414089,4.001726150512695
6,1418090,774.77437523,14480,206110,100.0,0.015174412168562412,1.8407046794891357,-391.8592529296875,0.00073,1415089,-7.703435897827148
6,1419090,775.00475292,14490,206257,100.0,0.015429574064910412,1.3742871284484863,-391.7889404296875,0.00073,1416089,-20.00578498840332
6,1420090,775.0916761599999,14500,206404,100.0,0.015403426252305508,1.7038357257843018,-392.3753967285156,0.00073,1417089,3.530881881713867
6,1421090,771.2954641700002,14510,206547,100.0,0.017200684174895287,2.301046133041382,-392.6274108886719,0.00073,1418089,-6.734418869018555
6,1422090,770.51729497,14520,206691,100.0,0.01770736090838909,2.5833401679992676,-395.6004638671875,0.00073,1419089,-1.0480425357818604
6,1423090,764.21562717,14530,206836,100.0,0.018649980425834656,2.4284346103668213,-393.2332458496094,0.00073,1420089,3.9101943969726562
6,1424090,740.0813851999999,14540,206980,100.0,0.019989119842648506,1.9133737087249756,-394.3609619140625,0.00073,1421089,-5.02898645401001
6,1425090,739.90049843,14550,207126,100.0,0.0168415829539299,2.1155855655670166,-393.62030029296875,0.00073,1422089,-12.883968353271484
6,1426090,739.9177252200002,14560,207271,100.0,0.015513084828853607,3.0729260444641113,-392.35382080078125,0.00073,1423089,9.028185844421387
6,1427090,739.9338520000002,14570,207415,100.0,0.015910785645246506,4.157600402832031,-394.8857421875,0.00073,1424089,1.8497955799102783
6,1428090,739.81404144,14580,207559,100.0,0.016389334574341774,1.7296156883239746,-396.084716796875,0.00073,1425089,0.42046427726745605
6,1429090,709.57655003,14590,207704,100.0,0.023350702598690987,2.6110944747924805,-395.7104797363281,0.00073,1426089,-2.229907274246216
6,1430090,701.56799922,14600,207851,100.0,0.019085878506302834,2.523547410964966,-394.12908935546875,0.00073,1427089,-0.9548677206039429
6,1431090,705.4614153899998,14610,207997,100.0,0.016742447391152382,2.266542911529541,-395.6970520019531,0.00073,1428089,5.509084701538086
6,1432090,698.5302848099999,14620,208141,100.0,0.01671013794839382,4.341030120849609,-394.8657531738281,0.00073,1429089,2.9443202018737793
6,1433090,704.6617716499999,14630,208285,100.0,0.016025500372052193,2.945277214050293,-394.70330810546875,0.00073,1430089,-1.5802465677261353
6,1434090,728.40436118,14640,208431,100.0,0.01701408438384533,1.6988131999969482,-395.1343688964844,0.00073,1431089,-5.5780839920043945
6,1435090,714.92825396,14650,208577,100.0,0.017606906592845917,3.2493398189544678,-393.3731994628906,0.00073,1432089,-0.6089446544647217
6,1436090,661.79746818,14660,208729,100.0,0.016397181898355484,2.6676106452941895,-390.26947021484375,0.00073,1433089,-13.14809799194336
6,1437090,661.5664425699999,14670,208873,100.0,0.015798963606357574,2.5201942920684814,-387.5309753417969,0.00073,1434089,-7.835184097290039
6,1438090,661.62847838,14680,209018,100.0,0.015222606249153614,2.907649040222168,-387.59161376953125,0.00073,1435089,-1.4599894285202026
6,1439090,691.9306713399998,14690,209162,100.0,0.015249894000589848,3.1401500701904297,-388.4541320800781,0.00073,1436089,23.90509033203125
6,1439667,658.59013805,14700,209245,95.77,0.016021832823753357,38.334598541259766,-390.2652587890625,0.00073,1436666,-13.115201950073242
6,1439824,576.27797341,14710,209268,87.34,0.016588687896728516,3.769280433654785,-390.8521423339844,0.00073,1436823,3.4238498210906982
6,1440184,502.55389268000005,14720,209319,80.94,0.01749081164598465,6.88488245010376,-391.82470703125,0.00073,1437183,-8.990386962890625
6,1441184,470.87615426,14730,209463,80.94,0.01714245043694973,3.836576223373413,-392.44024658203125,0.00073,1438183,6.698733806610107
6,1442184,471.19234428000004,14740,209608,80.94,0.01661967672407627,2.6294212341308594,-390.5027160644531,0.00073,1439183,11.774123191833496
6,1443184,483.84676625,14750,209751,80.94,0.01665540039539337,6.620734691619873,-391.690673828125,0.00073,1440183,1.9684457778930664
6,1444184,485.9752790200001,14760,209895,80.94,0.026392057538032532,6.504643440246582,-396.094970703125,0.00073,1441183,-1.8313034772872925
6,1445184,423.20326743000004,14770,210039,80.94,0.0230129212141037,3.4270706176757812,-392.943603515625,0.00073,1442183,-10.824270248413086
6,1446184,423.02428137000004,14780,210184,80.94,0.019206732511520386,6.405508995056152,-387.3815002441406,0.00073,1443183,3.83139705657959
6,1447184,423.03698963999994,14790,210333,80.94,0.016933131963014603,5.661153793334961,-388.47283935546875,0.00073,1444183,6.562873363494873
6,1448184,464.31786384,14800,210479,85.17,0.01722598820924759,2.954807758331299,-392.4638366699219,0.00073,1445183,5.28993034362793
6,1449184,546.6991883300001,14810,210625,93.6,0.017533766105771065,3.1812400817871094,-392.74200439453125,0.00073,1446183,9.057819366455078
6,1450184,628.13164743,14820,210771,100.0,0.018047405406832695,3.0602200031280518,-394.64617919921875,0.00073,1447183,-13.497598648071289
6,1451184,615.63930739,14830,210915,100.0,0.021855097264051437,4.420771598815918,-397.7897644042969,0.00073,1448183,-15.133588790893555
6,1452184,543.82310749,14840,211061,100.0,0.03367439657449722,6.388716220855713,-405.0380554199219,0.00073,1449183,-6.295051097869873
6,1453184,501.18093324,14850,211206,100.0,0.03358506038784981,6.747575759887695,-416.14404296875,0.00073,1450183,-4.447032451629639
6,1454184,525.95660618,14860,211350,100.0,0.03148975223302841,6.5126237869262695,-422.5518798828125,0.00073,1451183,3.5556368827819824
6,1455184,583.6372642700001,14870,211498,100.0,0.027537968009710312,4.515414714813232,-422.129150390625,0.00073,1452183,1.5205843448638916
6,1456184,583.65730442,14880,211643,100.0,0.02322234772145748,4.33635139465332,-416.9403076171875,0.00073,1453183,-9.664801597595215
