time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/ent_coef,train/learning_rate,train/critic_loss,train/actor_loss,train/ent_coef_loss,train/n_updates
11540,100.0,1154000,157665,-199.18736215,7,0.004715770483016968,0.00073,0.35413098335266113,67.37553405761719,-0.2206110954284668,1150999
11550,100.0,1155000,157803,-198.48468995,7,0.004681736696511507,0.00073,0.3404763340950012,66.8008041381836,11.097257614135742,1151999
11560,100.0,1156000,157939,-197.7735321,7,0.004741113167256117,0.00073,0.37625569105148315,68.75128936767578,-0.034989893436431885,1152999
11570,100.0,1157000,158077,-195.18236674999997,7,0.004661823622882366,0.00073,0.3284236192703247,66.78912353515625,4.74288272857666,1153999
11580,100.0,1158000,158214,-195.29178042999996,7,0.004707159008830786,0.00073,0.3523772358894348,66.7400894165039,11.546417236328125,1154999
11590,100.0,1159000,158352,-195.29300548000003,7,0.0047545903362333775,0.00073,0.29895657300949097,67.49860382080078,-4.183342933654785,1155999
11600,100.0,1160000,158490,-196.91038675000004,7,0.004932851064950228,0.00073,0.38384950160980225,67.45516967773438,1.7318427562713623,1156999
11610,100.0,1161000,158632,-195.39577758,7,0.004910766612738371,0.00073,0.30401524901390076,65.40776824951172,8.796483993530273,1157999
11620,100.0,1162000,158769,-194.29213212,7,0.00481214327737689,0.00073,0.40740305185317993,67.89997100830078,-4.305854320526123,1158999
11630,100.0,1163000,158908,-196.65227987999998,7,0.004992011934518814,0.00073,0.3915863633155823,65.87100219726562,-0.371584415435791,1159999
11640,100.0,1164000,159046,-196.16934184999994,7,0.004940737038850784,0.00073,0.36220651865005493,66.08596801757812,6.556455612182617,1160999
11650,100.0,1165000,159184,-195.86566374999998,7,0.004869487136602402,0.00073,0.3836457431316376,66.84945678710938,-3.1251049041748047,1161999
11660,100.0,1166000,159320,-196.67000103,7,0.004810016602277756,0.00073,0.37391993403434753,65.78569793701172,-4.3484930992126465,1162999
11670,100.0,1167000,159456,-197.2513883,7,0.004915728699415922,0.00073,0.29741308093070984,66.9397201538086,0.08109745383262634,1163999
11680,100.0,1168000,159594,-197.95443168999998,7,0.00488998182117939,0.00073,0.3304556608200073,64.79243469238281,-8.88167953491211,1164999
11690,100.0,1169000,159731,-198.07066725999996,7,0.004931049421429634,0.00073,0.3103051781654358,65.44989013671875,7.517330169677734,1165999
11700,100.0,1170000,159868,-195.31139754000003,7,0.004833523649722338,0.00073,0.39564597606658936,66.07801055908203,4.4377360343933105,1166999
11710,100.0,1171000,160006,-195.88705841999996,7,0.004902442451566458,0.00073,0.34989991784095764,66.1776123046875,8.31194019317627,1167999
11720,100.0,1172000,160147,-198.04937182000006,7,0.004834397230297327,0.00073,0.320071816444397,67.77508544921875,5.337996959686279,1168999
11730,100.0,1173000,160286,-198.06544027,7,0.004884186666458845,0.00073,0.32928335666656494,68.115234375,5.811874866485596,1169999
11740,100.0,1174000,160423,-197.74086393000002,7,0.0048536378890275955,0.00073,0.3660377264022827,67.58438873291016,1.6760249137878418,1170999
11750,100.0,1175000,160560,-198.56996509000004,7,0.004854679573327303,0.00073,0.3563265800476074,65.74685668945312,4.048229217529297,1171999
11760,100.0,1176000,160698,-197.38357533,7,0.004716303199529648,0.00073,0.37122753262519836,67.29248809814453,10.163843154907227,1172999
11770,100.0,1177000,160836,-197.21109803000002,7,0.004990931134670973,0.00073,0.30197662115097046,66.13298034667969,2.9187333583831787,1173999
11780,100.0,1178000,160973,-196.35819442,7,0.004932519514113665,0.00073,0.3779833912849426,64.48793029785156,12.792832374572754,1174999
11790,100.0,1179000,161114,-195.77141838999995,7,0.00481201009824872,0.00073,0.3418196141719818,66.962890625,6.240208148956299,1175999
11800,100.0,1180000,161251,-197.20079501000004,7,0.004886746872216463,0.00073,0.304267555475235,66.96742248535156,1.374456763267517,1176999
11810,100.0,1181000,161390,-196.85717917999997,7,0.004875581711530685,0.00073,0.3405645191669464,67.97757720947266,-4.972573757171631,1177999
11820,100.0,1182000,161532,-194.84416748999996,7,0.00482529541477561,0.00073,0.33678561449050903,66.91877746582031,10.917861938476562,1178999
11830,100.0,1183000,161672,-192.49608458999998,7,0.004806864075362682,0.00073,0.3814198970794678,68.36492156982422,-7.828986167907715,1179999
11840,100.0,1184000,161813,-193.77810252999998,7,0.004813125357031822,0.00073,0.41502445936203003,67.89460754394531,6.006460189819336,1180999
11850,100.0,1185000,161952,-194.28123921,7,0.004747051279991865,0.00073,0.40405237674713135,67.2450942993164,1.397255539894104,1181999
11860,100.0,1186000,162091,-194.85984418999996,7,0.00459617143496871,0.00073,0.3524048924446106,69.25647735595703,13.206320762634277,1182999
11870,100.0,1187000,162231,-196.62296390000003,7,0.004691907670348883,0.00073,0.34119367599487305,69.19898223876953,3.0209250450134277,1183999
11880,100.0,1188000,162370,-197.20480103000006,7,0.004680915270000696,0.00073,0.3243217468261719,67.53739929199219,-1.8358941078186035,1184999
11890,100.0,1189000,162509,-196.87925409,7,0.004909277893602848,0.00073,0.3497940003871918,68.62782287597656,-1.3968029022216797,1185999
11900,100.0,1190000,162650,-196.09095884,7,0.004598256200551987,0.00073,0.3445238471031189,68.1602554321289,-4.921108245849609,1186999
11910,100.0,1191000,162789,-196.30433786,7,0.004626941401511431,0.00073,0.3718217611312866,67.25279235839844,2.446871042251587,1187999
11920,100.0,1192000,162932,-196.18980201999995,7,0.004738771356642246,0.00073,0.36398327350616455,67.51266479492188,-0.7753123641014099,1188999
11930,100.0,1193000,163071,-197.99948000999996,7,0.004610973410308361,0.00073,0.37248796224594116,69.04791259765625,-4.3739471435546875,1189999
11940,100.0,1194000,163209,-198.26121881999998,7,0.004670757334679365,0.00073,0.37892603874206543,68.82524108886719,-1.1867129802703857,1190999
11950,100.0,1195000,163347,-197.01888197999995,7,0.00476227980107069,0.00073,0.3455728590488434,68.97992706298828,-1.2032800912857056,1191999
11960,100.0,1196000,163487,-196.13841429000001,7,0.004670516587793827,0.00073,0.3142034709453583,68.78984832763672,-4.660855770111084,1192999
11970,100.0,1197000,163627,-195.62418211000005,7,0.004604860674589872,0.00073,0.3625022768974304,68.2607421875,0.6901651620864868,1193999
11980,100.0,1198000,163767,-194.93617681,7,0.004513518884778023,0.00073,0.35689669847488403,66.55519104003906,-1.9587769508361816,1194999
11990,100.0,1199000,163907,-194.05274109,7,0.004811186343431473,0.00073,0.3150234818458557,70.44990539550781,5.254847049713135,1195999
12000,100.0,1200000,164046,-195.22072322,7,0.004574180580675602,0.00073,0.3724607825279236,68.85379028320312,-16.076040267944336,1196999
12010,100.0,1201000,164185,-195.79945733999998,7,0.004683786537498236,0.00073,0.3346165418624878,68.87680053710938,2.914790630340576,1197999
12020,100.0,1202000,164323,-195.68656712999996,7,0.004590881522744894,0.00073,0.2896749973297119,68.59626770019531,-0.5308001041412354,1198999
12030,100.0,1203000,164462,-195.28021981999999,7,0.004640565253794193,0.00073,0.3322698473930359,70.98274230957031,-0.8742108345031738,1199999
12040,100.0,1204000,164601,-195.12868858,7,0.004583309404551983,0.00073,0.36561325192451477,69.88217163085938,-8.886597633361816,1200999
12050,100.0,1205000,164740,-196.42579722000002,7,0.004753017332404852,0.00073,0.3736709952354431,68.61923217773438,1.523594617843628,1201999
12060,100.0,1206000,164880,-198.78048556000002,7,0.004667444154620171,0.00073,0.3501676321029663,68.57402801513672,0.2732032239437103,1202999
12070,100.0,1207000,165019,-199.88840434000002,7,0.0046915519051253796,0.00073,0.35252678394317627,69.33220672607422,-5.338482856750488,1203999
12080,100.0,1208000,165157,-198.70482431999997,7,0.004748106002807617,0.00073,0.3093312084674835,67.55877685546875,0.10554583370685577,1204999
12090,100.0,1209000,165297,-202.00876377999998,7,0.0046851313672959805,0.00073,0.3865099549293518,70.08467102050781,4.870076656341553,1205999
12100,100.0,1210000,165437,-202.95737028,7,0.004688919521868229,0.00073,0.38179153203964233,68.54127502441406,-8.550121307373047,1206999
12110,100.0,1211000,165576,-202.29226071000005,7,0.004655430093407631,0.00073,0.32830843329429626,69.03131103515625,-6.3634467124938965,1207999
12120,100.0,1212000,165715,-202.23801812,7,0.0046736509539186954,0.00073,0.2917473018169403,70.17375183105469,0.6198973655700684,1208999
12130,100.0,1213000,165855,-202.51901338,7,0.004709577187895775,0.00073,0.39337676763534546,68.91603088378906,4.35756254196167,1209999
12140,100.0,1214000,165995,-203.17927178,7,0.004677909426391125,0.00073,0.3980807960033417,70.83609771728516,3.364905834197998,1210999
12150,100.0,1215000,166133,-201.01318196999998,7,0.004766062367707491,0.00073,0.3072226643562317,69.40267944335938,2.6167244911193848,1211999
12160,100.0,1216000,166272,-201.02467094,7,0.004751664586365223,0.00073,0.3318026661872864,69.2337646484375,5.473031044006348,1212999
12170,100.0,1217000,166414,-197.03433507999998,7,0.004875944461673498,0.00073,0.37953507900238037,70.63926696777344,4.322193145751953,1213999
12180,100.0,1218000,166554,-197.85762918,7,0.004670142661780119,0.00073,0.3092283010482788,65.92957305908203,-4.962117671966553,1214999
12190,100.0,1219000,166693,-198.50999846000002,7,0.004738751333206892,0.00073,0.3030436336994171,69.13583374023438,-2.4789435863494873,1215999
12200,100.0,1220000,166832,-197.0415948,7,0.004715343005955219,0.00073,0.3569142520427704,70.44285583496094,-0.12065541744232178,1216999
12210,100.0,1221000,166971,-196.74501566999996,7,0.004614193458110094,0.00073,0.3137032389640808,67.48048400878906,4.17928409576416,1217999
12220,100.0,1222000,167112,-197.40766008999998,7,0.004905980546027422,0.00073,0.3308548331260681,69.02645874023438,12.868253707885742,1218999
12230,100.0,1223000,167252,-196.45243621999998,7,0.004810053389519453,0.00073,0.3343992829322815,67.8135757446289,-2.462764024734497,1219999
12240,100.0,1224000,167392,-195.48420756,7,0.004708386957645416,0.00073,0.3277735114097595,68.40447998046875,-2.8077263832092285,1220999
12250,100.0,1225000,167531,-196.42969899000002,7,0.004787614569067955,0.00073,0.33030635118484497,67.10765838623047,2.2299556732177734,1221999
12260,100.0,1226000,167670,-194.19264877999998,7,0.00480723287910223,0.00073,0.35536232590675354,70.2260971069336,0.2872457504272461,1222999
12270,100.0,1227000,167812,-194.96184338,7,0.00485163414850831,0.00073,0.3496498465538025,70.62361145019531,-0.4385051727294922,1223999
12280,100.0,1228000,167954,-196.13321517999998,7,0.004731929861009121,0.00073,0.34501123428344727,66.75822448730469,4.7408881187438965,1224999
12290,100.0,1229000,168094,-195.07610024999997,7,0.004789861850440502,0.00073,0.35287052392959595,68.70542907714844,12.980985641479492,1225999
12300,100.0,1230000,168233,-194.50598478,7,0.004943027626723051,0.00073,0.3461013436317444,69.23491668701172,1.9161546230316162,1226999
12310,100.0,1231000,168372,-194.67918804,7,0.004761903081089258,0.00073,0.3443836569786072,67.35125732421875,-10.951343536376953,1227999
12320,100.0,1232000,168513,-194.48853610999998,7,0.004944248590618372,0.00073,0.3329201340675354,66.15555572509766,-3.0402615070343018,1228999
12330,100.0,1233000,168654,-194.86237105,7,0.00485600158572197,0.00073,0.38130611181259155,68.50251770019531,2.435647487640381,1229999
12340,100.0,1234000,168793,-195.02369894000003,7,0.004879400599747896,0.00073,0.367686003446579,70.52452087402344,-5.071371078491211,1230999
12350,100.0,1235000,168934,-195.50775183,7,0.005004643928259611,0.00073,0.36817362904548645,68.08950805664062,-1.4221420288085938,1231999
12360,100.0,1236000,169073,-196.87867352000004,7,0.004986252170056105,0.00073,0.42788293957710266,65.62162017822266,-3.935688018798828,1232999
12370,100.0,1237000,169213,-199.56388089999993,7,0.004894145764410496,0.00073,0.4140584468841553,66.86319732666016,-0.22578251361846924,1233999
12380,100.0,1238000,169355,-198.92156172,7,0.0047562140971422195,0.00073,0.3049757480621338,67.337158203125,-3.5262861251831055,1234999
12390,100.0,1239000,169495,-197.47197813000002,7,0.004817272070795298,0.00073,0.34847041964530945,67.9585952758789,6.010241508483887,1235999
12400,100.0,1240000,169635,-199.34240980999996,7,0.004861979279667139,0.00073,0.3576427400112152,69.63317108154297,0.2743949890136719,1236999
12410,100.0,1241000,169775,-199.24687247000003,7,0.004743213765323162,0.00073,0.418849378824234,66.35066223144531,2.496286630630493,1237999
12420,100.0,1242000,169914,-198.64087712999998,7,0.004857691936194897,0.00073,0.33105170726776123,67.34355163574219,-8.784441947937012,1238999
12430,100.0,1243000,170052,-197.79015782000002,7,0.004845366347581148,0.00073,0.3087385892868042,65.78642272949219,3.9376626014709473,1239999
12440,100.0,1244000,170191,-196.59918445999995,7,0.004741985816508532,0.00073,0.457894504070282,68.07718658447266,-0.9228407144546509,1240999
12450,100.0,1245000,170331,-195.03732518000004,7,0.004715988412499428,0.00073,0.35303348302841187,67.62701416015625,-1.406498670578003,1241999
12460,100.0,1246000,170471,-195.10749928000004,7,0.004843913484364748,0.00073,0.3468630313873291,69.15338134765625,8.597857475280762,1242999
12470,100.0,1247000,170611,-193.88877741999997,7,0.004884463734924793,0.00073,0.30490854382514954,66.58207702636719,1.8636078834533691,1243999
12480,100.0,1248000,170751,-194.21933911,7,0.005016673821955919,0.00073,0.4198710322380066,67.78690338134766,3.7969324588775635,1244999
12490,100.0,1249000,170892,-196.64779005000003,7,0.004846186842769384,0.00073,0.32000261545181274,68.35375213623047,-0.6601494550704956,1245999
12500,100.0,1250000,171031,-196.49772230999994,7,0.004942398518323898,0.00073,0.35450267791748047,68.45917510986328,2.3987393379211426,1246999
12510,100.0,1251000,171172,-195.88432796,7,0.004646459594368935,0.00073,0.35252636671066284,68.902099609375,13.644734382629395,1247999
12520,100.0,1252000,171313,-195.64196052000003,7,0.004879223648458719,0.00073,0.34037911891937256,68.04817962646484,-0.001261591911315918,1248999
12530,100.0,1253000,171451,-196.38497278,7,0.004609146621078253,0.00073,0.3422039747238159,67.85629272460938,-2.425715923309326,1249999
12540,100.0,1254000,171589,-197.08921879999997,7,0.0047195833176374435,0.00073,0.3279901146888733,69.885986328125,0.19302725791931152,1250999
12550,100.0,1255000,171728,-197.89343991,7,0.0045821224339306355,0.00073,0.309578001499176,69.83377838134766,-3.801607131958008,1251999
12560,100.0,1256000,171866,-196.27752094000004,7,0.004579772241413593,0.00073,0.3594123125076294,70.73643493652344,-9.260968208312988,1252999
12570,100.0,1257000,172005,-196.09050094000003,7,0.00468771206215024,0.00073,0.32595452666282654,69.46049499511719,-3.4255149364471436,1253999
12580,100.0,1258000,172145,-194.94196825999998,7,0.0046620056964457035,0.00073,0.295256108045578,69.99862670898438,7.635916709899902,1254999
12590,100.0,1259000,172284,-194.53747164,7,0.004624201916158199,0.00073,0.2818806767463684,68.07618713378906,2.384544849395752,1255999
12600,100.0,1260000,172423,-192.78502362999998,7,0.00454938318580389,0.00073,0.3064177930355072,67.92098236083984,4.914350986480713,1256999
12610,100.0,1261000,172561,-193.05083113999999,7,0.0046009779907763,0.00073,0.3639121949672699,67.92711639404297,-5.167698383331299,1257999
12620,100.0,1262000,172700,-194.36387329000004,7,0.004348205402493477,0.00073,0.307329922914505,70.33650207519531,11.609431266784668,1258999
12630,100.0,1263000,172840,-192.69969792999996,7,0.004438187927007675,0.00073,0.31799930334091187,68.02232360839844,-11.654867172241211,1259999
12640,100.0,1264000,172980,-191.35561118,7,0.004607839044183493,0.00073,0.33165687322616577,69.1565170288086,3.405866861343384,1260999
12650,100.0,1265000,173118,-192.10323358000002,7,0.004562609363347292,0.00073,0.3747316002845764,69.42742156982422,1.0014121532440186,1261999
12660,100.0,1266000,173259,-193.20759796000002,7,0.004598380997776985,0.00073,0.2980143427848816,70.51362609863281,7.488761901855469,1262999
12670,100.0,1267000,173400,-193.52830583,7,0.0046565649099648,0.00073,0.3163764774799347,67.67557525634766,-7.024555206298828,1263999
12680,100.0,1268000,173540,-193.67291132,7,0.004468737635761499,0.00073,0.28102564811706543,70.39812469482422,-3.5648446083068848,1264999
12690,100.0,1269000,173680,-191.56953798000004,7,0.004533479455858469,0.00073,0.3396627902984619,69.285888671875,3.444591760635376,1265999
12700,100.0,1270000,173819,-191.17907174,7,0.004672120325267315,0.00073,0.38332420587539673,69.33206176757812,-1.8776756525039673,1266999
12710,100.0,1271000,173959,-189.74915935,7,0.004557918757200241,0.00073,0.3303297162055969,68.7615737915039,2.186276435852051,1267999
12720,100.0,1272000,174099,-189.76138999000003,7,0.004658670164644718,0.00073,0.28046995401382446,68.95018005371094,-6.193653106689453,1268999
12730,100.0,1273000,174239,-189.49502647999998,7,0.004741452168673277,0.00073,0.3522307872772217,71.0892105102539,6.9782490730285645,1269999
12740,100.0,1274000,174378,-189.37777971,7,0.004626409616321325,0.00073,0.32259613275527954,69.98918151855469,4.901622295379639,1270999
12750,100.0,1275000,174520,-189.24338874999998,7,0.004779154900461435,0.00073,0.29611635208129883,67.56583404541016,0.5706446170806885,1271999
12760,100.0,1276000,174658,-187.98035633,7,0.00476202555000782,0.00073,0.2807883024215698,70.37039184570312,2.094057321548462,1272999
12770,100.0,1277000,174799,-187.65789661,7,0.0047473362646996975,0.00073,0.29838550090789795,70.2467269897461,-1.1550734043121338,1273999
12780,100.0,1278000,174937,-189.65334553999998,7,0.00449711037799716,0.00073,0.3191763758659363,67.53761291503906,0.005744218826293945,1274999
12790,100.0,1279000,175075,-189.85174885,7,0.0050038183107972145,0.00073,0.33476945757865906,68.62843322753906,-7.79280424118042,1275999
12800,100.0,1280000,175213,-190.26140541,7,0.004780444782227278,0.00073,0.3091193735599518,68.19479370117188,-4.994899749755859,1276999
12810,100.0,1281000,175351,-192.64927725,7,0.004955367650836706,0.00073,0.3443107604980469,67.5001449584961,2.8989970684051514,1277999
12820,100.0,1282000,175490,-191.96260596,7,0.0049170441925525665,0.00073,0.3237389028072357,68.08197021484375,5.085813045501709,1278999
12830,100.0,1283000,175629,-194.84730349000006,7,0.004826420918107033,0.00073,0.3580200970172882,67.20013427734375,3.3059885501861572,1279999
12840,100.0,1284000,175768,-196.08860575000006,7,0.005013275891542435,0.00073,0.35242176055908203,67.71234893798828,10.274248123168945,1280999
12850,100.0,1285000,175906,-196.75534365000004,7,0.004787422716617584,0.00073,0.34158244729042053,68.03114318847656,5.141749382019043,1281999
12860,100.0,1286000,176045,-197.81308222000004,7,0.004905241075903177,0.00073,0.3224642872810364,70.24177551269531,-10.055123329162598,1282999
12870,100.0,1287000,176184,-198.15387799000004,7,0.004885549191385508,0.00073,0.35184258222579956,68.5453872680664,0.9341574907302856,1283999
12880,100.0,1288000,176324,-197.21395224000003,7,0.004716575611382723,0.00073,0.3532162308692932,67.35558319091797,-0.3999377489089966,1284999
12890,100.0,1289000,176461,-198.52287498,7,0.004842814058065414,0.00073,0.4410407543182373,67.70474243164062,1.9634754657745361,1285999
12900,100.0,1290000,176599,-198.72950656999998,7,0.004753808490931988,0.00073,0.33011865615844727,69.6105728149414,-6.92734432220459,1286999
12910,100.0,1291000,176739,-196.73455361,7,0.004758924711495638,0.00073,0.36692968010902405,69.03411102294922,2.141970157623291,1287999
12920,100.0,1292000,176878,-198.73544399000005,7,0.004709433298557997,0.00073,0.2888683080673218,69.23950958251953,-1.1750162839889526,1288999
12930,100.0,1293000,177015,-197.28219687,7,0.004862278234213591,0.00073,0.2865932583808899,70.80513763427734,-14.473923683166504,1289999
12940,100.0,1294000,177153,-197.21996759,7,0.0046777199022471905,0.00073,0.3738628625869751,69.55027770996094,-7.04794979095459,1290999
12950,100.0,1295000,177293,-195.02512001,7,0.004618666134774685,0.00073,0.31725552678108215,68.88703918457031,-1.724126935005188,1291999
12960,100.0,1296000,177432,-193.5712676,7,0.004733671899884939,0.00073,0.32933804392814636,69.94395446777344,-4.021931171417236,1292999
12970,100.0,1297000,177570,-192.91730884999998,7,0.004621624946594238,0.00073,0.33209100365638733,67.60101318359375,-2.8771347999572754,1293999
12980,100.0,1298000,177707,-191.96622937,7,0.004739584866911173,0.00073,0.34607064723968506,67.33465576171875,13.985652923583984,1294999
12990,100.0,1299000,177846,-191.1929949,7,0.0046654571779072285,0.00073,0.2938188910484314,69.4317855834961,4.757417678833008,1295999
13000,100.0,1300000,177984,-191.11759354999998,7,0.004740740172564983,0.00073,0.30165061354637146,68.77101135253906,5.780810832977295,1296999
13010,100.0,1301000,178122,-191.30814518,7,0.004766732919961214,0.00073,0.4297957718372345,69.41253662109375,-7.205810546875,1297999
13020,100.0,1302000,178261,-190.47872546999994,7,0.0046833353117108345,0.00073,0.3328709900379181,69.33747863769531,-7.376049995422363,1298999
13030,100.0,1303000,178399,-189.48889327000003,7,0.004737386479973793,0.00073,0.32322847843170166,68.30854797363281,2.274324893951416,1299999
13040,100.0,1304000,178537,-190.10893380999997,7,0.004682542756199837,0.00073,0.3170461654663086,66.1735610961914,-4.8793439865112305,1300999
13050,100.0,1305000,178676,-190.68331217000002,7,0.004504647571593523,0.00073,0.343497633934021,70.04975891113281,4.557831287384033,1301999
13060,100.0,1306000,178814,-191.54614178,7,0.004652086179703474,0.00073,0.27812522649765015,67.75215911865234,-4.43162202835083,1302999
13070,100.0,1307000,178953,-191.54864093,7,0.004681114107370377,0.00073,0.34811896085739136,68.54149627685547,2.8627710342407227,1303999
13080,100.0,1308000,179091,-190.28410547,7,0.004596752114593983,0.00073,0.28294825553894043,68.66075134277344,0.26059508323669434,1304999
13090,100.0,1309000,179231,-190.66021709,7,0.004398762248456478,0.00073,0.3166239857673645,69.25627899169922,-2.864980697631836,1305999
13100,100.0,1310000,179371,-191.17082326000002,7,0.004501808900386095,0.00073,0.3238849639892578,68.51426696777344,-2.3274192810058594,1306999
13110,100.0,1311000,179509,-191.78090807,7,0.004618040751665831,0.00073,0.38964155316352844,68.3444595336914,6.910117149353027,1307999
13120,100.0,1312000,179648,-190.69990531,7,0.004454921465367079,0.00073,0.3619062006473541,68.30875396728516,0.20449334383010864,1308999
13130,100.0,1313000,179787,-190.38295759000002,7,0.004688780754804611,0.00073,0.29257142543792725,69.41055297851562,6.779708385467529,1309999
13140,100.0,1314000,179926,-188.31173559999996,7,0.004723811522126198,0.00073,0.3528550863265991,69.39669036865234,-2.7940587997436523,1310999
13150,100.0,1315000,180064,-189.28962871,7,0.004803992807865143,0.00073,0.3914329409599304,68.1152114868164,1.0405864715576172,1311999
13160,100.0,1316000,180202,-187.57039653999996,7,0.00471964618191123,0.00073,0.31255728006362915,68.08641052246094,-0.7575250864028931,1312999
13170,100.0,1317000,180343,-186.49197231999997,7,0.004791951738297939,0.00073,0.2813222408294678,68.2881088256836,3.699173927307129,1313999
13180,100.0,1318000,180482,-186.03096011000002,7,0.004789562430232763,0.00073,0.3334289789199829,68.62664031982422,0.9700791835784912,1314999
13190,100.0,1319000,180620,-185.78127589000005,7,0.004851115867495537,0.00073,0.30130892992019653,68.82848358154297,2.7796630859375,1315999
13200,100.0,1320000,180760,-187.43343095999998,7,0.0045135729014873505,0.00073,0.31971263885498047,69.35943603515625,-0.02164304256439209,1316999
13210,100.0,1321000,180903,-186.85007086000002,7,0.004784761928021908,0.00073,0.30950406193733215,68.2225112915039,-5.701515197753906,1317999
13220,100.0,1322000,181044,-187.48517608000003,7,0.004767903592437506,0.00073,0.3085518181324005,69.1635971069336,6.501316547393799,1318999
13230,100.0,1323000,181184,-189.63599363,7,0.0046077026054263115,0.00073,0.2956533432006836,66.97818756103516,-5.385909080505371,1319999
13240,100.0,1324000,181326,-190.28657638,7,0.0045130434446036816,0.00073,0.31978124380111694,71.09150695800781,-2.027406692504883,1320999
13250,100.0,1325000,181466,-190.02445074,7,0.004556043539196253,0.00073,0.2665611505508423,69.12945556640625,7.691493034362793,1321999
13260,100.0,1326000,181605,-191.51279024999997,7,0.004638441372662783,0.00073,0.3882753849029541,69.03559875488281,0.9712268710136414,1322999
13270,100.0,1327000,181745,-192.58353702000005,7,0.004552627447992563,0.00073,0.2844136655330658,69.92193603515625,5.238415718078613,1323999
13280,100.0,1328000,181885,-193.16501422,7,0.004691330250352621,0.00073,0.3275251090526581,69.0302734375,-2.8034508228302,1324999
13290,100.0,1329000,182025,-192.19429530000002,7,0.004713259171694517,0.00073,0.2977081835269928,68.59745788574219,0.5174970626831055,1325999
13300,100.0,1330000,182165,-189.37013389000003,7,0.0044860695488750935,0.00073,0.31428104639053345,68.57069396972656,-3.4704983234405518,1326999
13310,100.0,1331000,182305,-189.72706828999998,7,0.004641740582883358,0.00073,0.29390427470207214,67.58185577392578,-13.92877197265625,1327999
13320,100.0,1332000,182446,-189.34841964,7,0.00439944164827466,0.00073,0.2835533022880554,69.84038543701172,-3.7473223209381104,1328999
13330,100.0,1333000,182587,-187.81378687999998,7,0.004546689800918102,0.00073,0.32729673385620117,69.29999542236328,-0.17228078842163086,1329999
13340,100.0,1334000,182726,-188.23029968000006,7,0.004608162213116884,0.00073,0.2991398274898529,69.64778900146484,-4.315732002258301,1330999
13350,100.0,1335000,182867,-188.66333134,7,0.004642006009817123,0.00073,0.39786577224731445,70.40021514892578,2.5501692295074463,1331999
13360,100.0,1336000,183008,-188.82366505000002,7,0.004638414829969406,0.00073,0.27747273445129395,70.43927001953125,14.421218872070312,1332999
13370,100.0,1337000,183146,-189.00580279000002,7,0.004550005774945021,0.00073,0.2903427481651306,68.4884262084961,1.7469359636306763,1333999
13380,100.0,1338000,183287,-189.73356,7,0.004536152351647615,0.00073,0.3377048969268799,69.59811401367188,-4.906930446624756,1334999
13390,100.0,1339000,183428,-191.33887640999993,7,0.004405456129461527,0.00073,0.2948961853981018,69.39803314208984,-0.7075891494750977,1335999
13400,100.0,1340000,183566,-193.72082038,7,0.004655055236071348,0.00073,0.34046024084091187,70.12261962890625,-2.5218732357025146,1336999
13410,100.0,1341000,183707,-193.34029754999995,7,0.004811739549040794,0.00073,0.31773653626441956,68.88064575195312,12.226682662963867,1337999
13420,100.0,1342000,183847,-192.82415105999996,7,0.004719635006040335,0.00073,0.3613763451576233,68.52207946777344,-1.6565181016921997,1338999
13430,100.0,1343000,183986,-193.74722482,7,0.004877304658293724,0.00073,0.3211413025856018,69.75016021728516,-3.5862762928009033,1339999
13440,100.0,1344000,184125,-194.88449339,7,0.004678625613451004,0.00073,0.3074455261230469,67.55581665039062,1.1808661222457886,1340999
13450,100.0,1345000,184264,-195.01540025999995,7,0.004662488121539354,0.00073,0.33687424659729004,68.84246063232422,1.3461689949035645,1341999
13460,100.0,1346000,184406,-195.61213370000002,7,0.00470063416287303,0.00073,0.34717902541160583,68.39292907714844,-8.852538108825684,1342999
13470,100.0,1347000,184548,-195.759522,7,0.0048212893307209015,0.00073,0.3212932050228119,69.73938751220703,-13.603140830993652,1343999
13480,100.0,1348000,184689,-196.54862857999996,7,0.00476807402446866,0.00073,0.3383391499519348,67.98756408691406,6.989215850830078,1344999
13490,100.0,1349000,184828,-195.96652977000002,7,0.004907370079308748,0.00073,0.3256782293319702,70.16275024414062,-4.861758708953857,1345999
13500,100.0,1350000,184968,-195.96004190000002,7,0.004939851351082325,0.00073,0.36691758036613464,64.93316650390625,-3.2667555809020996,1346999
13510,100.0,1351000,185109,-197.38285074000004,7,0.004914901684969664,0.00073,0.34057360887527466,67.28459930419922,-3.7482526302337646,1347999
13520,100.0,1352000,185249,-198.09482962,7,0.004789190366864204,0.00073,0.3010164201259613,65.83502197265625,8.312138557434082,1348999
13530,100.0,1353000,185388,-196.89265056,7,0.005080423783510923,0.00073,0.35429054498672485,66.04319763183594,7.292905330657959,1349999
13540,100.0,1354000,185527,-196.90500300000002,7,0.005185821559280157,0.00073,0.35409921407699585,66.35334014892578,-0.2905246615409851,1350999
13550,100.0,1355000,185667,-195.70959936000003,7,0.004846055060625076,0.00073,0.33675122261047363,65.9942855834961,0.45441704988479614,1351999
13560,100.0,1356000,185806,-195.96136532000003,7,0.0050291139632463455,0.00073,0.2845044732093811,67.73094940185547,6.61977481842041,1352999
