time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/episodes,train/learning_rate,train/n_updates,train/ent_coef,train/actor_loss,train/critic_loss,train/ent_coef_loss
7,372.1538179500001,100.0,139468,19546,2430,0.00073,136467,0.020993055775761604,-192.98382568359375,11.390039443969727,8.130123138427734
7,375.44500433999985,100.0,140468,19696,2440,0.00073,137467,0.01966152712702751,-193.4603729248047,18.461971282958984,-10.02350902557373
7,375.58121989999995,100.0,141468,19851,2450,0.00073,138467,0.019444959238171577,-192.35830688476562,8.088529586791992,-0.2790747284889221
7,374.7716848799999,100.0,142468,20006,2460,0.00073,139467,0.01914733089506626,-192.95477294921875,13.124917030334473,0.3156130313873291
7,375.34148683000006,100.0,143468,20161,2470,0.00073,140467,0.01931225322186947,-193.01365661621094,8.325470924377441,-15.055984497070312
7,371.25940449,99.02,144370,20298,2480,0.00073,141369,0.01896948553621769,-191.2891845703125,14.3626070022583,0.6986489295959473
7,374.08685216,99.02,145370,20449,2490,0.00073,142369,0.0193428136408329,-191.96949768066406,7.490790367126465,-1.472568392753601
7,375.33801726999997,99.02,146370,20600,2500,0.00073,143369,0.017851008102297783,-192.91456604003906,12.724143981933594,-0.2164233922958374
7,375.1108362400001,99.02,147370,20750,2510,0.00073,144369,0.018184104934334755,-193.31915283203125,7.638218879699707,-6.991078853607178
7,375.22546760000006,99.02,148370,20901,2520,0.00073,145369,0.01852533034980297,-194.11634826660156,9.712923049926758,2.9105734825134277
7,375.26528387999997,99.02,149370,21054,2530,0.00073,146369,0.01806950941681862,-193.8179473876953,5.131171703338623,-7.055449485778809
7,377.15935688999997,99.02,150370,21208,2540,0.00073,147369,0.018097715452313423,-194.32936096191406,9.61154842376709,3.2206614017486572
7,377.5367853599999,99.02,151370,21358,2550,0.00073,148369,0.01805895008146763,-193.71519470214844,7.951441764831543,2.299868106842041
7,377.62171548000003,99.02,152370,21511,2560,0.00073,149369,0.019046872854232788,-195.2230682373047,10.723705291748047,-8.290901184082031
7,378.8315613400001,99.02,153370,21665,2570,0.00073,150369,0.018009373918175697,-193.3723602294922,6.330643177032471,0.4436829090118408
7,383.65750729,100.0,154370,21819,2580,0.00073,151369,0.017984753474593163,-193.63864135742188,6.590167045593262,-4.900982856750488
7,383.80869961999997,100.0,155370,21974,2590,0.00073,152369,0.01825478859245777,-192.8560791015625,27.584827423095703,-1.0588006973266602
7,384.65235765000006,100.0,156370,22127,2600,0.00073,153369,0.016914127394557,-194.4362335205078,12.276657104492188,-2.0930380821228027
7,385.38556966,100.0,157370,22279,2610,0.00073,154369,0.016677381470799446,-193.38739013671875,65.85028839111328,2.3716719150543213
7,383.25870389999994,100.0,158370,22431,2620,0.00073,155369,0.018083473667502403,-193.45492553710938,7.552404403686523,0.8044753074645996
7,383.5035827700001,100.0,159370,22582,2630,0.00073,156369,0.017242202535271645,-196.65069580078125,8.49128532409668,-10.217058181762695
7,383.48231099000003,100.0,160370,22734,2640,0.00073,157369,0.017638225108385086,-193.86923217773438,14.499317169189453,10.118061065673828
7,383.74516026000003,100.0,161370,22887,2650,0.00073,158369,0.016680659726262093,-193.22703552246094,29.40349006652832,1.8511631488800049
7,383.57168982,100.0,162370,23039,2660,0.00073,159369,0.016627110540866852,-193.4261474609375,10.128279685974121,1.9292443990707397
7,382.95357712,100.0,163370,23192,2670,0.00073,160369,0.01739630475640297,-194.4613037109375,11.911062240600586,9.984485626220703
7,384.6894373,100.0,164370,23345,2680,0.00073,161369,0.01751602441072464,-195.9639129638672,5.314849853515625,-12.65730094909668
7,385.43644207,100.0,165370,23498,2690,0.00073,162369,0.01749091036617756,-195.04217529296875,6.848151206970215,2.957602024078369
7,386.19770709000005,100.0,166370,23649,2700,0.00073,163369,0.016899053007364273,-193.8238067626953,5.810843467712402,7.8389997482299805
7,385.67207411000004,100.0,167370,23798,2710,0.00073,164369,0.017401158809661865,-196.1976318359375,7.804287910461426,-1.2608423233032227
7,389.8656687500001,100.0,168370,23945,2720,0.00073,165369,0.017651157453656197,-195.14154052734375,10.113840103149414,-5.767393589019775
7,391.88710692999996,100.0,169370,24088,2730,0.00073,166369,0.016678940504789352,-194.0230255126953,8.105688095092773,-7.636510848999023
7,390.0191141800001,100.0,170370,24234,2740,0.00073,167369,0.016105201095342636,-195.5725555419922,4.873207092285156,2.497835636138916
7,391.86728759000005,100.0,171370,24383,2750,0.00073,168369,0.016787799075245857,-194.5966033935547,7.102208137512207,-2.5762062072753906
7,392.36200551,100.0,172370,24530,2760,0.00073,169369,0.015690799802541733,-193.52383422851562,4.747271537780762,8.790433883666992
7,390.74844517,100.0,173370,24678,2770,0.00073,170369,0.015534188598394394,-196.40762329101562,4.9421868324279785,6.5362868309021
7,392.99263243000007,100.0,174370,24827,2780,0.00073,171369,0.015986377373337746,-197.3616485595703,13.915231704711914,-3.596431255340576
7,394.46216747,100.0,175370,24975,2790,0.00073,172369,0.01649937778711319,-196.31561279296875,7.666968822479248,-11.811698913574219
7,392.37851406000004,100.0,176370,25122,2800,0.00073,173369,0.016621466726064682,-194.55743408203125,13.682650566101074,11.568925857543945
7,392.30849063,100.0,177370,25264,2810,0.00073,174369,0.016918184235692024,-196.171875,11.862850189208984,-4.5233259201049805
7,390.42948337,100.0,178370,25405,2820,0.00073,175369,0.016005225479602814,-198.47348022460938,31.579622268676758,8.402761459350586
7,386.15265827,100.0,179370,25550,2830,0.00073,176369,0.015546519309282303,-197.70738220214844,8.678064346313477,9.57613468170166
7,386.93154669,100.0,180370,25693,2840,0.00073,177369,0.015280495397746563,-196.99510192871094,9.075586318969727,-4.976493835449219
7,387.07006506,100.0,181370,25853,2850,0.00073,178369,0.016029758378863335,-196.91734313964844,8.601645469665527,6.770234107971191
7,387.88310397000004,100.0,182370,26014,2860,0.00073,179369,0.015391150489449501,-197.2241668701172,6.430466175079346,8.17665958404541
7,387.4727017800001,100.0,183370,26176,2870,0.00073,180369,0.015097086317837238,-197.1967315673828,8.303014755249023,-9.562963485717773
7,383.81343801,100.0,184370,26336,2880,0.00073,181369,0.01553997490555048,-196.24252319335938,4.8591203689575195,6.9860429763793945
6,381.33616355,100.0,185370,26497,2890,0.00073,182369,0.015314655378460884,-198.07691955566406,7.28907585144043,-5.739727020263672
6,383.1198393899999,100.0,186370,26659,2900,0.00073,183369,0.015215596184134483,-198.66213989257812,4.979684829711914,-17.808544158935547
6,386.27403053,100.0,187370,26811,2910,0.00073,184369,0.01548062264919281,-198.17953491210938,10.59000015258789,1.084169626235962
6,387.49320761,100.0,188370,26961,2920,0.00073,185369,0.014821660704910755,-195.98500061035156,4.202750205993652,-4.31186580657959
6,392.19192455000007,100.0,189370,27112,2930,0.00073,186369,0.015098489820957184,-198.40017700195312,6.02700138092041,-4.886347770690918
6,394.91044955000007,100.0,190370,27262,2940,0.00073,187369,0.015163742937147617,-195.38076782226562,6.9788498878479,12.250747680664062
6,393.26761957,100.0,191370,27414,2950,0.00073,188369,0.015725426375865936,-197.44680786132812,4.077324390411377,-16.920469284057617
6,394.1166377099999,100.0,192370,27567,2960,0.00073,189369,0.014706527814269066,-201.8328857421875,12.550127029418945,1.315248727798462
6,398.67497385999997,100.0,193370,27718,2970,0.00073,190369,0.015054026618599892,-198.62400817871094,9.24659538269043,1.824737310409546
6,400.82009501,100.0,194370,27872,2980,0.00073,191369,0.015705779194831848,-199.3502960205078,9.706609725952148,-7.256690979003906
6,403.17885667,100.0,195370,28024,2990,0.00073,192369,0.014852365478873253,-198.98863220214844,4.356205463409424,-8.568367958068848
6,401.9114107099999,100.0,196370,28176,3000,0.00073,193369,0.014164645224809647,-200.4851531982422,8.003113746643066,-11.122011184692383
6,401.16527118000005,100.0,197370,28329,3010,0.00073,194369,0.014934034086763859,-199.5177764892578,5.677116394042969,-8.655198097229004
6,401.57808966000005,100.0,198370,28483,3020,0.00073,195369,0.014583545736968517,-201.32354736328125,4.398074150085449,-4.580328941345215
6,403.54388435,100.0,199370,28638,3030,0.00073,196369,0.014835059642791748,-199.05142211914062,4.733635902404785,6.454898834228516
6,401.76360638000006,100.0,200370,28796,3040,0.00073,197369,0.014169104397296906,-201.55592346191406,3.512126922607422,-14.026735305786133
6,405.24959806000004,100.0,201370,28950,3050,0.00073,198369,0.014786506071686745,-200.48587036132812,7.351583480834961,1.3055269718170166
6,403.39248077999997,100.0,202370,29105,3060,0.00073,199369,0.014216592535376549,-201.83859252929688,4.783146858215332,1.4350115060806274
6,400.80466192,100.0,203370,29262,3070,0.00073,200369,0.014172381721436977,-203.03924560546875,15.193085670471191,-13.131803512573242
6,398.95847447,100.0,204370,29419,3080,0.00073,201369,0.014376390725374222,-200.97267150878906,4.520637512207031,3.61948299407959
6,399.31899117,100.0,205370,29575,3090,0.00073,202369,0.015019653365015984,-203.47300720214844,3.9768362045288086,-7.526327133178711
6,399.48419044,100.0,206370,29729,3100,0.00073,203369,0.014340446330606937,-202.77584838867188,4.84975528717041,-8.554078102111816
6,395.8033484999999,100.0,207370,29883,3110,0.00073,204369,0.014382808469235897,-204.5989227294922,8.891233444213867,8.908865928649902
6,397.33789206,100.0,208370,30038,3120,0.00073,205369,0.014058624394237995,-204.29209899902344,3.6701231002807617,11.678850173950195
6,388.501209,99.02,209272,30175,3130,0.00073,206271,0.014295549131929874,-202.83724975585938,5.824116230010986,-2.211386203765869
6,387.9216866599999,99.02,210272,30327,3140,0.00073,207271,0.014486555941402912,-203.06643676757812,6.886897087097168,-4.469977855682373
6,388.22101399999997,99.02,211272,30478,3150,0.00073,208271,0.014029868878424168,-201.72250366210938,5.504519939422607,5.716142177581787
6,390.88264051,99.02,212272,30635,3160,0.00073,209271,0.013926025480031967,-204.08531188964844,9.923637390136719,13.566268920898438
6,390.54333489,99.02,213272,30790,3170,0.00073,210271,0.013631252571940422,-205.12916564941406,3.547332286834717,-8.236064910888672
6,390.7797722200001,99.02,214272,30944,3180,0.00073,211271,0.015006315894424915,-203.57769775390625,4.433332443237305,-8.858556747436523
6,389.55606995999995,99.02,215272,31099,3190,0.00073,212271,0.01451754942536354,-205.00155639648438,5.639861583709717,-7.485896587371826
6,391.9349572399999,99.02,216272,31255,3200,0.00073,213271,0.013854578137397766,-205.5214080810547,6.266934394836426,-2.411505699157715
6,391.14600298,99.02,217272,31410,3210,0.00073,214271,0.014066765084862709,-204.21751403808594,4.4892401695251465,-2.6248373985290527
6,388.33033704999986,99.02,218272,31565,3220,0.00073,215271,0.01365373469889164,-205.24441528320312,3.7470340728759766,-3.75748348236084
6,392.36935767999995,100.0,219272,31716,3230,0.00073,216271,0.013813620433211327,-205.07675170898438,4.991879463195801,-14.297125816345215
6,391.55224227999986,100.0,220272,31865,3240,0.00073,217271,0.01384543813765049,-205.69979858398438,4.465183734893799,-3.2202768325805664
6,387.45938349000005,100.0,221272,32014,3250,0.00073,218271,0.0147350262850523,-205.1419677734375,8.632326126098633,0.7063194513320923
6,389.1802716,100.0,222272,32164,3260,0.00073,219271,0.01432118285447359,-204.03079223632812,4.993303298950195,12.564538955688477
6,391.35182588000004,100.0,223272,32315,3270,0.00073,220271,0.014456055127084255,-208.2981719970703,6.788158416748047,3.425405979156494
6,393.84828290999997,100.0,224272,32466,3280,0.00073,221271,0.01484596449881792,-207.76461791992188,6.607762336730957,-7.380688667297363
6,395.28326835000007,100.0,225272,32617,3290,0.00073,222271,0.015357449650764465,-211.2126007080078,11.152896881103516,1.9917817115783691
6,396.21695821000003,100.0,226272,32769,3300,0.00073,223271,0.014802315272390842,-208.119140625,17.592866897583008,7.710663795471191
6,399.06443247000004,100.0,227272,32916,3310,0.00073,224271,0.014807751402258873,-213.95437622070312,7.0230560302734375,-4.834234714508057
6,398.84560259,100.0,228272,33063,3320,0.00073,225271,0.015052526257932186,-214.4188690185547,5.15713357925415,-5.239619255065918
6,400.6712329599999,100.0,229272,33207,3330,0.00073,226271,0.015009372495114803,-212.9897003173828,9.547996520996094,4.814051628112793
6,400.79075650999994,100.0,230272,33351,3340,0.00073,227271,0.015080415643751621,-214.8828125,32.13695526123047,9.873686790466309
6,401.45252261,100.0,231272,33500,3350,0.00073,228271,0.016117047518491745,-214.7580108642578,5.898324966430664,7.417097091674805
6,394.7164115999999,99.02,232174,33637,3360,0.00073,229173,0.015778154134750366,-214.22744750976562,5.314810752868652,14.343042373657227
6,394.9730416,99.02,233174,33794,3370,0.00073,230173,0.015054040588438511,-215.65673828125,6.1250152587890625,-10.388537406921387
6,393.42229566000003,99.02,234174,33946,3380,0.00073,231173,0.015256076119840145,-216.6304473876953,7.047904968261719,9.567086219787598
6,395.33640414999996,99.02,235174,34098,3390,0.00073,232173,0.015577745623886585,-212.94552612304688,96.98648834228516,13.523890495300293
6,395.63740315,99.02,236174,34249,3400,0.00073,233173,0.014826813712716103,-216.88816833496094,6.275321006774902,4.089737415313721
6,396.66868976000006,99.02,237174,34401,3410,0.00073,234173,0.014991926029324532,-220.10430908203125,6.568905353546143,-2.3783164024353027
6,400.94223203999996,99.02,238174,34558,3420,0.00073,235173,0.015752114355564117,-220.5469207763672,12.38357162475586,-0.7461309432983398
6,402.02103454999997,99.02,239174,34710,3430,0.00073,236173,0.01622273400425911,-217.96389770507812,8.564284324645996,6.03167200088501
6,408.95625567,99.02,240174,34863,3440,0.00073,237173,0.01567387767136097,-216.50921630859375,5.132699966430664,-16.73784637451172
6,410.44965858999996,99.02,241174,35016,3450,0.00073,238173,0.01497136615216732,-219.6404266357422,5.4287109375,2.6225390434265137
6,413.05835387,100.0,242174,35169,3460,0.00073,239173,0.015429993160068989,-219.4131622314453,6.051477432250977,5.864384651184082
6,418.63394245999996,100.0,243174,35322,3470,0.00073,240173,0.014694884419441223,-217.86630249023438,12.82819938659668,6.320817947387695
6,421.13125478999996,100.0,244174,35474,3480,0.00073,241173,0.016118891537189484,-218.7104949951172,6.610659122467041,7.745888710021973
6,419.22212321,100.0,245174,35628,3490,0.00073,242173,0.015109322033822536,-227.4547576904297,7.7275590896606445,-7.853126525878906
6,416.2970207,100.0,246174,35781,3500,0.00073,243173,0.014377816580235958,-224.06607055664062,8.492375373840332,-1.3939285278320312
6,419.10948641000004,100.0,247174,35934,3510,0.00073,244173,0.015035109594464302,-220.240966796875,11.434005737304688,-6.545384883880615
6,418.51872241000007,100.0,248174,36086,3520,0.00073,245173,0.014975928701460361,-224.0197296142578,7.703447341918945,-0.7940769195556641
6,418.32977526999997,100.0,249174,36240,3530,0.00073,246173,0.014480913057923317,-221.65225219726562,8.11619758605957,0.6945382356643677
6,414.4316359900001,100.0,250174,36395,3540,0.00073,247173,0.01481145154684782,-221.0962371826172,59.67012405395508,2.3987133502960205
6,412.14876927999995,100.0,251174,36549,3550,0.00073,248173,0.015314100310206413,-220.072998046875,5.957542896270752,1.5716304779052734
6,411.3405377999999,100.0,252174,36699,3560,0.00073,249173,0.014905938878655434,-218.9749755859375,6.695433139801025,0.9765009880065918
6,409.2027206899999,100.0,253174,36846,3570,0.00073,250173,0.014271200634539127,-222.59860229492188,10.295576095581055,-5.962628364562988
6,410.36244638000005,100.0,254174,36993,3580,0.00073,251173,0.014929313212633133,-222.171142578125,6.5694580078125,2.4077084064483643
6,410.38985331,100.0,255174,37143,3590,0.00073,252173,0.015593351796269417,-220.8787841796875,6.185393333435059,4.71804141998291
6,409.8926831299999,100.0,256174,37294,3600,0.00073,253173,0.014378762803971767,-219.6653594970703,7.126766204833984,13.492752075195312
6,411.66063911000003,100.0,257174,37446,3610,0.00073,254173,0.014311625622212887,-221.5155792236328,7.074929237365723,-2.019176721572876
6,410.3055379299999,100.0,258174,37600,3620,0.00073,255173,0.013687527738511562,-220.36842346191406,22.055843353271484,20.794212341308594
6,411.15055371,100.0,259174,37755,3630,0.00073,256173,0.0150393545627594,-227.57786560058594,12.198497772216797,1.8196394443511963
6,407.87745691000003,100.0,260174,37909,3640,0.00073,257173,0.015059605240821838,-224.65194702148438,13.439592361450195,-1.7467308044433594
6,411.90638642,100.0,261174,38061,3650,0.00073,258173,0.015229764394462109,-226.33367919921875,6.760730743408203,-7.781482219696045
6,417.50899268999996,100.0,262174,38215,3660,0.00073,259173,0.014426039531826973,-228.02976989746094,19.33898162841797,-1.6575307846069336
6,418.36475972,100.0,263174,38366,3670,0.00073,260173,0.015587055124342442,-223.08416748046875,7.743907928466797,-2.2260961532592773
6,413.63143858999996,100.0,264174,38518,3680,0.00073,261173,0.016064658761024475,-230.06553649902344,19.144773483276367,-4.526968955993652
6,411.89903182,100.0,265174,38671,3690,0.00073,262173,0.015553496778011322,-231.3501739501953,12.440814971923828,-2.605652093887329
6,418.7134517399999,100.0,266174,38821,3700,0.00073,263173,0.01593935303390026,-235.44430541992188,40.40022659301758,15.96204948425293
6,421.74957916,100.0,267174,38974,3710,0.00073,264173,0.016354640945792198,-233.4188232421875,8.656307220458984,0.5736914873123169
6,426.75277954000006,100.0,268174,39126,3720,0.00073,265173,0.016589153558015823,-233.21218872070312,10.052894592285156,3.4855246543884277
6,431.4439065000001,100.0,269174,39275,3730,0.00073,266173,0.016323421150445938,-234.06756591796875,11.313095092773438,14.258139610290527
6,439.54799448,100.0,270174,39422,3740,0.00073,267173,0.01654564030468464,-241.0198211669922,8.493380546569824,-4.591278076171875
6,435.26993648999996,100.0,271174,39569,3750,0.00073,268173,0.016175977885723114,-234.93017578125,20.04543685913086,-5.727197647094727
6,439.6471445899999,100.0,272174,39718,3760,0.00073,269173,0.016361957415938377,-235.34896850585938,8.901986122131348,-8.90771198272705
6,433.6700874200001,100.0,273174,39867,3770,0.00073,270173,0.016042428091168404,-240.46507263183594,8.71333122253418,-4.072244167327881
6,441.87782969,100.0,274174,40013,3780,0.00073,271173,0.0166292916983366,-235.27516174316406,10.465805053710938,-7.866927146911621
6,439.76946494000003,100.0,275174,40159,3790,0.00073,272173,0.016232801601290703,-234.4795379638672,10.63360595703125,17.458740234375
6,429.80634385999997,100.0,276174,40307,3800,0.00073,273173,0.01615428738296032,-237.51388549804688,7.557427406311035,-7.618812084197998
