time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/episodes,train/learning_rate,train/ent_coef_loss,train/actor_loss,train/ent_coef,train/critic_loss,train/n_updates
264399,49.71,333.0430921199999,7,35484,5880,0.00073,-4.116474628448486,-793.261474609375,0.11685379594564438,799.4344482421875,261398
264899,49.71,291.33164516000005,7,35554,5890,0.00073,-0.36736881732940674,-779.8163452148438,0.1191418245434761,612.6102905273438,261898
265389,49.61,238.33577994000004,7,35623,5900,0.00073,3.8206610679626465,-876.5285034179688,0.1223844364285469,733.5372924804688,262388
265864,49.43,283.67025911999997,7,35689,5910,0.00073,1.0664098262786865,-899.1380615234375,0.11766818165779114,645.848388671875,262863
266364,49.43,297.8496222,7,35757,5920,0.00073,-2.1247894763946533,-793.7947998046875,0.12403891980648041,783.5430908203125,263363
266864,49.43,261.47843520000004,7,35826,5930,0.00073,4.349564075469971,-939.0933227539062,0.12393070012331009,914.0656127929688,263863
267364,49.43,247.33592567999997,7,35895,5940,0.00073,-1.58473801612854,-818.5179443359375,0.12101099640130997,1060.2877197265625,264363
267864,49.43,239.95918892000006,7,35966,5950,0.00073,-4.945134162902832,-816.8265380859375,0.1252048760652542,663.6896362304688,264863
268351,49.47,227.75576271000003,7,36036,5960,0.00073,-3.5360355377197266,-740.6976928710938,0.1183202788233757,573.68212890625,265350
268851,49.47,218.71132350000005,7,36105,5970,0.00073,-1.072202444076538,-799.0103759765625,0.1207401230931282,744.1268310546875,265850
269351,49.52,210.22392307,7,36174,5980,0.00073,1.693100929260254,-820.49072265625,0.12382525950670242,778.7757568359375,266350
269842,49.43,276.66262635999993,7,36242,5990,0.00073,-10.257743835449219,-683.7882080078125,0.12077847868204117,514.793212890625,266841
270342,49.53,328.57014761000005,7,36311,6000,0.00073,0.8998050093650818,-858.9426879882812,0.11668447405099869,667.1219482421875,267341
270842,49.78,309.27870508,7,36380,6010,0.00073,0.2679605484008789,-805.5933227539062,0.12085694074630737,857.511474609375,267841
271329,49.65,311.56572215,7,36448,6020,0.00073,-0.45005422830581665,-789.1614990234375,0.11880379915237427,666.7059326171875,268328
271829,49.65,266.26347021000004,7,36517,6030,0.00073,0.26043957471847534,-840.06005859375,0.11610822379589081,708.1607666015625,268828
272329,49.65,337.22715721000003,7,36586,6040,0.00073,2.2162728309631348,-760.5405883789062,0.1210201159119606,4101.6171875,269328
272798,49.34,330.90598938000005,7,36650,6050,0.00073,-5.788287162780762,-710.2852783203125,0.11480620503425598,919.3896484375,269797
273278,49.27,320.65790616000004,7,36716,6060,0.00073,6.507968425750732,-891.289794921875,0.11477261781692505,595.1414184570312,270277
273770,49.19,364.23815984999993,7,36784,6070,0.00073,7.445108413696289,-848.1937866210938,0.11112954467535019,679.387451171875,270769
274270,49.19,377.24205758000005,7,36852,6080,0.00073,3.8915770053863525,-802.4076538085938,0.11303573101758957,688.3929443359375,271269
274759,49.17,331.4469181900001,7,36926,6090,0.00073,-7.514499664306641,-696.609130859375,0.11432033777236938,439.278564453125,271758
275240,48.98,275.51204404999993,7,36993,6100,0.00073,6.738801956176758,-840.640869140625,0.11759795993566513,1858.023193359375,272239
275740,48.98,227.82566556,7,37063,6110,0.00073,1.2118031978607178,-818.6498413085938,0.12107950448989868,699.6156616210938,272739
276240,49.11,222.15497948,7,37132,6120,0.00073,0.771909236907959,-769.5751953125,0.1191479042172432,623.396728515625,273239
276740,49.11,272.51410874,7,37201,6130,0.00073,-1.4419403076171875,-783.330322265625,0.11856432259082794,579.7045288085938,273739
277240,49.11,197.24337827,7,37270,6140,0.00073,3.363130569458008,-902.5441284179688,0.1189723089337349,877.7760620117188,274239
277740,49.42,198.03102653,7,37338,6150,0.00073,-2.906179666519165,-781.3508911132812,0.12326237559318542,2448.41015625,274739
278217,49.39,184.73230674,7,37404,6160,0.00073,0.7952108383178711,-801.2223510742188,0.12205789238214493,667.1893310546875,275216
278702,49.32,134.57796625999998,7,37471,6170,0.00073,-6.5257768630981445,-816.2168579101562,0.12247979640960693,788.3309936523438,275701
279169,48.99,87.48243267,7,37537,6180,0.00073,-1.2315342426300049,-805.2386474609375,0.11874415725469589,595.9765625,276168
279669,49.1,82.01528445999999,7,37606,6190,0.00073,-7.957541465759277,-744.5970458984375,0.12280664592981339,516.7755126953125,276668
280136,48.96,106.42670673000002,7,37670,6200,0.00073,2.3958590030670166,-875.0923461914062,0.12776756286621094,975.640869140625,277135
280636,48.96,147.19245029,7,37739,6210,0.00073,1.5102769136428833,-927.7247314453125,0.12808369100093842,931.72265625,277635
281107,48.67,175.45716973999998,7,37803,6220,0.00073,3.5979299545288086,-877.231689453125,0.12419857084751129,579.2183227539062,278106
281568,48.28,156.13735584999998,7,37866,6230,0.00073,3.2569236755371094,-881.9912719726562,0.11962008476257324,716.4722900390625,278567
281948,47.08,181.45537159999995,7,37918,6240,0.00073,4.258813858032227,-792.2821044921875,0.11914296448230743,653.5980224609375,278947
282429,46.89,196.99558558000004,7,37983,6250,0.00073,0.29536956548690796,-884.9451293945312,0.1202477291226387,770.765380859375,279428
282908,46.91,240.50862582,7,38049,6260,0.00073,7.363776206970215,-899.0369262695312,0.12948359549045563,948.98095703125,279907
283408,47.06,243.86661469999999,7,38117,6270,0.00073,1.42572021484375,-875.142822265625,0.12576282024383545,1184.1611328125,280407
283872,47.03,286.32536861999995,7,38180,6280,0.00073,-1.451231837272644,-692.394287109375,0.12231667339801788,557.287841796875,280871
284372,47.03,323.4798912600001,7,38248,6290,0.00073,-7.093438148498535,-736.48681640625,0.12224195152521133,575.5213623046875,281371
284865,47.29,330.90771609,7,38315,6300,0.00073,-1.1310114860534668,-775.1412353515625,0.1237189993262291,777.9244384765625,281864
285358,47.22,307.86387205,7,38382,6310,0.00073,-7.660682678222656,-746.0029907226562,0.12386642396450043,1001.3291015625,282357
285827,47.2,321.76178821999997,7,38446,6320,0.00073,10.864653587341309,-971.9741821289062,0.12347344309091568,1092.984375,282826
286327,47.59,314.97856969,7,38515,6330,0.00073,-6.24181604385376,-718.8319091796875,0.12348587065935135,696.4088134765625,283326
286826,48.78,312.84115203,7,38583,6340,0.00073,-0.7861136794090271,-828.4251708984375,0.1289481222629547,885.30322265625,283825
287326,48.97,358.79657710999993,7,38651,6350,0.00073,-0.7840354442596436,-818.7402954101562,0.11931420117616653,619.6600341796875,284325
287826,49.18,364.22019982999996,7,38721,6360,0.00073,0.5830289721488953,-901.7403564453125,0.12182031571865082,1012.21240234375,284825
288326,49.18,408.37144014000006,7,38789,6370,0.00073,8.19416332244873,-890.4244995117188,0.12133976817131042,1289.27294921875,285325
288790,49.18,414.29777523999996,7,38852,6380,0.00073,-1.4251666069030762,-930.0531005859375,0.12314291298389435,621.7843017578125,285789
289253,48.81,385.12213558,7,38915,6390,0.00073,2.35183048248291,-931.8328247070312,0.12274962663650513,850.123291015625,286252
289720,48.55,357.69182043000006,7,38980,6400,0.00073,-2.6817569732666016,-827.3160400390625,0.12227287888526917,714.744873046875,286719
290191,48.33,442.88018006,7,39045,6410,0.00073,0.06023359298706055,-763.3037109375,0.12045972794294357,817.1441650390625,287190
290691,48.64,419.9804794,7,39115,6420,0.00073,1.155013084411621,-818.0634765625,0.12487560510635376,678.85107421875,287690
291141,48.14,419.89911973,7,39177,6430,0.00073,-2.8133277893066406,-834.0036010742188,0.11759888380765915,672.6054077148438,288140
291627,48.01,459.96513542,7,39245,6440,0.00073,4.147436618804932,-922.8112182617188,0.11897902935743332,881.66552734375,288626
292116,47.9,443.73292117999995,7,39312,6450,0.00073,8.515880584716797,-955.9609375,0.1187872514128685,640.673095703125,289115
292616,47.9,423.05929993999996,7,39381,6460,0.00073,7.5326385498046875,-938.3175048828125,0.12674257159233093,683.7259521484375,289615
293043,47.17,386.3982853199999,7,39441,6470,0.00073,7.082278728485107,-927.6852416992188,0.12892617285251617,802.0285034179688,290042
293533,47.43,409.8843397300001,7,39507,6480,0.00073,-0.8403612375259399,-823.8019409179688,0.13211749494075775,625.9798583984375,290532
294033,47.8,458.776792,7,39575,6490,0.00073,3.63457989692688,-947.0401611328125,0.12791453301906586,910.5552978515625,291032
294532,48.12,467.45649473,7,39644,6500,0.00073,1.2866060733795166,-833.9841918945312,0.127278670668602,801.2003173828125,291531
295032,48.41,366.16394991,7,39715,6510,0.00073,-2.4591317176818848,-886.4474487304688,0.12768223881721497,926.2310791015625,292031
295521,48.3,372.94736427000004,7,39783,6520,0.00073,-2.5079057216644287,-839.3461303710938,0.12497156858444214,868.7529907226562,292520
296021,48.8,417.38513773000005,7,39854,6530,0.00073,1.6603670120239258,-807.5904541015625,0.12253876775503159,727.130859375,293020
296519,48.92,370.8374576400001,7,39922,6540,0.00073,-2.9414141178131104,-849.1913452148438,0.12136141210794449,1073.1929931640625,293518
296989,48.73,337.8907803899999,7,39987,6550,0.00073,8.33494758605957,-926.258544921875,0.1219630017876625,1970.0601806640625,293988
297460,48.44,335.63176402,7,40051,6560,0.00073,2.503875255584717,-867.78662109375,0.1270364373922348,786.0604248046875,294459
297930,48.87,330.1286703,7,40116,6570,0.00073,-1.6721606254577637,-822.9446411132812,0.12787853181362152,672.8299560546875,294929
298430,48.97,276.50880805,7,40184,6580,0.00073,-4.21720552444458,-806.4412841796875,0.12644056975841522,853.290283203125,295429
298930,48.97,241.13824746000003,7,40253,6590,0.00073,1.5881001949310303,-861.760009765625,0.1267700046300888,724.5473022460938,295929
299430,48.98,231.46188063999998,7,40321,6600,0.00073,-3.496248722076416,-759.6006469726562,0.12600615620613098,691.6951904296875,296429
299930,48.98,264.6662063400001,7,40388,6610,0.00073,3.592241048812866,-921.9833374023438,0.12081971764564514,1019.775146484375,296929
300404,48.83,283.47739374,7,40454,6620,0.00073,3.8060734272003174,-896.69775390625,0.12163854390382767,745.5408935546875,297403
300904,48.83,224.14057892,7,40522,6630,0.00073,-0.38557809591293335,-866.7506103515625,0.11948035657405853,856.7327880859375,297903
301404,48.85,238.24219555,7,40591,6640,0.00073,-5.622149467468262,-820.5789184570312,0.11824456602334976,977.962646484375,298403
301904,49.15,247.98852243000002,7,40659,6650,0.00073,0.7277419567108154,-848.292236328125,0.11850591003894806,658.5064697265625,298903
302404,49.44,272.80091202000006,7,40728,6660,0.00073,2.09298038482666,-911.263671875,0.11931246519088745,827.076904296875,299403
302904,49.74,293.99010449,7,40796,6670,0.00073,5.277369499206543,-934.5805053710938,0.12654973566532135,903.03369140625,299903
303404,49.74,311.74568834999997,7,40865,6680,0.00073,-2.13647723197937,-857.5951538085938,0.11765432357788086,789.14892578125,300403
303904,49.74,354.5115502,7,40934,6690,0.00073,12.735135078430176,-913.5216064453125,0.1195010170340538,879.9173583984375,300903
304403,49.73,371.05281843000006,7,41003,6700,0.00073,-0.757495641708374,-920.5451049804688,0.1201854720711708,740.8705444335938,301402
304855,49.25,362.28398008999994,7,41064,6710,0.00073,-2.233125925064087,-828.589111328125,0.12552089989185333,652.3060302734375,301854
305326,49.22,372.78823845000005,7,41129,6720,0.00073,2.788914203643799,-962.38720703125,0.12210967391729355,2147.22998046875,302325
305771,48.67,381.11918335,7,41191,6730,0.00073,-1.2393388748168945,-838.4505615234375,0.11955630034208298,544.3076171875,302770
306271,48.67,359.08274397999986,7,41260,6740,0.00073,3.3443052768707275,-901.672119140625,0.1226096972823143,1274.2196044921875,303270
306748,48.44,363.5015294,7,41325,6750,0.00073,3.3268327713012695,-914.9293212890625,0.12519171833992004,1292.2982177734375,303747
307248,48.44,322.89835605,7,41396,6760,0.00073,7.450873374938965,-933.114990234375,0.13211949169635773,1294.9537353515625,304247
307695,47.91,303.10232454,7,41457,6770,0.00073,2.7803263664245605,-974.44775390625,0.13616225123405457,925.7020263671875,304694
308181,47.77,336.16470634000007,7,41524,6780,0.00073,6.634091377258301,-1098.9193115234375,0.1300148218870163,1185.9166259765625,305180
308635,47.31,274.17134401000004,7,41586,6790,0.00073,-0.9447156190872192,-952.229248046875,0.13425661623477936,732.1331787109375,305634
309124,47.21,298.23055596999995,7,41654,6800,0.00073,1.2974127531051636,-950.619384765625,0.13218025863170624,1377.702880859375,306123
309574,47.19,336.95941896,7,41715,6810,0.00073,-4.708803653717041,-850.9232177734375,0.1371246874332428,743.5816650390625,306573
310054,47.28,270.75996237999993,7,41781,6820,0.00073,-2.1967697143554688,-904.55419921875,0.12691080570220947,700.4642333984375,307053
310544,47.73,307.89386699,7,41849,6830,0.00073,0.10985732078552246,-967.6682739257812,0.1312609314918518,1018.0497436523438,307543
311042,47.71,312.35606772999995,7,41917,6840,0.00073,-1.485278606414795,-933.5439453125,0.1338174045085907,1146.507080078125,308041
311542,47.94,290.74280333999997,7,41985,6850,0.00073,-2.073617458343506,-847.2142333984375,0.12961377203464508,1113.930419921875,308541
312042,47.94,282.21371700000003,7,42054,6860,0.00073,-2.3625240325927734,-919.850830078125,0.13283342123031616,870.1113891601562,309041
312542,48.47,312.65875053,7,42123,6870,0.00073,3.4927735328674316,-929.0390014648438,0.1331378072500229,763.3875732421875,309541
313042,48.61,272.90003004999994,7,42191,6880,0.00073,-7.212592124938965,-890.8265380859375,0.12859514355659485,733.849853515625,310041
313542,49.07,266.81787697999994,7,42262,6890,0.00073,1.1414908170700073,-964.7688598632812,0.12732438743114471,751.13330078125,310541
314036,49.12,229.65886214,7,42333,6900,0.00073,-2.91398024559021,-842.138916015625,0.12836524844169617,1232.6929931640625,311035
314536,49.62,237.12831668,7,42403,6910,0.00073,-0.8498727679252625,-926.3546752929688,0.12823434174060822,3971.893798828125,311535
315036,49.82,349.65811314,7,42473,6920,0.00073,-4.606353282928467,-904.50732421875,0.1279277801513672,1485.228515625,312035
315536,49.92,349.02587629999994,7,42542,6930,0.00073,1.208651065826416,-893.8990478515625,0.12784706056118011,1323.252197265625,312535
316036,49.94,398.6137035599999,7,42610,6940,0.00073,-3.251677989959717,-861.5113525390625,0.12823191285133362,600.8426513671875,313035
316530,49.88,416.23536404,7,42678,6950,0.00073,12.075506210327148,-1109.85205078125,0.12665221095085144,1065.371826171875,313529
317011,49.69,439.36071067000006,7,42744,6960,0.00073,0.8820488452911377,-1002.3110961914062,0.12978233397006989,1136.03955078125,314010
317511,49.69,414.62578678000006,7,42813,6970,0.00073,1.1138689517974854,-923.3594360351562,0.12660251557826996,922.9674072265625,314510
318008,49.66,414.64664965,7,42882,6980,0.00073,3.4688854217529297,-930.2154541015625,0.1240377426147461,856.728271484375,315007
318508,49.66,465.67064631,7,42952,6990,0.00073,3.346792697906494,-991.9877319335938,0.12543772161006927,862.7566528320312,315507
319008,49.72,462.65584696999997,7,43022,7000,0.00073,2.3945069313049316,-934.8899536132812,0.1234852522611618,931.4152221679688,316007
319473,49.37,449.12268405000003,7,43087,7010,0.00073,-3.5171914100646973,-880.3711547851562,0.12827350199222565,812.741943359375,316472
319945,49.09,362.47852643,7,43151,7020,0.00073,0.1572021245956421,-872.0092163085938,0.1283303052186966,691.8618774414062,316944
320396,48.6,389.5803766,7,43214,7030,0.00073,2.5976204872131348,-920.3126831054688,0.1316285878419876,742.8104248046875,317395
320896,48.6,352.64878215,7,43283,7040,0.00073,8.649039268493652,-942.9312133789062,0.1302325278520584,1301.77880859375,317895
321388,48.58,312.86761160000003,7,43350,7050,0.00073,6.44256591796875,-942.205078125,0.13137172162532806,979.1661376953125,318387
321861,48.5,314.93385592,7,43417,7060,0.00073,0.1721019744873047,-791.250244140625,0.136027529835701,1068.537109375,318860
322325,48.14,308.57330475,7,43480,7070,0.00073,-0.44274282455444336,-999.0106811523438,0.1325884312391281,839.4550170898438,319324
322817,48.09,303.04049367000005,7,43549,7080,0.00073,-6.164992809295654,-870.1522827148438,0.13064348697662354,760.0677490234375,319816
323317,48.09,300.16695591000007,7,43618,7090,0.00073,1.8363077640533447,-919.8278198242188,0.13350704312324524,1099.511474609375,320316
323817,48.09,304.47781934,7,43687,7100,0.00073,-4.298571586608887,-918.81689453125,0.1268921047449112,708.049072265625,320816
324317,48.44,283.3747672100001,7,43757,7110,0.00073,-5.182255268096924,-801.1251220703125,0.12797005474567413,631.4607543945312,321316
324784,48.39,280.57793705,7,43821,7120,0.00073,9.083088874816895,-1033.9171142578125,0.125406414270401,777.887939453125,321783
325284,48.88,206.65037838000003,7,43890,7130,0.00073,-1.0829044580459595,-826.8458251953125,0.12500786781311035,971.3186645507812,322283
325758,48.62,205.79009775000006,7,43955,7140,0.00073,5.419200420379639,-1045.0673828125,0.12337253987789154,1351.4345703125,322757
