time/total_timesteps,time/episodes,time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,train/learning_rate,train/n_updates,train/ent_coef_loss,train/actor_loss,train/ent_coef,train/critic_loss
199000,1990,28508,6,771.7196438199998,100.0,0.00073,195999,2.4067437648773193,-394.92413330078125,0.0027845874428749084,0.10385584831237793
200000,2000,28658,6,772.0902920199999,100.0,0.00073,196999,-0.8878227472305298,-394.62457275390625,0.002440775278955698,0.13110199570655823
201000,2010,28805,6,771.7927250699997,100.0,0.00073,197999,-2.3425378799438477,-394.6754455566406,0.002817424712702632,0.0998840183019638
202000,2020,28954,6,770.99411662,100.0,0.00073,198999,1.6305716037750244,-393.9638366699219,0.0025116330944001675,0.22326713800430298
203000,2030,29104,6,768.97674138,100.0,0.00073,199999,0.0331341028213501,-395.0917053222656,0.0025621135719120502,0.03684045374393463
204000,2040,29253,6,769.88992286,100.0,0.00073,200999,0.870955228805542,-395.2911071777344,0.002498624613508582,0.06890539079904556
205000,2050,29403,6,770.03559468,100.0,0.00073,201999,-0.7780283689498901,-394.4603271484375,0.0025273580104112625,0.09367258846759796
206000,2060,29553,6,769.9516185200002,100.0,0.00073,202999,3.553636312484741,-394.2696228027344,0.0025108116678893566,0.1559225171804428
207000,2070,29702,6,769.5417680700001,100.0,0.00073,203999,1.886581540107727,-394.8497619628906,0.002483620774000883,0.2305430769920349
208000,2080,29850,6,769.4751730600002,100.0,0.00073,204999,0.9435366988182068,-394.9672546386719,0.0024043030571192503,0.05883144587278366
209000,2090,29998,6,770.3778473100001,100.0,0.00073,205999,0.7899137139320374,-395.055419921875,0.0023108830209821463,0.06986139714717865
210000,2100,30146,6,769.3899212,100.0,0.00073,206999,-0.9169424772262573,-395.18218994140625,0.00238997396081686,0.08086087554693222
211000,2110,30294,6,770.2955793799998,100.0,0.00073,207999,-2.5973641872406006,-394.6871032714844,0.0027757014613598585,0.05583774670958519
212000,2120,30443,6,770.1480598,100.0,0.00073,208999,-2.5883471965789795,-395.2722473144531,0.00248013180680573,0.052084844559431076
213000,2130,30593,6,770.8872902400002,100.0,0.00073,209999,1.256648063659668,-394.77886962890625,0.002603503642603755,0.16120505332946777
214000,2140,30743,6,770.9982210400001,100.0,0.00073,210999,-0.8056417107582092,-395.13555908203125,0.0025721315760165453,0.08860404789447784
215000,2150,30893,6,769.74336073,100.0,0.00073,211999,-3.2911477088928223,-395.010009765625,0.002510063350200653,0.0684145838022232
216000,2160,31042,6,769.2917263700001,100.0,0.00073,212999,-2.288297176361084,-395.38787841796875,0.0025301892310380936,0.04769931733608246
217000,2170,31191,6,768.35832773,100.0,0.00073,213999,-2.660499095916748,-395.2601623535156,0.00247861142270267,0.07084260880947113
218000,2180,31342,6,768.7146209099999,100.0,0.00073,214999,0.7081689834594727,-394.9002685546875,0.002344563603401184,0.04027368500828743
219000,2190,31492,6,768.5654581,100.0,0.00073,215999,-1.8245429992675781,-395.1807861328125,0.0024545968044549227,0.07272189855575562
220000,2200,31642,6,768.5115019599999,100.0,0.00073,216999,-0.531501054763794,-395.2979431152344,0.002370155183598399,0.15071874856948853
221000,2210,31791,6,768.3807495600001,100.0,0.00073,217999,2.4656338691711426,-394.3813781738281,0.0024699787609279156,0.07474926859140396
222000,2220,31940,6,768.1027783400001,100.0,0.00073,218999,0.41383808851242065,-395.42803955078125,0.00234829168766737,0.06291589140892029
223000,2230,32091,6,768.4697080900002,100.0,0.00073,219999,0.24270451068878174,-395.065185546875,0.0023737407755106688,0.07310159504413605
224000,2240,32240,6,767.7178621800001,100.0,0.00073,220999,1.7751059532165527,-394.54510498046875,0.0024008525069803,0.09169719368219376
225000,2250,32389,6,768.37329768,100.0,0.00073,221999,-1.1160646677017212,-395.3290710449219,0.0025395022239536047,0.12469913065433502
226000,2260,32539,6,768.7085297400001,100.0,0.00073,222999,1.1907598972320557,-394.9019470214844,0.0024130193050950766,0.10095012933015823
227000,2270,32690,6,769.9103912199998,100.0,0.00073,223999,-3.200552463531494,-395.49383544921875,0.0024178626481443644,0.07441723346710205
228000,2280,32840,6,770.3363595600001,100.0,0.00073,224999,3.2754836082458496,-394.94903564453125,0.0024175189901143312,0.06848089396953583
229000,2290,32987,6,771.18317241,100.0,0.00073,225999,0.10448312759399414,-394.4787292480469,0.002476271241903305,0.10883840918540955
230000,2300,33137,6,771.98425943,100.0,0.00073,226999,-0.16646766662597656,-395.03338623046875,0.0023211226798594,0.10574795305728912
231000,2310,33286,6,772.20608559,100.0,0.00073,227999,-3.709354877471924,-395.2498779296875,0.003073860425502062,0.22882971167564392
232000,2320,33437,6,773.9095588600001,100.0,0.00073,228999,2.6530656814575195,-394.18475341796875,0.0023381051141768694,0.0947011336684227
233000,2330,33587,6,773.5064628900001,100.0,0.00073,229999,-3.1979684829711914,-395.71685791015625,0.002218384062871337,0.06037947162985802
234000,2340,33736,6,772.7181589599999,100.0,0.00073,230999,-2.601274013519287,-394.99261474609375,0.0023725987412035465,0.17135339975357056
235000,2350,33884,6,772.6644425799999,100.0,0.00073,231999,2.787623405456543,-395.10797119140625,0.0023726553190499544,0.03964652866125107
236000,2360,34032,6,772.54829921,100.0,0.00073,232999,-2.659860849380493,-395.217041015625,0.0022323986049741507,0.047034092247486115
237000,2370,34180,6,772.09753977,100.0,0.00073,233999,2.505854606628418,-394.699462890625,0.0025281005073338747,0.11297003924846649
238000,2380,34329,6,771.07446916,100.0,0.00073,234999,3.2184901237487793,-394.5780944824219,0.0021481486037373543,0.12201910465955734
239000,2390,34477,6,771.4797506900001,100.0,0.00073,235999,-2.375631093978882,-395.4503479003906,0.0023534358479082584,0.08950245380401611
240000,2400,34624,6,771.3386519200001,100.0,0.00073,236999,-2.371373414993286,-395.50421142578125,0.002299165353178978,0.05091162770986557
241000,2410,34775,6,770.66278732,100.0,0.00073,237999,1.6624910831451416,-394.95867919921875,0.0023511992767453194,0.13833168148994446
242000,2420,34923,6,769.0822880599999,100.0,0.00073,238999,1.1259605884552002,-395.2633056640625,0.002301278989762068,0.05076473206281662
243000,2430,35071,6,768.19265434,100.0,0.00073,239999,0.312870591878891,-395.15850830078125,0.0023002992384135723,0.10235381126403809
244000,2440,35220,6,768.5669949000002,100.0,0.00073,240999,-0.6602864265441895,-395.1214904785156,0.002154023852199316,0.18929162621498108
245000,2450,35367,6,769.3145678700001,100.0,0.00073,241999,-0.18478453159332275,-395.3475646972656,0.002468314953148365,0.03558327630162239
246000,2460,35514,6,769.55453581,100.0,0.00073,242999,-0.7471386790275574,-395.6037292480469,0.0023702490143477917,0.04771149158477783
247000,2470,35662,6,769.5795542600001,100.0,0.00073,243999,4.240364074707031,-395.4988708496094,0.0022993735037744045,0.18009254336357117
248000,2480,35813,6,769.38152973,100.0,0.00073,244999,1.272605538368225,-395.974609375,0.002407750813290477,0.03242085129022598
249000,2490,35964,6,769.5049115600002,100.0,0.00073,245999,-1.0296423435211182,-395.2072448730469,0.002353099174797535,0.07885685563087463
250000,2500,36114,6,769.01809106,100.0,0.00073,246999,-0.1393919587135315,-394.9139099121094,0.002147277118638158,0.11128629744052887
251000,2510,36263,6,769.6829703299998,100.0,0.00073,247999,-2.1673731803894043,-395.57611083984375,0.0022607208229601383,0.07166348397731781
252000,2520,36412,6,770.2226991699999,100.0,0.00073,248999,-2.117401361465454,-395.2036437988281,0.002282502595335245,0.10601677745580673
253000,2530,36563,6,772.63422537,100.0,0.00073,249999,0.9999371767044067,-395.1133728027344,0.0021957794670015574,0.0935811698436737
254000,2540,36712,6,773.3009488799997,100.0,0.00073,250999,-3.545274257659912,-395.480712890625,0.0022899482864886522,0.04677844047546387
255000,2550,36861,6,772.99855201,100.0,0.00073,251999,0.3795739412307739,-395.09423828125,0.0023119929246604443,0.07270891964435577
256000,2560,37013,6,773.3205292799998,100.0,0.00073,252999,3.1479289531707764,-395.31085205078125,0.002286189701408148,0.2232729196548462
257000,2570,37164,6,771.79086341,100.0,0.00073,253999,-2.3732566833496094,-395.43389892578125,0.002325140405446291,0.032948125153779984
258000,2580,37315,6,771.6795022099999,100.0,0.00073,254999,-0.10522153973579407,-395.4694519042969,0.002309638075530529,0.05107704922556877
259000,2590,37465,6,770.8358177100001,100.0,0.00073,255999,0.14439290761947632,-395.6604919433594,0.0021673073060810566,0.03857121244072914
260000,2600,37616,6,770.61948152,100.0,0.00073,256999,-0.7380720973014832,-394.97955322265625,0.0024174856953322887,0.19085082411766052
261000,2610,37767,6,770.7812887499999,100.0,0.00073,257999,0.9231116771697998,-395.37713623046875,0.002137984847649932,0.03677324578166008
262000,2620,37917,6,770.3183487000002,100.0,0.00073,258999,-3.242258071899414,-395.4686279296875,0.0021455627866089344,0.06383287906646729
263000,2630,38068,6,769.6195107799998,100.0,0.00073,259999,-0.7967320084571838,-395.2309265136719,0.0022480040788650513,0.09023236483335495
264000,2640,38219,6,770.1116125300001,100.0,0.00073,260999,-2.1275594234466553,-395.47882080078125,0.0021769709419459105,0.03867115080356598
265000,2650,38370,6,770.4805261500001,100.0,0.00073,261999,-2.405742645263672,-395.7839050292969,0.002189453924074769,0.08538169413805008
266000,2660,38521,6,770.2139375699999,100.0,0.00073,262999,0.4733027219772339,-395.5548400878906,0.002281759399920702,0.04935154691338539
267000,2670,38671,6,772.6973767100001,100.0,0.00073,263999,1.386146903038025,-395.0753173828125,0.002381253521889448,0.06670355796813965
268000,2680,38821,6,773.3972688900003,100.0,0.00073,264999,0.42789503931999207,-395.6384582519531,0.0024028304032981396,0.17678683996200562
269000,2690,38971,6,773.88743548,100.0,0.00073,265999,-1.1905460357666016,-395.1053771972656,0.002257318003103137,0.051261208951473236
270000,2700,39119,6,774.8236490199998,100.0,0.00073,266999,-0.40846818685531616,-395.46142578125,0.0022468853276222944,0.17825999855995178
271000,2710,39270,6,774.2182979400001,100.0,0.00073,267999,0.1796875,-395.15875244140625,0.0025334632955491543,0.1278265416622162
272000,2720,39422,6,774.47483202,100.0,0.00073,268999,-4.022476673126221,-395.5809631347656,0.00221449276432395,0.08611730486154556
273000,2730,39571,6,774.8844300100001,100.0,0.00073,269999,-2.7896318435668945,-395.98846435546875,0.00208693346939981,0.0806242972612381
274000,2740,39720,6,774.4573811600001,100.0,0.00073,270999,-3.9063720703125,-395.86798095703125,0.002312498865649104,0.06711091101169586
275000,2750,39869,6,773.4285735399999,100.0,0.00073,271999,-4.720478057861328,-396.0142822265625,0.002349858870729804,0.04470479488372803
276000,2760,40017,6,772.61056374,100.0,0.00073,272999,1.601172924041748,-394.95306396484375,0.0023333681747317314,0.04772579297423363
277000,2770,40166,6,771.19495454,100.0,0.00073,273999,2.5257344245910645,-394.92706298828125,0.00237423088401556,0.11009518802165985
278000,2780,40315,6,770.93252658,100.0,0.00073,274999,-3.6656601428985596,-395.98333740234375,0.00222258223220706,0.05950085446238518
279000,2790,40463,6,770.32853353,100.0,0.00073,275999,-1.4282965660095215,-395.34844970703125,0.0026209582574665546,0.05788182467222214
280000,2800,40612,6,769.88742254,100.0,0.00073,276999,0.9455881118774414,-395.6054382324219,0.002262065652757883,0.12487167119979858
281000,2810,40761,6,769.87818153,100.0,0.00073,277999,3.2152442932128906,-395.2367858886719,0.0023900491651147604,0.11620672792196274
282000,2820,40912,6,769.60907663,100.0,0.00073,278999,1.156841516494751,-395.82757568359375,0.002289626281708479,0.08684941381216049
283000,2830,41064,6,768.0252209800002,100.0,0.00073,279999,0.6667770147323608,-395.4212341308594,0.0022883350029587746,0.04408247768878937
284000,2840,41214,6,767.92205016,100.0,0.00073,280999,-1.9386849403381348,-395.383056640625,0.002180107170715928,0.09592830389738083
285000,2850,41363,6,768.06153669,100.0,0.00073,281999,-1.4520494937896729,-395.9156799316406,0.002139971824362874,0.08051204681396484
286000,2860,41513,6,769.9839686800001,100.0,0.00073,282999,-3.114170551300049,-395.58453369140625,0.002218139823526144,0.09924876689910889
287000,2870,41659,6,769.9919123499999,100.0,0.00073,283999,-2.0028417110443115,-395.8797607421875,0.0021931142546236515,0.029097506776452065
288000,2880,41806,6,770.2193178499999,100.0,0.00073,284999,-3.1010966300964355,-395.52154541015625,0.002085499931126833,0.09078291803598404
289000,2890,41953,6,771.3918747899999,100.0,0.00073,285999,2.387136697769165,-395.1700439453125,0.0022284667938947678,0.11830561608076096
290000,2900,42102,6,772.4401982399999,100.0,0.00073,286999,0.2565813660621643,-395.2610168457031,0.0020380851346999407,0.088017538189888
291000,2910,42250,6,772.5478969000001,100.0,0.00073,287999,-4.041003227233887,-396.0975341796875,0.002072263276204467,0.13830560445785522
292000,2920,42399,6,772.79100217,100.0,0.00073,288999,-0.7207947969436646,-395.3756103515625,0.0019497472094371915,0.051385048776865005
293000,2930,42547,6,772.99511795,100.0,0.00073,289999,-1.2623138427734375,-395.5494079589844,0.002258990192785859,0.039915427565574646
294000,2940,42694,6,773.2203418500001,100.0,0.00073,290999,1.6132315397262573,-395.42669677734375,0.002456521615386009,0.12187190353870392
295000,2950,42842,6,773.5508119,100.0,0.00073,291999,-0.8741582036018372,-396.27813720703125,0.002172903623431921,0.1804291009902954
296000,2960,42989,6,771.8035480199999,100.0,0.00073,292999,0.7468472719192505,-395.575927734375,0.0021097783464938402,0.04862067475914955
297000,2970,43136,6,772.2833699299999,100.0,0.00073,293999,-3.0802557468414307,-396.2930908203125,0.002199148293584585,0.035828880965709686
298000,2980,43282,6,771.81670754,100.0,0.00073,294999,2.5434813499450684,-394.4859313964844,0.00225389888510108,0.17751583456993103
299000,2990,43429,6,770.4626611699999,100.0,0.00073,295999,2.1549665927886963,-395.77984619140625,0.00226488895714283,0.1338362693786621
300000,3000,43579,6,769.7652037999999,100.0,0.00073,296999,1.5944494009017944,-396.205078125,0.002166315447539091,0.043532729148864746
301000,3010,43732,6,769.6255062800001,100.0,0.00073,297999,0.8930395841598511,-395.62115478515625,0.00223189196549356,0.06959456205368042
302000,3020,43884,6,771.12130116,100.0,0.00073,298999,2.3686420917510986,-395.6478271484375,0.0022705583833158016,0.04639983922243118
303000,3030,44037,6,770.4087940600002,100.0,0.00073,299999,0.19693917036056519,-395.96441650390625,0.00210681464523077,0.045472074300050735
304000,3040,44193,6,769.58008078,100.0,0.00073,300999,0.5923579335212708,-396.3511962890625,0.0019568882416933775,0.041787609457969666
305000,3050,44344,6,769.35962063,100.0,0.00073,301999,-1.5708842277526855,-395.9438781738281,0.001991437980905175,0.03979447856545448
306000,3060,44495,6,769.3395978299999,100.0,0.00073,302999,-1.4082283973693848,-396.25384521484375,0.002121740486472845,0.07443834841251373
307000,3070,44646,6,768.8644686499999,100.0,0.00073,303999,1.6091511249542236,-395.6968688964844,0.002364442450925708,0.062274083495140076
308000,3080,44805,6,769.10922207,100.0,0.00073,304999,0.5763517618179321,-396.0258483886719,0.001842502853833139,0.047372348606586456
309000,3090,44962,6,769.6583760399999,100.0,0.00073,305999,-1.9643042087554932,-396.3388671875,0.0022926239762455225,0.05940832197666168
310000,3100,45115,6,770.2633091700002,100.0,0.00073,306999,0.6033873558044434,-396.3117980957031,0.0021370593458414078,0.04865126311779022
311000,3110,45267,6,770.7172847200001,100.0,0.00073,307999,3.2145884037017822,-395.5980224609375,0.0023785685189068317,0.06364361941814423
312000,3120,45421,6,769.42067836,100.0,0.00073,308999,-2.0139336585998535,-396.46240234375,0.002312211086973548,0.04516155272722244
313000,3130,45575,6,770.98276837,100.0,0.00073,309999,0.7207639217376709,-396.4798583984375,0.0021048416383564472,0.03498784452676773
314000,3140,45727,6,771.0559452,100.0,0.00073,310999,0.5989668369293213,-396.2772216796875,0.0023062475956976414,0.10329502820968628
315000,3150,45878,6,772.3381644200001,100.0,0.00073,311999,-0.41458386182785034,-396.1658935546875,0.002342772204428911,0.022293079644441605
316000,3160,46030,6,772.98292365,100.0,0.00073,312999,-1.9784801006317139,-396.44781494140625,0.0023038359358906746,0.04158021882176399
317000,3170,46182,6,773.13686581,100.0,0.00073,313999,1.2051811218261719,-395.80596923828125,0.0024257672484964132,0.11545843631029129
318000,3180,46330,6,773.97428304,100.0,0.00073,314999,2.6320109367370605,-395.818115234375,0.0024157974403351545,0.11537257581949234
319000,3190,46484,6,774.5119620999998,100.0,0.00073,315999,5.734637260437012,-395.479248046875,0.0021394891664385796,0.08024801313877106
320000,3200,46635,6,773.89499523,100.0,0.00073,316999,-1.076705813407898,-396.1643371582031,0.002313772914931178,0.03937803953886032
321000,3210,46788,6,773.82737399,100.0,0.00073,317999,1.6307785511016846,-395.90966796875,0.002342802472412586,0.07613213360309601
322000,3220,46941,6,773.86783746,100.0,0.00073,318999,4.565174102783203,-395.68365478515625,0.0022681269329041243,0.0627097338438034
323000,3230,47094,6,774.5584507700001,100.0,0.00073,319999,-4.56677770614624,-396.1058044433594,0.002481079427525401,0.028943734243512154
324000,3240,47248,6,774.09158484,100.0,0.00073,320999,-1.2421374320983887,-396.4793701171875,0.002359554171562195,0.027114879339933395
325000,3250,47400,6,773.38966281,100.0,0.00073,321999,1.346835970878601,-396.2184753417969,0.002276371233165264,0.038684435188770294
326000,3260,47554,6,773.12737858,100.0,0.00073,322999,0.41246700286865234,-396.2103271484375,0.0021503232419490814,0.0424208790063858
327000,3270,47709,6,773.5685173899999,100.0,0.00073,323999,-2.07464337348938,-396.22222900390625,0.0024928408674895763,0.05128592252731323
328000,3280,47862,6,773.04786001,100.0,0.00073,324999,0.6982265710830688,-396.5167541503906,0.0025849384255707264,0.05787261947989464
329000,3290,48019,6,772.68737809,100.0,0.00073,325999,-0.9768254160881042,-396.255126953125,0.0020101601257920265,0.033266663551330566
330000,3300,48176,6,773.1471189999997,100.0,0.00073,326999,3.1545214653015137,-395.7283935546875,0.002092169364914298,0.10822626948356628
331000,3310,48329,6,772.6764215500001,100.0,0.00073,327999,-1.981574296951294,-395.9917297363281,0.00217991485260427,0.04941239580512047
332000,3320,48481,6,772.7592996200001,100.0,0.00073,328999,1.9334380626678467,-396.0917053222656,0.001979983877390623,0.069788359105587
333000,3330,48633,6,772.00130427,100.0,0.00073,329999,-5.549089431762695,-396.45159912109375,0.002333258045837283,0.050046272575855255
334000,3340,48784,6,773.5011047200001,100.0,0.00073,330999,0.9378348588943481,-396.1383361816406,0.0020161790307611227,0.12484797835350037
