time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,train/ent_coef,train/learning_rate,train/n_updates,train/actor_loss,train/ent_coef_loss,train/critic_loss
129280,7,936382,72.52,301.26859909,13650,0.05338609963655472,0.00073,933381,-379.6888427734375,-5.087483882904053,84.92689514160156
129375,7,937075,71.95,292.23910912,13660,0.052475787699222565,0.00073,934074,-389.01849365234375,-5.239290237426758,77.24368286132812
129475,7,937791,71.62,298.90825709000006,13670,0.05090906471014023,0.00073,934790,-377.08099365234375,3.2106595039367676,84.78025817871094
129575,7,938516,71.6,310.12418529999997,13680,0.05248614773154259,0.00073,935515,-380.4697265625,-2.1808228492736816,106.18799591064453
129672,7,939222,71.16,294.45282244000003,13690,0.05357842519879341,0.00073,936221,-382.48297119140625,1.3297133445739746,114.66588592529297
129775,7,939970,71.38,306.6389307299999,13700,0.05204975605010986,0.00073,936969,-382.5552062988281,2.8542628288269043,87.06834411621094
129879,7,940720,71.56,312.12524460000003,13710,0.05261317640542984,0.00073,937719,-386.4529113769531,4.499829292297363,103.78787994384766
129983,7,941470,72.37,331.1286375800001,13720,0.051472198218107224,0.00073,938469,-398.7138366699219,-13.701638221740723,80.71754455566406
130081,7,942177,72.39,324.72089821000003,13730,0.04917074739933014,0.00073,939176,-385.164794921875,-0.21417498588562012,78.07936096191406
130184,7,942927,72.86,330.88163763999995,13740,0.05064787715673447,0.00073,939926,-361.3031921386719,7.755818843841553,70.00127410888672
130285,7,943651,72.69,340.05449035,13750,0.05158330500125885,0.00073,940650,-397.884033203125,-7.231945991516113,92.5989990234375
130389,7,944401,73.26,356.69230194000005,13760,0.052279405295848846,0.00073,941400,-374.7076416015625,3.3683388233184814,83.174072265625
130487,7,945115,73.24,351.5145321,13770,0.05082584172487259,0.00073,942114,-378.1063537597656,2.0730817317962646,94.36577606201172
130588,7,945835,73.19,351.98430741000004,13780,0.05042371153831482,0.00073,942834,-380.2339172363281,-0.3604435920715332,73.59618377685547
130692,7,946585,73.63,369.55125197,13790,0.052117444574832916,0.00073,943584,-388.072265625,-6.663092136383057,58.47469711303711
130797,7,947335,73.65,370.38144282,13800,0.05113471671938896,0.00073,944334,-374.1636962890625,6.0346856117248535,101.05413818359375
130901,7,948085,73.65,380.57605876,13810,0.051477979868650436,0.00073,945084,-381.25653076171875,-1.575252890586853,76.15861511230469
131005,7,948835,73.65,381.5458052700001,13820,0.04999389499425888,0.00073,945834,-381.1907958984375,-3.8007586002349854,72.77757263183594
131107,7,949564,73.87,389.7310008799999,13830,0.05137213319540024,0.00073,946563,-379.28704833984375,5.02653694152832,87.77322387695312
131193,7,950187,72.6,377.1686735900001,13840,0.052170801907777786,0.00073,947186,-378.5267333984375,-6.613481044769287,105.5490951538086
131296,7,950937,72.86,389.84263186,13850,0.050590649247169495,0.00073,947936,-382.0486145019531,0.271260142326355,71.25150299072266
131400,7,951678,72.77,390.20824368999996,13860,0.04858783259987831,0.00073,948677,-367.2721252441406,3.8258209228515625,76.83489990234375
131502,7,952423,73.08,397.20331068,13870,0.04977237433195114,0.00073,949422,-384.1468505859375,-3.230009078979492,102.22527313232422
131606,7,953173,73.38,405.25190065000004,13880,0.05184904485940933,0.00073,950172,-376.3461608886719,-2.3509910106658936,65.92201232910156
131704,7,953895,73.1,398.36979712999994,13890,0.049174509942531586,0.00073,950894,-365.254150390625,3.4057860374450684,128.3833770751953
131802,7,954608,72.73,383.82874324999995,13900,0.05008424445986748,0.00073,951607,-378.39654541015625,3.6913185119628906,73.6091537475586
131901,7,955331,72.46,366.60512072999995,13910,0.04910992830991745,0.00073,952330,-374.9405822753906,0.11069250106811523,56.73677062988281
132005,7,956081,72.46,367.7821879299999,13920,0.04831574484705925,0.00073,953080,-376.42510986328125,1.665618896484375,90.11074829101562
132104,7,956803,72.39,364.51293895,13930,0.04782557487487793,0.00073,953802,-380.93121337890625,1.8724865913391113,75.87427520751953
132205,7,957531,73.44,360.3224196,13940,0.049432482570409775,0.00073,954530,-388.1502685546875,-1.5833280086517334,95.95883178710938
132308,7,958281,73.44,334.21370348,13950,0.04936239495873451,0.00073,955280,-378.44110107421875,2.6948747634887695,85.73375701904297
132404,7,958978,73.0,323.58559062,13960,0.05050715431571007,0.00073,955977,-367.102783203125,5.054538726806641,86.49732208251953
132505,7,959713,72.9,314.7616311499999,13970,0.05072340741753578,0.00073,956712,-368.392578125,7.164813995361328,90.00950622558594
132598,7,960389,72.16,296.96864126,13980,0.05029754340648651,0.00073,957388,-371.0887451171875,7.695735931396484,92.12095642089844
132701,7,961128,72.33,298.29558517,13990,0.0512455478310585,0.00073,958127,-391.3866882324219,3.1398563385009766,81.71430969238281
132801,7,961842,72.34,305.27798836,14000,0.050869230180978775,0.00073,958841,-384.6351013183594,-5.714598178863525,82.39530944824219
132906,7,962592,72.61,316.6587271,14010,0.05018967390060425,0.00073,959591,-365.91644287109375,1.0076910257339478,77.38584899902344
133009,7,963325,72.44,309.76815914,14020,0.05264454707503319,0.00073,960324,-381.8405456542969,-2.0593342781066895,104.84578704833984
133112,7,964072,72.69,313.88430001000006,14030,0.05520215258002281,0.00073,961071,-384.6827087402344,-7.260433197021484,69.39974975585938
133210,7,964789,72.58,319.75379083,14040,0.05495230108499527,0.00073,961788,-386.415283203125,-6.815323829650879,90.86810302734375
133304,7,965480,71.99,331.05527947,14050,0.05214937403798103,0.00073,962479,-393.3741149902344,-4.433026313781738,78.40534973144531
133407,7,966215,72.37,331.9539643700001,14060,0.052571121603250504,0.00073,963214,-371.92877197265625,2.511613368988037,83.73622131347656
133511,7,966965,72.52,338.21572025,14070,0.05376467481255531,0.00073,963964,-382.7939147949219,-2.779989719390869,83.41313171386719
133613,7,967715,73.26,336.5891450699999,14080,0.05165695399045944,0.00073,964714,-382.85125732421875,-1.3482108116149902,90.98565673828125
133710,7,968416,72.88,339.4876283699999,14090,0.053570736199617386,0.00073,965415,-382.6107177734375,4.565228462219238,483.00482177734375
133809,7,969134,72.92,330.94217874000003,14100,0.05190751329064369,0.00073,966133,-391.7381896972656,4.199740886688232,93.52753448486328
133912,7,969884,72.92,333.98263962,14110,0.05276433378458023,0.00073,966883,-390.47589111328125,5.2004194259643555,97.83700561523438
134017,7,970630,73.05,326.60970123,14120,0.05126568675041199,0.00073,967629,-391.965087890625,2.7347657680511475,86.1964111328125
134116,7,971352,72.8,324.66530679,14130,0.05347880348563194,0.00073,968351,-397.3612976074219,-5.517524719238281,81.08802795410156
134221,7,972102,73.13,340.71172054999994,14140,0.05311441048979759,0.00073,969101,-389.3634033203125,-9.29088020324707,111.47138977050781
134321,7,972822,73.42,340.14246557999996,14150,0.05323166400194168,0.00073,969821,-392.60430908203125,-6.450204849243164,81.31107330322266
134425,7,973572,73.57,345.71924582999986,14160,0.05343330278992653,0.00073,970571,-400.16766357421875,7.307510852813721,83.66082763671875
134529,7,974316,73.51,345.17200983999993,14170,0.05436721444129944,0.00073,971315,-402.13690185546875,-7.943685531616211,78.0859146118164
134627,7,975022,73.07,343.76332981,14180,0.05312293395400047,0.00073,972021,-390.8389587402344,-10.186752319335938,77.0711898803711
134733,7,975772,73.56,349.635519,14190,0.054487623274326324,0.00073,972771,-386.97894287109375,3.5514562129974365,81.93777465820312
134830,7,976481,73.47,362.64771696,14200,0.05262291058897972,0.00073,973480,-382.3878173828125,1.2127916812896729,66.39583587646484
134934,7,977231,73.47,370.2028894099999,14210,0.05236112326383591,0.00073,974230,-397.1816711425781,-5.275791168212891,90.98501586914062
135033,7,977947,73.17,384.72999366,14220,0.052859097719192505,0.00073,974946,-388.03131103515625,-2.14192533493042,68.81620788574219
135137,7,978697,73.45,385.3344954100001,14230,0.0544523261487484,0.00073,975696,-380.5328369140625,-6.752305507659912,71.64555358886719
135236,7,979422,73.2,376.72485844000005,14240,0.05227694660425186,0.00073,976421,-398.9193420410156,-4.022049903869629,107.41950225830078
135339,7,980172,73.5,384.06479247999994,14250,0.05248330533504486,0.00073,977171,-386.90118408203125,2.92061710357666,85.13140869140625
135441,7,980909,73.37,380.6079048,14260,0.0496058315038681,0.00073,977908,-378.7140808105469,-2.3196680545806885,95.05778503417969
135546,7,981659,73.43,391.04132716,14270,0.052718110382556915,0.00073,978658,-378.2560729980469,2.0583584308624268,106.94708251953125
135652,7,982409,73.87,403.80000423999996,14280,0.052702803164720535,0.00073,979408,-391.5391540527344,-5.71302604675293,78.88282012939453
135757,7,983147,73.75,389.2782887700001,14290,0.05513720214366913,0.00073,980146,-396.17535400390625,-4.47690486907959,112.11033630371094
135848,7,983811,73.3,367.1208054000001,14300,0.05390573665499687,0.00073,980810,-378.1092834472656,-6.587510585784912,97.0559310913086
135952,7,984549,73.18,350.03045481999993,14310,0.05487260967493057,0.00073,981548,-387.7326965332031,-3.92508602142334,83.00550842285156
136052,7,985275,73.28,334.04911252,14320,0.05535019189119339,0.00073,982274,-388.2850036621094,4.79791259765625,92.20538330078125
136150,7,985984,72.87,314.67736114,14330,0.052578654140233994,0.00073,982983,-388.67401123046875,-3.8457398414611816,111.5166015625
136250,7,986702,72.8,296.57793193000003,14340,0.054215237498283386,0.00073,983701,-399.1623229980469,-9.291815757751465,88.60818481445312
136354,7,987450,72.78,288.55863765000004,14350,0.05415802076458931,0.00073,984449,-380.1058349609375,1.607602596282959,102.57784271240234
136443,7,988098,71.89,271.05428987999994,14360,0.05231811851263046,0.00073,985097,-391.2939758300781,0.12060832977294922,85.63824462890625
136547,7,988848,71.89,267.16090869,14370,0.054538141936063766,0.00073,985847,-398.94305419921875,-8.311100959777832,73.1578140258789
136648,7,989588,71.79,264.98396722999996,14380,0.054876651614904404,0.00073,986587,-398.8279724121094,0.22463536262512207,91.83685302734375
136751,7,990338,71.91,268.5174051,14390,0.056405071169137955,0.00073,987337,-402.27362060546875,9.083392143249512,105.38673400878906
136847,7,991027,72.16,276.88287645,14400,0.055962640792131424,0.00073,988026,-390.4605712890625,1.8300752639770508,90.63432312011719
136949,7,991764,72.15,281.40263961,14410,0.05485824868083,0.00073,988763,-385.13189697265625,3.186739444732666,135.67929077148438
137042,7,992435,71.6,279.25105699,14420,0.05432391166687012,0.00073,989434,-394.160400390625,0.8091815710067749,89.48078918457031
137146,7,993185,72.01,298.82561413,14430,0.052850186824798584,0.00073,990184,-390.8304138183594,8.310407638549805,106.57499694824219
137250,7,993935,72.33,326.5192169400001,14440,0.05339379981160164,0.00073,990934,-395.1924743652344,-8.951370239257812,74.00276184082031
137355,7,994685,72.35,337.72926104000004,14450,0.0521620474755764,0.00073,991684,-401.67425537109375,-9.581518173217773,110.8378677368164
137458,7,995435,73.37,367.01488958000004,14460,0.05156642198562622,0.00073,992434,-398.88482666015625,-1.021965503692627,80.6478271484375
137558,7,996165,73.17,362.8570168,14470,0.051343005150556564,0.00073,993164,-396.27154541015625,-1.984478235244751,83.60527038574219
137659,7,996895,73.07,355.8903283,14480,0.050738949328660965,0.00073,993894,-379.2562255859375,-5.746676921844482,82.11441040039062
137757,7,997606,72.68,345.97429824999995,14490,0.05112165957689285,0.00073,994605,-382.958984375,4.2172956466674805,85.42916870117188
137853,7,998303,72.76,344.38378153000014,14500,0.04858030378818512,0.00073,995302,-395.58917236328125,-0.3250492811203003,91.92487335205078
137957,7,999053,72.89,356.33325188000003,14510,0.05051739141345024,0.00073,996052,-399.40679931640625,3.47930908203125,76.51284790039062
138061,7,999803,73.68,371.94796548000005,14520,0.048739708960056305,0.00073,996802,-384.4578552246094,-5.56453800201416,69.12545776367188
138152,7,1000457,72.72,360.65481631,14530,0.048740290105342865,0.00073,997456,-387.2704772949219,6.5360846519470215,95.46382904052734
138257,7,1001207,72.72,349.40932061000007,14540,0.05015810579061508,0.00073,998206,-385.1920471191406,5.31426477432251,71.38932037353516
138356,7,1001917,72.32,335.12374933,14550,0.050314947962760925,0.00073,998916,-377.9730529785156,0.8896266222000122,119.71669006347656
138456,7,1002638,72.03,325.12692840999995,14560,0.0491204559803009,0.00073,999637,-390.63299560546875,-11.153911590576172,71.28132629394531
138550,7,1003320,71.55,319.77825557000006,14570,0.04968062415719032,0.00073,1000319,-373.9901123046875,3.1915738582611084,79.94172668457031
138654,7,1004070,71.75,332.86649911999996,14580,0.050102610141038895,0.00073,1001069,-382.9283142089844,-4.566868782043457,76.8455810546875
138754,7,1004793,71.87,347.63106385,14590,0.04899551719427109,0.00073,1001792,-365.93408203125,10.835710525512695,85.22916412353516
138853,7,1005507,72.04,365.04538804,14600,0.049608469009399414,0.00073,1002506,-371.8406066894531,7.639317989349365,89.62388610839844
138950,7,1006207,71.54,346.75513191999994,14610,0.04841838777065277,0.00073,1003206,-385.286865234375,1.3340446949005127,88.11460876464844
139052,7,1006957,71.54,351.33075256999996,14620,0.05009030923247337,0.00073,1003956,-379.54656982421875,5.435174942016602,75.62846374511719
139156,7,1007707,72.5,365.20441291000003,14630,0.049229443073272705,0.00073,1004706,-387.20068359375,-3.9158437252044678,59.023353576660156
139256,7,1008419,72.12,367.83457746,14640,0.050711218267679214,0.00073,1005418,-396.74481201171875,3.815617084503174,71.19686889648438
139360,7,1009167,72.5,373.13526103000004,14650,0.05171570926904678,0.00073,1006166,-378.9676818847656,-3.396077871322632,64.33322143554688
139465,7,1009917,72.79,370.89735362,14660,0.04894004762172699,0.00073,1006916,-379.0989990234375,0.2990152835845947,73.96175384521484
139569,7,1010667,73.47,389.24019589999995,14670,0.047591350972652435,0.00073,1007666,-389.7358093261719,-1.4897388219833374,86.57417297363281
139667,7,1011376,73.06,378.95882409999996,14680,0.05036120116710663,0.00073,1008375,-384.27825927734375,-3.831620454788208,77.65374755859375
139765,7,1012090,72.97,370.0756632300001,14690,0.04906008765101433,0.00073,1009089,-386.8497619628906,-5.247776031494141,75.33949279785156
139869,7,1012840,73.33,371.61363639,14700,0.049699898809194565,0.00073,1009839,-381.4085388183594,-16.015140533447266,73.02850341796875
139963,7,1013524,73.17,362.87339445,14710,0.048422206193208694,0.00073,1010523,-376.7754211425781,13.174308776855469,71.51914978027344
140058,7,1014205,72.48,349.90402443,14720,0.04928584024310112,0.00073,1011204,-367.73187255859375,24.323806762695312,85.1883544921875
140161,7,1014944,72.37,336.2255882300001,14730,0.04893925413489342,0.00073,1011943,-375.08392333984375,7.86601448059082,72.58992004394531
140261,7,1015663,72.44,327.98373396000005,14740,0.049666956067085266,0.00073,1012662,-390.10003662109375,-4.260183334350586,83.81159210205078
140365,7,1016413,72.46,334.98579221999995,14750,0.049914002418518066,0.00073,1013412,-381.03021240234375,-7.177403926849365,98.99015045166016
140463,7,1017122,72.05,333.3428402,14760,0.047409143298864365,0.00073,1014121,-379.04962158203125,-5.8355255126953125,77.40814208984375
140561,7,1017829,71.62,318.51672939,14770,0.04816655442118645,0.00073,1014828,-384.33685302734375,-9.06997299194336,61.184104919433594
140666,7,1018579,72.03,322.61322923999995,14780,0.04764812812209129,0.00073,1015578,-387.67547607421875,3.528618812561035,76.723876953125
140763,7,1019288,71.98,325.47699473,14790,0.04913003742694855,0.00073,1016287,-391.8416748046875,-5.042853355407715,76.72135925292969
140868,7,1020038,71.98,318.52424234,14800,0.05104294791817665,0.00073,1017037,-389.5928955078125,1.9511066675186157,77.4813232421875
140968,7,1020756,72.32,327.1060721,14810,0.05002658814191818,0.00073,1017755,-395.00579833984375,-5.098600387573242,73.93135070800781
141073,7,1021506,73.01,335.65594604,14820,0.04973379895091057,0.00073,1018505,-402.588623046875,9.758167266845703,101.63456726074219
141176,7,1022256,73.12,342.2108169,14830,0.04916456714272499,0.00073,1019255,-381.48626708984375,-8.886799812316895,82.578125
