time/fps,time/episodes,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/critic_loss,train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef,train/actor_loss
7,7320,509884,72417,70.88,393.0182277,3.9874510765075684,0.00073,506883,5.3157525062561035,0.019837461411952972,-359.37213134765625
7,7330,510634,72527,70.88,393.5866831699999,6.403946876525879,0.00073,507633,-13.15363883972168,0.01902061142027378,-358.9333801269531
7,7340,511384,72638,70.88,394.00433338000005,5.496477127075195,0.00073,508383,5.608731746673584,0.018611734732985497,-359.56640625
7,7350,512134,72754,70.88,395.20757382999994,5.749647617340088,0.00073,509133,9.827397346496582,0.01880449615418911,-357.18060302734375
7,7360,512884,72868,72.81,449.06841314999986,2.7097561359405518,0.00073,509883,-3.330608606338501,0.018359625712037086,-366.12237548828125
7,7370,513634,72987,75.0,523.3689272600001,3.0895137786865234,0.00073,510633,-3.586500644683838,0.0186163317412138,-367.07147216796875
7,7380,514337,73094,74.53,533.63883472,9.520535469055176,0.00073,511336,18.842496871948242,0.019586004316806793,-354.8736572265625
7,7390,515008,73216,73.74,496.45082712,6.625811576843262,0.00073,512007,-11.809002876281738,0.031208379194140434,-372.08251953125
7,7400,515758,73336,73.74,490.48020816999997,8.696779251098633,0.00073,512757,-3.9040932655334473,0.02425629086792469,-366.72149658203125
7,7410,516508,73450,73.74,490.5313738600001,5.703258037567139,0.00073,513507,-9.144159317016602,0.020351985469460487,-369.8861083984375
7,7420,517258,73561,73.74,490.37930307000005,2.9341394901275635,0.00073,514257,-1.4149045944213867,0.020802028477191925,-369.36187744140625
7,7430,518008,73670,73.74,491.39382944000005,3.8711390495300293,0.00073,515007,2.9326624870300293,0.018284060060977936,-366.5928955078125
7,7440,518758,73783,73.74,491.38911225000004,3.727179527282715,0.00073,515757,-7.572459697723389,0.018445173278450966,-369.8108215332031
7,7450,519508,73894,73.74,491.11505316,4.249238014221191,0.00073,516507,-0.5873026847839355,0.018842311576008797,-356.90869140625
7,7460,520258,74005,73.74,490.6734555600001,2.9073314666748047,0.00073,517257,-11.14755630493164,0.018413856625556946,-369.9683837890625
7,7470,521008,74116,73.74,490.32589915999995,3.5386459827423096,0.00073,518007,-17.90955352783203,0.01928793452680111,-370.83441162109375
7,7480,521758,74226,74.21,502.9922456700001,2.476562261581421,0.00073,518757,4.434890270233154,0.017714370042085648,-364.941650390625
7,7490,522508,74340,75.0,540.45110645,6.607322692871094,0.00073,519507,6.366320610046387,0.0167534202337265,-367.0845947265625
7,7500,523258,74451,75.0,548.9237722700001,4.857774257659912,0.00073,520257,1.6839878559112549,0.017852462828159332,-367.43841552734375
7,7510,524008,74564,75.0,549.16641105,5.292194366455078,0.00073,521007,13.298053741455078,0.01730910874903202,-367.783447265625
7,7520,524758,74676,75.0,549.168767,5.656942367553711,0.00073,521757,2.358548164367676,0.018887080252170563,-365.3524169921875
7,7530,525508,74786,75.0,547.0034874400001,4.583270072937012,0.00073,522507,-4.941746234893799,0.020388517528772354,-366.3552551269531
7,7540,526258,74909,75.0,540.75251336,13.815332412719727,0.00073,523257,24.161130905151367,0.041565995663404465,-375.166015625
7,7550,526970,75033,74.62,516.65190521,12.102235794067383,0.00073,523969,-3.4135890007019043,0.048686668276786804,-399.4131774902344
7,7560,527705,75147,74.47,498.60954270999997,11.045602798461914,0.00073,524704,-6.511663436889648,0.04141467809677124,-411.1669921875
7,7570,528455,75259,74.47,487.53299598999996,10.974228858947754,0.00073,525454,-4.064584732055664,0.029781976714730263,-399.81341552734375
7,7580,529205,75378,74.47,486.64515336000005,5.605924606323242,0.00073,526204,-1.9269065856933594,0.024506257846951485,-393.64373779296875
7,7590,529955,75492,74.47,485.99746948999996,7.519680023193359,0.00073,526954,-5.472789764404297,0.02201978862285614,-384.71435546875
7,7600,530705,75605,74.47,483.90586304,10.028860092163086,0.00073,527704,21.7758846282959,0.019897328689694405,-376.16839599609375
7,7610,531412,75709,74.04,468.3642735000001,7.022961616516113,0.00073,528411,9.684430122375488,0.02275761403143406,-376.3203125
7,7620,532008,75800,72.5,424.53790087,10.981029510498047,0.00073,529007,-14.703204154968262,0.03346431255340576,-380.177734375
7,7630,532566,75882,70.58,378.2929787699999,12.305070877075195,0.00073,529565,-11.732458114624023,0.02653314918279648,-374.9736328125
7,7640,533131,75967,68.73,304.51493805999996,13.021291732788086,0.00073,530130,-8.355642318725586,0.022404544055461884,-372.695068359375
7,7650,533853,76078,68.83,313.47514304,6.590865135192871,0.00073,530852,-10.324493408203125,0.021106120198965073,-378.7735595703125
7,7660,534530,76173,68.25,315.57791957,9.236083984375,0.00073,531529,-15.695287704467773,0.020960599184036255,-366.4653015136719
7,7670,535280,76278,68.25,325.61520615,5.940093994140625,0.00073,532279,-14.318687438964844,0.018935035914182663,-370.5501708984375
7,7680,536030,76381,68.25,326.34507468,6.76712703704834,0.00073,533029,-5.3079423904418945,0.018410319462418556,-369.44683837890625
7,7690,536780,76484,68.25,327.44009003,5.78399658203125,0.00073,533779,-9.020279884338379,0.018832596018910408,-365.0672607421875
7,7700,537530,76588,68.25,329.07471879999997,3.941452741622925,0.00073,534529,-5.661375045776367,0.020033223554491997,-367.65313720703125
7,7710,538280,76692,68.68,344.23413977999996,4.102813243865967,0.00073,535279,3.4141244888305664,0.018797162920236588,-362.83441162109375
7,7720,539030,76796,70.22,388.03757440000004,6.603860855102539,0.00073,536029,-0.5546491146087646,0.018491657450795174,-360.7804870605469
7,7730,539749,76896,71.83,423.85862665,4.983678817749023,0.00073,536748,10.0615816116333,0.01759522408246994,-367.50885009765625
7,7740,540499,76999,73.68,501.0247542500001,6.795355796813965,0.00073,537498,0.21488142013549805,0.018324976786971092,-363.6789245605469
7,7750,541249,77102,73.96,515.90448602,4.573762893676758,0.00073,538248,-8.736686706542969,0.01846202276647091,-367.8280944824219
7,7760,541999,77204,74.69,531.95484145,15.53889274597168,0.00073,538998,-3.2610816955566406,0.018758298829197884,-364.1516418457031
7,7770,542749,77308,74.69,533.43359855,4.626477241516113,0.00073,539748,-18.657419204711914,0.01837649941444397,-369.6854248046875
7,7780,543499,77412,74.69,534.13459933,2.486661195755005,0.00073,540498,-10.870170593261719,0.018489070236682892,-371.3803405761719
7,7790,544249,77516,74.69,534.4002083400001,4.084000587463379,0.00073,541248,2.0511648654937744,0.016962725669145584,-362.9482421875
7,7800,544901,77606,73.71,465.3452016899999,9.371662139892578,0.00073,541900,1.7060130834579468,0.01820797473192215,-368.75433349609375
7,7810,545651,77708,73.71,390.27026619000003,6.828832626342773,0.00073,542650,2.077190399169922,0.017676029354333878,-363.7860107421875
7,7820,546371,77807,73.41,380.50845001999994,8.331380844116211,0.00073,543370,15.497298240661621,0.020674213767051697,-358.89398193359375
7,7830,547121,77910,73.72,392.14349038,11.879171371459961,0.00073,544120,3.553255558013916,0.018511349335312843,-363.4512634277344
7,7840,547871,78015,73.72,394.86115038,4.144731044769287,0.00073,544870,-3.1145553588867188,0.019019031897187233,-370.48162841796875
7,7850,548565,78111,73.16,377.72847869,5.743651866912842,0.00073,545564,10.101053237915039,0.022234177216887474,-359.984619140625
7,7860,549315,78216,73.16,374.77211137000006,6.7327165603637695,0.00073,546314,-2.9822583198547363,0.022009778767824173,-363.7318420410156
7,7870,550065,78320,73.16,373.46263958000003,6.27656364440918,0.00073,547064,-7.227509498596191,0.02007676474750042,-369.0308532714844
7,7880,550815,78424,73.16,372.56610285999994,5.4654951095581055,0.00073,547814,4.412683486938477,0.019298583269119263,-358.6528015136719
7,7890,551565,78528,73.16,371.37950571999994,4.356478691101074,0.00073,548564,1.9562904834747314,0.018039816990494728,-363.4941101074219
7,7900,552315,78632,74.14,440.55589539999994,3.5546131134033203,0.00073,549314,-1.5905952453613281,0.018660537898540497,-363.402587890625
7,7910,553065,78736,74.14,515.84866308,8.432613372802734,0.00073,550064,13.06462287902832,0.018454765900969505,-362.78680419921875
7,7920,553815,78841,74.44,525.61082524,3.4337546825408936,0.00073,550814,-13.613622665405273,0.01844424568116665,-364.53643798828125
7,7930,554565,78945,74.44,526.67334955,4.761988162994385,0.00073,551564,6.283412933349609,0.01893036440014839,-361.3677978515625
7,7940,555279,79046,74.08,519.3894185900001,3.3379149436950684,0.00073,552278,-3.7768914699554443,0.01831418089568615,-365.9514465332031
7,7950,556029,79152,74.64,537.21911835,9.504919052124023,0.00073,553028,11.768964767456055,0.01839280128479004,-363.391845703125
7,7960,556779,79256,74.64,540.51671918,7.124368667602539,0.00073,553778,-9.862391471862793,0.018370462581515312,-362.8304748535156
7,7970,557529,79360,74.64,541.08762729,3.6360650062561035,0.00073,554528,1.9843273162841797,0.016763785853981972,-365.58721923828125
7,7980,558279,79466,74.64,542.02616515,3.291104555130005,0.00073,555278,4.225229740142822,0.017338624224066734,-355.6446228027344
7,7990,559029,79570,74.64,543.23205142,4.2839460372924805,0.00073,556028,-3.893606424331665,0.01693006418645382,-363.2022399902344
7,8000,559779,79673,74.64,543.7628691400001,7.036334037780762,0.00073,556778,10.145807266235352,0.01556373480707407,-355.3384094238281
7,8010,560529,79778,74.64,544.24471506,4.34005069732666,0.00073,557528,-0.45625829696655273,0.015550456009805202,-366.1659851074219
7,8020,561279,79882,74.64,544.40433418,6.118980407714844,0.00073,558278,13.818147659301758,0.015519321896135807,-363.94232177734375
7,8030,562029,79987,74.64,544.6228787800001,6.573293685913086,0.00073,559028,13.20599365234375,0.015483930706977844,-362.38348388671875
7,8040,562779,80092,75.0,552.0888235900001,5.632364273071289,0.00073,559778,20.14072036743164,0.01572035811841488,-365.263916015625
7,8050,563529,80197,75.0,551.9603244900001,3.292008876800537,0.00073,560528,3.098680019378662,0.0184033140540123,-365.3731689453125
7,8060,564279,80302,75.0,548.76708709,5.653873443603516,0.00073,561278,7.062749862670898,0.015966838225722313,-358.66064453125
7,8070,565029,80408,75.0,549.61138997,3.5349793434143066,0.00073,562028,-9.980676651000977,0.016224311664700508,-365.204833984375
7,8080,565779,80514,75.0,549.55547958,6.117326736450195,0.00073,562778,10.628196716308594,0.017045827582478523,-358.3258972167969
7,8090,566529,80620,75.0,547.18967918,6.20955753326416,0.00073,563528,-7.1884002685546875,0.01568668521940708,-367.26336669921875
7,8100,567279,80727,75.0,546.82289136,4.39968204498291,0.00073,564278,-13.53654670715332,0.017216380685567856,-366.7340393066406
7,8110,567816,80802,72.87,450.8178576899999,2.495326042175293,0.00073,564815,6.6031107902526855,0.017286039888858795,-369.2180480957031
7,8120,568441,80888,71.62,387.7445529499999,34.59671401977539,0.00073,565440,4.1788506507873535,0.01884157769382,-364.6370849609375
7,8130,569191,80993,71.62,386.72511641999995,10.580143928527832,0.00073,566190,15.363889694213867,0.019164860248565674,-363.2727966308594
7,8140,569828,81084,70.49,358.17840078999996,5.964941024780273,0.00073,566827,7.571044445037842,0.020030496641993523,-365.93511962890625
7,8150,570449,81171,69.2,305.21994308999996,17.005290985107422,0.00073,567448,11.104496955871582,0.019396767020225525,-362.025146484375
7,8160,571199,81275,69.2,305.10745785999995,14.871465682983398,0.00073,568198,7.812034606933594,0.02049826644361019,-361.5117492675781
7,8170,571949,81378,69.2,304.21737459,3.0941076278686523,0.00073,568948,-9.812393188476562,0.018900221213698387,-367.42462158203125
7,8180,572699,81482,69.2,303.15579271999997,4.173611640930176,0.00073,569698,-5.6278510093688965,0.017686214298009872,-362.55157470703125
7,8190,573449,81587,69.2,301.24186296999994,5.971399307250977,0.00073,570448,4.240076065063477,0.01939718797802925,-364.1900634765625
7,8200,574199,81690,69.2,298.63959298000003,13.2049560546875,0.00073,571198,5.222443103790283,0.01758982241153717,-365.6916198730469
7,8210,574949,81794,71.33,390.59263625000006,7.8906049728393555,0.00073,571948,11.403247833251953,0.019144168123602867,-362.3119812011719
7,8220,575699,81898,72.58,452.58697912,7.702105522155762,0.00073,572698,13.111078262329102,0.01704677939414978,-361.46014404296875
7,8230,576449,82002,72.58,453.1580264100001,4.291236877441406,0.00073,573448,3.1430118083953857,0.01801329106092453,-358.4530029296875
7,8240,577199,82109,73.71,481.42560378,5.221488952636719,0.00073,574198,-7.31498908996582,0.017628565430641174,-367.1171569824219
7,8250,577949,82212,75.0,534.8357510000001,6.165180206298828,0.00073,574948,-4.203357696533203,0.017849024385213852,-363.8692932128906
7,8260,578699,82317,75.0,538.11772146,6.158901691436768,0.00073,575698,0.040666818618774414,0.01645699515938759,-357.021484375
7,8270,579432,82418,74.83,529.2053792,8.047506332397461,0.00073,576431,4.077662944793701,0.01780877076089382,-365.684326171875
7,8280,580182,82522,74.83,529.91044814,5.604159832000732,0.00073,577181,-4.9873456954956055,0.01753649115562439,-364.0982360839844
7,8290,580916,82623,74.67,526.86068017,5.754354476928711,0.00073,577915,7.498342990875244,0.01836427114903927,-358.222900390625
7,8300,581603,82718,74.04,515.5634064499999,5.347841262817383,0.00073,578602,5.979757308959961,0.01767437718808651,-362.49163818359375
7,8310,582324,82818,73.75,512.10487983,6.1211771965026855,0.00073,579323,-2.576756477355957,0.017211250960826874,-366.867431640625
7,8320,583074,82924,73.75,512.9532168299999,5.582527160644531,0.00073,580073,14.680493354797363,0.01758856326341629,-362.44818115234375
7,8330,583824,83044,73.75,513.19150581,3.013895034790039,0.00073,580823,-16.67189598083496,0.017887817695736885,-365.62713623046875
7,8340,584574,83164,73.75,513.6133904800001,4.572981357574463,0.00073,581573,18.616527557373047,0.017894146963953972,-361.42608642578125
7,8350,585324,83282,73.75,513.1159426400001,6.172770977020264,0.00073,582323,9.845952987670898,0.01821758784353733,-353.3729248046875
7,8360,586074,83396,73.75,512.9193829999999,4.836521148681641,0.00073,583073,5.517768859863281,0.01781284622848034,-361.0128173828125
7,8370,586824,83511,73.92,519.7676539,6.961737632751465,0.00073,583823,-2.920701503753662,0.019353114068508148,-362.3913879394531
7,8380,587574,83620,73.92,519.89480865,7.085787773132324,0.00073,584573,8.301606178283691,0.01848490908741951,-359.9149169921875
7,8390,588324,83733,74.08,525.21421543,5.772514343261719,0.00073,585323,5.377791881561279,0.018871376290917397,-366.0921630859375
7,8400,589014,83836,74.11,505.89926259999993,5.467434406280518,0.00073,586013,3.162492275238037,0.018989427015185356,-363.023193359375
7,8410,589745,83946,74.21,467.26541792000006,7.976970672607422,0.00073,586744,-0.6438043117523193,0.018122905865311623,-361.43450927734375
7,8420,590495,84061,74.21,464.71247421999993,4.709217071533203,0.00073,587494,-2.612175941467285,0.019320759922266006,-368.5144958496094
7,8430,591080,84153,72.56,432.33116789,12.454349517822266,0.00073,588079,25.489391326904297,0.019384071230888367,-353.1051025390625
7,8440,591830,84268,72.56,431.70046421,12.34575080871582,0.00073,588829,-2.4404873847961426,0.020647592842578888,-358.4105529785156
7,8450,592580,84383,72.56,431.84533335,11.547208786010742,0.00073,589579,6.332363605499268,0.0193193256855011,-360.869140625
7,8460,593330,84499,72.56,431.86371053000005,3.4248623847961426,0.00073,590329,7.7590203285217285,0.018308261409401894,-358.6823425292969
7,8470,594080,84617,72.56,434.75441318000003,6.3400421142578125,0.00073,591079,5.081067085266113,0.01834723725914955,-358.456298828125
7,8480,594830,84735,72.56,435.04733264000004,4.039586544036865,0.00073,591829,-1.6181609630584717,0.018554221838712692,-356.4897766113281
7,8490,595580,84851,72.56,437.02911608,11.355171203613281,0.00073,592579,-11.6577730178833,0.018777575343847275,-363.302978515625
7,8500,596330,84961,73.16,470.70131848999995,3.1686320304870605,0.00073,593329,-8.54769515991211,0.017367452383041382,-363.8784484863281
7,8510,597080,85070,73.35,516.65913821,5.366232872009277,0.00073,594079,-2.203190803527832,0.01887773908674717,-360.32080078125
7,8520,597830,85178,73.35,519.6044232500001,2.3349087238311768,0.00073,594829,-11.237178802490234,0.01726902648806572,-361.971435546875
7,8530,598580,85289,75.0,552.4584713500001,6.597044944763184,0.00073,595579,17.404373168945312,0.017935672774910927,-352.5705261230469
7,8540,599330,85400,75.0,550.53380577,2.4442129135131836,0.00073,596329,-4.703688144683838,0.019350871443748474,-361.9039611816406
7,8550,600080,85511,75.0,550.2856385,5.027044296264648,0.00073,597079,-9.81442928314209,0.01805017702281475,-361.94207763671875
