time/fps,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_len_mean,train/ent_coef,train/n_updates,train/ent_coef_loss,train/actor_loss,train/learning_rate,train/critic_loss
7,774.1619949100001,157214,1128136,11510,100.0,0.0035912846215069294,1125135,-9.526407241821289,-397.3069763183594,0.00073,0.15443433821201324
7,774.2259800699999,157355,1129136,11520,100.0,0.003576843533664942,1126135,1.8457214832305908,-396.51470947265625,0.00073,0.15266968309879303
7,774.28384418,157496,1130136,11530,100.0,0.0034848812501877546,1127135,7.954225063323975,-396.3755187988281,0.00073,0.14180853962898254
7,774.2665358399998,157636,1131136,11540,100.0,0.0035596960224211216,1128135,-14.132190704345703,-396.4164123535156,0.00073,0.14747747778892517
7,774.2403147999999,157776,1132136,11550,100.0,0.0032954553607851267,1129135,-6.295238971710205,-396.7417297363281,0.00073,0.0923696756362915
7,774.0940249399999,157917,1133136,11560,100.0,0.0034165633842349052,1130135,-6.872989654541016,-396.2301025390625,0.00073,0.17580369114875793
7,773.9249719300001,158058,1134136,11570,100.0,0.0035533281043171883,1131135,0.32208704948425293,-396.47998046875,0.00073,0.16140732169151306
7,774.2941824300001,158199,1135136,11580,100.0,0.003506748005747795,1132135,-0.24331361055374146,-396.5461730957031,0.00073,0.09489428251981735
7,774.44349932,158339,1136136,11590,100.0,0.003435731865465641,1133135,5.80086612701416,-396.2723693847656,0.00073,0.2528004050254822
7,774.7258682700002,158479,1137136,11600,100.0,0.0033824527636170387,1134135,9.084392547607422,-396.327392578125,0.00073,0.11323951184749603
7,774.8204545299999,158619,1138136,11610,100.0,0.0034104580990970135,1135135,17.18583869934082,-396.25714111328125,0.00073,0.2158106565475464
7,768.86289334,158760,1139136,11620,100.0,0.004859608132392168,1136135,-8.801690101623535,-397.2167053222656,0.00073,0.16473838686943054
7,768.6224125900001,158899,1140136,11630,100.0,0.004818044137209654,1137135,-8.35084056854248,-398.0840148925781,0.00073,0.2578040361404419
7,768.5819190999999,159040,1141136,11640,100.0,0.0041039325296878815,1138135,-10.125031471252441,-397.779052734375,0.00073,0.10716798901557922
7,768.6436258800001,159180,1142136,11650,100.0,0.003647854784503579,1139135,5.503515243530273,-397.62640380859375,0.00073,0.14791353046894073
7,768.84920752,159320,1143136,11660,100.0,0.0035338220186531544,1140135,-10.999252319335938,-397.1063232421875,0.00073,0.21066252887248993
7,769.1538129999999,159460,1144136,11670,100.0,0.003588087158277631,1141135,13.004007339477539,-397.0460205078125,0.00073,0.18809130787849426
7,769.3129748000001,159599,1145136,11680,100.0,0.00404086010530591,1142135,-5.280855178833008,-397.3470458984375,0.00073,0.1350385695695877
7,768.6959326,159739,1146136,11690,100.0,0.003275660565122962,1143135,9.802720069885254,-396.3115234375,0.00073,0.2978931665420532
7,768.7786324300001,159879,1147136,11700,100.0,0.0034774993546307087,1144135,-7.4227705001831055,-396.2921447753906,0.00073,0.3243172764778137
7,768.79664143,160021,1148136,11710,100.0,0.003336591413244605,1145135,-1.6212849617004395,-396.48040771484375,0.00073,0.1511666476726532
7,774.6870542799999,160215,1149136,11720,100.0,0.003588218940421939,1146135,20.429288864135742,-397.0240173339844,0.00073,0.1899421066045761
7,774.8556192199998,160395,1150136,11730,100.0,0.003423871472477913,1147135,1.1835429668426514,-397.04107666015625,0.00073,0.09814886003732681
7,774.40053142,160535,1151136,11740,100.0,0.0032918022479861975,1148135,-1.4372501373291016,-396.57867431640625,0.00073,0.22907313704490662
7,774.2184928300001,160677,1152136,11750,100.0,0.0033044482115656137,1149135,7.673428058624268,-396.3237609863281,0.00073,0.16265231370925903
7,774.02527108,160817,1153136,11760,100.0,0.003164819907397032,1150135,2.2109954357147217,-396.8046875,0.00073,0.09118970483541489
7,773.81500261,160959,1154136,11770,100.0,0.0032537386287003756,1151135,1.4698410034179688,-396.2655944824219,0.00073,0.19730278849601746
7,773.5738945200002,161101,1155136,11780,100.0,0.003274019341915846,1152135,17.125703811645508,-396.4915466308594,0.00073,0.2413012683391571
7,773.5973542500001,161244,1156136,11790,100.0,0.003340244758874178,1153135,15.079323768615723,-396.3419189453125,0.00073,0.08505633473396301
7,773.54144954,161385,1157136,11800,100.0,0.00332415709272027,1154135,1.6764098405838013,-396.6180114746094,0.00073,0.17116878926753998
7,773.4384367699998,161525,1158136,11810,100.0,0.0031532752327620983,1155135,0.9958957433700562,-396.66131591796875,0.00073,0.10713222622871399
7,773.39089794,161667,1159136,11820,100.0,0.003230290487408638,1156135,-12.39542007446289,-396.8426208496094,0.00073,0.15751516819000244
7,772.8456463900001,161812,1160136,11830,100.0,0.003409340977668762,1157135,11.57867431640625,-396.445556640625,0.00073,0.14472921192646027
7,763.50502886,161951,1161136,11840,100.0,0.003584265476092696,1158135,-11.579086303710938,-396.2898864746094,0.00073,0.19298876821994781
7,762.9330950900002,162092,1162136,11850,100.0,0.003342340001836419,1159135,-24.809467315673828,-396.521728515625,0.00073,0.10016396641731262
7,763.0486319899999,162233,1163136,11860,100.0,0.0033220876939594746,1160135,30.220069885253906,-395.67584228515625,0.00073,0.23989948630332947
7,763.1404376799998,162375,1164136,11870,100.0,0.0031453147530555725,1161135,-1.9221391677856445,-396.2664489746094,0.00073,0.16039958596229553
7,763.34089258,162517,1165136,11880,100.0,0.0032830708660185337,1162135,-11.881003379821777,-396.55267333984375,0.00073,0.27164599299430847
7,764.07045694,162658,1166136,11890,100.0,0.0032798710744827986,1163135,-1.9368839263916016,-396.2507629394531,0.00073,0.11961463838815689
7,762.9821106,162798,1167136,11900,100.0,0.003015893278643489,1164135,-15.677910804748535,-396.6026611328125,0.00073,0.23752489686012268
7,761.65271821,162937,1168136,11910,100.0,0.003139444161206484,1165135,-20.725048065185547,-396.16778564453125,0.00073,0.14734895527362823
7,758.2019549400002,163077,1169136,11920,100.0,0.004986121319234371,1166135,431.5188293457031,-403.0732727050781,0.00073,2.2597875595092773
7,737.7445205700001,163217,1170136,11930,100.0,0.009660117328166962,1167135,69.22368621826172,-422.20733642578125,0.00073,1.383596658706665
7,741.9124792200001,163356,1171136,11940,100.0,0.01291363500058651,1168135,17.311044692993164,-429.6578369140625,0.00073,0.832194447517395
7,742.5050249899999,163496,1172136,11950,100.0,0.012549664825201035,1169135,-18.738758087158203,-427.2227783203125,0.00073,0.5227876305580139
7,742.3291567299999,163637,1173136,11960,100.0,0.008811655454337597,1170135,-30.444189071655273,-419.93853759765625,0.00073,0.34896403551101685
7,742.30959142,163778,1174136,11970,100.0,0.005875229835510254,1171135,-8.886465072631836,-412.3213806152344,0.00073,0.17526960372924805
7,742.3492995499997,163918,1175136,11980,100.0,0.0047989534214138985,1172135,-13.707839965820312,-407.65643310546875,0.00073,0.10957848280668259
7,742.3398105,164058,1176136,11990,100.0,0.004329935647547245,1173135,11.453096389770508,-403.955322265625,0.00073,0.16653798520565033
7,742.9427826099999,164199,1177136,12000,100.0,0.004026690032333136,1174135,5.035260200500488,-401.5812072753906,0.00073,0.17380291223526
7,742.9908523599998,164342,1178136,12010,100.0,0.0039596352726221085,1175135,8.946435928344727,-399.49090576171875,0.00073,0.3816061019897461
7,746.5249430399998,164483,1179136,12020,100.0,0.0038007134571671486,1176135,-3.0045320987701416,-399.1948547363281,0.00073,0.17033611238002777
7,767.59511459,164623,1180136,12030,100.0,0.0037583382800221443,1177135,-16.040515899658203,-398.2445068359375,0.00073,0.2204778790473938
7,773.27399833,164765,1181136,12040,100.0,0.0040422710590064526,1178135,16.536087036132812,-397.9542236328125,0.00073,0.29456472396850586
7,768.6961780999998,164906,1182136,12050,100.0,0.004914861638098955,1179135,15.904533386230469,-399.50152587890625,0.00073,0.5252758860588074
7,768.44220476,165047,1183136,12060,100.0,0.004520696122199297,1180135,5.58450984954834,-398.23919677734375,0.00073,0.2593848407268524
7,768.40468267,165190,1184136,12070,100.0,0.004373547155410051,1181135,4.951861381530762,-398.16546630859375,0.00073,0.289482444524765
7,747.7021665,165321,1185063,12080,99.27,0.009571974165737629,1182062,397.5634765625,-437.297119140625,0.00073,8.640317916870117
7,703.30566322,165463,1186063,12090,99.27,0.018543969839811325,1183062,49.60306930541992,-511.58099365234375,0.00073,5.05288028717041
7,703.3431407299997,165606,1187063,12100,99.27,0.01730932481586933,1184062,-26.10881805419922,-483.689453125,0.00073,1.1926872730255127
7,704.4042010699999,165745,1188063,12110,99.27,0.012651513330638409,1185062,-30.91650390625,-456.4898681640625,0.00073,0.8902777433395386
7,704.35975711,165888,1189063,12120,99.27,0.009324852377176285,1186062,-25.977834701538086,-438.6737060546875,0.00073,0.5888764262199402
7,704.11355245,166029,1190063,12130,99.27,0.0075244116596877575,1187062,-5.038779258728027,-425.4903869628906,0.00073,0.6036067008972168
7,681.52614492,166171,1191063,12140,99.27,0.009919709526002407,1188062,1.3964475393295288,-418.5138854980469,0.00073,0.3791455626487732
7,674.2185900999998,166312,1192063,12150,99.27,0.011057700961828232,1189062,149.1009979248047,-417.4716796875,0.00073,5.732206344604492
7,604.60058092,166454,1193063,12160,99.27,0.034052759408950806,1190062,15.641068458557129,-591.2059936523438,0.00073,6.579547882080078
7,591.4585500200001,166596,1194063,12170,99.27,0.032325007021427155,1191062,-17.919292449951172,-550.5513916015625,0.00073,7.109735488891602
7,611.67656837,166734,1195063,12180,100.0,0.023225143551826477,1192062,-17.086376190185547,-510.0198669433594,0.00073,3.710233688354492
7,604.3368769,166874,1196063,12190,100.0,0.029820110648870468,1193062,31.811935424804688,-509.8056640625,0.00073,3.9434356689453125
7,582.7011952600001,167014,1197063,12200,100.0,0.02144494093954563,1194062,-28.272747039794922,-490.4317626953125,0.00073,3.316885471343994
7,582.59587067,167154,1198063,12210,100.0,0.013585000298917294,1195062,-13.944912910461426,-465.8824462890625,0.00073,0.9797528982162476
7,582.5195837899998,167293,1199063,12220,100.0,0.009551256895065308,1196062,-19.440858840942383,-446.8230895996094,0.00073,0.9134055376052856
7,582.7186589,167434,1200063,12230,100.0,0.009173409081995487,1197062,55.24938201904297,-433.6838073730469,0.00073,1.3249750137329102
7,558.47103402,167574,1201063,12240,100.0,0.017673341557383537,1198062,-21.051721572875977,-445.9237365722656,0.00073,0.9065769910812378
7,569.33676223,167715,1202063,12250,100.0,0.010963449254631996,1199062,4.8889994621276855,-434.4787902832031,0.00073,1.413759469985962
7,639.3837202999999,167854,1203063,12260,100.0,0.008816258050501347,1200062,-1.0027652978897095,-425.0561828613281,0.00073,0.6061018705368042
7,619.94272756,167993,1204063,12270,100.0,0.017087159678339958,1201062,-6.7638325691223145,-425.95361328125,0.00073,1.019855260848999
7,617.22998591,168132,1205063,12280,100.0,0.010151898488402367,1202062,-4.6415300369262695,-421.0994873046875,0.00073,0.532974362373352
7,668.98053555,168272,1206063,12290,100.0,0.00809615757316351,1203062,17.414308547973633,-414.4166564941406,0.00073,0.8281309604644775
7,691.1590237699999,168411,1207063,12300,100.0,0.006577994208782911,1204062,0.5753083229064941,-409.2557678222656,0.00073,0.46450185775756836
7,691.6119405400001,168553,1208063,12310,100.0,0.006117440294474363,1205062,-4.4372453689575195,-405.4129943847656,0.00073,0.5488976836204529
7,691.7525348699997,168695,1209063,12320,100.0,0.0056233773939311504,1206062,-2.579462766647339,-403.0068054199219,0.00073,0.5062278509140015
7,691.6426088000001,168834,1210063,12330,100.0,0.005156923551112413,1207062,-6.10230827331543,-402.1981201171875,0.00073,0.25245219469070435
7,738.4438728099999,168976,1211063,12340,100.0,0.005991945508867502,1208062,28.25972557067871,-401.2981262207031,0.00073,0.7127126455307007
7,737.7855588,169116,1212063,12350,100.0,0.007343767676502466,1209062,-17.09937858581543,-400.92864990234375,0.00073,0.36014509201049805
7,737.70579298,169257,1213063,12360,100.0,0.006049264222383499,1210062,12.501121520996094,-401.060546875,0.00073,1.1357115507125854
7,752.79476393,169399,1214063,12370,100.0,0.005737220402806997,1211062,-8.102846145629883,-400.2713623046875,0.00073,0.33443957567214966
7,755.92756362,169541,1215063,12380,100.0,0.005625233054161072,1212062,-7.1413373947143555,-399.78656005859375,0.00073,0.3207235038280487
7,755.87892592,169684,1216063,12390,100.0,0.006610185373574495,1213062,-0.02690410614013672,-399.35601806640625,0.00073,0.46378234028816223
7,720.38500019,169826,1217063,12400,100.0,0.020061137154698372,1214062,146.50018310546875,-509.1435546875,0.00073,6.243431091308594
7,659.77094726,169957,1217990,12410,99.27,0.026579026132822037,1214989,10.603559494018555,-547.89453125,0.00073,3.641099452972412
7,657.67898056,170099,1218990,12420,99.27,0.02382059395313263,1215989,-36.55763626098633,-515.635986328125,0.00073,1.8907394409179688
7,655.86558466,170240,1219990,12430,99.27,0.014805717393755913,1216989,-35.34260559082031,-478.6403503417969,0.00073,0.9552344083786011
7,653.1041125800001,170381,1220990,12440,99.27,0.009516270831227303,1217989,-33.13103103637695,-452.5862121582031,0.00073,0.9693165421485901
7,654.8142137899999,170521,1221990,12450,99.27,0.007444544695317745,1218989,-6.0199174880981445,-434.54681396484375,0.00073,0.711087703704834
7,654.8678901500001,170662,1222990,12460,99.27,0.006831680424511433,1219989,-12.121663093566895,-422.4070739746094,0.00073,0.8354931473731995
7,671.55661852,170804,1223990,12470,99.27,0.006845783907920122,1220989,29.796520233154297,-413.90496826171875,0.00073,1.7233617305755615
7,671.5444600200001,170946,1224990,12480,99.27,0.006311451084911823,1221989,5.484161376953125,-409.9916687011719,0.00073,0.40473467111587524
7,671.3420157799999,171088,1225990,12490,99.27,0.006519985385239124,1222989,1.7086375951766968,-405.3779296875,0.00073,2.8598480224609375
7,699.23531078,171230,1226990,12500,99.27,0.007709303870797157,1223989,-8.426624298095703,-403.4253234863281,0.00073,0.3057302236557007
7,757.20814679,171373,1227990,12510,100.0,0.006236921530216932,1224989,-1.0401372909545898,-402.6081237792969,0.00073,0.5317850112915039
7,758.83306408,171514,1228990,12520,100.0,0.008327684365212917,1225989,37.68798828125,-401.3160705566406,0.00073,0.7049325704574585
7,715.5845825,171656,1229990,12530,100.0,0.03075164556503296,1226989,39.96963882446289,-467.095458984375,0.00073,6.683835506439209
7,658.9308789700001,171799,1230990,12540,100.0,0.03283487632870674,1227989,-10.852508544921875,-497.5519104003906,0.00073,3.7850160598754883
7,649.84572438,171943,1231990,12550,100.0,0.022791611030697823,1228989,-18.055164337158203,-491.3918762207031,0.00073,2.191227912902832
7,649.75304131,172085,1232990,12560,100.0,0.01284716185182333,1229989,-19.964351654052734,-467.9021911621094,0.00073,1.1035823822021484
7,650.59495665,172226,1233990,12570,100.0,0.009193907491862774,1230989,2.14442777633667,-446.78631591796875,0.00073,0.597472071647644
7,650.63947192,172369,1234990,12580,100.0,0.008043428882956505,1231989,-0.19084882736206055,-429.932861328125,0.00073,0.6850579977035522
7,650.16506037,172512,1235990,12590,100.0,0.007522104773670435,1232989,-3.2413501739501953,-419.4912109375,0.00073,1.6442720890045166
7,656.8617297700001,172655,1236990,12600,100.0,0.00797394197434187,1233989,11.155808448791504,-413.17572021484375,0.00073,0.6656607985496521
7,659.49735222,172799,1237990,12610,100.0,0.007951323874294758,1234989,-9.16779613494873,-409.4262390136719,0.00073,0.42141497135162354
7,659.9425671800001,172941,1238990,12620,100.0,0.006798971444368362,1235989,9.852418899536133,-405.209716796875,0.00073,0.43128833174705505
7,705.1222527900001,173082,1239990,12630,100.0,0.006468126550316811,1236989,14.353616714477539,-401.7727966308594,0.00073,0.9926935434341431
7,764.56442109,173224,1240990,12640,100.0,0.006810743361711502,1237989,20.117067337036133,-400.1141357421875,0.00073,0.6130417585372925
7,773.7026923200002,173363,1241990,12650,100.0,0.006805299315601587,1238989,-4.125738143920898,-400.5283203125,0.00073,0.4604790210723877
7,772.2116970100001,173503,1242990,12660,100.0,0.006107451859861612,1239989,-0.08930039405822754,-399.5550537109375,0.00073,0.5683733820915222
7,770.90789212,173643,1243990,12670,100.0,0.006368889007717371,1240989,-11.679823875427246,-399.2487487792969,0.00073,0.7349966168403625
7,770.76341489,173784,1244990,12680,100.0,0.006472041830420494,1241989,7.274338722229004,-399.232177734375,0.00073,0.39230671525001526
7,771.4446999700001,173924,1245990,12690,100.0,0.006292531732469797,1242989,7.515041828155518,-397.6035461425781,0.00073,0.5203663110733032
7,770.75134776,174065,1246990,12700,100.0,0.007007248234003782,1243989,6.932435035705566,-398.0936584472656,0.00073,0.5483014583587646
7,770.60302356,174206,1247990,12710,100.0,0.006821573246270418,1244989,1.8575266599655151,-398.80224609375,0.00073,0.44883373379707336
7,770.5963035700001,174347,1248990,12720,100.0,0.006484329700469971,1245989,7.1490888595581055,-398.7900390625,0.00073,0.4352989196777344
7,770.6314018600001,174488,1249990,12730,100.0,0.006974130868911743,1246989,-3.3995981216430664,-397.7665100097656,0.00073,0.5457459092140198
7,736.5138345500001,174628,1250990,12740,100.0,0.014083712361752987,1247989,5.695394039154053,-403.6871337890625,0.00073,1.9669861793518066
7,717.0592556100002,174768,1251990,12750,100.0,0.012457739561796188,1248989,2.408130407333374,-412.1284484863281,0.00073,0.6688726544380188
7,718.5751983500003,174909,1252990,12760,100.0,0.00880281999707222,1249989,-11.915520668029785,-410.9443054199219,0.00073,0.7881283164024353
7,719.8901005900001,175048,1253990,12770,100.0,0.007425432093441486,1250989,-15.980558395385742,-408.35540771484375,0.00073,0.413326621055603
7,720.0315853,175189,1254990,12780,100.0,0.007050494197756052,1251989,-16.211650848388672,-404.74676513671875,0.00073,0.7835099697113037
7,719.7932341899999,175329,1255990,12790,100.0,0.006544976495206356,1252989,-13.154681205749512,-401.68121337890625,0.00073,0.5276103615760803
7,721.21855966,175470,1256990,12800,100.0,0.006494708824902773,1253989,-2.078895092010498,-400.1770324707031,0.00073,0.4583967328071594
7,720.94727231,175610,1257990,12810,100.0,0.006608814466744661,1254989,-8.32137680053711,-399.8100891113281,0.00073,0.5422974824905396
7,697.11253373,175748,1258990,12820,100.0,0.009202337823808193,1255989,-15.69554328918457,-399.4064025878906,0.00073,0.888484001159668
7,687.0272425100001,175888,1259990,12830,100.0,0.006455610506236553,1256989,-4.144277572631836,-399.36920166015625,0.00073,0.49636203050613403
7,721.1516384499998,176028,1260990,12840,100.0,0.005714796017855406,1257989,-1.0922811031341553,-398.1331481933594,0.00073,0.28953781723976135
7,740.6454792500001,176166,1261990,12850,100.0,0.005560786928981543,1258989,6.820955753326416,-398.1282043457031,0.00073,0.6537535786628723
7,740.7697683299999,176306,1262990,12860,100.0,0.005923721473664045,1259989,-12.643291473388672,-399.3526306152344,0.00073,0.2878740131855011
7,740.82545695,176447,1263990,12870,100.0,0.005944760050624609,1260989,17.002676010131836,-397.59515380859375,0.00073,0.6400577425956726
7,740.101949,176589,1264990,12880,100.0,0.006353401578962803,1261989,-5.788115501403809,-398.66082763671875,0.00073,0.37651872634887695
7,740.3268063999999,176730,1265990,12890,100.0,0.008160866796970367,1262989,3.5265581607818604,-399.51123046875,0.00073,0.534156858921051
7,734.0737079399998,176872,1266990,12900,100.0,0.0087440712377429,1263989,1.2734469175338745,-401.4090881347656,0.00073,0.8120677471160889
7,734.4028366299999,177015,1267990,12910,100.0,0.007541567087173462,1264989,-3.076329231262207,-402.7582092285156,0.00073,0.43321913480758667
7,758.13923173,177156,1268990,12920,100.0,0.006560433655977249,1265989,-18.535982131958008,-402.4267883300781,0.00073,0.41941332817077637
7,768.1431343600001,177296,1269990,12930,100.0,0.006307798903435469,1266989,-6.2036542892456055,-401.26885986328125,0.00073,0.45423251390457153
7,767.7685599,177438,1270990,12940,100.0,0.010754847899079323,1267989,31.642030715942383,-404.375732421875,0.00073,0.8368411064147949
7,737.5271156,177578,1271990,12950,100.0,0.014580333605408669,1268989,-8.202040672302246,-414.4945373535156,0.00073,1.060575246810913
7,736.0818855599999,177721,1272990,12960,100.0,0.010452335700392723,1269989,5.135836124420166,-413.40460205078125,0.00073,0.7380315065383911
7,735.5749536500001,177863,1273990,12970,100.0,0.008219811134040356,1270989,6.152062892913818,-409.66058349609375,0.00073,0.9370539784431458
7,736.1945021899999,178006,1274990,12980,100.0,0.007402470335364342,1271989,-1.7216328382492065,-406.5662536621094,0.00073,0.6543320417404175
7,736.1282999000001,178146,1275990,12990,100.0,0.006588406395167112,1272989,5.900874614715576,-402.8404541015625,0.00073,0.867866039276123
7,718.5079586200002,178289,1276990,13000,100.0,0.015087665989995003,1273989,15.092266082763672,-408.690185546875,0.00073,1.366464376449585
7,702.74819789,178431,1277990,13010,100.0,0.013725435361266136,1274989,-15.21995735168457,-413.8422546386719,0.00073,1.528791904449463
7,702.81631315,178573,1278990,13020,100.0,0.009728712029755116,1275989,2.110072612762451,-410.3472595214844,0.00073,1.013868808746338
7,702.90830175,178713,1279990,13030,100.0,0.007496267091482878,1276989,-1.6330389976501465,-407.09625244140625,0.00073,0.5203446745872498
7,703.33620042,178856,1280990,13040,100.0,0.0062707168981432915,1277989,-5.8336310386657715,-405.1916809082031,0.00073,0.5224877595901489
7,733.5800408800001,178997,1281990,13050,100.0,0.0060758949257433414,1278989,-16.61034393310547,-404.31024169921875,0.00073,0.3755739629268646
7,734.9616682700001,179137,1282990,13060,100.0,0.0067109582014381886,1279989,-10.292579650878906,-400.5810546875,0.00073,0.6046987771987915
7,734.20813757,179279,1283990,13070,100.0,0.007596488110721111,1280989,4.9852142333984375,-400.6220703125,0.00073,0.5637258887290955
7,723.46669064,179421,1284990,13080,100.0,0.00937589816749096,1281989,-6.037042617797852,-401.8575439453125,0.00073,0.8531234860420227
7,694.3742479599999,179563,1285990,13090,100.0,0.012708845548331738,1282989,-12.79455280303955,-409.7594299316406,0.00073,1.087633728981018
7,717.08044469,179706,1286990,13100,100.0,0.00847404170781374,1283989,1.106858730316162,-406.1234436035156,0.00073,0.8085941076278687
7,732.8681588800001,179846,1287990,13110,100.0,0.006867788266390562,1284989,-10.898146629333496,-405.85662841796875,0.00073,0.5457467436790466
7,732.8603487099999,179987,1288990,13120,100.0,0.006079465616494417,1285989,4.430565357208252,-403.4880065917969,0.00073,9.943219184875488
7,732.77789759,180129,1289990,13130,100.0,0.006141784600913525,1286989,-5.462646484375,-399.7695617675781,0.00073,0.44286927580833435
7,732.33870788,180272,1290990,13140,100.0,0.006710964720696211,1287989,-6.852867126464844,-399.3677978515625,0.00073,0.39240264892578125
7,731.92331685,180415,1291990,13150,100.0,0.00561695359647274,1288989,-16.31890869140625,-398.3066711425781,0.00073,0.5792733430862427
7,732.0019063299999,180557,1292990,13160,100.0,0.005894974339753389,1289989,-3.947815418243408,-396.98663330078125,0.00073,0.5266177654266357
7,733.1265312200002,180700,1293990,13170,100.0,0.007459454704076052,1290989,26.193201065063477,-396.4447326660156,0.00073,1.5351536273956299
7,743.89139528,180843,1294990,13180,100.0,0.006310993805527687,1291989,-12.237762451171875,-397.7097473144531,0.00073,0.3266775608062744
7,772.9851260799999,180983,1295990,13190,100.0,0.006011431571096182,1292989,-4.692934989929199,-397.166015625,0.00073,0.8796931505203247
7,774.1866754400002,181124,1296990,13200,100.0,0.0059607806615531445,1293989,-2.4508609771728516,-396.6358642578125,0.00073,0.4774831533432007
7,773.60733126,181265,1297990,13210,100.0,0.005973299965262413,1294989,5.327777862548828,-396.28363037109375,0.00073,0.8861275911331177
7,772.81792583,181406,1298990,13220,100.0,0.00646381638944149,1295989,5.920928001403809,-396.23992919921875,0.00073,0.2687399685382843
7,771.90714883,181548,1299990,13230,100.0,0.006692283321171999,1296989,-8.264190673828125,-398.230224609375,0.00073,0.5655273795127869
7,769.3585063200002,181692,1300990,13240,100.0,0.006611887831240892,1297989,-7.354315757751465,-397.7398376464844,0.00073,0.38921236991882324
7,769.6909802699998,181837,1301990,13250,100.0,0.005857562180608511,1298989,3.6939268112182617,-396.504150390625,0.00073,0.31797075271606445
7,769.6463830800002,181979,1302990,13260,100.0,0.005565272644162178,1299989,2.4808850288391113,-396.9333801269531,0.00073,0.8841809034347534
7,769.8400978200001,182121,1303990,13270,100.0,0.005352989304810762,1300989,26.666515350341797,-394.5609130859375,0.00073,0.6787762641906738
7,769.9738404699998,182262,1304990,13280,100.0,0.00533030740916729,1301989,-15.36656665802002,-396.0997619628906,0.00073,1.1020302772521973
7,770.10541745,182406,1305990,13290,100.0,0.005404765252023935,1302989,6.920518398284912,-395.13592529296875,0.00073,0.3409978151321411
7,769.7867846600001,182548,1306990,13300,100.0,0.005607097875326872,1303989,-6.148473262786865,-396.3470153808594,0.00073,0.6468105912208557
7,770.2653281200002,182691,1307990,13310,100.0,0.004828405100852251,1304989,-1.5997686386108398,-395.7132263183594,0.00073,0.3380945324897766
7,771.04217009,182833,1308990,13320,100.0,0.005239087622612715,1305989,-6.415355682373047,-396.3726501464844,0.00073,0.3096897602081299
7,771.5733447,182975,1309990,13330,100.0,0.004937924910336733,1306989,-15.042867660522461,-396.72259521484375,0.00073,0.4911358058452606
7,758.1409660200001,183116,1310990,13340,100.0,0.0051266588270664215,1307989,-1.4618008136749268,-396.0416564941406,0.00073,0.39242273569107056
7,747.4302739999999,183258,1311990,13350,100.0,0.005399072542786598,1308989,18.764225006103516,-395.10003662109375,0.00073,0.8674271106719971
7,747.4062219599999,183400,1312990,13360,100.0,0.00557933934032917,1309989,7.937680721282959,-394.905029296875,0.00073,0.6769859790802002
7,747.33566042,183543,1313990,13370,100.0,0.005168336443603039,1310989,-9.429656982421875,-396.0096740722656,0.00073,0.316045343875885
7,747.29716703,183684,1314990,13380,100.0,0.005175075959414244,1311989,-23.20928382873535,-396.228759765625,0.00073,0.34601497650146484
7,746.6684853799999,183824,1315990,13390,100.0,0.005341270472854376,1312989,-3.5645036697387695,-396.3593444824219,0.00073,0.5201284289360046
7,708.8063538800002,183965,1316990,13400,100.0,0.016181478276848793,1313989,18.87516975402832,-420.7388916015625,0.00073,1.1825928688049316
7,708.7649928499999,184106,1317990,13410,100.0,0.01284496858716011,1314989,-26.164012908935547,-419.4637145996094,0.00073,0.8826263546943665
7,708.7638349100001,184248,1318990,13420,100.0,0.008920415304601192,1315989,-2.266815423965454,-412.75787353515625,0.00073,0.7442585229873657
7,709.1934810999999,184392,1319990,13430,100.0,0.00698807230219245,1316989,-19.31158447265625,-409.38916015625,0.00073,0.30842313170433044
7,725.57895202,184535,1320990,13440,100.0,0.0067066652700304985,1317989,0.22583580017089844,-405.29412841796875,0.00073,0.48107200860977173
7,736.2741234,184678,1321990,13450,100.0,0.006584712769836187,1318989,-4.70174503326416,-403.0426940917969,0.00073,0.42234814167022705
7,736.18152688,184820,1322990,13460,100.0,0.006299568805843592,1319989,-5.070387840270996,-401.7720031738281,0.00073,0.40801042318344116
7,736.0963590800001,184961,1323990,13470,100.0,0.005916796624660492,1320989,12.707919120788574,-399.2786560058594,0.00073,0.5212016105651855
7,729.0408968400001,185104,1324990,13480,100.0,0.008600354194641113,1321989,-3.3227174282073975,-399.9036865234375,0.00073,0.5782279968261719
7,729.5942403199998,185247,1325990,13490,100.0,0.005766336340457201,1322989,-14.793346405029297,-398.7002868652344,0.00073,0.45500612258911133
7,767.93390551,185390,1326990,13500,100.0,0.005600526928901672,1323989,17.467998504638672,-397.81365966796875,0.00073,0.3144088685512543
7,768.1843832300001,185532,1327990,13510,100.0,0.005225049331784248,1324989,-11.247772216796875,-399.0888977050781,0.00073,0.3000887930393219
7,768.29098866,185676,1328990,13520,100.0,0.004875514190644026,1325989,4.803686141967773,-397.96929931640625,0.00073,0.7444223165512085
7,768.3435640800001,185817,1329990,13530,100.0,0.00519344350323081,1326989,-6.94798469543457,-398.17333984375,0.00073,0.2476467341184616
7,768.3904657000002,185959,1330990,13540,100.0,0.004989534616470337,1327989,0.7096571922302246,-397.4366149902344,0.00073,0.9272291660308838
7,767.9442028599999,186101,1331990,13550,100.0,0.005641239695250988,1328989,-9.343069076538086,-397.81494140625,0.00073,0.2281707376241684
