rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,time/episodes,time/total_timesteps,train/learning_rate,train/actor_loss,train/n_updates,train/critic_loss,train/ent_coef,train/ent_coef_loss
316.62398557,64.98,17859,7,2140,133409,0.00073,-243.06704711914062,130408,11.670049667358398,0.048832934349775314,-2.0599405765533447
351.66988419999996,67.17,17962,7,2150,134159,0.00073,-238.4498748779297,131158,9.596283912658691,0.049406714737415314,1.8222253322601318
424.45495113,72.04,18066,7,2160,134909,0.00073,-249.00955200195312,131908,12.035566329956055,0.04959224537014961,-0.06605404615402222
492.49026171,74.75,18166,7,2170,135634,0.00073,-251.8458251953125,132633,8.584306716918945,0.0496654286980629,-4.051923751831055
487.46618011000004,74.57,18267,7,2180,136366,0.00073,-249.57919311523438,133365,10.908882141113281,0.049476686865091324,2.41054105758667
488.96712392,74.57,18372,7,2190,137116,0.00073,-241.4772491455078,134115,11.309769630432129,0.049998484551906586,9.531105041503906
490.53081485999996,74.57,18476,7,2200,137866,0.00073,-244.27362060546875,134865,12.032892227172852,0.0485786609351635,0.2691640257835388
489.65620859,74.57,18580,7,2210,138616,0.00073,-237.4423828125,135615,9.132320404052734,0.0479915626347065,1.817336082458496
491.67607168999996,74.57,18683,7,2220,139366,0.00073,-250.34127807617188,136365,9.060760498046875,0.047838859260082245,-8.635575294494629
493.40995092,74.57,18788,7,2230,140116,0.00073,-250.0353546142578,137115,9.350735664367676,0.048396848142147064,3.438516616821289
495.39209315,74.57,18891,7,2240,140866,0.00073,-242.52716064453125,137865,8.784780502319336,0.049025360494852066,-10.119983673095703
497.36897898,74.57,18996,7,2250,141616,0.00073,-252.31271362304688,138615,8.831379890441895,0.04857466369867325,2.1925854682922363
499.0639856,74.57,19100,7,2260,142366,0.00073,-248.893310546875,139365,8.343704223632812,0.04900740832090378,1.3557220697402954
506.23584855000007,74.82,19204,7,2270,143116,0.00073,-254.9998321533203,140115,7.732134819030762,0.048094045370817184,1.5848479270935059
513.39944583,75.0,19308,7,2280,143866,0.00073,-241.3135986328125,140865,8.766683578491211,0.047194745391607285,-1.866265058517456
513.6221238800001,75.0,19413,7,2290,144616,0.00073,-255.20632934570312,141615,11.478568077087402,0.04653632640838623,3.006664991378784
514.4294737499999,75.0,19517,7,2300,145366,0.00073,-251.32107543945312,142365,7.741097927093506,0.047081008553504944,-6.544615745544434
516.90801092,75.0,19621,7,2310,146116,0.00073,-260.7942199707031,143115,6.916431427001953,0.04661449044942856,-2.4827451705932617
517.5895031099999,75.0,19725,7,2320,146866,0.00073,-261.0740966796875,143865,8.10902214050293,0.04572083055973053,3.445436954498291
517.45531977,75.0,19831,7,2330,147616,0.00073,-255.18585205078125,144615,8.598552703857422,0.048007071018218994,-4.4041290283203125
516.69795662,75.0,19936,7,2340,148366,0.00073,-251.65521240234375,145365,8.837034225463867,0.04722322151064873,3.4078736305236816
515.2588427400001,75.0,20039,7,2350,149116,0.00073,-249.51492309570312,146115,7.789638042449951,0.04684148356318474,1.3903523683547974
512.6736025199999,75.0,20143,7,2360,149866,0.00073,-261.5369873046875,146865,10.050710678100586,0.047338515520095825,0.8119232058525085
510.5028574600001,75.0,20247,7,2370,150616,0.00073,-250.0136260986328,147615,10.711679458618164,0.0476096086204052,-5.002068519592285
508.64200642,75.0,20352,7,2380,151366,0.00073,-272.27813720703125,148365,6.748039245605469,0.04658142849802971,-1.5247037410736084
508.62671534000003,75.0,20457,7,2390,152116,0.00073,-261.02239990234375,149115,10.647920608520508,0.04622752591967583,2.678684949874878
508.70168558000006,75.0,20561,7,2400,152866,0.00073,-261.231689453125,149865,7.549022197723389,0.046132881194353104,-4.625255584716797
508.06773972,75.0,20664,7,2410,153616,0.00073,-267.01568603515625,150615,7.966934680938721,0.0456656739115715,-1.908618688583374
506.5894005000001,75.0,20767,7,2420,154366,0.00073,-270.84515380859375,151365,7.512480735778809,0.044290848076343536,3.1437926292419434
505.7873536800001,75.0,20872,7,2430,155116,0.00073,-257.9837646484375,152115,7.750123977661133,0.04616910219192505,2.5561723709106445
506.05912975000007,75.0,20975,7,2440,155866,0.00073,-253.28427124023438,152865,7.347438812255859,0.04589143767952919,6.2713751792907715
506.99875586,75.0,21079,7,2450,156616,0.00073,-263.6342468261719,153615,6.768789768218994,0.04534410312771797,1.7539889812469482
509.21446470999996,75.0,21182,7,2460,157366,0.00073,-264.81689453125,154365,6.946094036102295,0.04592081531882286,9.00704288482666
511.40069166,75.0,21287,7,2470,158116,0.00073,-262.9179992675781,155115,9.051719665527344,0.04412062466144562,-0.7196788787841797
513.0210805800001,75.0,21391,7,2480,158866,0.00073,-258.89483642578125,155865,11.411067008972168,0.045600298792123795,12.943685531616211
513.8506609100001,75.0,21495,7,2490,159616,0.00073,-268.1834411621094,156615,8.949479103088379,0.045474737882614136,3.491074323654175
513.97003881,75.0,21599,7,2500,160366,0.00073,-269.159423828125,157365,7.556649208068848,0.04466806724667549,-2.72833251953125
515.02266358,75.0,21703,7,2510,161116,0.00073,-269.8001708984375,158115,6.5617594718933105,0.0446501150727272,-5.854216575622559
517.27987698,75.0,21807,7,2520,161866,0.00073,-267.3062744140625,158865,8.998756408691406,0.04339379817247391,-2.2341957092285156
519.00805656,75.0,21910,7,2530,162616,0.00073,-282.6160888671875,159615,5.875936031341553,0.0433572493493557,7.101938247680664
513.1623824700001,74.61,22009,7,2540,163327,0.00073,-268.2434387207031,160326,9.846014976501465,0.04435868188738823,-2.582446575164795
510.8648895300001,74.61,22113,7,2550,164077,0.00073,-254.50877380371094,161076,8.711040496826172,0.043728820979595184,2.2025792598724365
510.92673118,74.61,22217,7,2560,164827,0.00073,-275.9501953125,161826,6.526209831237793,0.0439322404563427,0.04703843593597412
511.43875498,74.61,22321,7,2570,165577,0.00073,-272.48809814453125,162576,6.648742198944092,0.043408799916505814,-5.41291618347168
511.8226806,74.61,22424,7,2580,166327,0.00073,-276.5646057128906,163326,7.485378265380859,0.044553302228450775,-6.465879917144775
511.7297050700001,74.61,22527,7,2590,167077,0.00073,-283.3684387207031,164076,7.522891044616699,0.04404990002512932,1.6168878078460693
511.77761360000005,74.61,22632,7,2600,167827,0.00073,-265.25482177734375,164826,10.237668991088867,0.04368766024708748,-5.304665565490723
511.5335403,74.61,22737,7,2610,168577,0.00073,-281.0184020996094,165576,8.271602630615234,0.0434824600815773,5.385400772094727
509.96447482,74.61,22842,7,2620,169327,0.00073,-277.2724914550781,166326,6.688767433166504,0.04188057780265808,-4.097711563110352
502.95113117999995,74.45,22944,7,2630,170061,0.00073,-278.72265625,167060,8.227787971496582,0.04118143022060394,-5.205826282501221
508.9304959599999,74.84,23048,7,2640,170811,0.00073,-276.71795654296875,167810,7.095860004425049,0.0427323654294014,12.353175163269043
511.6832111199999,74.84,23153,7,2650,171561,0.00073,-277.60369873046875,168560,8.0291748046875,0.04245229810476303,3.337344169616699
511.73613366000006,74.84,23257,7,2660,172311,0.00073,-265.500732421875,169310,8.231161117553711,0.04336593300104141,6.645597457885742
511.80104022,74.84,23359,7,2670,173061,0.00073,-268.7128601074219,170060,7.851770401000977,0.0432344526052475,1.7309929132461548
511.68490662000005,74.84,23463,7,2680,173811,0.00073,-271.76849365234375,170810,7.801369667053223,0.04276179149746895,3.2060635089874268
511.99982101,74.84,23569,7,2690,174561,0.00073,-267.2320251464844,171560,9.177360534667969,0.043512843549251556,7.837104797363281
512.2831175999999,74.84,23675,7,2700,175311,0.00073,-271.62127685546875,172310,7.100308418273926,0.042781125754117966,-2.084904909133911
512.5117286299999,74.84,23779,7,2710,176061,0.00073,-278.8854675292969,173060,7.575721740722656,0.04288676008582115,1.7634481191635132
513.80668585,74.84,23883,7,2720,176811,0.00073,-272.82659912109375,173810,7.51824951171875,0.042117513716220856,-5.053730010986328
521.19484828,75.0,23988,7,2730,177561,0.00073,-275.3195495605469,174560,6.244621276855469,0.04195178300142288,2.409269332885742
522.13613794,75.0,24092,7,2740,178311,0.00073,-288.4750671386719,175310,6.709566593170166,0.04185912385582924,-3.98337459564209
522.7497834799998,75.0,24196,7,2750,179061,0.00073,-275.7601623535156,176060,8.656877517700195,0.04093244671821594,9.57602310180664
523.3967781,75.0,24300,7,2760,179811,0.00073,-281.5921630859375,176810,6.6724700927734375,0.04105377197265625,1.132295846939087
523.8993097199999,75.0,24405,7,2770,180561,0.00073,-283.7086181640625,177560,6.864341735839844,0.04163419455289841,1.4513617753982544
523.5116900900001,75.0,24510,7,2780,181311,0.00073,-283.33447265625,178310,9.519144058227539,0.04126717522740364,-3.0488810539245605
520.52726961,75.0,24615,7,2790,182061,0.00073,-271.8387145996094,179060,8.582050323486328,0.040101245045661926,5.436098098754883
519.27247297,75.0,24719,7,2800,182811,0.00073,-282.670166015625,179810,10.3408842086792,0.04133125767111778,-7.345584392547607
519.5484943,75.0,24823,7,2810,183561,0.00073,-279.8145446777344,180560,8.274219512939453,0.042060233652591705,-0.696725606918335
519.53100032,75.0,24927,7,2820,184311,0.00073,-281.4444580078125,181310,5.610779762268066,0.04191208258271217,0.49267029762268066
518.94325001,75.0,25032,7,2830,185061,0.00073,-286.91949462890625,182060,7.821040153503418,0.041654061526060104,-1.145533800125122
518.3160040600001,75.0,25137,7,2840,185811,0.00073,-288.88458251953125,182810,6.902632713317871,0.04168567433953285,-6.057100296020508
517.57415406,75.0,25242,7,2850,186561,0.00073,-281.28607177734375,183560,7.146332740783691,0.03977176174521446,2.387692928314209
517.1312913999999,75.0,25347,7,2860,187311,0.00073,-282.8143310546875,184310,5.158899307250977,0.04123703017830849,4.617713928222656
516.72309155,75.0,25452,7,2870,188061,0.00073,-283.2325439453125,185060,7.9182281494140625,0.04137825965881348,0.8068851232528687
517.57225452,75.0,25555,7,2880,188811,0.00073,-290.03887939453125,185810,6.358392715454102,0.039513640105724335,2.168086528778076
521.0009738000001,75.0,25660,7,2890,189561,0.00073,-280.256591796875,186560,7.830985069274902,0.039832692593336105,6.105034828186035
522.68953027,75.0,25765,7,2900,190311,0.00073,-286.901123046875,187310,8.71609878540039,0.03923187404870987,5.709720134735107
523.09338688,75.0,25871,7,2910,191061,0.00073,-280.1779479980469,188060,5.553664207458496,0.04001171886920929,-5.012600898742676
523.5764883100001,75.0,25975,7,2920,191811,0.00073,-286.4989013671875,188810,6.803403377532959,0.03983008861541748,3.7505478858947754
524.1172866100001,75.0,26080,7,2930,192561,0.00073,-295.6968688964844,189560,6.265868186950684,0.040271393954753876,-8.420270919799805
525.0116293000001,75.0,26185,7,2940,193311,0.00073,-285.05108642578125,190310,7.681519985198975,0.038695357739925385,8.169727325439453
525.13953496,75.0,26293,7,2950,194061,0.00073,-291.9522399902344,191060,5.793727874755859,0.03851434960961342,-9.645275115966797
526.19518151,75.0,26398,7,2960,194811,0.00073,-284.5580139160156,191810,5.636632919311523,0.03837931156158447,4.002111434936523
527.3300364900001,75.0,26502,7,2970,195561,0.00073,-292.2636413574219,192560,5.4684648513793945,0.039408519864082336,-3.2997677326202393
528.49363049,75.0,26607,7,2980,196311,0.00073,-288.6180725097656,193310,7.587897300720215,0.0383199080824852,8.82803726196289
530.21613042,75.0,26711,7,2990,197061,0.00073,-292.2730407714844,194060,7.999703884124756,0.03977013751864433,7.0009613037109375
515.6708109300001,74.23,26804,7,3000,197734,0.00073,-296.939697265625,194733,13.871055603027344,0.039660099893808365,-9.148785591125488
508.63342028,74.03,26906,7,3010,198464,0.00073,-306.5431213378906,195463,13.17416763305664,0.04468342661857605,-8.21135139465332
471.60951024,74.03,27010,7,3020,199214,0.00073,-324.48272705078125,196213,23.26899528503418,0.0487702339887619,-6.817190647125244
416.26850542,73.99,27114,7,3030,199960,0.00073,-308.0954284667969,196959,29.080825805664062,0.04426142945885658,-3.423492431640625
378.17623381,73.92,27219,7,3040,200703,0.00073,-301.017578125,197702,12.572278022766113,0.03946677967905998,4.734055519104004
377.92563695000007,73.92,27323,7,3050,201453,0.00073,-294.2276611328125,198452,8.64137077331543,0.04199563339352608,-3.8342127799987793
376.06768407999994,73.92,27427,7,3060,202203,0.00073,-293.0102233886719,199202,17.274658203125,0.04008113220334053,-7.280801773071289
374.67018618000003,73.92,27533,7,3070,202953,0.00073,-280.9920654296875,199952,15.854433059692383,0.039254046976566315,13.421758651733398
374.36707738999996,73.92,27637,7,3080,203703,0.00073,-302.0225524902344,200702,8.833826065063477,0.03900924697518349,-13.1722412109375
374.0242993099999,73.92,27741,7,3090,204453,0.00073,-285.46905517578125,201452,11.701752662658691,0.038223858922719955,5.051769256591797
389.92417,74.69,27846,7,3100,205203,0.00073,-295.13177490234375,202202,9.57081127166748,0.036122877150774,-3.8777003288269043
398.01829188999994,74.89,27953,7,3110,205953,0.00073,-285.704345703125,202952,7.881481170654297,0.03723003715276718,5.188838005065918
436.47521417,74.89,28058,7,3120,206703,0.00073,-306.708984375,203702,7.391016006469727,0.03782907500863075,-9.572647094726562
493.20533538,74.93,28163,7,3130,207453,0.00073,-284.1747741699219,204452,8.514638900756836,0.03754614293575287,1.5606262683868408
531.84727186,75.0,28266,7,3140,208203,0.00073,-286.7029113769531,205202,8.633484840393066,0.03738754242658615,10.925503730773926
533.50811085,75.0,28371,7,3150,208953,0.00073,-288.6326904296875,205952,9.12258529663086,0.03687793016433716,1.1140031814575195
535.85384277,75.0,28475,7,3160,209703,0.00073,-292.2148132324219,206702,9.76806640625,0.037809599190950394,10.945114135742188
538.01442249,75.0,28579,7,3170,210453,0.00073,-296.6264343261719,207452,9.510235786437988,0.03671029582619667,6.615048408508301
538.18193195,75.0,28683,7,3180,211203,0.00073,-295.2760009765625,208202,6.943571090698242,0.03718957304954529,-0.9555264711380005
538.09718897,75.0,28787,7,3190,211953,0.00073,-293.9302978515625,208952,6.61067008972168,0.03638235479593277,-1.9061915874481201
537.6794371799999,75.0,28891,7,3200,212703,0.00073,-299.4482727050781,209702,7.724205017089844,0.03794277831912041,-0.9850646257400513
537.99928991,75.0,28995,7,3210,213453,0.00073,-299.19525146484375,210452,7.269062042236328,0.03648754209280014,-7.494873046875
537.98621698,75.0,29099,7,3220,214203,0.00073,-301.5213317871094,211202,7.294048309326172,0.036796391010284424,0.6902883052825928
538.3345721999999,75.0,29203,7,3230,214953,0.00073,-297.3625183105469,211952,7.2239508628845215,0.03733145445585251,-2.124746084213257
539.36455962,75.0,29308,7,3240,215703,0.00073,-293.3634338378906,212702,7.453790664672852,0.035818275064229965,5.560422897338867
539.8450032700001,75.0,29411,7,3250,216453,0.00073,-299.02886962890625,213452,4.882822036743164,0.03724897652864456,-7.070168972015381
540.01490185,75.0,29515,7,3260,217203,0.00073,-279.9393005371094,214202,8.192426681518555,0.03581753000617027,-3.2676873207092285
539.90002189,75.0,29620,7,3270,217953,0.00073,-289.27099609375,214952,6.997267723083496,0.03629511967301369,-1.1028449535369873
540.0681422600001,75.0,29724,7,3280,218703,0.00073,-286.8964538574219,215702,7.402503967285156,0.035284433513879776,1.9307024478912354
540.46085328,75.0,29828,7,3290,219453,0.00073,-301.02703857421875,216452,6.161231994628906,0.03636547923088074,-0.3637857437133789
540.8647822799999,75.0,29931,7,3300,220203,0.00073,-299.61871337890625,217202,7.529026508331299,0.03653865307569504,2.725264549255371
540.90010806,75.0,30035,7,3310,220953,0.00073,-300.8762512207031,217952,7.102691650390625,0.03701046481728554,0.9831876754760742
540.86130037,75.0,30139,7,3320,221703,0.00073,-308.736572265625,218702,5.1196393966674805,0.03689321130514145,-0.28231310844421387
541.02062418,75.0,30243,7,3330,222453,0.00073,-292.56201171875,219452,8.157824516296387,0.03716493397951126,4.998651027679443
541.0920514,75.0,30348,7,3340,223203,0.00073,-300.67449951171875,220202,5.224032402038574,0.03570862114429474,-5.491782188415527
541.67351992,75.0,30451,7,3350,223953,0.00073,-305.3427429199219,220952,6.356090068817139,0.03648766502737999,4.133144378662109
541.2970004,75.0,30556,7,3360,224703,0.00073,-307.9623107910156,221702,6.366819381713867,0.03636704012751579,-8.33746337890625
541.59451355,75.0,30662,7,3370,225453,0.00073,-316.70782470703125,222452,7.295888900756836,0.03666907176375389,-6.029563903808594
542.11351943,75.0,30766,7,3380,226203,0.00073,-301.12591552734375,223202,7.769617557525635,0.03617123141884804,1.4235200881958008
542.38078,75.0,30871,7,3390,226953,0.00073,-307.1031494140625,223952,6.13592529296875,0.0354669988155365,5.93260383605957
542.75935236,75.0,30976,7,3400,227703,0.00073,-295.6021728515625,224702,7.386462211608887,0.036177217960357666,1.4327542781829834
543.2271665699999,75.0,31081,7,3410,228453,0.00073,-310.4901123046875,225452,5.872058391571045,0.03505693003535271,0.6583760976791382
543.25916823,75.0,31186,7,3420,229203,0.00073,-299.32110595703125,226202,6.691993713378906,0.036586012691259384,-6.042503833770752
542.9719920599999,75.0,31290,7,3430,229953,0.00073,-296.63702392578125,226952,6.554242134094238,0.03621544688940048,2.9058783054351807
542.1163568799999,75.0,31394,7,3440,230703,0.00073,-311.1309814453125,227702,5.903404235839844,0.03604311868548393,2.326313018798828
541.90049186,75.0,31498,7,3450,231453,0.00073,-303.3316345214844,228452,5.626197814941406,0.035036034882068634,7.861932277679443
542.5273849599998,75.0,31602,7,3460,232203,0.00073,-296.2170715332031,229202,6.247858047485352,0.03475695103406906,1.7470253705978394
542.50107663,75.0,31706,7,3470,232953,0.00073,-305.18975830078125,229952,5.880022048950195,0.03539535775780678,7.025996208190918
542.4863553499999,75.0,31811,7,3480,233703,0.00073,-319.42236328125,230702,6.39811372756958,0.033809348940849304,-7.022006034851074
542.70676215,75.0,31915,7,3490,234453,0.00073,-307.1894836425781,231452,5.817432403564453,0.03503136336803436,1.0796732902526855
543.07660239,75.0,32018,7,3500,235203,0.00073,-302.76220703125,232202,7.610390663146973,0.03533625975251198,-7.741722583770752
543.0619814,75.0,32122,7,3510,235953,0.00073,-303.73419189453125,232952,6.147241592407227,0.03509794548153877,-0.47302162647247314
