time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/episodes,train/actor_loss,train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef,train/critic_loss
132937,6,764.42158542,100.0,895000,8950,-394.0557861328125,0.00073,891999,-5.324408054351807,0.0014608683995902538,0.02647785097360611
133086,6,766.0318193400001,100.0,896000,8960,-393.93316650390625,0.00073,892999,-0.8925184607505798,0.0015144124627113342,0.07027224451303482
133235,6,766.5100957000001,100.0,897000,8970,-394.5508728027344,0.00073,893999,-3.3840136528015137,0.0014425055123865604,0.061327528208494186
133382,6,765.7491393399999,100.0,898000,8980,-394.3537292480469,0.00073,894999,0.09949585795402527,0.0014571137726306915,0.03869730606675148
133530,6,765.86535908,100.0,899000,8990,-393.3204650878906,0.00073,895999,1.9725614786148071,0.0015371647896245122,0.08754940330982208
133679,6,765.2997453600001,100.0,900000,9000,-394.3315124511719,0.00073,896999,2.643366813659668,0.00118891685269773,0.05265745893120766
133829,6,763.8474524100001,100.0,901000,9010,-394.7220458984375,0.00073,897999,1.3509539365768433,0.0015818539541214705,0.007429386954754591
133976,6,763.8859044,100.0,902000,9020,-394.0858459472656,0.00073,898999,-2.0366854667663574,0.0015471590450033545,0.03584117069840431
134124,6,763.49162827,100.0,903000,9030,-394.4985046386719,0.00073,899999,-0.41115236282348633,0.0014886937569826841,0.026830606162548065
134273,6,764.2472782999998,100.0,904000,9040,-393.9488525390625,0.00073,900999,1.1639463901519775,0.001842387719079852,0.023167014122009277
134419,6,764.25290662,100.0,905000,9050,-394.5519714355469,0.00073,901999,-2.7437424659729004,0.001701981294900179,0.036631833761930466
134567,6,762.2062662799998,100.0,906000,9060,-394.2797546386719,0.00073,902999,-3.4881200790405273,0.0010681410785764456,0.05753904581069946
134713,6,761.3738998599999,100.0,907000,9070,-394.2821044921875,0.00073,903999,-4.408919811248779,0.0014048190787434578,0.04914995655417442
134861,6,760.5155184600001,100.0,908000,9080,-394.4868469238281,0.00073,904999,4.652434349060059,0.0012341281399130821,0.03683635592460632
135007,6,761.3648319499999,100.0,909000,9090,-394.3576965332031,0.00073,905999,-2.495685577392578,0.0016019693575799465,0.022103212773799896
135155,6,761.03815903,100.0,910000,9100,-393.8995666503906,0.00073,906999,0.4730682969093323,0.0013324389001354575,0.3364183306694031
135304,6,762.12942519,100.0,911000,9110,-393.9912414550781,0.00073,907999,0.05221092700958252,0.0013709369814023376,0.046337395906448364
135451,6,763.0933990099999,100.0,912000,9120,-393.948974609375,0.00073,908999,1.8261922597885132,0.0012392762582749128,0.02997734397649765
135599,6,762.0876909199999,100.0,913000,9130,-394.77667236328125,0.00073,909999,-5.329653739929199,0.0014455269556492567,0.013642975129187107
135748,6,761.5906002300002,100.0,914000,9140,-393.8208923339844,0.00073,910999,3.9939768314361572,0.0016208807937800884,0.1608622968196869
135897,6,761.13156408,100.0,915000,9150,-394.1807861328125,0.00073,911999,-1.034285068511963,0.0013775081606581807,0.01345338486135006
136044,6,762.19978241,100.0,916000,9160,-394.592041015625,0.00073,912999,-1.1101951599121094,0.001168284099549055,0.033544979989528656
136192,6,761.9649655100001,100.0,917000,9170,-394.181396484375,0.00073,913999,-0.48001202940940857,0.0015075821429491043,0.021867092698812485
136340,6,762.5336926900001,100.0,918000,9180,-394.5173645019531,0.00073,914999,-1.198980689048767,0.001423731679096818,0.03881104290485382
136490,6,762.06033396,100.0,919000,9190,-393.84332275390625,0.00073,915999,1.1168065071105957,0.0013443123316392303,0.020925214514136314
136639,6,761.93443162,100.0,920000,9200,-394.06982421875,0.00073,916999,4.314599990844727,0.0015324027044698596,0.021137885749340057
136789,6,763.2440926200001,100.0,921000,9210,-394.3304748535156,0.00073,917999,-3.800602436065674,0.0018492538947612047,0.06114678457379341
136938,6,762.4365770199998,100.0,922000,9220,-394.0026550292969,0.00073,918999,4.994365215301514,0.0014965791488066316,0.12288598716259003
137086,6,763.31005453,100.0,923000,9230,-394.1233215332031,0.00073,919999,3.3958897590637207,0.001410870929248631,0.015410314314067364
137234,6,763.9371424899999,100.0,924000,9240,-394.5580749511719,0.00073,920999,-5.970878601074219,0.0014287964440882206,0.016887713223695755
137380,6,765.3846710700001,100.0,925000,9250,-393.3802490234375,0.00073,921999,3.3486833572387695,0.0016824831254780293,0.1281145215034485
137528,6,765.12803542,100.0,926000,9260,-394.3530578613281,0.00073,922999,-3.1702020168304443,0.0012365502770990133,0.014165794476866722
137674,6,765.9762983599999,100.0,927000,9270,-394.14111328125,0.00073,923999,3.7563676834106445,0.001755668898113072,0.05497416853904724
137821,6,766.2793302400001,100.0,928000,9280,-394.3393249511719,0.00073,924999,1.3246967792510986,0.0013375863200053573,0.11607062071561813
137968,6,765.1559966099999,100.0,929000,9290,-393.867919921875,0.00073,925999,1.4045801162719727,0.0013547312701120973,0.14272959530353546
138118,6,764.2692298499999,100.0,930000,9300,-394.4331359863281,0.00073,926999,-0.9836891889572144,0.0013774766121059656,0.02149936929345131
138273,6,762.39417063,100.0,931000,9310,-394.22186279296875,0.00073,927999,0.20347332954406738,0.0018386569572612643,0.0071263425052165985
138427,6,762.3082543699999,100.0,932000,9320,-394.109619140625,0.00073,928999,3.406738519668579,0.001698278822004795,0.03174218535423279
138584,6,761.7082070099999,100.0,933000,9330,-394.526611328125,0.00073,929999,-0.19464606046676636,0.0014856118941679597,0.0382135733962059
138742,6,762.5837614300002,100.0,934000,9340,-394.2847595214844,0.00073,930999,-3.2297592163085938,0.0016688017640262842,0.04141419380903244
138902,6,761.75419482,100.0,935000,9350,-393.59906005859375,0.00073,931999,3.6053307056427,0.0017753852298483253,0.04846959933638573
139065,6,762.28746675,100.0,936000,9360,-394.1192321777344,0.00073,932999,2.0375969409942627,0.0017027808353304863,0.030010288581252098
139227,6,762.6501027300002,100.0,937000,9370,-394.15911865234375,0.00073,933999,-2.256810188293457,0.00161683966871351,0.039058927446603775
139391,6,763.01958902,100.0,938000,9380,-394.2008056640625,0.00073,934999,-2.091073751449585,0.001654168008826673,0.06917266547679901
139555,6,763.9754918,100.0,939000,9390,-394.2850341796875,0.00073,935999,3.2227165699005127,0.0015593351563438773,0.056984201073646545
139718,6,764.5974493800001,100.0,940000,9400,-393.8172302246094,0.00073,936999,0.8371217846870422,0.001413449295796454,0.02666468918323517
139882,6,764.7219680799998,100.0,941000,9410,-393.8639221191406,0.00073,937999,4.98719596862793,0.0016964941751211882,0.027971606701612473
140045,6,764.8495603099999,100.0,942000,9420,-393.8854064941406,0.00073,938999,2.7368786334991455,0.0013886430533602834,0.0484638512134552
140208,6,764.69620142,100.0,943000,9430,-394.21966552734375,0.00073,939999,-3.0220859050750732,0.0013420667964965105,0.013085545971989632
140370,6,763.36127416,100.0,944000,9440,-393.54736328125,0.00073,940999,5.509664058685303,0.0017334738513454795,0.01546327956020832
140532,6,764.1173039199998,100.0,945000,9450,-394.20257568359375,0.00073,941999,-2.056988000869751,0.0014530062908306718,0.033713988959789276
140694,6,764.1145581500001,100.0,946000,9460,-394.6048583984375,0.00073,942999,-4.493010520935059,0.0015242740046232939,0.005327909719198942
140856,6,763.4127584400002,100.0,947000,9470,-393.59954833984375,0.00073,943999,4.71682071685791,0.0013933590380474925,0.24680155515670776
141019,6,763.23145357,100.0,948000,9480,-394.32830810546875,0.00073,944999,-5.160487651824951,0.0015068533830344677,0.05834179371595383
141181,6,763.3291493099999,100.0,949000,9490,-394.6055603027344,0.00073,945999,-2.118589401245117,0.0018533481052145362,0.014381901361048222
141347,6,763.2784215000001,100.0,950000,9500,-394.57452392578125,0.00073,946999,0.5825344324111938,0.0014336185995489359,0.04310213029384613
141507,6,763.64939394,100.0,951000,9510,-394.0201110839844,0.00073,947999,-0.33005523681640625,0.0013883934589102864,0.04341818764805794
141656,6,765.61873515,100.0,952000,9520,-394.3028869628906,0.00073,948999,-3.127502918243408,0.001597410999238491,0.03622076287865639
141807,6,766.05645869,100.0,953000,9530,-393.71954345703125,0.00073,949999,1.4521408081054688,0.0015435939421877265,0.05386762320995331
141956,6,766.1874603699999,100.0,954000,9540,-394.0743408203125,0.00073,950999,-1.269972562789917,0.0014364221133291721,0.10956306755542755
142109,6,766.39114481,100.0,955000,9550,-394.2539367675781,0.00073,951999,1.5243279933929443,0.001414859900251031,0.010771386325359344
142258,6,766.47123673,100.0,956000,9560,-394.38873291015625,0.00073,952999,2.014522075653076,0.0015100872842594981,0.04574146866798401
142406,6,766.6751519899999,100.0,957000,9570,-394.26654052734375,0.00073,953999,-0.3138388395309448,0.0013986050616949797,0.025709159672260284
142557,6,766.1473968500001,100.0,958000,9580,-393.58819580078125,0.00073,954999,12.160795211791992,0.0014044928830116987,0.09336963295936584
142705,6,766.6448418499998,100.0,959000,9590,-394.35284423828125,0.00073,955999,1.2754645347595215,0.0017644139006733894,0.05334782600402832
142854,6,766.6389191400002,100.0,960000,9600,-394.35443115234375,0.00073,956999,-3.197871446609497,0.0017077417578548193,0.013209732249379158
143005,6,767.1563191800001,100.0,961000,9610,-394.4566650390625,0.00073,957999,-4.731011390686035,0.0017368901753798127,0.008294839411973953
143153,6,765.53277906,100.0,962000,9620,-393.939453125,0.00073,958999,0.7228445410728455,0.001466968678869307,0.02206633985042572
143301,6,765.44309344,100.0,963000,9630,-394.4942321777344,0.00073,959999,-4.969223499298096,0.0017560489941388369,0.03243589401245117
143448,6,764.98149334,100.0,964000,9640,-394.06634521484375,0.00073,960999,0.366047203540802,0.0014281139010563493,0.1058102697134018
143597,6,764.5630016400002,100.0,965000,9650,-394.28643798828125,0.00073,961999,-0.6024814248085022,0.001887239282950759,0.012755142524838448
143747,6,764.0705491900002,100.0,966000,9660,-393.4750671386719,0.00073,962999,4.608641147613525,0.0015930811641737819,0.033038970082998276
143897,6,763.32213139,100.0,967000,9670,-394.4752502441406,0.00073,963999,-0.20665818452835083,0.0016506026731804013,0.020807871595025063
144047,6,763.40711564,100.0,968000,9680,-393.91845703125,0.00073,964999,1.6785011291503906,0.00152136804535985,0.027584802359342575
144197,6,763.46435564,100.0,969000,9690,-394.0451354980469,0.00073,965999,0.16385769844055176,0.0017736497102305293,0.026467371731996536
144346,6,763.4309603800002,100.0,970000,9700,-394.4128723144531,0.00073,966999,-0.40677815675735474,0.0013604486593976617,0.012822339311242104
144491,6,762.6188851500001,100.0,971000,9710,-393.9290466308594,0.00073,967999,-3.7177062034606934,0.0016710408963263035,0.031054090708494186
144639,6,762.58496838,100.0,972000,9720,-394.4754638671875,0.00073,968999,-4.357025146484375,0.001507028704509139,0.031641844660043716
144788,6,762.6686609600001,100.0,973000,9730,-394.0906677246094,0.00073,969999,2.512627601623535,0.0012286738492548466,0.029364224523305893
144937,6,762.7316399099999,100.0,974000,9740,-394.3703918457031,0.00073,970999,-0.5905746221542358,0.0013549566501751542,0.0147346630692482
145086,6,762.8535225300001,100.0,975000,9750,-393.4558410644531,0.00073,971999,6.276324272155762,0.0017021613894030452,0.013276521116495132
145233,6,762.97578054,100.0,976000,9760,-394.4566650390625,0.00073,972999,1.5184364318847656,0.0013332772068679333,0.05828605219721794
145382,6,764.14537511,100.0,977000,9770,-394.4543762207031,0.00073,973999,-0.9497172832489014,0.001864247489720583,0.03202102705836296
145529,6,764.27466092,100.0,978000,9780,-394.1578063964844,0.00073,974999,-1.9348552227020264,0.0014244827907532454,0.008621873334050179
145677,6,763.08787104,100.0,979000,9790,-394.299072265625,0.00073,975999,-4.793210029602051,0.0013881862396374345,0.042469173669815063
145824,6,764.34242322,100.0,980000,9800,-393.87750244140625,0.00073,976999,4.798203945159912,0.0016019793692976236,0.05615474283695221
145971,6,764.7280703100001,100.0,981000,9810,-394.113525390625,0.00073,977999,-0.8758482336997986,0.001681917579844594,0.05592993646860123
146120,6,764.35230181,100.0,982000,9820,-394.2542724609375,0.00073,978999,-0.7143415808677673,0.0015671709552407265,0.03799702599644661
146267,6,764.06784054,100.0,983000,9830,-394.3706970214844,0.00073,979999,0.2386704683303833,0.001695202779956162,0.0078374482691288
146415,6,763.3548569899998,100.0,984000,9840,-394.0904235839844,0.00073,980999,2.221406936645508,0.0015288467984646559,0.0249773021787405
146561,6,763.3854770499998,100.0,985000,9850,-394.287841796875,0.00073,981999,0.12938213348388672,0.0012200118508189917,0.022158373147249222
146708,6,764.3002976,100.0,986000,9860,-393.4254455566406,0.00073,982999,0.3293113708496094,0.0016002454794943333,0.010650759562849998
146856,6,764.3171961300001,100.0,987000,9870,-393.91009521484375,0.00073,983999,4.057587623596191,0.0017764996737241745,0.04169042035937309
147003,6,763.7705745799999,100.0,988000,9880,-394.678466796875,0.00073,984999,-7.8786821365356445,0.0012451367219910026,0.015264978632330894
147151,6,765.85314317,100.0,989000,9890,-394.0552978515625,0.00073,985999,3.6931400299072266,0.0017546662129461765,0.12050649523735046
147300,6,763.80979641,100.0,990000,9900,-394.54058837890625,0.00073,986999,-5.502851486206055,0.001407269504852593,0.026544056832790375
147447,6,763.35744973,100.0,991000,9910,-394.3072204589844,0.00073,987999,13.53375244140625,0.0013842771295458078,0.08349074423313141
147598,6,763.5258051600001,100.0,992000,9920,-394.43695068359375,0.00073,988999,-4.312762260437012,0.0014096954837441444,0.10628937184810638
147746,6,764.4545670700002,100.0,993000,9930,-393.97552490234375,0.00073,989999,2.1719870567321777,0.0011401248630136251,0.1242099180817604
147894,6,766.1160246599998,100.0,994000,9940,-394.47064208984375,0.00073,990999,1.3103667497634888,0.0017123863799497485,0.03225557506084442
148043,6,765.98568218,100.0,995000,9950,-394.3111267089844,0.00073,991999,2.8203225135803223,0.0014441745588555932,0.04061532020568848
148190,6,765.7803757900002,100.0,996000,9960,-394.70623779296875,0.00073,992999,-4.328005790710449,0.0016758589772507548,0.010833642445504665
148339,6,765.6147889799998,100.0,997000,9970,-394.642822265625,0.00073,993999,-2.250964879989624,0.0016258812975138426,0.04317951202392578
148489,6,765.8261330600002,100.0,998000,9980,-394.3284912109375,0.00073,994999,-1.3187904357910156,0.0013757311971858144,0.08065635710954666
148638,6,763.60469993,100.0,999000,9990,-394.0884094238281,0.00073,995999,3.2831480503082275,0.0016231940826401114,0.036834537982940674
148786,6,764.6700285100003,100.0,1000000,10000,-394.2955017089844,0.00073,996999,-5.490927696228027,0.0012644499074667692,0.020193852484226227
148935,6,764.0476816199999,100.0,1001000,10010,-394.8430480957031,0.00073,997999,-1.469484567642212,0.0014277142472565174,0.02318565361201763
149084,6,764.34125385,100.0,1002000,10020,-394.5514221191406,0.00073,998999,-3.5346641540527344,0.0014065892901271582,0.015777263790369034
149232,6,763.8787295000001,100.0,1003000,10030,-394.75433349609375,0.00073,999999,-5.203590393066406,0.0013833190314471722,0.010250622406601906
149381,6,763.4596860499998,100.0,1004000,10040,-394.75048828125,0.00073,1000999,-2.4626872539520264,0.0014284973731264472,0.014508934691548347
149529,6,762.6628681300001,100.0,1005000,10050,-394.6731872558594,0.00073,1001999,-5.370553970336914,0.0014371606521308422,0.039778076112270355
149677,6,761.7465133800001,100.0,1006000,10060,-394.6272888183594,0.00073,1002999,-0.03170830011367798,0.001294015790335834,0.010609389282763004
149823,6,762.2647662699998,100.0,1007000,10070,-394.41680908203125,0.00073,1003999,1.5573618412017822,0.0016094675520434976,0.011915609240531921
149970,6,762.50281691,100.0,1008000,10080,-394.4765930175781,0.00073,1004999,2.2517213821411133,0.0014070480829104781,0.015733715146780014
150119,6,762.31514269,100.0,1009000,10090,-393.89044189453125,0.00073,1005999,4.090559482574463,0.001158923259936273,0.04248477518558502
150267,6,762.0800228500001,100.0,1010000,10100,-394.3714599609375,0.00073,1006999,1.655242919921875,0.0014983549481257796,0.048286072909832
150416,6,763.4985958200002,100.0,1011000,10110,-394.3075256347656,0.00073,1007999,3.0544936656951904,0.001241965452209115,0.036388132721185684
150565,6,763.4257609800001,100.0,1012000,10120,-394.5330505371094,0.00073,1008999,-3.913365364074707,0.0015556588768959045,0.17197969555854797
150713,6,764.5218922000001,100.0,1013000,10130,-394.0050354003906,0.00073,1009999,1.8413044214248657,0.0012301780516281724,0.029786424711346626
