rollout/ep_len_mean,time/fps,time/total_timesteps,rollout/ep_rew_mean,time/episodes,time/time_elapsed,train/critic_loss,train/actor_loss,train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef
24.38,7,51543,-9.88513787,2080,6652,0.08579462021589279,4.544394016265869,0.00073,48542,-10.268485069274902,0.0017413683235645294
23.87,7,51798,-9.59237082,2090,6686,0.07528170943260193,4.613406181335449,0.00073,48797,16.125080108642578,0.0017694184789434075
23.78,7,52049,-9.48459568,2100,6721,0.08019033074378967,4.638070583343506,0.00073,49048,-20.97983741760254,0.001721264561638236
23.75,7,52299,-9.38472765,2110,6754,0.06775160133838654,4.319387435913086,0.00073,49298,7.8312835693359375,0.001703815534710884
23.25,7,52506,-9.130041219999999,2120,6782,0.07485579699277878,4.261866569519043,0.00073,49505,-14.7990140914917,0.001745202112942934
22.62,7,52722,-8.86565608,2130,6811,0.07643961161375046,4.309568405151367,0.00073,49721,7.983982086181641,0.001733789686113596
21.98,7,52941,-8.84087701,2140,6841,0.08097587525844574,4.43755578994751,0.00073,49940,-4.250669002532959,0.00171593704726547
21.75,7,53157,-8.95835334,2150,6870,0.055600084364414215,4.362654685974121,0.00073,50156,-16.808027267456055,0.0016377490246668458
22.25,7,53403,-9.008404899999999,2160,6903,0.054606981575489044,4.45989990234375,0.00073,50402,-5.3643012046813965,0.0016630972968414426
23.58,7,53710,-9.13248392,2170,6944,0.07109759002923965,4.486451625823975,0.00073,50709,-18.02015495300293,0.0016452836571261287
23.8,7,53923,-9.200504940000002,2180,6973,0.060069046914577484,4.496290683746338,0.00073,50922,-6.948171615600586,0.0016006591031327844
23.75,7,54173,-9.145623189999998,2190,7006,0.06509576737880707,4.543608665466309,0.00073,51172,11.66075325012207,0.0015966586070135236
23.69,7,54418,-9.141726330000001,2200,7039,0.06366217136383057,4.526253700256348,0.00073,51417,-5.4670000076293945,0.0016259821131825447
23.41,7,54640,-9.10765301,2210,7070,0.05105391889810562,4.524247646331787,0.00073,51639,-6.8692626953125,0.0015928602078929543
23.75,7,54881,-9.151163150000002,2220,7103,0.058323219418525696,4.438068866729736,0.00073,51880,8.810468673706055,0.0016264559235423803
23.75,7,55097,-9.011585819999999,2230,7132,0.05971066653728485,4.340452671051025,0.00073,52096,-4.042988300323486,0.0016804577317088842
23.57,7,55298,-8.730413,2240,7159,0.06268972903490067,4.331954479217529,0.00073,52297,2.480008840560913,0.001619181246496737
23.56,7,55513,-8.679560979999998,2250,7189,0.05387438088655472,4.450285911560059,0.00073,52512,7.730458736419678,0.0015374338254332542
23.4,7,55743,-8.894150199999999,2260,7220,0.06621129810810089,4.486234188079834,0.00073,52742,4.735087871551514,0.0015394914662465453
22.31,7,55941,-8.452424109999999,2270,7247,0.06859242916107178,4.28993558883667,0.00073,52940,-13.574460983276367,0.0015670297434553504
22.34,7,56157,-8.49981297,2280,7277,0.053308434784412384,4.376387596130371,0.00073,53156,4.639476776123047,0.001559590920805931
22.47,7,56420,-8.655316540000001,2290,7312,0.06678140163421631,4.173289775848389,0.00073,53419,3.4949264526367188,0.0015729806618764997
22.16,7,56634,-8.603792640000002,2300,7342,0.06701846420764923,4.392487525939941,0.00073,53633,-2.1706416606903076,0.001492140581831336
22.63,7,56903,-8.8024422,2310,7379,0.051570016890764236,4.327154159545898,0.00073,53902,8.914542198181152,0.00148819200694561
22.11,7,57092,-8.787808079999998,2320,7405,0.05263630673289299,4.404229164123535,0.00073,54091,-5.477783203125,0.0014730333350598812
21.77,7,57274,-8.83216831,2330,7431,0.056275904178619385,4.618090629577637,0.00073,54273,3.4042062759399414,0.0015134436544030905
21.74,7,57472,-8.76007356,2340,7458,0.056743912398815155,4.261782646179199,0.00073,54471,-5.937001705169678,0.001448905561119318
21.58,7,57671,-8.50494203,2350,7486,0.0545235276222229,4.368161201477051,0.00073,54670,5.296870708465576,0.0014464397681877017
21.2,7,57863,-8.234378819999998,2360,7512,0.05945628136396408,4.479239463806152,0.00073,54862,2.949216842651367,0.0014748156536370516
21.22,7,58063,-8.163585620000001,2370,7540,0.04912480711936951,4.41790246963501,0.00073,55062,17.932178497314453,0.0014646726194769144
21.49,7,58306,-8.190180810000001,2380,7575,0.05309788137674332,4.401655197143555,0.00073,55305,10.169961929321289,0.0015465482138097286
21.07,7,58527,-7.93154117,2390,7606,0.055906686931848526,4.547710418701172,0.00073,55526,-1.8040668964385986,0.0015910693909972906
21.08,7,58742,-7.92028911,2400,7636,0.052724093198776245,4.5286030769348145,0.00073,55741,4.327085971832275,0.0015518292784690857
20.42,7,58945,-7.473771700000001,2410,7665,0.04995384067296982,4.335818290710449,0.00073,55944,-8.480913162231445,0.0015376419760286808
20.37,7,59129,-7.29014306,2420,7691,0.04717079550027847,4.292135238647461,0.00073,56128,-0.9771311283111572,0.0014665903290733695
20.43,7,59317,-7.142840450000001,2430,7717,0.04770310968160629,4.194534778594971,0.00073,56316,-24.156068801879883,0.0014484468847513199
20.24,7,59496,-7.119419720000001,2440,7743,0.04187685251235962,4.350567817687988,0.00073,56495,1.3581128120422363,0.001447476097382605
20.02,7,59673,-7.08219938,2450,7769,0.040412385016679764,4.381862640380859,0.00073,56672,-7.926711082458496,0.0014617289416491985
20.06,7,59869,-7.05320023,2460,7796,0.040602609515190125,4.355302333831787,0.00073,56868,-12.463333129882812,0.0013833730481564999
20.74,7,60137,-7.27861732,2470,7835,0.044398874044418335,4.200799465179443,0.00073,57136,-12.779397964477539,0.00144224485848099
20.69,7,60375,-7.120077829999999,2480,7869,0.04152601957321167,4.272462844848633,0.00073,57374,8.845935821533203,0.0014128104085102677
20.55,7,60582,-7.113321450000001,2490,7899,0.049040500074625015,4.389873504638672,0.00073,57581,28.728662490844727,0.0014118285616859794
20.17,7,60759,-6.92840866,2500,7924,0.04852927103638649,4.470880031585693,0.00073,57758,4.3840837478637695,0.0014458867954090238
19.73,7,60918,-6.85671537,2510,7947,0.04948272556066513,4.367984294891357,0.00073,57917,4.248699188232422,0.0014389784773811698
19.55,7,61084,-6.811890910000001,2520,7971,0.04704130440950394,4.340656280517578,0.00073,58083,8.627519607543945,0.001501703867688775
19.22,7,61239,-6.690596349999998,2530,7994,0.04255666583776474,4.315554618835449,0.00073,58238,-2.308347702026367,0.0015569153474643826
19.0,7,61396,-6.42656427,2540,8016,0.04565608501434326,4.104560375213623,0.00073,58395,-24.99048614501953,0.0014975956873968244
19.05,7,61578,-6.3248934100000005,2550,8042,0.04064113274216652,4.154844284057617,0.00073,58577,-16.685136795043945,0.0014324801741167903
19.51,7,61820,-6.458526269999998,2560,8076,0.046091943979263306,4.199112415313721,0.00073,58819,7.046108245849609,0.001357415341772139
19.62,7,62099,-6.538470359999999,2570,8115,0.04246799647808075,4.284478187561035,0.00073,59098,-6.845393180847168,0.0013435420114547014
20.48,7,62423,-6.65925206,2580,8158,0.0388726107776165,4.257772922515869,0.00073,59422,-8.04411792755127,0.0013749036006629467
20.9,7,62672,-6.74053765,2590,8192,0.046889778226614,4.209993362426758,0.00073,59671,-15.047354698181152,0.0013606114080175757
21.11,7,62870,-6.87615328,2600,8219,0.03501136600971222,4.4150896072387695,0.00073,59869,6.154784202575684,0.0013607029104605317
21.77,7,63095,-7.209074769999998,2610,8250,0.03705770522356033,4.315733432769775,0.00073,60094,-9.22707462310791,0.0013044304214417934
22.52,7,63336,-7.510377809999998,2620,8283,0.03908642381429672,4.400830268859863,0.00073,60335,11.470508575439453,0.0013011008268222213
23.01,7,63540,-7.653957259999999,2630,8310,0.04387781769037247,4.30155086517334,0.00073,60539,-2.0631792545318604,0.0012853735825046897
23.68,7,63764,-7.941175160000001,2640,8341,0.03666175901889801,4.292132377624512,0.00073,60763,-0.13143384456634521,0.0013496085302904248
24.27,7,64005,-8.28752884,2650,8374,0.04295474290847778,4.358631134033203,0.00073,61004,3.6784067153930664,0.0013313668314367533
24.39,7,64259,-8.343870079999999,2660,8409,0.03539556637406349,4.368539810180664,0.00073,61258,-13.25283432006836,0.0013339468277990818
24.22,7,64521,-8.08614194,2670,8444,0.043326131999492645,4.328526020050049,0.00073,61520,-8.51467227935791,0.0013169758021831512
22.94,7,64717,-7.791296020000001,2680,8471,0.038717299699783325,4.268108367919922,0.00073,61716,2.777209758758545,0.001298801158554852
21.98,7,64870,-7.48316102,2690,8491,0.034402649849653244,4.374660491943359,0.00073,61869,-2.3421645164489746,0.0013156533241271973
21.5,7,65020,-7.236251729999999,2700,8511,0.04202848672866821,4.290449142456055,0.00073,62019,-3.5192270278930664,0.0013745652977377176
20.72,7,65167,-6.873221460000001,2710,8530,0.04051504284143448,4.213357925415039,0.00073,62166,-2.4000349044799805,0.0013797747669741511
19.95,7,65331,-6.498077890000001,2720,8552,0.04724130034446716,4.354668140411377,0.00073,62330,-5.841594696044922,0.0013850079849362373
19.74,7,65514,-6.42831785,2730,8577,0.03549373149871826,4.161645889282227,0.00073,62513,-5.616269111633301,0.0013524915557354689
19.28,7,65692,-6.293926710000001,2740,8602,0.04605860263109207,4.1924357414245605,0.00073,62691,2.749800682067871,0.0013593125622719526
18.78,7,65883,-6.115515610000001,2750,8628,0.041191618889570236,4.113462448120117,0.00073,62882,-12.492537498474121,0.0013212088961154222
18.24,7,66083,-5.99248971,2760,8655,0.05189931392669678,4.2122907638549805,0.00073,63082,-7.423700332641602,0.0013245174195617437
18.33,7,66354,-6.4103318599999985,2770,8693,0.037757232785224915,4.081204414367676,0.00073,63353,-13.893451690673828,0.0013273898512125015
19.09,7,66626,-7.01785885,2780,8730,0.040308065712451935,4.103734493255615,0.00073,63625,-5.136589527130127,0.0014172090450301766
20.34,7,66904,-7.581664610000001,2790,8768,0.043824341148138046,4.285821437835693,0.00073,63903,7.061323165893555,0.0013009679969400167
20.53,7,67073,-7.7134024299999995,2800,8792,0.03808099403977394,4.2549591064453125,0.00073,64072,0.6489564776420593,0.0013242603745311499
20.98,7,67265,-8.05058193,2810,8818,0.03536221385002136,4.254040241241455,0.00073,64264,-4.207376480102539,0.001360399299301207
21.21,7,67452,-8.236234849999999,2820,8845,0.042839206755161285,4.103501319885254,0.00073,64451,-0.11927103996276855,0.001348711783066392
20.99,7,67613,-8.151660679999999,2830,8867,0.04680832475423813,4.3561224937438965,0.00073,64612,6.888643741607666,0.0013281983556225896
20.81,7,67773,-8.04503661,2840,8890,0.03719385340809822,4.125817775726318,0.00073,64772,5.998348712921143,0.0013392469845712185
20.54,7,67937,-7.785811560000001,2850,8913,0.03759172558784485,4.272727966308594,0.00073,64936,-1.1848042011260986,0.0013076844625175
20.08,7,68091,-7.53034488,2860,8934,0.038427211344242096,4.314916610717773,0.00073,65090,-0.247941255569458,0.0013711946085095406
18.97,7,68251,-6.871869530000001,2870,8956,0.03372310847043991,4.057413101196289,0.00073,65250,-5.109578609466553,0.0013146951096132398
17.89,7,68415,-6.24532526,2880,8980,0.038761164993047714,4.122744083404541,0.00073,65414,-6.99422025680542,0.0013142983661964536
16.98,7,68602,-5.90189871,2890,9006,0.03426579385995865,3.966499090194702,0.00073,65601,-23.707387924194336,0.0012552801053971052
17.35,7,68808,-6.059110289999999,2900,9035,0.034095413982868195,4.056441307067871,0.00073,65807,-5.654397487640381,0.0012401653220877051
17.56,7,69021,-6.04589703,2910,9065,0.03304491564631462,4.256053447723389,0.00073,66020,4.186081409454346,0.001232597860507667
17.96,7,69248,-6.22624733,2920,9098,0.03150148317217827,4.276397705078125,0.00073,66247,-7.568140029907227,0.0012568600941449404
17.99,7,69412,-6.225448589999998,2930,9121,0.032886769622564316,4.287285327911377,0.00073,66411,15.100844383239746,0.0013109209248796105
17.93,7,69566,-6.1685713799999995,2940,9143,0.03354014828801155,4.178995609283447,0.00073,66565,-3.5541067123413086,0.0013709552586078644
17.98,7,69735,-6.271098040000001,2950,9167,0.03367384150624275,4.036962985992432,0.00073,66734,-12.776341438293457,0.0013579883379861712
18.64,7,69955,-6.473549940000002,2960,9198,0.03161528706550598,4.06555700302124,0.00073,66954,2.2774202823638916,0.0013085727114230394
19.1,7,70161,-6.6059601699999995,2970,9228,0.04572244733572006,4.106346130371094,0.00073,67160,-12.837638854980469,0.00128822005353868
19.18,7,70333,-6.50586109,2980,9252,0.03195956349372864,4.095148086547852,0.00073,67332,0.4245908260345459,0.0012284312397241592
18.95,7,70497,-6.259581549999998,2990,9275,0.03991377353668213,4.229948043823242,0.00073,67496,-1.4718167781829834,0.0012883066665381193
18.54,7,70662,-6.011834299999999,3000,9299,0.03285585343837738,4.085238456726074,0.00073,67661,-12.926836013793945,0.0012424275046214461
18.21,7,70842,-5.73137168,3010,9325,0.03596699237823486,4.162898540496826,0.00073,67841,3.922520160675049,0.0012661440996453166
17.51,7,70999,-5.368540939999999,3020,9348,0.03356817364692688,4.203317642211914,0.00073,67998,5.132465839385986,0.0012738434597849846
17.55,7,71167,-5.424244719999998,3030,9372,0.02964538149535656,4.163978099822998,0.00073,68166,-2.7766640186309814,0.0012698753271251917
17.66,7,71332,-5.521790379999999,3040,9396,0.03111596405506134,4.065272331237793,0.00073,68331,-4.0028486251831055,0.001264974009245634
17.88,7,71523,-5.48120763,3050,9423,0.029913565143942833,4.236606597900391,0.00073,68522,24.388935089111328,0.0012497841380536556
17.75,7,71730,-5.42967435,3060,9453,0.03526764363050461,4.093258857727051,0.00073,68729,6.127404689788818,0.0012157232267782092
17.92,7,71953,-5.5287377300000005,3070,9486,0.031015446409583092,4.130882263183594,0.00073,68952,6.61233377456665,0.0012172957649454474
18.87,7,72220,-5.796798370000001,3080,9525,0.03021206334233284,4.182495594024658,0.00073,69219,9.014991760253906,0.0012149923713877797
19.19,7,72416,-5.880412029999999,3090,9554,0.03628331795334816,4.196871757507324,0.00073,69415,8.505633354187012,0.0012455779360607266
19.05,7,72567,-5.81847074,3100,9576,0.029990237206220627,4.244624137878418,0.00073,69566,4.145811080932617,0.0012415694072842598
18.68,7,72710,-5.74165617,3110,9597,0.029950764030218124,4.202585697174072,0.00073,69709,-3.5633692741394043,0.001286011771298945
18.6,7,72859,-5.710762460000001,3120,9618,0.028384335339069366,4.1446533203125,0.00073,69858,2.9973392486572266,0.0012700175866484642
18.38,7,73005,-5.6283945200000005,3130,9639,0.0320744626224041,4.1305251121521,0.00073,70004,3.1770517826080322,0.001251659239642322
18.13,7,73145,-5.515616409999999,3140,9659,0.03272312879562378,4.146965980529785,0.00073,70144,-0.6956257820129395,0.0012744971318170428
17.7,7,73293,-5.46991493,3150,9681,0.02874516323208809,4.139326095581055,0.00073,70292,1.9443987607955933,0.0012832846259698272
16.92,7,73422,-5.14971962,3160,9700,0.028465431183576584,3.9750242233276367,0.00073,70421,9.635210037231445,0.0012468775967136025
16.2,7,73573,-4.85279846,3170,9722,0.03163770213723183,4.308648109436035,0.00073,70572,-0.6644988059997559,0.0012904161121696234
15.02,7,73722,-4.51633322,3180,9743,0.03049081191420555,4.083729267120361,0.00073,70721,-2.8769209384918213,0.001304617733694613
14.62,7,73878,-4.446663529999999,3190,9765,0.02940373308956623,4.192367076873779,0.00073,70877,-1.7689704895019531,0.0012804185971617699
14.71,7,74038,-4.490869729999999,3200,9788,0.03127603232860565,4.10847282409668,0.00073,71037,-9.717490196228027,0.0012553997803479433
15.11,7,74221,-4.66049949,3210,9814,0.02898944914340973,4.034071922302246,0.00073,71220,-2.7780416011810303,0.0012056395644322038
15.47,7,74406,-4.79546762,3220,9841,0.028833676129579544,4.058973789215088,0.00073,71405,-5.045577049255371,0.0012136067962273955
15.74,7,74579,-4.86564626,3230,9865,0.030069958418607712,4.080498218536377,0.00073,71578,-14.681188583374023,0.0012294327607378364
16.0,7,74745,-4.92801591,3240,9889,0.028697840869426727,4.1107497215271,0.00073,71744,-5.494197368621826,0.0012310189194977283
16.2,7,74913,-4.899701050000001,3250,9914,0.026759257540106773,4.1447248458862305,0.00073,71912,5.931941032409668,0.001242934144102037
16.74,7,75096,-5.024842469999999,3260,9940,0.023771919310092926,4.08265495300293,0.00073,72095,-1.093320369720459,0.0012362655252218246
16.86,7,75259,-5.08724201,3270,9964,0.029120028018951416,3.9904024600982666,0.00073,72258,12.980514526367188,0.001236624550074339
17.07,7,75429,-5.1621993900000005,3280,9989,0.026391124352812767,4.135622978210449,0.00073,72428,3.2340617179870605,0.0012217519106343389
17.27,7,75605,-5.1530159300000005,3290,10014,0.03074001893401146,3.9071106910705566,0.00073,72604,-7.31657600402832,0.0012227887054905295
17.75,7,75813,-5.286013819999999,3300,10045,0.03049088455736637,4.062711238861084,0.00073,72812,6.663086891174316,0.0012025643372908235
18.19,7,76040,-5.37132264,3310,10078,0.026227928698062897,3.9711251258850098,0.00073,73039,-17.906078338623047,0.0012201403733342886
18.55,7,76261,-5.420058249999999,3320,10110,0.034847039729356766,4.165678977966309,0.00073,73260,9.847015380859375,0.0011989491758868098
18.53,7,76432,-5.371113429999998,3330,10135,0.027917474508285522,4.066562652587891,0.00073,73431,-0.03335714340209961,0.0012116801226511598
18.37,7,76582,-5.298288480000001,3340,10156,0.03234817832708359,4.0854878425598145,0.00073,73581,2.3652238845825195,0.0011847595451399684
18.09,7,76722,-5.28821412,3350,10177,0.03009195625782013,3.9131951332092285,0.00073,73721,-13.292264938354492,0.0012465392937883735
17.65,7,76861,-5.1261467199999995,3360,10197,0.02840912714600563,4.101822853088379,0.00073,73860,12.21908187866211,0.001257557887583971
17.45,7,77004,-5.042767659999999,3370,10218,0.03111524134874344,3.8985824584960938,0.00073,74003,-4.191551685333252,0.0012635801685974002
17.2,7,77149,-5.04686862,3380,10239,0.03261128440499306,4.014445781707764,0.00073,74148,-13.627519607543945,0.0012450618669390678
16.89,7,77294,-5.01323198,3390,10260,0.029363388195633888,4.010499000549316,0.00073,74293,11.639371871948242,0.0011945004807785153
16.28,7,77441,-4.82281381,3400,10282,0.02801521122455597,3.9950788021087646,0.00073,74440,-4.441681861877441,0.0012254376197233796
15.58,7,77598,-4.6572217,3410,10304,0.03593290597200394,3.9539008140563965,0.00073,74597,19.71725845336914,0.0012188163818791509
14.82,7,77743,-4.7837593,3420,10326,0.02983361855149269,3.9031412601470947,0.00073,74742,-13.732155799865723,0.001264536171220243
14.94,7,77926,-4.99814577,3430,10353,0.029187757521867752,3.9137096405029297,0.00073,74925,5.819894790649414,0.0012506855418905616
15.45,7,78127,-5.216240260000001,3440,10383,0.0277258213609457,4.03853702545166,0.00073,75126,18.427494049072266,0.0012221866054460406
15.96,7,78318,-5.33518221,3450,10411,0.024950437247753143,3.943247079849243,0.00073,75317,-5.678643226623535,0.0011943439021706581
16.23,7,78484,-5.48753052,3460,10435,0.03104250691831112,3.9399797916412354,0.00073,75483,12.133191108703613,0.0012138175079599023
16.45,7,78649,-5.543942929999999,3470,10459,0.031607646495103836,4.1656389236450195,0.00073,75648,8.178794860839844,0.0012320354580879211
16.69,7,78818,-5.51449902,3480,10484,0.02714475989341736,3.9528086185455322,0.00073,75817,-5.218536376953125,0.0012205448001623154
16.71,7,78965,-5.494770130000001,3490,10506,0.028808604925870895,3.971666097640991,0.00073,75964,4.056952476501465,0.001223906991071999
