rollout/ep_len_mean,time/time_elapsed,time/episodes,time/fps,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,train/ent_coef,train/ent_coef_loss,train/critic_loss,train/actor_loss,train/n_updates
49.97,150131,21580,7,1061758,-118.13352624999999,0.00073,0.017678650096058846,4.237144470214844,7.253942012786865,94.88288879394531,1058757
49.97,150201,21590,7,1062258,-116.96847305,0.00073,0.01815206930041313,-4.3304524421691895,6.918545722961426,93.56853485107422,1059257
49.8,150269,21600,7,1062739,-116.14862622000001,0.00073,0.017845934256911278,0.08566302061080933,6.754828453063965,95.331787109375,1059738
49.8,150338,21610,7,1063239,-115.1574483,0.00073,0.01780020445585251,6.331080436706543,6.679095268249512,100.4747314453125,1060238
49.8,150407,21620,7,1063739,-114.19680127000001,0.00073,0.018265629187226295,-1.3592174053192139,7.992272853851318,95.2105941772461,1060738
49.8,150476,21630,7,1064239,-110.56708316999999,0.00073,0.018651612102985382,-4.476407527923584,6.463534355163574,92.4985122680664,1061238
49.8,150545,21640,7,1064739,-107.92746459999998,0.00073,0.01880611479282379,-6.233068466186523,10.873774528503418,93.52926635742188,1061738
49.8,150615,21650,7,1065239,-108.32156015000002,0.00073,0.019166341051459312,-4.66003942489624,7.812779426574707,100.00137329101562,1062238
49.8,150683,21660,7,1065739,-107.91177102000002,0.00073,0.01877785287797451,-10.726983070373535,7.571732044219971,99.54300689697266,1062738
49.81,150752,21670,7,1066239,-106.21715256000002,0.00073,0.018975457176566124,1.0072072744369507,7.507102966308594,94.05101013183594,1063238
49.81,150821,21680,7,1066739,-105.92872771999998,0.00073,0.018134264275431633,-0.43673354387283325,7.758525371551514,90.26527404785156,1063738
49.81,150891,21690,7,1067239,-106.76510643999998,0.00073,0.018387461081147194,5.904445171356201,7.225122928619385,90.27672576904297,1064238
50.0,150962,21700,7,1067739,-108.11750436000003,0.00073,0.01786501519382,-2.1009461879730225,6.667422771453857,94.46720123291016,1064738
50.0,151031,21710,7,1068239,-108.61777215000001,0.00073,0.017840532585978508,-2.0837953090667725,7.074651718139648,92.56482696533203,1065238
50.0,151101,21720,7,1068739,-107.91324609000003,0.00073,0.017668580636382103,-0.5550317764282227,7.007041931152344,93.44070434570312,1065738
50.0,151169,21730,7,1069239,-108.47516953,0.00073,0.017588891088962555,5.632943630218506,7.26790714263916,89.50090026855469,1066238
49.9,151237,21740,7,1069729,-109.60741191999998,0.00073,0.01740911789238453,-7.355526924133301,6.549139022827148,88.0047836303711,1066728
49.9,151307,21750,7,1070229,-111.29258740000002,0.00073,0.016767574474215508,-0.5772630572319031,8.987135887145996,95.43331909179688,1067228
49.9,151376,21760,7,1070729,-112.61638912000001,0.00073,0.01734123006463051,-0.09101879596710205,8.344531059265137,90.81156921386719,1067728
49.9,151446,21770,7,1071229,-110.06712590000001,0.00073,0.016338622197508812,-6.065372467041016,6.371380805969238,90.62174987792969,1068228
49.9,151515,21780,7,1071729,-110.8377807,0.00073,0.016868097707629204,5.803086280822754,9.296181678771973,92.78939819335938,1068728
49.9,151585,21790,7,1072229,-109.31032863,0.00073,0.016677716746926308,-6.571413993835449,7.579677581787109,87.00395965576172,1069228
49.9,151654,21800,7,1072729,-105.61695335999998,0.00073,0.016916442662477493,12.326839447021484,7.749720096588135,91.71880340576172,1069728
49.9,151724,21810,7,1073229,-104.14305224,0.00073,0.016623765230178833,-0.063251793384552,6.834134101867676,86.11029815673828,1070228
49.9,151794,21820,7,1073729,-104.99440230999998,0.00073,0.017080919817090034,-2.5968291759490967,7.9548020362854,87.40345764160156,1070728
49.9,151863,21830,7,1074229,-107.38717628999999,0.00073,0.01692517288029194,7.708217620849609,7.507261276245117,92.39166259765625,1071228
50.0,151932,21840,7,1074729,-107.49140185,0.00073,0.017019763588905334,-7.558896064758301,6.88083553314209,91.87324523925781,1071728
50.0,152002,21850,7,1075229,-105.25287722000003,0.00073,0.016937129199504852,0.25803279876708984,6.54887056350708,92.96843719482422,1072228
50.0,152071,21860,7,1075729,-105.81101843,0.00073,0.017402004450559616,8.044327735900879,7.446280002593994,91.4022445678711,1072728
50.0,152141,21870,7,1076229,-106.12733975,0.00073,0.017864316701889038,-2.7950191497802734,10.024320602416992,84.78305053710938,1073228
50.0,152211,21880,7,1076729,-107.60008067999999,0.00073,0.01827095076441765,5.461070537567139,7.740546226501465,89.59809875488281,1073728
50.0,152281,21890,7,1077229,-110.41123489000002,0.00073,0.018831999972462654,-15.466957092285156,9.905380249023438,90.22306060791016,1074228
50.0,152351,21900,7,1077729,-114.26672127999998,0.00073,0.01847333088517189,3.4289677143096924,8.581273078918457,87.71427917480469,1074728
49.98,152420,21910,7,1078227,-117.52780136999999,0.00073,0.018359340727329254,6.756424903869629,9.800247192382812,85.21955871582031,1075226
49.91,152488,21920,7,1078720,-121.87100684,0.00073,0.018984289839863777,-12.694884300231934,7.478872299194336,82.59732818603516,1075719
49.91,152558,21930,7,1079220,-122.11970824999999,0.00073,0.019075289368629456,-4.327143669128418,9.907917022705078,85.10733032226562,1076219
49.91,152627,21940,7,1079720,-123.53918059000002,0.00073,0.018878405913710594,-3.628279447555542,8.523369789123535,81.40489196777344,1076719
49.91,152696,21950,7,1080220,-125.69513042,0.00073,0.018852829933166504,3.932638168334961,10.347735404968262,85.55156707763672,1077219
49.91,152766,21960,7,1080720,-127.22823731999999,0.00073,0.018746133893728256,0.842522144317627,8.350509643554688,85.54676055908203,1077719
49.91,152834,21970,7,1081220,-126.82730716999998,0.00073,0.018675751984119415,2.064836263656616,8.247838973999023,90.14031982421875,1078219
49.91,152903,21980,7,1081720,-126.171363,0.00073,0.017954600974917412,3.0936896800994873,7.9044189453125,92.8699951171875,1078719
49.91,152973,21990,7,1082220,-123.12754946999998,0.00073,0.017687184736132622,-2.660365104675293,7.029986381530762,89.15525817871094,1079219
49.91,153043,22000,7,1082720,-121.29765545000001,0.00073,0.01844906434416771,-6.739543914794922,8.194957733154297,88.48030853271484,1079719
49.93,153113,22010,7,1083220,-118.73339723000001,0.00073,0.017714522778987885,-4.9147772789001465,7.550335884094238,87.2440414428711,1080219
50.0,153182,22020,7,1083720,-115.23689925000001,0.00073,0.01774384081363678,-1.2981301546096802,7.734914779663086,87.2089614868164,1080719
50.0,153251,22030,7,1084220,-114.17884373999999,0.00073,0.017407739534974098,9.467727661132812,6.928786277770996,88.56013488769531,1081219
50.0,153321,22040,7,1084720,-111.12308622,0.00073,0.01732841692864895,3.063326358795166,7.583884239196777,92.60734558105469,1081719
50.0,153391,22050,7,1085220,-111.39661180000002,0.00073,0.017351966351270676,-0.3976765275001526,7.1897993087768555,88.5352554321289,1082219
50.0,153461,22060,7,1085720,-109.68020974000001,0.00073,0.01745678298175335,-5.54688835144043,7.946465492248535,93.48069763183594,1082719
50.0,153530,22070,7,1086220,-111.17510635999999,0.00073,0.01718459092080593,-3.410329818725586,7.350435733795166,88.1911849975586,1083219
50.0,153600,22080,7,1086720,-111.28360516000002,0.00073,0.01720542460680008,4.017031669616699,12.368223190307617,88.08621215820312,1083719
50.0,153669,22090,7,1087220,-111.64038016,0.00073,0.017015041783452034,6.329665660858154,8.036283493041992,93.19119262695312,1084219
50.0,153738,22100,7,1087720,-109.48812285000002,0.00073,0.016785917803645134,1.184224247932434,8.286239624023438,90.51016235351562,1084719
50.0,153807,22110,7,1088220,-110.0715474,0.00073,0.01665486767888069,9.102032661437988,7.576171875,94.70291900634766,1085219
50.0,153877,22120,7,1088720,-108.16564027,0.00073,0.016896022483706474,-3.6243364810943604,5.387754440307617,91.29674530029297,1085719
49.87,153945,22130,7,1089207,-110.44166919000001,0.00073,0.01650693267583847,-0.8463090658187866,7.183413505554199,90.4815902709961,1086206
49.87,154015,22140,7,1089707,-111.1625836,0.00073,0.016504280269145966,-1.6912949085235596,6.278903961181641,92.27216339111328,1086706
49.87,154084,22150,7,1090207,-108.54228124999997,0.00073,0.016059596091508865,-1.8327279090881348,5.945463180541992,86.80066680908203,1087206
49.87,154154,22160,7,1090707,-107.96982874999998,0.00073,0.016176803037524223,8.287508010864258,5.542152404785156,90.92911529541016,1087706
49.87,154224,22170,7,1091207,-106.46257931,0.00073,0.016987308859825134,-2.0377094745635986,7.260326385498047,90.3719253540039,1088206
49.87,154294,22180,7,1091707,-105.86790279,0.00073,0.01683998480439186,-2.267899513244629,5.806821346282959,90.19094848632812,1088706
49.87,154364,22190,7,1092207,-104.84589043,0.00073,0.017214108258485794,3.465076208114624,6.979007720947266,90.53805541992188,1089206
49.87,154434,22200,7,1092707,-106.73912487,0.00073,0.01701563410460949,5.157155990600586,5.575024127960205,96.92537689208984,1089706
49.87,154503,22210,7,1093207,-106.32047666000003,0.00073,0.016506066545844078,8.871835708618164,8.672203063964844,93.724365234375,1090206
49.87,154573,22220,7,1093707,-110.31063971000002,0.00073,0.01648137904703617,-3.887310028076172,5.827836513519287,92.65576934814453,1090706
50.0,154643,22230,7,1094207,-106.8669243,0.00073,0.016817668452858925,3.617436647415161,6.66496467590332,95.2131118774414,1091206
50.0,154714,22240,7,1094707,-107.17606737999999,0.00073,0.01647261157631874,-4.755393981933594,6.385687828063965,87.60986328125,1091706
49.96,154784,22250,7,1095203,-111.48531707999999,0.00073,0.016758862882852554,1.3056755065917969,6.19331693649292,95.0575180053711,1092202
49.96,154854,22260,7,1095703,-111.23865537999997,0.00073,0.016896545886993408,-6.046476364135742,7.107456207275391,92.25487518310547,1092702
49.96,154924,22270,7,1096203,-111.53022586999998,0.00073,0.016937613487243652,1.208969235420227,6.992391586303711,95.15364074707031,1093202
49.96,154994,22280,7,1096703,-110.80938029000001,0.00073,0.01627619005739689,5.151622772216797,6.362798690795898,90.48213195800781,1093702
49.96,155063,22290,7,1097203,-112.68926118999998,0.00073,0.01673397235572338,-2.043708086013794,7.8328351974487305,90.3211669921875,1094202
49.96,155133,22300,7,1097703,-111.72755784999998,0.00073,0.016455700621008873,5.763020992279053,7.682388782501221,92.72488403320312,1094702
49.96,155202,22310,7,1098203,-114.44968533,0.00073,0.016332445666193962,3.798820734024048,6.8777055740356445,90.60906982421875,1095202
49.96,155273,22320,7,1098703,-111.43588593999999,0.00073,0.016826724633574486,2.241687774658203,8.115389823913574,94.00149536132812,1095702
49.96,155343,22330,7,1099203,-112.10382702000001,0.00073,0.016333427280187607,-8.720590591430664,5.290221691131592,90.81654357910156,1096202
49.96,155413,22340,7,1099703,-112.19993096,0.00073,0.016516167670488358,-3.0106558799743652,5.4266862869262695,90.15109252929688,1096702
50.0,155482,22350,7,1100203,-110.24058278999999,0.00073,0.016320200636982918,-2.249100923538208,7.778568744659424,88.10774230957031,1097202
50.0,155551,22360,7,1100703,-110.97265636999998,0.00073,0.016152584925293922,-1.6090354919433594,5.719474792480469,92.68407440185547,1097702
50.0,155621,22370,7,1101203,-114.60796082,0.00073,0.016302691772580147,-8.960753440856934,5.643250465393066,88.98161315917969,1098202
50.0,155690,22380,7,1101703,-115.78532418000003,0.00073,0.015946241095662117,-0.6685059070587158,5.20725154876709,92.99984741210938,1098702
50.0,155760,22390,7,1102203,-114.94945972,0.00073,0.016537729650735855,0.08845692873001099,5.47624397277832,95.05350494384766,1099202
50.0,155831,22400,7,1102703,-115.41351907000002,0.00073,0.01635909453034401,2.249250888824463,6.462944984436035,88.63093566894531,1099702
50.0,155900,22410,7,1103203,-113.20636911000001,0.00073,0.016476444900035858,5.4681477546691895,8.830703735351562,90.88204193115234,1100202
50.0,155969,22420,7,1103703,-113.77791488999998,0.00073,0.016829123720526695,1.0829241275787354,5.894885540008545,94.00333404541016,1100702
50.0,156040,22430,7,1104203,-113.84476963000002,0.00073,0.01639028824865818,-2.182927131652832,5.754358291625977,92.64707946777344,1101202
50.0,156109,22440,7,1104703,-113.68128894000002,0.00073,0.01650301367044449,8.001042366027832,6.534622669219971,90.2735595703125,1101702
50.0,156178,22450,7,1105203,-111.43566201999998,0.00073,0.01671646535396576,-2.3968701362609863,6.305037021636963,92.06143951416016,1102202
50.0,156248,22460,7,1105703,-112.65987208000003,0.00073,0.016889553517103195,4.043100357055664,6.3942718505859375,92.54667663574219,1102702
50.0,156317,22470,7,1106203,-110.81901649999998,0.00073,0.016436729580163956,-8.291800498962402,6.0326828956604,89.93638610839844,1103202
50.0,156387,22480,7,1106703,-109.73884432999999,0.00073,0.016200216487050056,-0.043720245361328125,6.29315185546875,88.3456039428711,1103702
50.0,156456,22490,7,1107203,-110.36424661,0.00073,0.016918571665883064,5.515665054321289,7.010597229003906,91.49150085449219,1104202
50.0,156525,22500,7,1107703,-109.03293251000001,0.00073,0.016474660485982895,-3.628974437713623,6.055913925170898,89.88067626953125,1104702
50.0,156595,22510,7,1108203,-108.77153673000002,0.00073,0.016931703314185143,-1.588660717010498,7.643176078796387,90.58871459960938,1105202
50.0,156665,22520,7,1108703,-109.39285815000001,0.00073,0.01648741587996483,2.226757764816284,5.9490861892700195,89.85557556152344,1105702
50.0,156734,22530,7,1109203,-109.14305314,0.00073,0.01666826382279396,6.9303717613220215,6.133644104003906,90.91458129882812,1106202
50.0,156803,22540,7,1109703,-108.90107534999999,0.00073,0.01658043824136257,-7.349795341491699,5.870672225952148,88.10076904296875,1106702
50.0,156873,22550,7,1110203,-107.97566377000001,0.00073,0.016969164833426476,3.8144283294677734,5.582695960998535,92.43498229980469,1107202
50.0,156942,22560,7,1110703,-107.30447969999999,0.00073,0.017255164682865143,-1.0859761238098145,5.803792476654053,92.48068237304688,1107702
50.0,157012,22570,7,1111203,-105.92818971999999,0.00073,0.01702229678630829,1.4826611280441284,7.478664875030518,93.61552429199219,1108202
50.0,157082,22580,7,1111703,-106.75186359,0.00073,0.016970548778772354,6.736328125,7.159623146057129,87.68797302246094,1108702
50.0,157152,22590,7,1112203,-107.55206263,0.00073,0.01684606447815895,-2.0904359817504883,6.03649377822876,91.0503921508789,1109202
50.0,157222,22600,7,1112703,-107.66373927999997,0.00073,0.016832390800118446,-1.218780517578125,8.929335594177246,91.26242065429688,1109702
50.0,157293,22610,7,1113203,-108.40647062,0.00073,0.016623251140117645,-3.163560390472412,6.283730506896973,96.70066833496094,1110202
50.0,157363,22620,7,1113703,-107.89377848,0.00073,0.01743064820766449,-2.507168769836426,7.4249162673950195,90.19261169433594,1110702
49.99,157432,22630,7,1114202,-110.67169027999998,0.00073,0.016818614676594734,0.5775666236877441,7.048569679260254,91.43302917480469,1111201
49.98,157502,22640,7,1114701,-112.68810413000001,0.00073,0.01695847138762474,-2.2337164878845215,6.885003089904785,92.19676971435547,1111700
49.98,157571,22650,7,1115201,-114.376884,0.00073,0.017643002793192863,-8.667193412780762,6.6463704109191895,85.98236846923828,1112200
49.98,157642,22660,7,1115701,-114.3884915,0.00073,0.016926495358347893,13.74308967590332,7.802546977996826,98.80744171142578,1112700
49.98,157711,22670,7,1116201,-113.4045271,0.00073,0.01712644472718239,1.6196889877319336,17.883991241455078,85.47864532470703,1113200
49.98,157781,22680,7,1116701,-111.84961596000001,0.00073,0.016964562237262726,-7.284450054168701,5.924673080444336,91.70677947998047,1113700
49.98,157851,22690,7,1117201,-108.92602632,0.00073,0.016929548233747482,-6.138008117675781,6.973322868347168,90.9844741821289,1114200
49.98,157921,22700,7,1117701,-109.75975651,0.00073,0.016777724027633667,-0.4204910099506378,9.788673400878906,90.80427551269531,1114700
49.98,157992,22710,7,1118201,-110.08058157,0.00073,0.016592849045991898,-1.2806285619735718,6.835183143615723,93.3869400024414,1115200
49.98,158063,22720,7,1118701,-111.35637086999999,0.00073,0.016750585287809372,-1.7392429113388062,6.745218276977539,89.02723693847656,1115700
49.99,158132,22730,7,1119201,-109.24961328,0.00073,0.01646246574819088,3.202169895172119,6.857748985290527,87.33280944824219,1116200
50.0,158202,22740,7,1119701,-107.95044315999999,0.00073,0.017040187492966652,0.90357506275177,6.753234386444092,90.39966583251953,1116700
50.0,158272,22750,7,1120201,-110.14514359,0.00073,0.01679728738963604,-1.7002768516540527,6.575413227081299,91.51048278808594,1117200
50.0,158342,22760,7,1120701,-108.39554509999999,0.00073,0.016712002456188202,-5.0708231925964355,6.674385070800781,90.69713592529297,1117700
50.0,158413,22770,7,1121201,-111.34609089,0.00073,0.016771428287029266,-4.965395927429199,5.919809818267822,86.05105590820312,1118200
50.0,158483,22780,7,1121701,-112.87399133000002,0.00073,0.01625855080783367,1.0246864557266235,6.386638641357422,91.6976547241211,1118700
50.0,158552,22790,7,1122201,-115.03348072,0.00073,0.016746295616030693,-5.042029857635498,11.323100090026855,95.54716491699219,1119200
50.0,158623,22800,7,1122701,-114.28178933,0.00073,0.017009461298584938,-1.4316356182098389,6.49854040145874,90.08229064941406,1119700
50.0,158693,22810,7,1123201,-114.0624352,0.00073,0.01679707132279873,1.5641969442367554,6.1064839363098145,89.70365142822266,1120200
50.0,158763,22820,7,1123701,-111.94404594,0.00073,0.01708497665822506,0.46782249212265015,7.136731147766113,93.40265655517578,1120700
50.0,158833,22830,7,1124201,-110.24042516000002,0.00073,0.017362551763653755,0.4758758544921875,6.3358612060546875,91.75192260742188,1121200
50.0,158902,22840,7,1124701,-110.24056583000001,0.00073,0.01722637563943863,2.628788471221924,7.215889930725098,91.58134460449219,1121700
50.0,158972,22850,7,1125201,-107.89328439,0.00073,0.017017167061567307,1.4429905414581299,5.5991597175598145,92.37264251708984,1122200
50.0,159042,22860,7,1125701,-109.73385231000002,0.00073,0.01706331968307495,-0.2937522828578949,5.636713027954102,90.88990020751953,1122700
50.0,159112,22870,7,1126201,-110.10220007999999,0.00073,0.016570473089814186,3.045795202255249,6.3576836585998535,98.3472900390625,1123200
50.0,159182,22880,7,1126701,-109.35388569000001,0.00073,0.01728961616754532,3.5324454307556152,6.773017883300781,94.53073120117188,1123700
50.0,159253,22890,7,1127201,-108.27009082,0.00073,0.01672029308974743,-2.6433448791503906,5.974456310272217,88.3636474609375,1124200
50.0,159323,22900,7,1127701,-109.04706988,0.00073,0.017150618135929108,2.657033681869507,6.437395095825195,95.09112548828125,1124700
50.0,159394,22910,7,1128201,-108.70688259,0.00073,0.016932591795921326,5.732339859008789,8.717066764831543,92.01560974121094,1125200
50.0,159467,22920,7,1128701,-110.14113053999999,0.00073,0.01740589737892151,-3.745666980743408,6.700675010681152,95.37572479248047,1125700
50.0,159537,22930,7,1129201,-112.83065856999998,0.00073,0.01714187115430832,-4.641523361206055,6.538685321807861,93.63616943359375,1126200
50.0,159606,22940,7,1129701,-112.66903507,0.00073,0.016856631264090538,-0.27169549465179443,5.330840587615967,90.80374145507812,1126700
50.0,159676,22950,7,1130201,-114.41946531999999,0.00073,0.017034070566296577,0.37781989574432373,6.766273498535156,88.57160949707031,1127200
50.0,159746,22960,7,1130701,-113.41981498000001,0.00073,0.01701122149825096,-5.824029445648193,7.349664211273193,93.98719787597656,1127700
50.0,159813,22970,7,1131201,-111.73522854999999,0.00073,0.017412088811397552,4.102660179138184,6.411171913146973,93.67571258544922,1128200
50.0,159882,22980,7,1131701,-113.81416925999999,0.00073,0.017746955156326294,2.587554931640625,7.98753023147583,90.64815521240234,1128700
50.0,159951,22990,7,1132201,-114.80509819999997,0.00073,0.017688626423478127,6.05610466003418,7.24733829498291,91.07022857666016,1129200
50.0,160020,23000,7,1132701,-115.43772545,0.00073,0.018153930082917213,2.5892181396484375,6.317507743835449,86.02007293701172,1129700
50.0,160089,23010,7,1133201,-115.78001537,0.00073,0.01816125400364399,10.45547103881836,7.325710296630859,92.38406372070312,1130200
50.0,160157,23020,7,1133701,-115.84698162999999,0.00073,0.018182119354605675,5.578011512756348,6.582873344421387,94.07786560058594,1130700
50.0,160226,23030,7,1134201,-114.68100761000004,0.00073,0.018276728689670563,-4.152801036834717,6.5130462646484375,93.18867492675781,1131200
50.0,160295,23040,7,1134701,-114.97546573,0.00073,0.018505580723285675,1.1309127807617188,6.819422245025635,89.65713500976562,1131700
50.0,160363,23050,7,1135201,-112.57655552,0.00073,0.019297828897833824,-3.446436882019043,7.146592140197754,93.2098388671875,1132200
50.0,160431,23060,7,1135701,-113.31716151999998,0.00073,0.018246835097670555,2.0302772521972656,8.263495445251465,93.77570343017578,1132700
50.0,160499,23070,7,1136201,-114.08645323000002,0.00073,0.01862514391541481,7.09937047958374,7.574947357177734,92.39879608154297,1133200
50.0,160567,23080,7,1136701,-113.86198994,0.00073,0.01881832256913185,-1.248668909072876,8.327776908874512,93.85055541992188,1133700
50.0,160635,23090,7,1137201,-115.10624829000002,0.00073,0.0182616226375103,2.7738394737243652,8.171306610107422,92.15351104736328,1134200
50.0,160704,23100,7,1137701,-118.10134986999999,0.00073,0.018563123419880867,5.147138595581055,7.972268581390381,93.35376739501953,1134700
50.0,160771,23110,7,1138201,-116.92743945999999,0.00073,0.019108572974801064,-0.6958116292953491,7.252959251403809,93.34783172607422,1135200
50.0,160839,23120,7,1138701,-117.10231056,0.00073,0.018750406801700592,-2.9776482582092285,7.770963668823242,93.02696990966797,1135700
50.0,160907,23130,7,1139201,-117.7820664,0.00073,0.019004976376891136,-0.778927206993103,7.41044807434082,95.17150115966797,1136200
50.0,160976,23140,7,1139701,-117.39853920000002,0.00073,0.019461339339613914,1.363828182220459,8.967060089111328,88.99742126464844,1136700
49.92,161042,23150,7,1140193,-123.54508734000001,0.00073,0.01901533268392086,-1.6400724649429321,8.829378128051758,91.41079711914062,1137192
49.92,161110,23160,7,1140693,-122.16605204,0.00073,0.019234631210565567,-6.578205585479736,8.176283836364746,88.82691192626953,1137692
49.92,161178,23170,7,1141193,-119.48571523999999,0.00073,0.018818072974681854,2.283778190612793,8.225594520568848,89.36091613769531,1138192
49.92,161247,23180,7,1141693,-118.47779290999998,0.00073,0.019119126722216606,-8.079154014587402,7.680130958557129,90.3786849975586,1138692
49.92,161315,23190,7,1142193,-116.30023642999998,0.00073,0.018824072554707527,-5.344320774078369,7.80152702331543,94.32990264892578,1139192
49.92,161384,23200,7,1142693,-113.20856424,0.00073,0.018864328041672707,-7.681013107299805,9.142827033996582,95.43974304199219,1139692
49.92,161452,23210,7,1143193,-114.59576268999999,0.00073,0.019275709986686707,6.911900520324707,7.10041618347168,90.89757537841797,1140192
49.92,161521,23220,7,1143693,-114.33741118999998,0.00073,0.018673276528716087,3.706727981567383,7.787842750549316,88.83163452148438,1140692
49.92,161589,23230,7,1144193,-114.2227103,0.00073,0.01885034888982773,1.712195873260498,6.416191101074219,91.20851135253906,1141192
49.92,161657,23240,7,1144693,-115.31434262,0.00073,0.018911030143499374,6.627414703369141,6.65913724899292,93.42559051513672,1141692
49.95,161725,23250,7,1145188,-112.42551631,0.00073,0.018526408821344376,-3.2632458209991455,8.119747161865234,93.54537963867188,1142187
49.95,161794,23260,7,1145688,-113.78663435,0.00073,0.018251899629831314,0.08054482936859131,6.971853256225586,93.14156341552734,1142687
49.95,161861,23270,7,1146188,-114.19399614000002,0.00073,0.01849283091723919,6.14947509765625,7.364006996154785,87.31494903564453,1143187
49.95,161930,23280,7,1146688,-115.11972655999998,0.00073,0.018447961658239365,3.0829520225524902,7.398940563201904,93.3612289428711,1143687
49.95,161998,23290,7,1147188,-115.82232396999999,0.00073,0.018439430743455887,-4.884944438934326,6.181724548339844,94.10552215576172,1144187
49.95,162066,23300,7,1147688,-116.27013828,0.00073,0.01869365945458412,-3.325613498687744,6.758487701416016,93.88346099853516,1144687
49.95,162135,23310,7,1148188,-115.39477169000001,0.00073,0.018268311396241188,-3.3357367515563965,8.446401596069336,91.52288055419922,1145187
49.95,162203,23320,7,1148688,-113.18566616000003,0.00073,0.018257634714245796,-0.6223397254943848,8.108098983764648,90.9774398803711,1145687
49.95,162272,23330,7,1149188,-112.86702453999999,0.00073,0.01802739128470421,-2.5030722618103027,9.117935180664062,91.24002838134766,1146187
49.95,162342,23340,7,1149688,-111.40707927000001,0.00073,0.01837783120572567,-5.11237907409668,7.205873489379883,91.83082580566406,1146687
50.0,162410,23350,7,1150188,-110.99045086999999,0.00073,0.018318984657526016,-2.615185260772705,8.706265449523926,90.24886322021484,1147187
50.0,162478,23360,7,1150688,-110.21866721999997,0.00073,0.01862454041838646,-0.5901984572410583,7.672356605529785,93.75231170654297,1147687
50.0,162548,23370,7,1151188,-111.77996362,0.00073,0.017947204411029816,3.2500295639038086,6.101812362670898,90.48980712890625,1148187
50.0,162617,23380,7,1151688,-109.3826461,0.00073,0.017649978399276733,-1.5219305753707886,7.287899971008301,94.34835815429688,1148687
50.0,162686,23390,7,1152188,-109.19176229000003,0.00073,0.018144981935620308,-2.5854032039642334,7.3603973388671875,93.30181884765625,1149187
50.0,162754,23400,7,1152688,-107.66663026999998,0.00073,0.01791555993258953,-1.6162209510803223,8.558780670166016,90.07707977294922,1149687
50.0,162822,23410,7,1153188,-107.78965587,0.00073,0.01846817322075367,2.108973741531372,6.678025245666504,90.88262939453125,1150187
50.0,162891,23420,7,1153688,-110.15219452,0.00073,0.017939375713467598,-2.5954060554504395,7.40555477142334,88.1980209350586,1150687
50.0,162959,23430,7,1154188,-110.06949478,0.00073,0.01806519366800785,-6.844189643859863,8.056098937988281,94.49032592773438,1151187
50.0,163026,23440,7,1154688,-109.48476661,0.00073,0.017500638961791992,-0.9190740585327148,8.71835994720459,91.15803527832031,1151687
49.95,163094,23450,7,1155183,-111.09208797999997,0.00073,0.017844412475824356,0.3727293014526367,8.792783737182617,89.96537780761719,1152182
49.95,163163,23460,7,1155683,-112.55487433999998,0.00073,0.01834338903427124,-2.356684446334839,6.429405212402344,87.38529205322266,1152682
49.95,163232,23470,7,1156183,-111.1356055,0.00073,0.018252890557050705,11.83511734008789,8.005160331726074,97.1738510131836,1153182
49.95,163300,23480,7,1156683,-113.43996716999999,0.00073,0.01809314265847206,-0.16048550605773926,6.347709655761719,94.78958129882812,1153682
49.95,163368,23490,7,1157183,-111.82101122999998,0.00073,0.017951227724552155,11.132445335388184,8.445825576782227,91.9496841430664,1154182
49.95,163437,23500,7,1157683,-113.65989926,0.00073,0.01812458224594593,-2.980182647705078,6.8610639572143555,91.70600891113281,1154682
49.95,163505,23510,7,1158183,-115.84052772999999,0.00073,0.01811450719833374,-1.3585598468780518,14.213552474975586,94.59813690185547,1155182
49.95,163575,23520,7,1158683,-113.60282669,0.00073,0.01787945255637169,-2.6178178787231445,7.306140899658203,94.20674133300781,1155682
49.95,163643,23530,7,1159183,-113.31337178000001,0.00073,0.017404086887836456,8.177094459533691,6.375190258026123,89.42979431152344,1156182
49.95,163712,23540,7,1159683,-114.49273438999998,0.00073,0.017514003440737724,0.7101553678512573,7.280465126037598,85.99857330322266,1156682
50.0,163784,23550,7,1160183,-110.26745663000001,0.00073,0.017231788486242294,-7.975613117218018,7.555822372436523,92.78234100341797,1157182
50.0,163852,23560,7,1160683,-109.27210149000001,0.00073,0.017424091696739197,0.010714054107666016,6.809783935546875,90.50450897216797,1157682
50.0,163921,23570,7,1161183,-112.36140088,0.00073,0.01778055727481842,-7.14918327331543,7.157746315002441,92.16182708740234,1158182
50.0,163995,23580,7,1161683,-112.22689681999998,0.00073,0.017748868092894554,4.138674259185791,7.203391075134277,94.00453186035156,1158682
50.0,164067,23590,7,1162183,-117.4075803,0.00073,0.018436972051858902,-3.7079532146453857,6.306306838989258,94.94890594482422,1159182
50.0,164135,23600,7,1162683,-115.65897365999999,0.00073,0.01772797480225563,-5.419240474700928,7.1078338623046875,92.71475219726562,1159682
50.0,164204,23610,7,1163183,-115.13994233999998,0.00073,0.017314203083515167,3.5756421089172363,7.214134693145752,86.56126403808594,1160182
50.0,164272,23620,7,1163683,-118.01498880000003,0.00073,0.017764387652277946,2.4467902183532715,7.122745513916016,92.24766540527344,1160682
50.0,164341,23630,7,1164183,-118.1011953,0.00073,0.017585277557373047,-3.621262550354004,7.828327178955078,96.96236419677734,1161182
