rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,time/episodes,train/ent_coef_loss,train/learning_rate,train/ent_coef,train/critic_loss,train/actor_loss,train/n_updates
-33.59723643,16281,66.58,120732,7,2070,7.653730392456055,0.00073,0.06521394103765488,78.97860717773438,-124.80818939208984,117731
-6.758793420000002,16380,67.41,121445,7,2080,5.263916015625,0.00073,0.06357036530971527,67.53559875488281,-159.97181701660156,118444
3.634976599999998,16478,67.75,122159,7,2090,2.6982364654541016,0.00073,0.06543455272912979,59.33904266357422,-129.58590698242188,119158
25.316813450000005,16581,69.48,122909,7,2100,-0.468103289604187,0.00073,0.06483299285173416,70.17792510986328,-150.12435913085938,119908
21.271196449999998,16670,69.4,123553,7,2110,-2.7403981685638428,0.00073,0.06598539650440216,65.9884033203125,-135.66888427734375,120552
17.40535233,16773,70.14,124296,7,2120,-6.82210636138916,0.00073,0.06478404253721237,70.28243255615234,-128.17100524902344,121295
26.001045750000003,16867,70.15,124972,7,2130,-4.4004058837890625,0.00073,0.06624235957860947,82.60948181152344,-139.93716430664062,121971
43.53982955000001,16963,69.74,125632,7,2140,-6.5017571449279785,0.00073,0.06260078400373459,67.70199584960938,-140.22555541992188,122631
52.25215264999999,17060,69.58,126327,7,2150,0.8459897041320801,0.00073,0.06240596994757652,73.44265747070312,-131.84214782714844,123326
48.155902499999996,17152,69.16,126991,7,2160,-1.5622634887695312,0.00073,0.06254254281520844,68.62262725830078,-142.52816772460938,123990
67.92711005,17247,69.43,127675,7,2170,1.8032268285751343,0.00073,0.063890740275383,73.44496154785156,-160.06344604492188,124674
46.601177609999986,17351,69.79,128424,7,2180,5.145827293395996,0.00073,0.06393294036388397,95.18971252441406,-131.54872131347656,125423
34.21847229,17435,68.69,129028,7,2190,3.697136878967285,0.00073,0.06599558144807816,69.14302825927734,-148.0611114501953,126027
28.60922985,17527,67.76,129685,7,2200,-9.16443157196045,0.00073,0.06520505994558334,60.15347671508789,-151.99586486816406,126684
46.46794173999999,17630,68.64,130417,7,2210,-2.65272855758667,0.00073,0.062324158847332,69.28917694091797,-149.99172973632812,127416
63.34323276000001,17730,68.39,131135,7,2220,-5.298888206481934,0.00073,0.06402456760406494,64.12507629394531,-150.55685424804688,128134
62.56013132,17825,68.44,131816,7,2230,6.296553611755371,0.00073,0.062065523117780685,71.95037078857422,-127.58306121826172,128815
68.31843803000001,17923,68.93,132525,7,2240,-7.458680629730225,0.00073,0.06572065502405167,56.93367004394531,-148.68899536132812,129524
73.58177247999998,18017,68.68,133195,7,2250,1.276200771331787,0.00073,0.06410332024097443,79.40286254882812,-153.304931640625,130194
84.33889403,18117,69.34,133925,7,2260,0.11330783367156982,0.00073,0.0644121766090393,80.96139526367188,-136.33609008789062,130924
83.32586280000001,18222,70.0,134675,7,2270,0.6123080253601074,0.00073,0.06447501480579376,77.14810943603516,-148.45803833007812,131674
86.07629749,18304,68.47,135271,7,2280,-0.21379172801971436,0.00073,0.0638836920261383,62.816383361816406,-153.8394775390625,132270
86.39099807999997,18396,69.06,135934,7,2290,11.085356712341309,0.00073,0.06188805773854256,83.52310943603516,-140.81838989257812,132933
83.58208231,18488,69.12,136597,7,2300,-1.2501721382141113,0.00073,0.06207449361681938,67.97146606445312,-134.5714111328125,133596
61.9520916,18574,67.9,137207,7,2310,11.889759063720703,0.00073,0.06086209416389465,81.96556091308594,-145.84188842773438,134206
57.84695358999999,18666,67.38,137873,7,2320,-4.809067249298096,0.00073,0.06358831375837326,63.72471618652344,-145.95513916015625,134872
70.41627058,18770,68.01,138617,7,2330,5.253053665161133,0.00073,0.06344713270664215,78.89398193359375,-142.0657501220703,135616
75.72894587,18874,68.42,139367,7,2340,0.9848667979240417,0.00073,0.06415900588035583,73.62850952148438,-161.33621215820312,136366
73.78131359,18971,68.67,140062,7,2350,-1.015026330947876,0.00073,0.060438122600317,71.45309448242188,-133.85887145996094,137061
76.21053268,19071,68.52,140777,7,2360,-5.873043060302734,0.00073,0.06268032640218735,49.34331512451172,-147.41043090820312,137776
65.51074135,19162,67.53,141428,7,2370,-3.7485878467559814,0.00073,0.06231619790196419,70.26475524902344,-131.23922729492188,138427
76.70482407,19261,68.67,142138,7,2380,5.090539932250977,0.00073,0.06199663504958153,74.43730163574219,-148.50167846679688,139137
81.57156292,19360,69.19,142853,7,2390,-1.6445508003234863,0.00073,0.0623275488615036,64.07501220703125,-143.6350555419922,139852
98.17389521999999,19463,69.96,143593,7,2400,7.727719306945801,0.00073,0.060718461871147156,75.2840576171875,-153.6747589111328,140592
131.22201017999998,19568,71.36,144343,7,2410,0.7322457432746887,0.00073,0.06307293474674225,61.92029571533203,-156.8308868408203,141342
124.2443671,19662,71.37,145010,7,2420,-9.527031898498535,0.00073,0.06389091163873672,68.53048706054688,-158.18057250976562,142009
106.10391806,19753,70.41,145658,7,2430,2.620838165283203,0.00073,0.06265261024236679,66.34607696533203,-158.9498748779297,142657
91.15231721,19852,70.01,146368,7,2440,-4.961137771606445,0.00073,0.06286875158548355,62.66135787963867,-139.62765502929688,143367
79.01917051000001,19952,70.24,147086,7,2450,-1.1179238557815552,0.00073,0.06380018591880798,64.20680236816406,-158.75811767578125,144085
71.44157221,20039,69.31,147708,7,2460,2.7198562622070312,0.00073,0.0634903609752655,74.97659301757812,-182.04525756835938,144707
73.02170955999999,20143,70.1,148438,7,2470,-3.417255401611328,0.00073,0.0622006393969059,73.29850769042969,-152.6961669921875,145437
87.90737435999998,20242,69.99,149137,7,2480,1.2143787145614624,0.00073,0.061398111283779144,64.0743179321289,-152.53277587890625,146136
94.73128747999999,20340,69.82,149835,7,2490,-6.357773303985596,0.00073,0.06320548057556152,87.74037170410156,-151.14491271972656,146834
88.97331040999998,20438,69.48,150541,7,2500,-1.8336042165756226,0.00073,0.061103593558073044,69.92877197265625,-161.77566528320312,147540
68.8397343,20529,68.55,151198,7,2510,-2.3190841674804688,0.00073,0.06135296821594238,69.60652923583984,-160.37051391601562,148197
75.93558414,20622,68.51,151861,7,2520,8.496715545654297,0.00073,0.060360103845596313,60.246246337890625,-171.8375244140625,148860
96.93493467,20716,68.79,152537,7,2530,2.4314842224121094,0.00073,0.06062770634889603,56.0548095703125,-169.85531616210938,149536
108.32870162999998,20821,69.19,153287,7,2540,-1.3837616443634033,0.00073,0.06034283712506294,62.412445068359375,-171.26080322265625,150286
128.79684874999998,20924,69.44,154030,7,2550,-7.757265090942383,0.00073,0.059073545038700104,88.09329223632812,-151.93235778808594,151029
153.99314801,21020,70.03,154711,7,2560,12.285341262817383,0.00073,0.0585416816174984,78.88945007324219,-154.37135314941406,151710
155.69023401,21111,69.34,155372,7,2570,4.35451078414917,0.00073,0.059216953814029694,69.13430786132812,-166.65939331054688,152371
132.80497948000001,21199,68.74,156011,7,2580,4.2477545738220215,0.00073,0.059662703424692154,67.1351318359375,-142.11131286621094,153010
132.16566758000002,21296,68.63,156698,7,2590,0.33317744731903076,0.00073,0.060659367591142654,70.81996154785156,-139.77610778808594,153697
135.52209993,21393,68.51,157392,7,2600,2.9716992378234863,0.00073,0.0611959807574749,75.23519134521484,-162.32244873046875,154391
145.43825513,21493,69.13,158111,7,2610,-6.149456024169922,0.00073,0.05758684128522873,54.35449981689453,-152.5276336669922,155110
139.94316486,21590,69.48,158809,7,2620,-5.3066086769104,0.00073,0.05777663737535477,59.92930603027344,-166.10302734375,155808
118.69943518999999,21685,69.5,159487,7,2630,-2.79933500289917,0.00073,0.05906157195568085,71.78152465820312,-152.55885314941406,156486
124.87147206999998,21789,69.5,160237,7,2640,-2.220444917678833,0.00073,0.05809788033366203,72.20828247070312,-170.466064453125,157236
125.99203198000001,21886,69.03,160933,7,2650,5.340570449829102,0.00073,0.05930222198367119,62.10047912597656,-180.2217254638672,157932
93.55688456,21983,69.12,161623,7,2660,-6.2516655921936035,0.00073,0.05813422426581383,55.543907165527344,-178.2059326171875,158622
90.678482,22073,68.94,162266,7,2670,-5.9794816970825195,0.00073,0.05682515725493431,67.57090759277344,-188.68634033203125,159265
111.0814428,22173,69.64,162975,7,2680,3.8616786003112793,0.00073,0.05856580659747124,68.15800476074219,-158.06021118164062,159974
110.11049807,22264,69.31,163629,7,2690,-4.67769718170166,0.00073,0.05908316373825073,57.91852951049805,-177.48390197753906,160628
95.32494522,22357,69.09,164301,7,2700,4.867969989776611,0.00073,0.05758732184767723,67.76919555664062,-173.33497619628906,161300
89.09381429000001,22459,69.19,165030,7,2710,-5.522984027862549,0.00073,0.058665405958890915,57.154563903808594,-153.75851440429688,162029
96.52013002,22560,69.46,165755,7,2720,-6.1070075035095215,0.00073,0.05703401938080788,71.24860382080078,-146.73333740234375,162754
111.4360773,22655,69.46,166433,7,2730,3.46565842628479,0.00073,0.05846863240003586,60.40138244628906,-152.23382568359375,163432
84.91586296000001,22749,68.6,167097,7,2740,-2.964824676513672,0.00073,0.060390304774045944,68.33758544921875,-167.90635681152344,164096
74.73257244,22837,67.92,167725,7,2750,4.817921161651611,0.00073,0.058069780468940735,68.88685607910156,-177.37374877929688,164724
108.02392026000001,22943,68.52,168475,7,2760,-8.29788589477539,0.00073,0.05987023189663887,50.757015228271484,-169.64942932128906,165474
111.41263464000002,23041,69.2,169186,7,2770,-1.6447874307632446,0.00073,0.05897233635187149,76.52017211914062,-162.29702758789062,166185
109.63968997000002,23141,69.27,169902,7,2780,-2.5281362533569336,0.00073,0.05921931192278862,63.485618591308594,-188.85369873046875,166901
121.95560809000003,23239,69.77,170606,7,2790,-2.336106061935425,0.00073,0.058454178273677826,75.51446533203125,-180.02008056640625,167605
144.27956013000002,23342,70.44,171345,7,2800,-1.395172119140625,0.00073,0.060079656541347504,53.22641372680664,-187.9617156982422,168344
154.33115757,23449,70.62,172092,7,2810,-0.22137653827667236,0.00073,0.06184155493974686,81.34545135498047,-184.09088134765625,169091
148.29965251,23551,70.41,172796,7,2820,3.9728574752807617,0.00073,0.06053249537944794,55.915748596191406,-171.71160888671875,169795
144.88266006,23647,70.48,173481,7,2830,-0.7126082181930542,0.00073,0.059686437249183655,62.62788009643555,-184.83541870117188,170480
162.77466668000002,23742,70.57,174154,7,2840,-5.4747819900512695,0.00073,0.06035810336470604,59.96369171142578,-178.0316925048828,171153
173.77219767000003,23844,71.6,174885,7,2850,-2.487438678741455,0.00073,0.05927272140979767,70.5592269897461,-165.82081604003906,171884
158.3521073,23943,71.2,175595,7,2860,2.2731642723083496,0.00073,0.06024708226323128,58.15068054199219,-172.42796325683594,172594
147.76345272999998,24034,70.48,176234,7,2870,-2.2220897674560547,0.00073,0.0604260228574276,83.23722839355469,-168.9353790283203,173233
141.89556667,24136,70.61,176963,7,2880,1.0181132555007935,0.00073,0.06004108116030693,88.45116424560547,-191.54632568359375,173962
137.29764486000002,24239,71.05,177711,7,2890,2.61251163482666,0.00073,0.05905717983841896,67.83135986328125,-185.62158203125,174710
118.81187246000002,24328,70.02,178347,7,2900,1.7498525381088257,0.00073,0.059513434767723083,66.9591064453125,-184.87258911132812,175346
114.05840777000002,24427,69.62,179054,7,2910,-0.8664276599884033,0.00073,0.06122613325715065,81.61834716796875,-155.25152587890625,176053
131.77966614000002,24523,69.46,179742,7,2920,3.4864017963409424,0.00073,0.05952873080968857,78.62801361083984,-186.88076782226562,176741
146.06041419,24620,69.57,180438,7,2930,-2.7714710235595703,0.00073,0.05937107279896736,90.65165710449219,-192.31837463378906,177437
152.60487075,24723,70.1,181164,7,2940,11.526304244995117,0.00073,0.05906933173537254,70.469482421875,-209.6511688232422,178163
143.02767851000002,24816,69.44,181829,7,2950,1.6178536415100098,0.00073,0.06002413481473923,73.63664245605469,-190.82662963867188,178828
147.82044178999996,24921,69.77,182572,7,2960,6.337767601013184,0.00073,0.058336157351732254,68.97172546386719,-188.09744262695312,179571
157.90426578999998,25024,70.72,183306,7,2970,-0.4331182837486267,0.00073,0.06087923422455788,56.442596435546875,-198.16172790527344,180305
158.25404021999998,25111,69.61,183924,7,2980,-1.045681118965149,0.00073,0.05873808264732361,65.2315902709961,-189.65126037597656,180923
139.45685364000002,25201,68.6,184571,7,2990,0.16800838708877563,0.00073,0.05977490171790123,71.25772094726562,-185.08399963378906,181570
142.00164187000001,25298,68.94,185241,7,3000,-7.521760940551758,0.00073,0.059372857213020325,62.705955505371094,-203.7275390625,182240
138.11836091,25385,68.1,185864,7,3010,5.476396083831787,0.00073,0.05698923021554947,90.09271240234375,-167.4610137939453,182863
139.49582849,25493,68.72,186614,7,3020,-0.19674593210220337,0.00073,0.0588129423558712,75.54351806640625,-162.1552734375,183613
130.75645822,25581,67.87,187225,7,3030,5.228553295135498,0.00073,0.05597522482275963,67.20266723632812,-164.82388305664062,184224
135.37844516,25684,67.88,187952,7,3040,8.514657974243164,0.00073,0.06152567267417908,69.91571807861328,-166.0126495361328,184951
150.47890174000003,25779,67.98,188627,7,3050,0.41412854194641113,0.00073,0.056885235011577606,84.07811737060547,-200.6768798828125,185626
160.59817773000003,25882,67.96,189368,7,3060,-8.012646675109863,0.00073,0.05582239851355553,67.29803466796875,-185.97142028808594,186367
161.51833643,25978,67.34,190040,7,3070,4.527132511138916,0.00073,0.0571940615773201,71.70157623291016,-184.23760986328125,187039
157.84028264,26069,67.63,190687,7,3080,-1.176149845123291,0.00073,0.05836949124932289,110.20779418945312,-169.32269287109375,187686
166.06550793,26156,67.33,191304,7,3090,2.0382070541381836,0.00073,0.05963069200515747,76.094482421875,-174.9459991455078,188303
170.80982675999996,26247,67.01,191942,7,3100,1.3918094635009766,0.00073,0.05870742350816727,80.83511352539062,-198.78799438476562,188941
180.84001240999999,26345,67.75,192639,7,3110,4.350803852081299,0.00073,0.056338462978601456,92.8463134765625,-188.35244750976562,189638
179.05720299000004,26437,66.7,193284,7,3120,2.3743486404418945,0.00073,0.05641074478626251,88.87559509277344,-178.91897583007812,190283
183.57586314,26543,68.09,194034,7,3130,4.134357929229736,0.00073,0.05887790024280548,71.20945739746094,-192.79388427734375,191033
176.23578634000006,26642,67.79,194731,7,3140,10.36087417602539,0.00073,0.05842532217502594,66.09037780761719,-161.57513427734375,191730
166.68003606,26742,68.08,195435,7,3150,-3.1253366470336914,0.00073,0.05774904042482376,81.1525650024414,-174.22052001953125,192434
155.63629559999998,26842,67.69,196137,7,3160,-7.574965476989746,0.00073,0.05713639408349991,69.43559265136719,-183.28289794921875,193136
149.65421529,26933,67.5,196790,7,3170,2.5293939113616943,0.00073,0.055762846022844315,69.2491683959961,-196.21633911132812,193789
161.44669617,27030,67.92,197479,7,3180,-5.971440315246582,0.00073,0.0561709962785244,66.35847473144531,-177.62631225585938,194478
172.65620525999998,27138,69.25,198229,7,3190,1.1052210330963135,0.00073,0.05698060244321823,84.56405639648438,-188.74327087402344,195228
169.83372874999998,27241,69.95,198937,7,3200,1.506873607635498,0.00073,0.05743766948580742,98.33413696289062,-192.51454162597656,195936
154.75003812,27342,70.07,199646,7,3210,-1.0348743200302124,0.00073,0.05789276584982872,89.03282165527344,-181.75375366210938,196645
150.68482009,27442,70.76,200360,7,3220,-3.9616827964782715,0.00073,0.05649853125214577,83.26333618164062,-185.9727325439453,197359
149.05657707,27547,70.76,201110,7,3230,-1.177920937538147,0.00073,0.057564109563827515,65.77999114990234,-191.29754638671875,198109
145.06395833,27637,70.27,201758,7,3240,-1.818405032157898,0.00073,0.05753412842750549,71.14570617675781,-187.12457275390625,198757
141.23874461000003,27732,70.01,202436,7,3250,1.0677597522735596,0.00073,0.05733004957437515,66.21012878417969,-203.84999084472656,199435
163.02515645,27835,70.49,203186,7,3260,-6.204122066497803,0.00073,0.05844811722636223,74.68325805664062,-205.99928283691406,200185
167.51459721999998,27934,71.11,203901,7,3270,4.007928371429443,0.00073,0.05762877315282822,78.00048828125,-202.50755310058594,200900
150.06322724,28031,71.06,204585,7,3280,-0.05952554941177368,0.00073,0.05919112265110016,104.76071166992188,-184.57015991210938,201584
157.43769176,28136,71.02,205331,7,3290,-1.1956133842468262,0.00073,0.0594470240175724,74.41481018066406,-199.02593994140625,202330
157.25906528,28224,70.29,205966,7,3300,0.9339332580566406,0.00073,0.05837953835725784,63.039794921875,-181.5507354736328,202965
163.36055521000003,28326,70.45,206691,7,3310,-4.689499378204346,0.00073,0.05947371572256088,69.02621459960938,-207.91751098632812,203690
166.24044917,28433,70.81,207441,7,3320,-4.462305545806885,0.00073,0.05811378359794617,60.302894592285156,-194.0980682373047,204440
172.28702531000002,28537,70.38,208148,7,3330,0.5186752080917358,0.00073,0.05772320181131363,69.25149536132812,-178.51251220703125,205147
184.17960937999996,28635,70.89,208847,7,3340,-4.089326858520508,0.00073,0.058050137013196945,61.880714416503906,-190.9580535888672,205846
202.49944842999997,28737,71.33,209569,7,3350,-0.6339071989059448,0.00073,0.056151945143938065,76.96027374267578,-201.12307739257812,206568
194.11186521,28843,71.33,210319,7,3360,5.513629913330078,0.00073,0.056647397577762604,74.45089721679688,-197.34141540527344,207318
193.59093915000003,28948,71.59,211060,7,3370,-3.7484655380249023,0.00073,0.058312658220529556,69.66653442382812,-194.18951416015625,208059
206.44642982000002,29050,72.02,211787,7,3380,-5.5779218673706055,0.00073,0.05730597302317619,66.87429809570312,-180.77359008789062,208786
179.84614671,29140,71.02,212433,7,3390,-9.363897323608398,0.00073,0.060009609907865524,68.77403259277344,-201.57205200195312,209432
187.5422019,29242,71.95,213161,7,3400,8.569564819335938,0.00073,0.0575086772441864,56.628814697265625,-201.7582244873047,210160
188.54877834,29337,71.49,213840,7,3410,1.1585724353790283,0.00073,0.05693214014172554,68.901123046875,-173.23211669921875,210839
190.90515144000005,29431,70.71,214512,7,3420,-5.1231489181518555,0.00073,0.055596549063920975,63.21437454223633,-185.6946258544922,211511
182.05376901,29524,70.32,215180,7,3430,0.2780300974845886,0.00073,0.05774205923080444,65.00642395019531,-206.3419647216797,212179
182.19471709,29628,70.71,215918,7,3440,5.618136405944824,0.00073,0.056931473314762115,75.31207275390625,-177.0228271484375,212917
176.11949491000004,29729,70.62,216631,7,3450,2.391693592071533,0.00073,0.058878589421510696,83.15789794921875,-178.56640625,213630
163.86196344,29833,70.51,217370,7,3460,-9.254400253295898,0.00073,0.05762891098856926,90.73745727539062,-194.3665771484375,214369
167.11754268999996,29926,69.65,218025,7,3470,-9.975244522094727,0.00073,0.05782715976238251,74.00213623046875,-202.16612243652344,215024
174.44933812000002,30026,69.58,218745,7,3480,6.661355495452881,0.00073,0.05703982710838318,85.8341064453125,-186.10592651367188,215744
